Ref,Choice R3,Integration [HH] R3,Total Connectivity R3,Choice R3 n,Integration [HH] R3 n,Total Connectivity R3 n
85,6,0.8870222,32,0.027777778,0.235837334,0.097276265
86,6,0.8870222,32,0.027777778,0.235837334,0.097276265
87,10,1.1768752,58,0.046296296,0.35929685,0.19844358
88,26,1.7379411,75,0.12037037,0.598276348,0.26459144
89,10,1.1768752,64,0.046296296,0.35929685,0.221789883
90,26,1.7379411,77,0.12037037,0.598276348,0.272373541
91,10,1.1768752,60,0.046296296,0.35929685,0.206225681
92,6,0.94787496,47,0.027777778,0.26175686,0.155642023
93,10,1.1981546,73,0.046296296,0.368360563,0.256809339
94,36,1.6673985,93,0.166666667,0.568229548,0.33463035
95,26,1.6684235,83,0.12037037,0.568666135,0.295719844
96,34,1.7379411,82,0.157407407,0.598276348,0.291828794
97,15,1.5365106,74,0.069444444,0.512479368,0.260700389
98,20,1.4803609,76,0.092592593,0.488563056,0.26848249
99,18,1.3873369,60,0.083333333,0.448940565,0.206225681
100,22,1.5405476,60,0.101851852,0.514198882,0.206225681
101,34,1.7669872,68,0.157407407,0.610648197,0.237354086
102,40,1.7288883,96,0.185185185,0.594420413,0.346303502
103,45,1.9363272,122,0.208333333,0.682776602,0.447470817
104,21,1.7269484,96,0.097222222,0.593594136,0.346303502
105,11,1.3845592,55,0.050925926,0.447757436,0.186770428
106,12,1.2063863,38,0.055555556,0.37186676,0.120622568
107,6,0.84912294,19,0.027777778,0.219694585,0.046692607
108,0,0.42239243,12,0,0.037933684,0.019455253
109,25,1.6132691,65,0.115740741,0.545173759,0.225680934
110,0,1.1191936,43,0,0.334728043,0.140077821
111,17,1.6042534,87,0.078703704,0.541333627,0.311284047
112,28,1.7325417,115,0.12962963,0.595976537,0.420233463
113,0,1.2906152,82,0,0.407743081,0.291828794
114,42,1.8833622,129,0.194444444,0.660216776,0.474708171
115,46,2.0609944,150,0.212962963,0.735877146,0.556420233
116,24,1.7307693,86,0.111111111,0.595221604,0.307392996
117,36,1.7265038,99,0.166666667,0.593404763,0.357976654
118,14,1.4666082,73,0.064814815,0.482705254,0.256809339
119,16,1.4666082,71,0.074074074,0.482705254,0.249027237
120,28,1.6828449,77,0.12962963,0.574808762,0.272373541
121,24,1.6666666,96,0.111111111,0.567917804,0.346303502
122,14,1.5365106,83,0.064814815,0.512479368,0.295719844
123,12,1.4803609,88,0.055555556,0.488563056,0.315175097
124,18,1.4896638,92,0.083333333,0.492525518,0.3307393
125,17,1.4666082,73,0.078703704,0.482705254,0.256809339
126,21,1.6037242,79,0.097222222,0.54110822,0.280155642
127,46,1.8337219,120,0.212962963,0.639073067,0.439688716
128,33,1.8839941,119,0.152777778,0.660485926,0.435797665
129,69,2.1913517,134,0.319444444,0.791401323,0.494163424
130,21,1.7269484,94,0.097222222,0.593594136,0.338521401
131,163,2.3121264,161,0.75462963,0.842843903,0.59922179
132,34,1.9758738,138,0.157407407,0.699621016,0.509727626
133,46,1.8861139,115,0.212962963,0.66138883,0.420233463
134,38,1.8489804,102,0.175925926,0.645572247,0.369649805
135,17,1.6684235,87,0.078703704,0.568666135,0.311284047
136,34,1.8369439,113,0.157407407,0.64044544,0.412451362
137,61,2.0201983,143,0.282407407,0.718500522,0.529182879
138,58,2.072258,137,0.268518519,0.740674746,0.505836576
139,31,1.9329244,123,0.143518519,0.681327219,0.451361868
140,27,1.8344558,112,0.125,0.639385663,0.408560311
141,27,1.7812788,106,0.125,0.616735538,0.385214008
142,18,1.6700469,97,0.083333333,0.569357603,0.350194553
143,21,1.6071428,90,0.097222222,0.542564333,0.322957198
144,34,1.6700469,89,0.157407407,0.569357603,0.319066148
145,20,1.6684235,82,0.092592593,0.568666135,0.291828794
146,38,1.7288883,104,0.175925926,0.594420413,0.377431907
147,17,1.7307693,95,0.078703704,0.595221604,0.342412451
148,70,2.0502288,123,0.324074074,0.731291664,0.451361868
149,0,1.390353,89,0,0.450225237,0.319066148
150,29,1.7257152,94,0.134259259,0.593068868,0.338521401
151,31,1.7257152,95,0.143518519,0.593068868,0.342412451
152,29,1.7257152,95,0.134259259,0.593068868,0.342412451
153,32,1.7265038,102,0.148148148,0.593404763,0.369649805
154,29,1.7288883,112,0.134259259,0.594420413,0.408560311
155,28,1.7852225,104,0.12962963,0.618415311,0.377431907
156,37,1.9594067,112,0.171296296,0.692607046,0.408560311
157,34,1.9491093,116,0.157407407,0.688220989,0.424124514
158,33,1.7852225,104,0.152777778,0.618415311,0.377431907
159,15,1.6666666,94,0.069444444,0.567917804,0.338521401
160,21,1.7257152,104,0.097222222,0.593068868,0.377431907
161,18,1.7269484,92,0.083333333,0.593594136,0.3307393
162,29,1.7841618,120,0.134259259,0.617963518,0.439688716
163,36,1.7812788,112,0.166666667,0.616735538,0.408560311
164,26,1.7269484,98,0.12037037,0.593594136,0.354085603
165,27,1.7821976,108,0.125,0.61712689,0.392996109
166,24,1.7821976,108,0.111111111,0.61712689,0.392996109
167,25,1.7269484,97,0.115740741,0.593594136,0.350194553
168,30,1.7265038,105,0.138888889,0.593404763,0.381322957
169,35,1.7265038,101,0.162037037,0.593404763,0.365758755
170,32,1.7257152,96,0.148148148,0.593068868,0.346303502
171,31,1.7257152,96,0.143518519,0.593068868,0.346303502
172,34,1.7307693,88,0.157407407,0.595221604,0.315175097
173,23,1.6666666,86,0.106481481,0.567917804,0.307392996
174,35,1.7841618,120,0.162037037,0.617963518,0.439688716
175,37,1.7841618,120,0.171296296,0.617963518,0.439688716
176,22,1.6828449,77,0.101851852,0.574808762,0.272373541
177,41,1.9491093,116,0.189814815,0.688220989,0.424124514
178,29,1.7426945,124,0.134259259,0.600301004,0.455252918
179,22,1.7269484,93,0.101851852,0.593594136,0.33463035
180,47,1.9916508,124,0.217592593,0.706341046,0.455252918
181,32,1.6042534,86,0.148148148,0.541333627,0.307392996
182,24,1.6666666,85,0.111111111,0.567917804,0.303501946
183,38,1.7265038,95,0.175925926,0.593404763,0.342412451
184,37,1.7288883,100,0.171296296,0.594420413,0.361867704
185,27,1.6673985,89,0.125,0.568229548,0.319066148
186,27,1.6666666,85,0.125,0.567917804,0.303501946
187,32,1.7269484,92,0.148148148,0.593594136,0.3307393
188,33,1.7269484,96,0.152777778,0.593594136,0.346303502
189,26,1.7288883,112,0.12037037,0.594420413,0.408560311
190,36,1.7852225,104,0.166666667,0.618415311,0.377431907
191,22,1.6673985,97,0.101851852,0.568229548,0.350194553
192,31,1.7307693,88,0.143518519,0.595221604,0.315175097
193,34,1.7379411,81,0.157407407,0.598276348,0.287937743
194,20,1.606352,71,0.092592593,0.542227501,0.249027237
195,16,1.3873369,58,0.074074074,0.448940565,0.19844358
196,10,1.1561403,49,0.046296296,0.35046506,0.163424125
197,41,2.0004239,120,0.189814815,0.710077846,0.439688716
198,57,2.1123569,124,0.263888889,0.757754406,0.455252918
199,32,1.9363272,124,0.148148148,0.682776602,0.455252918
200,27,1.7269484,97,0.125,0.593594136,0.350194553
201,32,1.7265038,100,0.148148148,0.593404763,0.361867704
202,33,1.7257152,96,0.152777778,0.593068868,0.346303502
203,34,1.7257152,97,0.157407407,0.593068868,0.350194553
204,33,1.7257152,97,0.152777778,0.593068868,0.350194553
205,32,1.7257152,97,0.148148148,0.593068868,0.350194553
206,30,1.7257152,96,0.138888889,0.593068868,0.346303502
207,30,1.7307693,86,0.138888889,0.595221604,0.307392996
208,26,1.6684235,81,0.12037037,0.568666135,0.287937743
209,40,1.7372102,105,0.185185185,0.59796503,0.381322957
210,41,1.787379,110,0.189814815,0.619333847,0.40077821
211,45,1.8571436,142,0.208333333,0.649049268,0.525291829
212,0,1.5352089,117,0,0.511924924,0.428015564
213,26,1.7269484,97,0.12037037,0.593594136,0.350194553
214,38,1.7288883,104,0.175925926,0.594420413,0.377431907
215,0,1.0405263,51,0,0.301220621,0.171206226
216,27,1.7269484,93,0.125,0.593594136,0.33463035
217,68,1.8369439,92,0.314814815,0.64044544,0.3307393
218,22,1.6261337,55,0.101851852,0.550653286,0.186770428
219,21,1.6531878,38,0.097222222,0.562176665,0.120622568
220,0,1.1,29,0,0.326552752,0.085603113
221,33,1.7269484,93,0.152777778,0.593594136,0.33463035
222,28,1.7257152,96,0.12962963,0.593068868,0.346303502
223,28,1.7257152,96,0.12962963,0.593068868,0.346303502
224,29,1.7307693,86,0.134259259,0.595221604,0.307392996
225,25,1.6734514,75,0.115740741,0.57080771,0.26459144
226,30,1.7265038,106,0.138888889,0.593404763,0.385214008
227,33,1.7265038,101,0.152777778,0.593404763,0.365758755
228,29,1.7257152,96,0.134259259,0.593068868,0.346303502
229,31,1.7257152,95,0.143518519,0.593068868,0.342412451
230,30,1.7257152,94,0.138888889,0.593068868,0.338521401
231,36,1.7265038,99,0.166666667,0.593404763,0.357976654
232,0,1.0207884,36,0,0.292813492,0.112840467
233,18,1.471094,53,0.083333333,0.484615928,0.178988327
234,19,1.7269484,92,0.087962963,0.593594136,0.3307393
235,13,1.3988512,38,0.060185185,0.453844947,0.120622568
236,34,1.6684235,78,0.157407407,0.568666135,0.276264591
237,22,1.606352,70,0.101851852,0.542227501,0.245136187
238,14,1.3076391,52,0.064814815,0.414994213,0.175097276
239,18,1.3938289,60,0.083333333,0.451705757,0.206225681
240,20,1.4896638,77,0.092592593,0.492525518,0.272373541
241,33,1.6700469,92,0.152777778,0.569357603,0.3307393
242,33,1.7265038,99,0.152777778,0.593404763,0.357976654
243,40,1.7325417,107,0.185185185,0.595976537,0.389105058
244,12,1.2063863,32,0.055555556,0.37186676,0.097276265
245,8,1,30,0.037037037,0.283958915,0.089494163
246,8,1.0697098,47,0.037037037,0.313650994,0.155642023
247,18,1.4803609,76,0.083333333,0.488563056,0.26848249
248,16,1.3270249,32,0.074074074,0.423251369,0.097276265
249,20,1.3988512,42,0.092592593,0.453844947,0.13618677
250,0,1,30,0,0.283958915,0.089494163
251,50,1.8597906,87,0.231481481,0.650176727,0.311284047
252,46,1.7820429,116,0.212962963,0.617060997,0.424124514
253,28,1.6008096,47,0.12962963,0.53986678,0.155642023
254,0,1.1058542,37,0,0.329046281,0.116731518
255,36,1.6981779,59,0.166666667,0.581339676,0.20233463
256,0,1.2123377,44,0,0.37440169,0.143968872
257,36,1.6666666,78,0.166666667,0.567917804,0.276264591
258,42,1.7495173,67,0.194444444,0.603207096,0.233463035
259,0,1.3873369,54,0,0.448940565,0.182879377
260,24,1.6734514,70,0.111111111,0.57080771,0.245136187
261,10,1.1561403,48,0.046296296,0.35046506,0.159533074
262,6,0.8870222,29,0.027777778,0.235837334,0.085603113
263,6,0.84912294,16,0.027777778,0.219694585,0.035019455
264,6,0.84912294,14,0.027777778,0.219694585,0.027237354
265,6,0.84912294,14,0.027777778,0.219694585,0.027237354
266,6,0.84912294,14,0.027777778,0.219694585,0.027237354
267,6,0.84912294,14,0.027777778,0.219694585,0.027237354
268,6,0.84912294,14,0.027777778,0.219694585,0.027237354
269,6,0.84912294,14,0.027777778,0.219694585,0.027237354
270,6,0.84912294,15,0.027777778,0.219694585,0.031128405
271,6,0.8619656,21,0.027777778,0.225164766,0.054474708
272,8,1.0207884,36,0.037037037,0.292813492,0.112840467
273,16,1.4135897,69,0.074074074,0.46012264,0.241245136
274,40,1.7288883,90,0.185185185,0.594420413,0.322957198
275,40,1.7257152,81,0.185185185,0.593068868,0.287937743
276,16,1.3938289,60,0.074074074,0.451705757,0.206225681
277,8,1.0697098,49,0.037037037,0.313650994,0.163424125
278,10,1.1768752,59,0.046296296,0.35929685,0.20233463
279,24,1.6673985,89,0.111111111,0.568229548,0.319066148
280,23,1.7821976,95,0.106481481,0.61712689,0.342412451
281,0,1.3443909,74,0,0.430648215,0.260700389
282,69,2.0790501,95,0.319444444,0.743567762,0.342412451
283,26,1.7257152,90,0.12037037,0.593068868,0.322957198
284,12,1.3088794,78,0.055555556,0.415522505,0.276264591
285,16,1.4028426,68,0.074074074,0.455545037,0.237354086
286,44,1.7909094,76,0.203703704,0.62083758,0.26848249
287,24,1.6666666,72,0.111111111,0.567917804,0.252918288
288,10,1.1561403,48,0.046296296,0.35046506,0.159533074
289,6,0.8870222,29,0.027777778,0.235837334,0.085603113
290,6,0.84912294,16,0.027777778,0.219694585,0.035019455
291,6,0.84912294,14,0.027777778,0.219694585,0.027237354
292,6,0.84912294,14,0.027777778,0.219694585,0.027237354
293,6,0.84912294,14,0.027777778,0.219694585,0.027237354
294,6,0.84912294,14,0.027777778,0.219694585,0.027237354
295,6,0.84912294,14,0.027777778,0.219694585,0.027237354
296,6,0.84912294,14,0.027777778,0.219694585,0.027237354
297,6,0.84912294,16,0.027777778,0.219694585,0.035019455
298,6,0.8870222,28,0.027777778,0.235837334,0.081712062
299,10,1.1365665,45,0.046296296,0.342127828,0.147859922
300,22,1.6037242,71,0.101851852,0.54110822,0.249027237
301,48,2.0462267,89,0.222222222,0.729587016,0.319066148
302,31,1.7852225,93,0.143518519,0.618415311,0.33463035
303,21,1.5598243,99,0.097222222,0.522409568,0.357976654
304,16,1.4255327,88,0.074074074,0.465209622,0.315175097
305,12,1.2906152,71,0.055555556,0.407743081,0.249027237
306,24,1.6684235,76,0.111111111,0.568666135,0.26848249
307,0,0.76619166,24,0,0.18437097,0.06614786
308,22,1.3988512,38,0.101851852,0.453844947,0.120622568
309,0,0.76619166,24,0,0.18437097,0.06614786
310,14,1.2222222,27,0.064814815,0.378611878,0.077821012
311,0,0.8619656,21,0,0.225164766,0.054474708
312,28,1.5365106,67,0.12962963,0.512479368,0.233463035
313,12,1.2052853,36,0.055555556,0.371397802,0.112840467
314,8,0.98558021,24,0.037037037,0.277816973,0.06614786
315,6,0.8870222,23,0.027777778,0.235837334,0.062256809
316,8,0.98510355,20,0.037037037,0.277613945,0.050583658
317,10,1.1087778,23,0.046296296,0.330291554,0.062256809
318,12,1.2222222,23,0.055555556,0.378611878,0.062256809
319,8,0.98558021,21,0.037037037,0.277816973,0.054474708
320,6,0.8619656,19,0.027777778,0.225164766,0.046692607
321,6,0.84912294,15,0.027777778,0.219694585,0.031128405
322,6,0.84912294,14,0.027777778,0.219694585,0.027237354
323,6,0.84912294,14,0.027777778,0.219694585,0.027237354
324,6,0.84912294,14,0.027777778,0.219694585,0.027237354
325,6,0.84912294,14,0.027777778,0.219694585,0.027237354
326,6,0.84912294,14,0.027777778,0.219694585,0.027237354
327,6,0.84912294,14,0.027777778,0.219694585,0.027237354
328,6,0.84912294,14,0.027777778,0.219694585,0.027237354
329,6,0.84912294,14,0.027777778,0.219694585,0.027237354
330,6,0.84912294,14,0.027777778,0.219694585,0.027237354
331,6,0.84912294,14,0.027777778,0.219694585,0.027237354
332,6,0.84912294,14,0.027777778,0.219694585,0.027237354
333,6,0.84912294,14,0.027777778,0.219694585,0.027237354
334,6,0.84912294,14,0.027777778,0.219694585,0.027237354
335,6,0.84912294,15,0.027777778,0.219694585,0.031128405
336,6,0.8619656,21,0.027777778,0.225164766,0.054474708
337,8,1.0207884,35,0.037037037,0.292813492,0.108949416
338,16,1.3873369,54,0.074074074,0.448940565,0.182879377
339,26,1.6132691,58,0.12037037,0.545173759,0.19844358
340,20,1.3845592,47,0.092592593,0.447757436,0.155642023
341,12,1.2052853,37,0.055555556,0.371397802,0.116731518
342,8,1,31,0.037037037,0.283958915,0.093385214
343,8,1.0697098,44,0.037037037,0.313650994,0.143968872
344,18,1.4635203,58,0.083333333,0.481389998,0.19844358
345,50,1.8489804,76,0.231481481,0.645572247,0.26848249
346,56,1.8900454,88,0.259259259,0.663063407,0.315175097
347,31,1.8599865,61,0.143518519,0.650260168,0.210116732
348,24,1.6981779,58,0.111111111,0.581339676,0.19844358
349,10,1.1561403,49,0.046296296,0.35046506,0.163424125
350,6,0.8870222,29,0.027777778,0.235837334,0.085603113
351,6,0.84912294,16,0.027777778,0.219694585,0.035019455
352,6,0.84912294,14,0.027777778,0.219694585,0.027237354
353,6,0.84912294,14,0.027777778,0.219694585,0.027237354
354,6,0.84912294,14,0.027777778,0.219694585,0.027237354
355,6,0.84912294,16,0.027777778,0.219694585,0.035019455
356,6,0.8870222,29,0.027777778,0.235837334,0.085603113
357,10,1.1561403,49,0.046296296,0.35046506,0.163424125
358,24,1.6981779,58,0.111111111,0.581339676,0.19844358
359,28,1.8599865,60,0.12962963,0.650260168,0.206225681
360,28,1.8979635,58,0.12962963,0.66643603,0.19844358
361,24,1.6981779,58,0.111111111,0.581339676,0.19844358
362,10,1.1561403,49,0.046296296,0.35046506,0.163424125
363,6,0.8870222,29,0.027777778,0.235837334,0.085603113
364,6,0.84912294,16,0.027777778,0.219694585,0.035019455
365,6,0.84912294,14,0.027777778,0.219694585,0.027237354
366,6,0.84912294,14,0.027777778,0.219694585,0.027237354
367,6,0.84912294,14,0.027777778,0.219694585,0.027237354
368,6,0.84912294,14,0.027777778,0.219694585,0.027237354
369,6,0.84912294,16,0.027777778,0.219694585,0.035019455
370,6,0.8870222,29,0.027777778,0.235837334,0.085603113
371,10,1.1561403,49,0.046296296,0.35046506,0.163424125
372,24,1.6981779,59,0.111111111,0.581339676,0.20233463
373,27,1.8328277,65,0.125,0.638692193,0.225680934
374,18,1.4666082,58,0.083333333,0.482705254,0.19844358
375,8,1.0445806,40,0.037037037,0.302947503,0.128404669
376,6,0.8619656,22,0.027777778,0.225164766,0.058365759
377,6,0.84912294,15,0.027777778,0.219694585,0.031128405
378,6,0.84912294,14,0.027777778,0.219694585,0.027237354
379,6,0.84912294,14,0.027777778,0.219694585,0.027237354
380,6,0.84912294,15,0.027777778,0.219694585,0.031128405
381,6,0.8619656,19,0.027777778,0.225164766,0.046692607
382,8,0.98558021,21,0.037037037,0.277816973,0.054474708
383,12,1.2222222,23,0.055555556,0.378611878,0.062256809
384,32,1.606352,60,0.148148148,0.542227501,0.206225681
385,6,0.84912294,16,0.027777778,0.219694585,0.035019455
386,6,0.8870222,29,0.027777778,0.235837334,0.085603113
387,10,1.1561403,47,0.046296296,0.35046506,0.155642023
388,24,1.6828449,56,0.111111111,0.574808762,0.190661479
389,24,1.6828449,56,0.111111111,0.574808762,0.190661479
390,10,1.1561403,48,0.046296296,0.35046506,0.159533074
391,6,0.91666669,35,0.027777778,0.24846406,0.108949416
392,8,1,30,0.037037037,0.283958915,0.089494163
393,14,1.3006579,44,0.064814815,0.412020652,0.143968872
394,14,1.3006579,45,0.064814815,0.412020652,0.147859922
395,8,1.0207884,33,0.037037037,0.292813492,0.101167315
396,8,1,27,0.037037037,0.283958915,0.077821012
397,12,1.2222222,24,0.055555556,0.378611878,0.06614786
398,12,1.2222222,23,0.055555556,0.378611878,0.062256809
399,8,0.98558021,21,0.037037037,0.277816973,0.054474708
400,6,0.8619656,19,0.027777778,0.225164766,0.046692607
401,6,0.84912294,15,0.027777778,0.219694585,0.031128405
402,6,0.84912294,14,0.027777778,0.219694585,0.027237354
403,6,0.84912294,14,0.027777778,0.219694585,0.027237354
404,6,0.84912294,14,0.027777778,0.219694585,0.027237354
405,6,0.84912294,14,0.027777778,0.219694585,0.027237354
406,6,0.84912294,14,0.027777778,0.219694585,0.027237354
407,6,0.84912294,14,0.027777778,0.219694585,0.027237354
408,6,0.84912294,14,0.027777778,0.219694585,0.027237354
409,6,0.84912294,14,0.027777778,0.219694585,0.027237354
410,6,0.84912294,14,0.027777778,0.219694585,0.027237354
411,6,0.84912294,15,0.027777778,0.219694585,0.031128405
412,6,0.8619656,19,0.027777778,0.225164766,0.046692607
413,8,0.98558021,21,0.037037037,0.277816973,0.054474708
414,12,1.2222222,23,0.055555556,0.378611878,0.062256809
415,12,1.2222222,23,0.055555556,0.378611878,0.062256809
416,8,0.98558021,21,0.037037037,0.277816973,0.054474708
417,6,0.8619656,21,0.027777778,0.225164766,0.054474708
418,6,0.8870222,31,0.027777778,0.235837334,0.093385214
419,10,1.1768752,57,0.046296296,0.35929685,0.194552529
420,26,1.7269484,84,0.12037037,0.593594136,0.299610895
421,60,2.0269725,95,0.277777778,0.721385914,0.342412451
422,65,2.0269725,93,0.300925926,0.721385914,0.33463035
423,26,1.7269484,83,0.12037037,0.593594136,0.295719844
424,10,1.1768752,57,0.046296296,0.35929685,0.194552529
425,6,0.8870222,30,0.027777778,0.235837334,0.089494163
426,6,0.84912294,16,0.027777778,0.219694585,0.035019455
427,6,0.84912294,14,0.027777778,0.219694585,0.027237354
428,6,0.84912294,14,0.027777778,0.219694585,0.027237354
429,6,0.84912294,14,0.027777778,0.219694585,0.027237354
430,6,0.84912294,14,0.027777778,0.219694585,0.027237354
431,6,0.84912294,14,0.027777778,0.219694585,0.027237354
432,6,0.84912294,14,0.027777778,0.219694585,0.027237354
433,6,0.84912294,14,0.027777778,0.219694585,0.027237354
434,6,0.84912294,14,0.027777778,0.219694585,0.027237354
435,6,0.84912294,14,0.027777778,0.219694585,0.027237354
436,6,0.84912294,14,0.027777778,0.219694585,0.027237354
437,6,0.84912294,14,0.027777778,0.219694585,0.027237354
438,6,0.84912294,14,0.027777778,0.219694585,0.027237354
439,6,0.84912294,14,0.027777778,0.219694585,0.027237354
440,6,0.84912294,14,0.027777778,0.219694585,0.027237354
441,6,0.84912294,14,0.027777778,0.219694585,0.027237354
442,6,0.84912294,14,0.027777778,0.219694585,0.027237354
443,6,0.84912294,14,0.027777778,0.219694585,0.027237354
444,6,0.84912294,14,0.027777778,0.219694585,0.027237354
445,6,0.84912294,14,0.027777778,0.219694585,0.027237354
446,6,0.84912294,14,0.027777778,0.219694585,0.027237354
447,6,0.84912294,14,0.027777778,0.219694585,0.027237354
448,6,0.84912294,14,0.027777778,0.219694585,0.027237354
449,6,0.84912294,14,0.027777778,0.219694585,0.027237354
450,6,0.84912294,14,0.027777778,0.219694585,0.027237354
451,6,0.84912294,14,0.027777778,0.219694585,0.027237354
452,6,0.84912294,16,0.027777778,0.219694585,0.035019455
453,6,0.8870222,28,0.027777778,0.235837334,0.081712062
454,10,1.1365665,42,0.046296296,0.342127828,0.13618677
455,22,1.6261337,52,0.101851852,0.550653286,0.175097276
456,22,1.6261337,52,0.101851852,0.550653286,0.175097276
457,10,1.1365665,42,0.046296296,0.342127828,0.13618677
458,6,0.8870222,28,0.027777778,0.235837334,0.081712062
459,6,0.84912294,16,0.027777778,0.219694585,0.035019455
460,6,0.84912294,14,0.027777778,0.219694585,0.027237354
461,14,1.3057258,32,0.064814815,0.414179265,0.097276265
462,10,1.1191936,32,0.046296296,0.334728043,0.097276265
463,12,1.2063863,29,0.055555556,0.37186676,0.085603113
464,0,0.98558021,23,0,0.277816973,0.062256809
465,12,1.2222222,23,0.055555556,0.378611878,0.062256809
466,8,0.98558021,21,0.037037037,0.277816973,0.054474708
