Ref,Choice R3,Integration [HH] R3,Total Connectivity R3,Choice R3 n,Integration [HH] R3 n,Total Connectivity R3 n
56,0,0.49860358,21,0,0.073238034,0.045751634
57,39,2.138299,80,0.178082192,0.799854442,0.238562092
58,34,1.9862185,83,0.155251142,0.732461324,0.248366013
59,20,1.5395753,83,0.091324201,0.534535372,0.248366013
60,10,1.1768752,59,0.0456621,0.373808056,0.169934641
61,12,1.2222222,31,0.054794521,0.393903175,0.078431373
62,0,0.98510355,21,0,0.288826159,0.045751634
63,0,0.98510355,22,0,0.288826159,0.049019608
64,12,1.2063863,37,0.054794521,0.386885637,0.098039216
65,12,1.2552096,62,0.054794521,0.408521247,0.179738562
66,24,1.6666666,89,0.109589041,0.590854749,0.267973856
67,54,2.1979344,89,0.246575342,0.826281338,0.267973856
68,49,2.25,84,0.223744292,0.849353745,0.251633987
69,16,1.4783703,25,0.073059361,0.507412922,0.058823529
70,29,1.8105773,44,0.132420091,0.654627492,0.120915033
71,20,1.569167,46,0.091324201,0.54764867,0.12745098
72,10,1.1561403,50,0.0456621,0.36461957,0.140522876
73,69,2.1603272,126,0.315068493,0.809616043,0.388888889
74,30,1.875,96,0.136986301,0.683175838,0.290849673
75,0,1.2241485,62,0,0.394756797,0.179738562
76,0,1.2241485,62,0,0.394756797,0.179738562
77,30,1.875,95,0.136986301,0.683175838,0.287581699
78,61,2.1456218,132,0.278538813,0.803099476,0.408496732
79,13,1.5405476,74,0.059360731,0.534966238,0.218954248
80,16,1.3057258,30,0.073059361,0.430907051,0.075163399
81,16,1.3057258,31,0.073059361,0.430907051,0.078431373
82,12,1.2063863,29,0.054794521,0.386885637,0.071895425
83,8,0.98558021,22,0.03652968,0.289037386,0.049019608
84,6,0.8619656,19,0.02739726,0.234258674,0.039215686
85,6,0.84912294,15,0.02739726,0.228567563,0.026143791
86,6,0.84912294,14,0.02739726,0.228567563,0.022875817
87,6,0.84912294,14,0.02739726,0.228567563,0.022875817
88,6,0.84912294,14,0.02739726,0.228567563,0.022875817
89,6,0.84912294,14,0.02739726,0.228567563,0.022875817
90,6,0.84912294,14,0.02739726,0.228567563,0.022875817
91,6,0.84912294,16,0.02739726,0.228567563,0.029411765
92,6,0.8870222,31,0.02739726,0.245362283,0.078431373
93,10,1.1981546,66,0.0456621,0.383237832,0.192810458
94,28,1.7909094,97,0.127853881,0.645911838,0.294117647
95,37,2.0993643,111,0.168949772,0.782600877,0.339869281
96,28,1.7821976,111,0.127853881,0.642051281,0.339869281
97,12,1.2123377,43,0.054794521,0.389522946,0.117647059
98,10,1.1058542,33,0.0456621,0.342335733,0.08496732
99,12,1.2123377,43,0.054794521,0.389522946,0.117647059
100,24,1.6673985,100,0.109589041,0.591179083,0.303921569
101,30,1.8959359,86,0.136986301,0.692453395,0.258169935
102,24,1.5154221,34,0.109589041,0.523832097,0.088235294
103,10,1.2196002,75,0.0456621,0.392741259,0.222222222
104,6,0.94787496,51,0.02739726,0.272328641,0.14379085
105,14,1.4221928,106,0.063926941,0.482518363,0.323529412
106,12,1.2726263,80,0.054794521,0.416239302,0.238562092
107,10,1.2196002,79,0.0456621,0.392741259,0.235294118
108,30,1.8337219,120,0.136986301,0.664883816,0.369281046
109,37,2.1336844,141,0.168949772,0.797809523,0.437908497
110,30,1.8369439,116,0.136986301,0.666311616,0.35620915
111,10,1.2829794,99,0.0456621,0.420827186,0.300653595
112,6,0.84912294,14,0.02739726,0.228567563,0.022875817
113,6,0.84912294,15,0.02739726,0.228567563,0.026143791
114,6,0.8619656,20,0.02739726,0.234258674,0.04248366
115,8,1,26,0.03652968,0.295427388,0.062091503
116,14,1.3057258,32,0.063926941,0.430907051,0.081699346
117,14,1.3006579,45,0.063926941,0.428661256,0.124183007
118,10,1.1768752,54,0.0456621,0.373808056,0.153594771
119,22,1.6474625,49,0.100456621,0.582344623,0.137254902
120,54,2.0165863,52,0.246575342,0.745918544,0.147058824
121,22,1.6474625,48,0.100456621,0.582344623,0.133986928
122,8,1.0207884,37,0.03652968,0.304639582,0.098039216
123,0,0.49860358,21,0,0.073238034,0.045751634
124,12,1.3636364,86,0.054794521,0.456569617,0.258169935
125,24,1.6684235,75,0.109589041,0.591633303,0.222222222
126,24,1.6734514,69,0.109589041,0.593861372,0.202614379
127,10,1.1981546,66,0.0456621,0.383237832,0.192810458
128,10,1.1768752,56,0.0456621,0.373808056,0.160130719
129,22,1.6474625,49,0.100456621,0.582344623,0.137254902
130,16,1.569167,45,0.073059361,0.54764867,0.124183007
131,8,1.0207884,37,0.03652968,0.304639582,0.098039216
132,22,1.6474625,48,0.100456621,0.582344623,0.133986928
133,22,1.6037242,70,0.100456621,0.562962385,0.205882353
134,16,1.4382962,81,0.073059361,0.489654442,0.241830065
135,28,1.8,78,0.127853881,0.649940256,0.232026144
136,28,1.8328277,66,0.127853881,0.664487559,0.192810458
137,12,1.238816,55,0.054794521,0.401256569,0.156862745
138,6,0.9792943,51,0.02739726,0.286251841,0.14379085
139,10,1.2196002,61,0.0456621,0.392741259,0.176470588
140,0,0.33333334,10,0,0,0.009803922
141,4,0.76619166,32,0.01826484,0.191817306,0.081699346
142,12,1.2241485,50,0.054794521,0.394756797,0.140522876
143,28,1.8328277,65,0.127853881,0.664487559,0.189542484
144,72,2.1023719,75,0.328767123,0.783933668,0.222222222
145,4,0.70398736,9,0.01826484,0.164252025,0.006535948
146,0,0.33333334,7,0,0,0
147,8,1.0207884,34,0.03652968,0.304639582,0.088235294
148,8,1,29,0.03652968,0.295427388,0.071895425
149,12,1.2052853,40,0.054794521,0.386397738,0.107843137
150,20,1.3938289,61,0.091324201,0.469949154,0.176470588
151,30,1.7379411,69,0.136986301,0.622439408,0.202614379
152,28,1.8328277,67,0.127853881,0.664487559,0.196078431
153,12,1.2552096,58,0.054794521,0.408521247,0.166666667
154,8,1.0445806,44,0.03652968,0.315182883,0.120915033
155,12,1.2222222,27,0.054794521,0.393903175,0.065359477
156,12,1.2063863,29,0.054794521,0.386885637,0.071895425
157,10,1.1191936,37,0.0456621,0.348246969,0.098039216
158,6,0.84912294,14,0.02739726,0.228567563,0.022875817
159,12,1.2726263,68,0.054794521,0.416239302,0.199346405
160,6,0.8870222,29,0.02739726,0.245362283,0.071895425
161,6,0.84912294,16,0.02739726,0.228567563,0.029411765
162,6,0.84912294,14,0.02739726,0.228567563,0.022875817
163,6,0.84912294,14,0.02739726,0.228567563,0.022875817
164,24,1.6684235,90,0.109589041,0.591633303,0.27124183
165,52,2.0790501,116,0.237442922,0.77359882,0.35620915
166,70,2.1913517,133,0.319634703,0.823364273,0.411764706
167,10,1.1561403,56,0.0456621,0.36461957,0.160130719
168,0,1.5365106,84,0,0.533177277,0.251633987
169,38,1.9341822,99,0.173515982,0.709401902,0.300653595
170,0,1.5365106,83,0,0.533177277,0.248366013
171,72,2.1594694,153,0.328767123,0.809235916,0.477124183
172,56,2.0502288,130,0.255707763,0.760826918,0.401960784
173,24,1.6734514,86,0.109589041,0.593861372,0.258169935
174,51,2.1163981,141,0.232876712,0.790149254,0.437908497
175,36,1.8855816,139,0.164383562,0.687864979,0.431372549
176,0,1,31,0,0.295427388,0.078431373
177,42,1.9323636,161,0.191780822,0.708596006,0.503267974
178,24,1.5598243,99,0.109589041,0.543508536,0.300653595
179,8,1.0207884,38,0.03652968,0.304639582,0.10130719
180,10,1.1561403,48,0.0456621,0.36461957,0.133986928
181,32,1.6474625,55,0.146118721,0.582344623,0.156862745
182,0,1.3057258,35,0,0.430907051,0.091503268
183,0,0.42239243,12,0,0.039465742,0.016339869
184,6,0.84912294,18,0.02739726,0.228567563,0.035947712
185,12,1.2063863,36,0.054794521,0.386885637,0.094771242
186,12,1.2052853,38,0.054794521,0.386397738,0.10130719
187,8,0.98558021,24,0.03652968,0.289037386,0.055555556
188,6,0.8870222,24,0.02739726,0.245362283,0.055555556
189,8,0.98558021,24,0.03652968,0.289037386,0.055555556
190,12,1.2052853,38,0.054794521,0.386397738,0.10130719
191,12,1.2063863,36,0.054794521,0.386885637,0.094771242
192,6,0.84912294,18,0.02739726,0.228567563,0.035947712
193,0,0.42239243,12,0,0.039465742,0.016339869
194,0,0.49860358,19,0,0.073238034,0.039215686
195,8,0.98558021,27,0.03652968,0.289037386,0.065359477
196,18,1.5668709,35,0.082191781,0.546631174,0.091503268
197,18,1.5154221,38,0.082191781,0.523832097,0.10130719
198,10,1.1191936,37,0.0456621,0.348246969,0.098039216
199,8,1.0207884,35,0.03652968,0.304639582,0.091503268
200,12,1.2052853,42,0.054794521,0.386397738,0.114379085
201,12,1.2123377,45,0.054794521,0.389522946,0.124183007
202,10,1.1191936,37,0.0456621,0.348246969,0.098039216
203,14,1.3076391,51,0.063926941,0.431754912,0.14379085
204,24,1.471094,49,0.109589041,0.504188494,0.137254902
205,16,1.3845592,56,0.073059361,0.465841369,0.160130719
206,8,1.0697098,50,0.03652968,0.326318664,0.140522876
207,22,1.6132691,60,0.100456621,0.567192122,0.173202614
208,60,1.9341822,76,0.273972603,0.709401902,0.225490196
209,72,2.2658839,183,0.328767123,0.856392553,0.575163399
210,72,2.1398234,185,0.328767123,0.800529967,0.581699346
211,38,1.8628219,177,0.173515982,0.677779221,0.555555556
212,0,0.49860358,23,0,0.073238034,0.052287582
213,0,0.56608194,33,0,0.103140467,0.08496732
214,0,1.5405476,65,0,0.534966238,0.189542484
215,42,2.1952941,72,0.191780822,0.825111313,0.212418301
216,47,2.1952941,73,0.214611872,0.825111313,0.215686275
217,0,1.5405476,66,0,0.534966238,0.192810458
218,8,1.0445806,53,0.03652968,0.315182883,0.150326797
219,10,1.1768752,61,0.0456621,0.373808056,0.176470588
220,0,0.84912294,16,0,0.228567563,0.029411765
221,10,1.1492875,18,0.0456621,0.361582812,0.035947712
222,8,0.98510355,20,0.03652968,0.288826159,0.04248366
223,6,0.91666669,32,0.02739726,0.258498974,0.081699346
224,18,1.4896638,84,0.082191781,0.512417536,0.251633987
225,60,2.1428571,77,0.273972603,0.801874324,0.22875817
226,12,1.2222222,24,0.054794521,0.393903175,0.055555556
227,8,0.98558021,21,0.03652968,0.289037386,0.045751634
228,6,0.8619656,19,0.02739726,0.234258674,0.039215686
229,6,0.84912294,15,0.02739726,0.228567563,0.026143791
230,6,0.84912294,14,0.02739726,0.228567563,0.022875817
231,6,0.84912294,14,0.02739726,0.228567563,0.022875817
232,6,0.84912294,14,0.02739726,0.228567563,0.022875817
233,6,0.84912294,14,0.02739726,0.228567563,0.022875817
234,6,0.84912294,14,0.02739726,0.228567563,0.022875817
235,6,0.84912294,14,0.02739726,0.228567563,0.022875817
236,6,0.84912294,14,0.02739726,0.228567563,0.022875817
237,6,0.84912294,14,0.02739726,0.228567563,0.022875817
238,6,0.84912294,14,0.02739726,0.228567563,0.022875817
239,6,0.84912294,14,0.02739726,0.228567563,0.022875817
240,6,0.84912294,14,0.02739726,0.228567563,0.022875817
241,6,0.84912294,14,0.02739726,0.228567563,0.022875817
242,6,0.84912294,14,0.02739726,0.228567563,0.022875817
243,6,0.84912294,14,0.02739726,0.228567563,0.022875817
244,6,0.84912294,15,0.02739726,0.228567563,0.026143791
245,6,0.8619656,22,0.02739726,0.234258674,0.049019608
246,8,1.0445806,46,0.03652968,0.315182883,0.12745098
247,18,1.4724894,72,0.082191781,0.504806853,0.212418301
248,12,1.2906152,74,0.054794521,0.424210923,0.218954248
249,10,1.1365665,43,0.0456621,0.355945615,0.117647059
250,22,1.6132691,58,0.100456621,0.567192122,0.166666667
251,22,1.6261337,51,0.100456621,0.572892955,0.14379085
252,6,0.91666669,35,0.02739726,0.258498974,0.091503268
253,10,1.1365665,43,0.0456621,0.355945615,0.117647059
254,22,1.6261337,51,0.100456621,0.572892955,0.14379085
255,22,1.6261337,51,0.100456621,0.572892955,0.14379085
256,10,1.1365665,44,0.0456621,0.355945615,0.120915033
257,17,1.6981779,59,0.077625571,0.6048187,0.169934641
258,27,1.8599865,63,0.123287671,0.676522739,0.183006536
259,24,1.6981779,59,0.109589041,0.6048187,0.169934641
260,10,1.1561403,50,0.0456621,0.36461957,0.140522876
261,6,0.91666669,34,0.02739726,0.258498974,0.088235294
262,8,0.98558021,23,0.03652968,0.289037386,0.052287582
263,12,1.2222222,24,0.054794521,0.393903175,0.055555556
264,12,1.2063863,30,0.054794521,0.386885637,0.075163399
265,10,1.1365665,40,0.0456621,0.355945615,0.107843137
266,16,1.3845592,44,0.073059361,0.465841369,0.120915033
267,16,1.3873683,40,0.073059361,0.467086197,0.107843137
268,8,1.0207884,35,0.03652968,0.304639582,0.091503268
269,6,0.91666669,37,0.02739726,0.258498974,0.098039216
270,18,1.471094,51,0.082191781,0.504188494,0.14379085
271,20,1.5405476,55,0.091324201,0.534966238,0.156862745
272,20,1.569167,43,0.091324201,0.54764867,0.117647059
273,10,1.1191936,35,0.0456621,0.348246969,0.091503268
274,6,0.8870222,29,0.02739726,0.245362283,0.071895425
275,6,0.8870222,31,0.02739726,0.245362283,0.078431373
276,10,1.1561403,49,0.0456621,0.36461957,0.137254902
277,24,1.6981779,57,0.109589041,0.6048187,0.163398693
278,31,1.8599865,58,0.141552511,0.676522739,0.166666667
279,24,1.7217885,55,0.109589041,0.615281527,0.156862745
280,8,1.0445806,44,0.03652968,0.315182883,0.120915033
281,0,0.42239243,15,0,0.039465742,0.026143791
282,0,0.49860358,22,0,0.073238034,0.049019608
283,36,1.7572933,46,0.164383562,0.631015163,0.12745098
284,20,1.569167,43,0.091324201,0.54764867,0.117647059
285,6,0.94787496,42,0.02739726,0.272328641,0.114379085
286,10,1.1365665,44,0.0456621,0.355945615,0.120915033
287,22,1.6261337,51,0.100456621,0.572892955,0.14379085
288,54,1.9633191,58,0.246575342,0.722313659,0.166666667
289,14,1.3443909,63,0.063926941,0.448041145,0.183006536
290,54,1.9244691,61,0.246575342,0.705097628,0.176470588
291,22,1.606352,64,0.100456621,0.564126871,0.18627451
292,22,1.6261337,55,0.100456621,0.572892955,0.156862745
293,10,1.1768752,56,0.0456621,0.373808056,0.160130719
294,22,1.6132691,59,0.100456621,0.567192122,0.169934641
295,10,1.1768752,57,0.0456621,0.373808056,0.163398693
296,22,1.6261337,51,0.100456621,0.572892955,0.14379085
297,10,1.1365665,42,0.0456621,0.355945615,0.114379085
298,6,0.8870222,28,0.02739726,0.245362283,0.068627451
299,6,0.84912294,16,0.02739726,0.228567563,0.029411765
300,6,0.84912294,14,0.02739726,0.228567563,0.022875817
301,6,0.84912294,14,0.02739726,0.228567563,0.022875817
302,6,0.84912294,16,0.02739726,0.228567563,0.029411765
303,6,0.8870222,28,0.02739726,0.245362283,0.068627451
304,10,1.1365665,43,0.0456621,0.355945615,0.117647059
305,22,1.6132691,57,0.100456621,0.567192122,0.163398693
306,10,1.1191936,37,0.0456621,0.348246969,0.098039216
307,14,1.3076391,56,0.063926941,0.431754912,0.160130719
308,14,1.3076391,52,0.063926941,0.431754912,0.147058824
309,12,1.2552096,55,0.054794521,0.408521247,0.156862745
310,22,1.6132691,58,0.100456621,0.567192122,0.166666667
311,28,1.6684235,67,0.127853881,0.591633303,0.196078431
312,24,1.5395753,67,0.109589041,0.534535372,0.196078431
313,32,1.6132691,57,0.146118721,0.567192122,0.163398693
314,16,1.3845592,45,0.073059361,0.465841369,0.124183007
315,8,1.0697098,47,0.03652968,0.326318664,0.130718954
316,24,1.4644111,53,0.109589041,0.501227027,0.150326797
317,12,1.2063863,35,0.054794521,0.386885637,0.091503268
318,28,1.550553,49,0.127853881,0.539400042,0.137254902
319,12,1.3272201,86,0.054794521,0.440432058,0.258169935
320,10,1.1768752,60,0.0456621,0.373808056,0.173202614
321,24,1.6684235,85,0.109589041,0.591633303,0.254901961
322,47,2.2004662,103,0.214611872,0.827403283,0.31372549
323,30,1.8369439,101,0.136986301,0.666311616,0.307189542
324,26,1.7379411,83,0.118721461,0.622439408,0.248366013
325,57,2.1507413,99,0.260273973,0.805368137,0.300653595
326,59,2.0790501,102,0.269406393,0.77359882,0.310457516
327,14,1.3746208,82,0.063926941,0.461437256,0.245098039
328,6,0.94787496,43,0.02739726,0.272328641,0.117647059
329,10,1.1768752,61,0.0456621,0.373808056,0.176470588
330,0,0.49860358,23,0,0.073238034,0.052287582
331,8,1.0697098,54,0.03652968,0.326318664,0.153594771
332,20,1.569167,45,0.091324201,0.54764867,0.124183007
333,20,1.6812503,44,0.091324201,0.597317385,0.120915033
334,14,1.3988512,41,0.063926941,0.472174741,0.111111111
335,9,1.3057258,39,0.04109589,0.430907051,0.104575163
336,10,1.4864661,42,0.0456621,0.511000503,0.114379085
337,16,1.3873683,42,0.073059361,0.467086197,0.114379085
338,3,1.4382962,64,0.01369863,0.489654442,0.18627451
339,5,1.2241485,45,0.02283105,0.394756797,0.124183007
340,18,1.4791844,84,0.082191781,0.507773683,0.251633987
341,42,1.7001897,101,0.191780822,0.605710211,0.307189542
342,10,1.1365665,41,0.0456621,0.355945615,0.111111111
343,64,1.8470125,104,0.292237443,0.670773426,0.316993464
344,12,1.2063863,30,0.054794521,0.386885637,0.075163399
345,8,1.0207884,35,0.03652968,0.304639582,0.091503268
346,8,1.0207884,34,0.03652968,0.304639582,0.088235294
347,6,0.8619656,22,0.02739726,0.234258674,0.049019608
348,6,0.8619656,20,0.02739726,0.234258674,0.04248366
349,8,0.98558021,22,0.03652968,0.289037386,0.049019608
350,12,1.2063863,28,0.054794521,0.386885637,0.068627451
351,8,0.98558021,23,0.03652968,0.289037386,0.052287582
352,12,1.2052853,33,0.054794521,0.386397738,0.08496732
353,15,1.3006579,46,0.068493151,0.428661256,0.12745098
354,28,1.5110798,80,0.127853881,0.521907845,0.238562092
355,12,1.3272201,70,0.054794521,0.440432058,0.205882353
356,49,1.7265038,76,0.223744292,0.61737107,0.225490196
357,14,1.3076391,48,0.063926941,0.431754912,0.133986928
358,10,1.1981546,70,0.0456621,0.383237832,0.205882353
359,26,1.7288883,119,0.118721461,0.61842774,0.366013072
360,72,2.1471546,169,0.328767123,0.803778723,0.529411765
361,12,1.2052853,34,0.054794521,0.386397738,0.088235294
362,10,1.1191936,37,0.0456621,0.348246969,0.098039216
363,14,1.31797,48,0.063926941,0.436332959,0.133986928
364,36,1.6673985,63,0.164383562,0.591179083,0.183006536
365,131,2.0986035,79,0.598173516,0.782263735,0.235294118
366,38,1.632839,73,0.173515982,0.575864349,0.215686275
367,10,1.1981546,48,0.0456621,0.383237832,0.133986928
368,12,1.2063863,32,0.054794521,0.386885637,0.081699346
369,12,1.2222222,25,0.054794521,0.393903175,0.058823529
370,8,0.98558021,21,0.03652968,0.289037386,0.045751634
371,6,0.8619656,20,0.02739726,0.234258674,0.04248366
372,6,0.8619656,20,0.02739726,0.234258674,0.04248366
373,8,0.98558021,21,0.03652968,0.289037386,0.045751634
374,12,1.2222222,24,0.054794521,0.393903175,0.055555556
375,12,1.2063863,29,0.054794521,0.386885637,0.071895425
376,10,1.1191936,33,0.0456621,0.348246969,0.08496732
377,14,1.2989333,38,0.063926941,0.427897015,0.10130719
378,14,1.3057258,32,0.063926941,0.430907051,0.081699346
379,8,1,26,0.03652968,0.295427388,0.062091503
380,6,0.8619656,20,0.02739726,0.234258674,0.04248366
381,6,0.84912294,15,0.02739726,0.228567563,0.026143791
382,6,0.84912294,15,0.02739726,0.228567563,0.026143791
383,6,0.8619656,20,0.02739726,0.234258674,0.04248366
384,8,1,29,0.03652968,0.295427388,0.071895425
385,14,1.3076391,44,0.063926941,0.431754912,0.120915033
386,14,1.3057258,32,0.063926941,0.430907051,0.081699346
387,8,1,26,0.03652968,0.295427388,0.062091503
388,6,0.8619656,20,0.02739726,0.234258674,0.04248366
389,6,0.84912294,15,0.02739726,0.228567563,0.026143791
390,6,0.84912294,15,0.02739726,0.228567563,0.026143791
391,6,0.8619656,19,0.02739726,0.234258674,0.039215686
392,8,0.98558021,22,0.03652968,0.289037386,0.049019608
393,12,1.2063863,31,0.054794521,0.386885637,0.078431373
394,13,1.3076391,44,0.059360731,0.431754912,0.120915033
395,20,1.4028426,72,0.091324201,0.473943495,0.212418301
396,32,1.787379,136,0.146118721,0.644347373,0.421568627
397,50,1.9756846,166,0.228310502,0.727793321,0.519607843
398,32,1.7820429,120,0.146118721,0.641982727,0.369281046
399,20,1.4028426,72,0.091324201,0.473943495,0.212418301
400,10,1.1768752,63,0.0456621,0.373808056,0.183006536
401,6,0.8870222,30,0.02739726,0.245362283,0.075163399
402,6,0.84912294,16,0.02739726,0.228567563,0.029411765
403,6,0.84912294,14,0.02739726,0.228567563,0.022875817
404,6,0.84912294,14,0.02739726,0.228567563,0.022875817
405,6,0.84912294,15,0.02739726,0.228567563,0.026143791
406,6,0.8619656,21,0.02739726,0.234258674,0.045751634
407,8,1.0697098,37,0.03652968,0.326318664,0.098039216
408,66,2.1471546,168,0.301369863,0.803778723,0.526143791
409,26,1.7288883,117,0.118721461,0.61842774,0.359477124
410,8,1.0697098,37,0.03652968,0.326318664,0.098039216
411,6,0.8619656,21,0.02739726,0.234258674,0.045751634
412,6,0.84912294,15,0.02739726,0.228567563,0.026143791
413,6,0.84912294,14,0.02739726,0.228567563,0.022875817
414,6,0.84912294,14,0.02739726,0.228567563,0.022875817
415,6,0.84912294,16,0.02739726,0.228567563,0.029411765
416,6,0.8870222,30,0.02739726,0.245362283,0.075163399
417,22,1.6037242,72,0.100456621,0.562962385,0.212418301
418,22,1.6132691,59,0.100456621,0.567192122,0.169934641
419,10,1.1365665,45,0.0456621,0.355945615,0.124183007
420,14,1.31797,51,0.063926941,0.436332959,0.14379085
421,40,1.7257152,71,0.182648402,0.617021609,0.209150327
422,10,1.1768752,46,0.0456621,0.373808056,0.12745098
423,6,0.8870222,27,0.02739726,0.245362283,0.065359477
424,6,0.84912294,17,0.02739726,0.228567563,0.032679739
425,6,0.8619656,20,0.02739726,0.234258674,0.04248366
426,8,1.0445806,38,0.03652968,0.315182883,0.10130719
427,29,1.4896638,67,0.132420091,0.512417536,0.196078431
428,15,1.3006579,44,0.068493151,0.428661256,0.120915033
429,12,1.2052853,33,0.054794521,0.386397738,0.08496732
430,9,1.2063863,33,0.04109589,0.386885637,0.08496732
431,8,1.1561403,44,0.03652968,0.36461957,0.120915033
432,19,1.5517242,61,0.086757991,0.539919049,0.176470588
433,15,1.3057258,33,0.068493151,0.430907051,0.08496732
434,14,1.2989333,42,0.063926941,0.427897015,0.114379085
435,14,1.3057258,33,0.063926941,0.430907051,0.08496732
436,13,1.2989333,42,0.059360731,0.427897015,0.114379085
437,12,1.2052853,32,0.054794521,0.386397738,0.081699346
438,10,1.1058542,29,0.0456621,0.342335733,0.071895425
439,12,1.2063863,29,0.054794521,0.386885637,0.071895425
440,12,1.3272201,92,0.054794521,0.440432058,0.277777778
441,6,0.91666669,42,0.02739726,0.258498974,0.114379085
442,6,0.84912294,18,0.02739726,0.228567563,0.035947712
443,6,0.8619656,24,0.02739726,0.234258674,0.055555556
444,8,1.1208336,50,0.03652968,0.34897372,0.140522876
445,27,1.6794915,80,0.123287671,0.596537989,0.238562092
446,11,1.3443909,62,0.050228311,0.448041145,0.179738562
447,6,0.94787496,44,0.02739726,0.272328641,0.120915033
448,10,1.1768752,65,0.0456621,0.373808056,0.189542484
449,26,1.7288883,117,0.118721461,0.61842774,0.359477124
450,71,2.1471546,170,0.324200913,0.803778723,0.532679739
451,62,2.2658839,182,0.283105023,0.856392553,0.571895425
452,10,1.1768752,63,0.0456621,0.373808056,0.183006536
453,26,1.7288883,117,0.118721461,0.61842774,0.359477124
454,78,2.1471546,168,0.356164384,0.803778723,0.526143791
455,14,1.3057258,34,0.063926941,0.430907051,0.088235294
456,8,1,26,0.03652968,0.295427388,0.062091503
457,6,0.8619656,20,0.02739726,0.234258674,0.04248366
458,6,0.84912294,16,0.02739726,0.228567563,0.029411765
459,6,0.8619656,19,0.02739726,0.234258674,0.039215686
460,8,0.98558021,22,0.03652968,0.289037386,0.049019608
461,12,1.2063863,28,0.054794521,0.386885637,0.068627451
462,16,1.2989333,36,0.073059361,0.427897015,0.094771242
463,22,1.4803609,79,0.100456621,0.508295038,0.235294118
464,32,1.7841618,123,0.146118721,0.642921699,0.379084967
465,51,1.9758738,150,0.232876712,0.727877163,0.467320261
466,32,1.7841618,124,0.146118721,0.642921699,0.382352941
467,22,1.4896638,83,0.100456621,0.512417536,0.248366013
468,20,1.4028426,70,0.091324201,0.473943495,0.205882353
469,32,1.7820429,119,0.146118721,0.641982727,0.366013072
