Ref,Choice R3,Integration [HH] R3,Total Connectivity R3,Choice R3 n,Integration [HH] R3 n,Total Connectivity R3 n
102,6,0.87255627,15,0.034482759,0.24311319,0.038095238
103,10,1.1087778,32,0.057471264,0.349615652,0.119047619
104,0,0.72781962,27,0,0.177857455,0.095238095
105,0,0.8870222,32,0,0.249635276,0.119047619
106,0,0.33333334,9,0,0,0.00952381
107,4,0.72781962,25,0.022988506,0.177857455,0.085714286
108,10,1.1561403,56,0.057471264,0.370969433,0.233333333
109,26,1.7307693,83,0.149425287,0.630045747,0.361904762
110,52,2.0790501,97,0.298850575,0.787071073,0.428571429
111,26,1.7379411,80,0.149425287,0.633279213,0.347619048
112,8,1.0697098,54,0.045977011,0.332001516,0.223809524
113,0,0.49860358,23,0,0.074513477,0.076190476
114,12,1.3057258,38,0.068965517,0.438411313,0.147619048
115,0,0.68957245,26,0,0.160613397,0.09047619
116,0,1,29,0,0.300572266,0.104761905
117,12,1.2222222,24,0.068965517,0.400763013,0.080952381
118,8,0.98558021,21,0.045977011,0.294070983,0.066666667
119,6,0.8619656,19,0.034482759,0.238338297,0.057142857
120,6,0.84912294,15,0.034482759,0.232548076,0.038095238
121,6,0.84912294,14,0.034482759,0.232548076,0.033333333
122,6,0.84912294,14,0.034482759,0.232548076,0.033333333
123,6,0.84912294,14,0.034482759,0.232548076,0.033333333
124,6,0.84912294,16,0.034482759,0.232548076,0.042857143
125,6,0.8870222,26,0.034482759,0.249635276,0.09047619
126,10,1.1058542,32,0.057471264,0.348297522,0.119047619
127,18,1.4864661,46,0.103448276,0.519899596,0.185714286
128,24,1.6812503,49,0.137931034,0.60771969,0.2
129,25,1.7572933,50,0.143678161,0.642004315,0.204761905
130,20,1.550553,50,0.114942529,0.548793713,0.204761905
131,10,1.1191936,37,0.057471264,0.354311703,0.142857143
132,6,0.8870222,27,0.034482759,0.249635276,0.095238095
133,6,0.84912294,15,0.034482759,0.232548076,0.038095238
134,6,0.87255627,11,0.034482759,0.24311319,0.019047619
135,4,0.70398736,9,0.022988506,0.16711248,0.00952381
136,0,0.33333334,7,0,0,0
137,37,1.6981779,48,0.212643678,0.61535164,0.195238095
138,10,1.2726263,47,0.057471264,0.423488125,0.19047619
139,25,1.3873369,43,0.143678161,0.475206363,0.171428571
140,8,1.0207884,28,0.045977011,0.309944891,0.1
141,6,0.8619656,19,0.034482759,0.238338297,0.057142857
142,6,0.84912294,15,0.034482759,0.232548076,0.038095238
143,6,0.84912294,13,0.034482759,0.232548076,0.028571429
144,6,0.87255627,11,0.034482759,0.24311319,0.019047619
145,4,0.70398736,9,0.022988506,0.16711248,0.00952381
146,0,0.33333334,7,0,0,0
147,14,1.2989333,37,0.08045977,0.435348857,0.142857143
148,24,1.5154221,35,0.137931034,0.532954652,0.133333333
149,0,1.1058542,30,0,0.348297522,0.10952381
150,24,1.5154221,34,0.137931034,0.532954652,0.128571429
151,14,1.3057258,33,0.08045977,0.438411313,0.123809524
152,8,1,26,0.045977011,0.300572266,0.09047619
153,6,0.8619656,21,0.034482759,0.238338297,0.066666667
154,6,0.8619656,21,0.034482759,0.238338297,0.066666667
155,8,1,26,0.045977011,0.300572266,0.09047619
156,14,1.3057258,32,0.08045977,0.438411313,0.119047619
157,14,1.3057258,32,0.08045977,0.438411313,0.119047619
158,8,1,26,0.045977011,0.300572266,0.09047619
159,6,0.8619656,19,0.034482759,0.238338297,0.057142857
160,6,0.87255627,12,0.034482759,0.24311319,0.023809524
161,4,0.70398736,9,0.022988506,0.16711248,0.00952381
162,0,0.33333334,7,0,0,0
163,0,0.33333334,8,0,0,0.004761905
164,4,0.69804502,15,0.022988506,0.164433326,0.038095238
165,0,0.58170414,18,0,0.111980063,0.052380952
166,8,1.1,29,0.045977011,0.345658107,0.104761905
167,0,0.33333334,7,0,0,0
168,4,0.70398736,9,0.022988506,0.16711248,0.00952381
169,6,0.87255627,12,0.034482759,0.24311319,0.023809524
170,6,0.8619656,20,0.034482759,0.238338297,0.061904762
171,8,1.0207884,32,0.045977011,0.309944891,0.119047619
172,16,1.3845592,48,0.091954023,0.473954014,0.195238095
173,32,1.7342104,38,0.183908046,0.631597196,0.147619048
174,0,1.3057258,34,0,0.438411313,0.128571429
175,60,2.0257571,62,0.344827586,0.763043476,0.261904762
176,16,1.550553,52,0.091954023,0.548793713,0.214285714
177,0,0.84615386,36,0,0.231209441,0.138095238
178,0,0.49860358,20,0,0.074513477,0.061904762
179,8,1,35,0.045977011,0.300572266,0.133333333
180,20,1.569167,49,0.114942529,0.557185992,0.2
181,20,1.550553,51,0.114942529,0.548793713,0.20952381
182,10,1.1191936,40,0.057471264,0.354311703,0.157142857
183,6,0.8870222,29,0.034482759,0.249635276,0.104761905
184,6,0.8870222,28,0.034482759,0.249635276,0.1
185,10,1.1058542,32,0.057471264,0.348297522,0.119047619
186,18,1.5154221,36,0.103448276,0.532954652,0.138095238
187,18,1.5154221,36,0.103448276,0.532954652,0.138095238
188,10,1.1058542,34,0.057471264,0.348297522,0.128571429
189,6,0.94787496,40,0.034482759,0.277071254,0.157142857
190,10,1.1365665,44,0.057471264,0.362144421,0.176190476
191,22,1.6261337,54,0.126436782,0.582869907,0.223809524
192,22,1.606352,68,0.126436782,0.573951162,0.29047619
193,44,1.8,75,0.252873563,0.66125899,0.323809524
194,24,1.6828449,58,0.137931034,0.608438628,0.242857143
195,10,1.1561403,48,0.057471264,0.370969433,0.195238095
196,6,0.91666669,36,0.034482759,0.263000743,0.138095238
197,8,1.0207884,34,0.045977011,0.309944891,0.128571429
198,16,1.3988512,36,0.091954023,0.480397682,0.138095238
199,16,1.3988512,36,0.091954023,0.480397682,0.138095238
200,8,1.0207884,33,0.045977011,0.309944891,0.123809524
201,6,0.8870222,29,0.034482759,0.249635276,0.104761905
202,8,1.0445806,41,0.045977011,0.320671805,0.161904762
203,18,1.4666082,58,0.103448276,0.510946495,0.242857143
204,49,1.8959359,66,0.281609195,0.704512497,0.280952381
205,24,1.6734514,65,0.137931034,0.60420349,0.276190476
206,10,1.1561403,47,0.057471264,0.370969433,0.19047619
207,6,0.8619656,26,0.034482759,0.238338297,0.09047619
208,4,0.70398736,11,0.022988506,0.16711248,0.019047619
209,0,0.33333334,7,0,0,0
210,0,0.63684219,19,0,0.136839516,0.057142857
211,10,1.2222222,28,0.057471264,0.400763013,0.1
212,15,1.3873369,52,0.086206897,0.475206363,0.214285714
213,15,1.3845592,51,0.086206897,0.473954014,0.20952381
214,30,1.6132691,60,0.172413793,0.577069794,0.252380952
215,24,1.471094,50,0.137931034,0.512968956,0.204761905
216,20,1.4724894,64,0.114942529,0.513598083,0.271428571
217,29,1.7379411,69,0.166666667,0.633279213,0.295238095
218,54,1.8959359,66,0.310344828,0.704512497,0.280952381
219,10,1.2123377,45,0.057471264,0.396306503,0.180952381
220,0,0.63684219,22,0,0.136839516,0.071428571
221,8,1.0207884,30,0.045977011,0.309944891,0.10952381
222,14,1.3270249,31,0.08045977,0.448014191,0.114285714
223,8,1,27,0.045977011,0.300572266,0.095238095
224,8,0.98558021,24,0.045977011,0.294070983,0.080952381
225,28,1.550553,44,0.16091954,0.548793713,0.176190476
226,41,1.7495173,52,0.235632184,0.63849844,0.214285714
227,32,1.5448366,55,0.183908046,0.546216426,0.228571429
228,8,1.0697098,37,0.045977011,0.332001516,0.142857143
229,21,1.6474625,66,0.120689655,0.592486176,0.280952381
230,20,1.3873369,44,0.114942529,0.475206363,0.176190476
231,6,1.1191936,33,0.034482759,0.354311703,0.123809524
232,22,1.3845592,43,0.126436782,0.473954014,0.171428571
233,8,1.0697098,38,0.045977011,0.332001516,0.147619048
234,10,1.1561403,37,0.057471264,0.370969433,0.142857143
235,47,1.6132691,48,0.270114943,0.577069794,0.195238095
236,10,1.1365665,32,0.057471264,0.362144421,0.119047619
237,6,0.8870222,22,0.034482759,0.249635276,0.071428571
238,6,0.84912294,16,0.034482759,0.232548076,0.042857143
239,6,0.84912294,14,0.034482759,0.232548076,0.033333333
240,6,0.84912294,14,0.034482759,0.232548076,0.033333333
241,6,0.84912294,14,0.034482759,0.232548076,0.033333333
242,6,0.84912294,14,0.034482759,0.232548076,0.033333333
243,6,0.84912294,14,0.034482759,0.232548076,0.033333333
244,6,0.84912294,14,0.034482759,0.232548076,0.033333333
245,6,0.84912294,14,0.034482759,0.232548076,0.033333333
246,6,0.84912294,14,0.034482759,0.232548076,0.033333333
247,6,0.84912294,14,0.034482759,0.232548076,0.033333333
248,6,0.84912294,14,0.034482759,0.232548076,0.033333333
249,6,0.84912294,14,0.034482759,0.232548076,0.033333333
250,6,0.84912294,14,0.034482759,0.232548076,0.033333333
251,6,0.84912294,14,0.034482759,0.232548076,0.033333333
252,6,0.84912294,14,0.034482759,0.232548076,0.033333333
253,6,0.84912294,14,0.034482759,0.232548076,0.033333333
254,6,0.84912294,15,0.034482759,0.232548076,0.038095238
255,6,0.8619656,19,0.034482759,0.238338297,0.057142857
256,8,1.0207884,31,0.045977011,0.309944891,0.114285714
257,14,1.2989333,37,0.08045977,0.435348857,0.142857143
258,28,1.569167,46,0.16091954,0.557185992,0.185714286
259,12,1.4644111,54,0.068965517,0.509955914,0.223809524
260,13,1.4666082,65,0.074712644,0.510946495,0.276190476
261,44,1.8,78,0.252873563,0.66125899,0.338095238
262,66,1.9731473,89,0.379310345,0.739323905,0.39047619
263,41,1.9565217,83,0.235632184,0.731828114,0.361904762
264,8,1,28,0.045977011,0.300572266,0.1
265,14,1.2989333,40,0.08045977,0.435348857,0.157142857
266,23,1.6008096,42,0.132183908,0.571452324,0.166666667
267,14,1.4635203,61,0.08045977,0.509554289,0.257142857
268,12,1.3845592,52,0.068965517,0.473954014,0.214285714
269,21,1.7379411,85,0.120689655,0.633279213,0.371428571
270,19,1.7669872,75,0.109195402,0.646374891,0.323809524
271,16,1.7669872,75,0.091954023,0.646374891,0.323809524
272,22,1.7379411,85,0.126436782,0.633279213,0.371428571
273,6,0.8619656,21,0.034482759,0.238338297,0.066666667
274,12,1.4724894,78,0.068965517,0.513598083,0.338095238
275,19,1.7307693,82,0.109195402,0.630045747,0.357142857
276,22,1.7307693,82,0.126436782,0.630045747,0.357142857
277,14,1.4724894,78,0.08045977,0.513598083,0.338095238
278,16,1.4635203,68,0.091954023,0.509554289,0.29047619
279,19,1.6132691,67,0.109195402,0.577069794,0.285714286
280,20,1.6132691,67,0.114942529,0.577069794,0.285714286
281,18,1.4635203,68,0.103448276,0.509554289,0.29047619
282,36,1.8105773,40,0.206896552,0.666027854,0.157142857
283,14,1.5154221,35,0.08045977,0.532954652,0.133333333
284,0,0.80638385,28,0,0.213278798,0.1
285,26,1.8957499,34,0.149425287,0.704428637,0.128571429
286,12,1.5714285,30,0.068965517,0.558205608,0.10952381
287,0,0.76619166,24,0,0.195157811,0.080952381
288,0,0.49860358,20,0,0.074513477,0.061904762
289,12,1.2063863,33,0.068965517,0.393623264,0.123809524
290,0,0.98558021,25,0,0.294070983,0.085714286
291,0,0.98558021,24,0,0.294070983,0.080952381
292,0,0.33333334,9,0,0,0.00952381
293,4,0.72781962,21,0.022988506,0.177857455,0.066666667
294,10,1.1,26,0.057471264,0.345658107,0.09047619
295,18,1.5668709,30,0.103448276,0.556150776,0.10952381
296,18,1.5668709,31,0.103448276,0.556150776,0.114285714
297,10,1.1058542,28,0.057471264,0.348297522,0.1
298,6,0.8619656,23,0.034482759,0.238338297,0.076190476
299,0,0.76619166,23,0,0.195157811,0.076190476
300,12,1.4744722,29,0.068965517,0.514492045,0.104761905
301,18,1.5668709,31,0.103448276,0.556150776,0.114285714
302,10,1.1058542,29,0.057471264,0.348297522,0.104761905
303,6,0.8870222,26,0.034482759,0.249635276,0.09047619
304,6,0.84912294,17,0.034482759,0.232548076,0.047619048
305,6,0.8619656,19,0.034482759,0.238338297,0.057142857
306,8,0.98558021,23,0.045977011,0.294070983,0.076190476
307,12,1.2222222,26,0.068965517,0.400763013,0.09047619
308,0,0.33333334,8,0,0,0.004761905
309,4,0.70398736,11,0.022988506,0.16711248,0.019047619
310,4,0.69804502,16,0.022988506,0.164433326,0.042857143
311,48,1.9513603,49,0.275862069,0.729501053,0.2
312,0,1.3873683,43,0,0.47522052,0.171428571
313,8,1,29,0.045977011,0.300572266,0.104761905
314,10,1.1365665,42,0.057471264,0.362144421,0.166666667
315,20,1.4244281,34,0.114942529,0.491929242,0.128571429
316,20,1.4244281,34,0.114942529,0.491929242,0.128571429
317,18,1.3873683,39,0.103448276,0.47522052,0.152380952
318,18,1.3873683,38,0.103448276,0.47522052,0.147619048
319,14,1.3057258,35,0.08045977,0.438411313,0.133333333
320,8,1.0445806,39,0.045977011,0.320671805,0.152380952
321,10,1.1365665,41,0.057471264,0.362144421,0.161904762
322,20,1.569167,42,0.114942529,0.557185992,0.166666667
323,36,1.7572933,43,0.206896552,0.642004315,0.171428571
324,20,1.6531878,35,0.114942529,0.595067476,0.133333333
325,20,1.6008096,37,0.114942529,0.571452324,0.142857143
326,10,1.1191936,35,0.057471264,0.354311703,0.133333333
327,6,0.91666669,34,0.034482759,0.263000743,0.128571429
328,8,1.0207884,35,0.045977011,0.309944891,0.133333333
329,16,1.3873683,39,0.091954023,0.47522052,0.152380952
330,16,1.3873683,39,0.091954023,0.47522052,0.152380952
331,8,1.0207884,33,0.045977011,0.309944891,0.123809524
332,6,0.8619656,21,0.034482759,0.238338297,0.066666667
333,6,0.84912294,17,0.034482759,0.232548076,0.047619048
334,6,0.8870222,27,0.034482759,0.249635276,0.095238095
335,10,1.1191936,39,0.057471264,0.354311703,0.152380952
336,20,1.569167,45,0.114942529,0.557185992,0.180952381
337,20,1.569167,45,0.114942529,0.557185992,0.180952381
338,10,1.1191936,39,0.057471264,0.354311703,0.152380952
339,6,0.8870222,27,0.034482759,0.249635276,0.095238095
340,6,0.84912294,18,0.034482759,0.232548076,0.052380952
341,6,0.8870222,30,0.034482759,0.249635276,0.10952381
342,10,1.1768752,58,0.057471264,0.380317937,0.242857143
343,26,1.7379411,76,0.149425287,0.633279213,0.328571429
344,51,2.0708582,84,0.293103448,0.783377686,0.366666667
345,26,1.7307693,82,0.149425287,0.630045747,0.357142857
346,12,1.3088794,77,0.068965517,0.43983314,0.333333333
347,16,1.3873369,57,0.091954023,0.475206363,0.238095238
348,16,1.3873369,54,0.091954023,0.475206363,0.223809524
349,20,1.5405476,57,0.114942529,0.544282695,0.238095238
350,20,1.5405476,59,0.114942529,0.544282695,0.247619048
351,14,1.3746208,79,0.08045977,0.469473203,0.342857143
352,26,1.7269484,88,0.149425287,0.628323062,0.385714286
353,47,2.0708582,83,0.270114943,0.783377686,0.361904762
354,26,1.7379411,74,0.149425287,0.633279213,0.319047619
355,10,1.1768752,58,0.057471264,0.380317937,0.242857143
356,6,0.8870222,30,0.034482759,0.249635276,0.10952381
357,6,0.84912294,18,0.034482759,0.232548076,0.052380952
358,6,0.8870222,28,0.034482759,0.249635276,0.1
359,10,1.1365665,41,0.057471264,0.362144421,0.161904762
360,22,1.6474625,47,0.126436782,0.592486176,0.19047619
361,22,1.6474625,47,0.126436782,0.592486176,0.19047619
362,10,1.1365665,41,0.057471264,0.362144421,0.161904762
363,6,0.8870222,28,0.034482759,0.249635276,0.1
364,6,0.84912294,18,0.034482759,0.232548076,0.052380952
365,6,0.8870222,27,0.034482759,0.249635276,0.095238095
366,10,1.1191936,35,0.057471264,0.354311703,0.133333333
367,20,1.569167,41,0.114942529,0.557185992,0.161904762
368,20,1.569167,42,0.114942529,0.557185992,0.166666667
369,10,1.1365665,42,0.057471264,0.362144421,0.166666667
370,8,1.0697098,46,0.045977011,0.332001516,0.185714286
371,16,1.3873683,41,0.091954023,0.47522052,0.161904762
372,16,1.3845592,43,0.091954023,0.473954014,0.171428571
373,10,1.1058542,30,0.057471264,0.348297522,0.10952381
374,14,1.2989333,37,0.08045977,0.435348857,0.142857143
375,0,1,34,0,0.300572266,0.128571429
376,16,1.3270249,36,0.091954023,0.448014191,0.138095238
377,0,0.98510355,22,0,0.293856077,0.071428571
378,6,0.8619656,21,0.034482759,0.238338297,0.066666667
379,6,0.84912294,15,0.034482759,0.232548076,0.038095238
380,6,0.84912294,15,0.034482759,0.232548076,0.038095238
381,6,0.8619656,20,0.034482759,0.238338297,0.061904762
382,8,1,27,0.045977011,0.300572266,0.095238095
383,14,1.2989333,35,0.08045977,0.435348857,0.133333333
384,14,1.2989333,37,0.08045977,0.435348857,0.142857143
385,8,1.0445806,43,0.045977011,0.320671805,0.171428571
386,10,1.1981546,64,0.057471264,0.389911933,0.271428571
387,26,1.7379411,75,0.149425287,0.633279213,0.323809524
388,47,2.0708582,82,0.270114943,0.783377686,0.357142857
389,26,1.7269484,86,0.149425287,0.628323062,0.376190476
390,14,1.3592209,74,0.08045977,0.462530028,0.319047619
391,18,1.5154221,46,0.103448276,0.532954652,0.185714286
392,0,1.375,30,0,0.469644168,0.10952381
393,0,1.1,30,0,0.345658107,0.10952381
394,14,1.2989333,46,0.08045977,0.435348857,0.185714286
395,12,1.2906152,73,0.068965517,0.431598572,0.314285714
396,26,1.7307693,81,0.149425287,0.630045747,0.352380952
397,51,2.0708582,85,0.293103448,0.783377686,0.371428571
398,26,1.7307693,82,0.149425287,0.630045747,0.357142857
399,12,1.2906152,71,0.068965517,0.431598572,0.304761905
400,14,1.3076391,51,0.08045977,0.43927394,0.20952381
401,28,1.569167,41,0.16091954,0.557185992,0.161904762
402,16,1.3873683,37,0.091954023,0.47522052,0.142857143
403,8,1.0207884,31,0.045977011,0.309944891,0.114285714
404,6,0.8619656,21,0.034482759,0.238338297,0.066666667
405,6,0.84912294,15,0.034482759,0.232548076,0.038095238
406,6,0.84912294,15,0.034482759,0.232548076,0.038095238
407,6,0.8619656,22,0.034482759,0.238338297,0.071428571
408,27,1.8135039,71,0.155172414,0.667347337,0.304761905
409,28,1.6828449,65,0.16091954,0.608438628,0.276190476
410,20,1.3845592,52,0.114942529,0.473954014,0.214285714
411,12,1.2552096,58,0.068965517,0.415635659,0.242857143
412,14,1.3443909,65,0.08045977,0.455843798,0.276190476
413,0,1.3873683,47,0,0.47522052,0.19047619
414,48,1.8979635,59,0.275862069,0.705426657,0.247619048
415,0,1.4644111,54,0,0.509955914,0.223809524
416,10,1.1087778,24,0.057471264,0.349615652,0.080952381
417,0,0.84912294,17,0,0.232548076,0.047619048
418,10,1.1492875,19,0.057471264,0.36787979,0.057142857
419,8,0.98510355,18,0.045977011,0.293856077,0.052380952
420,6,0.8619656,19,0.034482759,0.238338297,0.057142857
421,6,0.8619656,21,0.034482759,0.238338297,0.066666667
422,8,1,28,0.045977011,0.300572266,0.1
423,14,1.3006579,43,0.08045977,0.436126407,0.171428571
424,14,1.3076391,48,0.08045977,0.43927394,0.195238095
425,10,1.1365665,39,0.057471264,0.362144421,0.152380952
426,14,1.3057258,36,0.08045977,0.438411313,0.138095238
427,10,1.2222222,29,0.057471264,0.400763013,0.104761905
428,0,0.63684219,19,0,0.136839516,0.057142857
429,6,0.84912294,14,0.034482759,0.232548076,0.033333333
430,6,0.84912294,14,0.034482759,0.232548076,0.033333333
431,6,0.84912294,14,0.034482759,0.232548076,0.033333333
432,6,0.84912294,14,0.034482759,0.232548076,0.033333333
433,6,0.84912294,14,0.034482759,0.232548076,0.033333333
434,6,0.84912294,14,0.034482759,0.232548076,0.033333333
435,6,0.84912294,16,0.034482759,0.232548076,0.042857143
436,6,0.8870222,28,0.034482759,0.249635276,0.1
437,10,1.1365665,41,0.057471264,0.362144421,0.161904762
438,22,1.6474625,47,0.126436782,0.592486176,0.19047619
439,24,1.5154221,40,0.137931034,0.532954652,0.157142857
440,36,1.6684235,64,0.206896552,0.601936619,0.271428571
441,28,1.5364467,57,0.16091954,0.54243377,0.238095238
442,0,1.238816,46,0,0.408244467,0.185714286
443,0,1.1191936,37,0,0.354311703,0.142857143
444,11,1.3076391,46,0.063218391,0.43927394,0.185714286
445,11,1.3076391,46,0.063218391,0.43927394,0.185714286
446,20,1.4724894,62,0.114942529,0.513598083,0.261904762
447,18,1.3873369,52,0.103448276,0.475206363,0.214285714
448,22,1.5154221,40,0.126436782,0.532954652,0.157142857
449,11,1.3270249,32,0.063218391,0.448014191,0.119047619
450,6,1.0445806,35,0.034482759,0.320671805,0.133333333
451,0,0.33333334,7,0,0,0
452,4,0.70398736,9,0.022988506,0.16711248,0.00952381
453,16,1.2241485,57,0.091954023,0.401631501,0.238095238
454,18,1.3304729,68,0.103448276,0.449568751,0.29047619
455,6,0.84912294,14,0.034482759,0.232548076,0.033333333
456,6,0.84912294,13,0.034482759,0.232548076,0.028571429
457,6,0.87255627,11,0.034482759,0.24311319,0.019047619
458,6,0.84912294,14,0.034482759,0.232548076,0.033333333
459,32,1.7852225,100,0.183908046,0.65459643,0.442857143
460,77,2.0789747,128,0.442528736,0.787037078,0.576190476
461,24,1.471094,49,0.137931034,0.512968956,0.2
462,14,1.3057258,33,0.08045977,0.438411313,0.123809524
463,8,1,26,0.045977011,0.300572266,0.09047619
464,6,0.8619656,20,0.034482759,0.238338297,0.061904762
465,6,0.84912294,15,0.034482759,0.232548076,0.038095238
466,52,1.8833622,122,0.298850575,0.698843538,0.547619048
467,16,1.4135897,77,0.091954023,0.487042659,0.333333333
468,10,1.1561403,51,0.057471264,0.370969433,0.20952381
469,26,1.8979635,68,0.149425287,0.705426657,0.29047619
470,26,1.6037242,73,0.149425287,0.572766396,0.314285714
471,22,1.4724894,67,0.126436782,0.513598083,0.285714286
472,6,0.8619656,20,0.034482759,0.238338297,0.061904762
473,6,0.84912294,14,0.034482759,0.232548076,0.033333333
474,6,0.84912294,15,0.034482759,0.232548076,0.038095238
