Ref,x1,y1,x2,y2,Choice,Choice R3,Choice R7,Choice [Connectivity Wgt],Choice [Connectivity Wgt] R3,Choice [Connectivity Wgt] R7,Choice [Connectivity Wgt][Norm],Choice [Connectivity Wgt][Norm] R3,Choice [Connectivity Wgt][Norm] R7,Choice [Norm],Choice [Norm] R3,Choice [Norm] R7,Connectivity,Control,Controllability,Entropy,Entropy R3,Entropy R7,Harmonic Mean Depth,Harmonic Mean Depth R3,Harmonic Mean Depth R7,Integration [HH],Integration [HH] R3,Integration [HH] R7,Integration [P-value],Integration [P-value] R3,Integration [P-value] R7,Integration [Tekl],Integration [Tekl] R3,Integration [Tekl] R7,Intensity,Intensity R3,Intensity R7,Line Length,Mean Depth,Mean Depth R3,Mean Depth R7,Mean Depth [Connectivity Wgt],Mean Depth [Connectivity Wgt] R3,Mean Depth [Connectivity Wgt] R7,Node Count,Node Count R3,Node Count R7,RA,RA R3,RA R7,RA [Penn],RA [Penn] R3,RA [Penn] R7,RRA,RRA R3,RRA R7,Relativised Entropy,Relativised Entropy R3,Relativised Entropy R7,Total Connectivity,Total Connectivity R3,Total Connectivity R7,Total Depth,Total Depth R3,Total Depth R7
0,63680.4678251,3249.08839832,63917.2730845,3427.43399532,0,0,0,4597,200,1805,0.00043336779,0.0091572991,0.0010970657,0,0,0,1,0.125,0.125,3.9847417,0.7648139,2.2645013,4.6958513,3.4231975,6.6384902,0.92153698,1.7391399,1.4229569,0.92153698,1.7391399,1.4229569,0.69983745,0.70577097,0.71590424,0.45663017,0.43703651,0.4987013,296.45215,9.7325726,2.8085105,5.5513306,9.1521931,2.6842105,5.4470782,1579,48,527,0.011074918,0.078630894,0.017338403,0.67367625,0.065934069,0.23636363,1.0851437,0.57499683,0.70276195,3.4518952,2.8105161,3.0126348,4606,209,1814,15358,132,2920
1,63870.1796092,3403.08158448,65384.6629633,3828.73716885,348632,570,30718,2590479,15622,372468,0.2442093,0.15158455,0.13535146,0.28019381,0.075969614,0.12273552,8,2.6791666,0.17021276,3.9819877,1.2128465,2.4981928,5.4286637,24.420185,41.508701,1.0406277,2.8567924,1.6498207,1.0406277,2.8567924,1.6498207,0.70887691,0.78268468,0.73410189,0.51528919,0.79154193,0.59838474,1573.1632,8.7332067,2.5528455,5.1822033,8.152627,2.3986783,5.026854,1579,124,709,0.0098074907,0.025456484,0.011830844,0.70000243,0.21399178,0.29950321,0.96095848,0.35004294,0.60612649,3.3566456,2.2565978,2.7467041,4606,454,2346,13781,314,3669
2,65333.0206864,3810.01241598,66753.0495132,4615.38143148,631188,869,44590,4984087,26314,610014,0.46985921,0.13217768,0.16097461,0.50728267,0.078813709,0.12270968,12,3.1130953,0.22222222,3.8883245,1.2230722,2.5265918,5.4116597,33.99361,56.911903,1.1515034,3.0191584,1.7743555,1.1515034,3.0191584,1.7743555,0.71658725,0.79020977,0.74336129,0.55678469,0.79420269,0.62651259,1632.5138,7.9885931,2.5570469,5.0386868,7.3760314,2.4310617,4.7758808,1579,150,854,0.0088631492,0.021041175,0.0094804857,0.71813416,0.21355931,0.32411224,0.8684299,0.33121812,0.56358492,3.2330635,2.2635891,2.6487477,4606,631,2753,12606,381,4298
3,66732.9812709,4597.27060492,67190.5371959,5562.56742772,1040534,1159,61839,8521554,32273,876639,0.80334282,0.13596618,0.20992061,0.83627206,0.092269726,0.15631501,14,4.203968,0.25,3.8267231,1.2231045,2.5270729,5.6346798,38.114536,62.897694,1.2036759,3.0717015,1.8324332,1.2036759,3.0717015,1.8324332,0.72001487,0.79251009,0.7468667,0.57279325,0.79229438,0.64167058,1068.2488,7.685678,2.5597484,4.94382,7.0488491,2.4557331,4.6764708,1579,160,891,0.0084789833,0.019743651,0.0088724867,0.7192058,0.21269841,0.34010151,0.83078849,0.32555246,0.54572248,3.1546474,2.2715175,2.5959289,4606,689,2890,12128,407,4400
4,67165.920152,5547.73087491,67311.481803,5585.58966486,601271,196,19780,5090214,8439,295082,0.479864,0.078394398,0.087842099,0.48323855,0.035220128,0.064115651,4,0.59920633,0.10526316,3.853117,1.1184514,2.4282575,5.5595546,13.6,25.113544,1.1071299,2.6388514,1.6603624,1.1071299,2.6388514,1.6603624,0.71357471,0.77121663,0.73618436,0.53047973,0.70813191,0.57285327,150.40439,8.2686949,2.6037736,5.2455473,7.6415544,2.5280173,5.0239196,1579,107,787,0.0092183826,0.030548068,0.01081668,0.70683706,0.18660288,0.28924388,0.90323639,0.37895274,0.60227817,3.2312176,2.3699467,2.7858198,4606,464,2592,13048,276,4123
5,67289.9162766,5583.32901277,68045.7118955,5491.24965313,581605,272,15596,4889864,7097,214275,0.46097663,0.12647806,0.087506168,0.46743307,0.076190479,0.0748602,9,3.25,0.375,3.9072838,1.1316842,2.366276,5.8562121,20.600376,35.304203,1.012985,2.4394479,1.5167713,1.012985,2.4394479,1.5167713,0.7068544,0.75969189,0.72504115,0.49218994,0.71562386,0.53122163,761.38403,8.9442329,2.6117647,5.4628482,8.3250113,2.4716418,5.3330321,1579,86,647,0.010075121,0.038375352,0.013838289,0.69181603,0.17964073,0.25214007,0.98718148,0.40992883,0.6592952,3.3437362,2.3940437,2.9558303,4606,335,2213,14114,222,3529
6,68019.7569687,5498.10516375,68138.5609633,5430.77791026,386637,47,2543,3335699,936,32468,0.31446257,0.08102493,0.022077875,0.31073824,0.094758064,0.021577362,3,0.94444442,0.21428572,3.9159031,1.3197978,2.1854556,5.6998839,8.3368425,15.332852,0.91840458,1.8077145,1.3447089,0.91840458,1.8077145,1.3447089,0.69958752,0.71187919,0.70937085,0.44721618,0.94681144,0.46294776,136.5553,9.7623577,2.46875,5.7325101,9.1424227,2.5328948,5.6431489,1579,33,487,0.011112692,0.094758064,0.019515507,0.67256325,0.22950819,0.20552677,1.0888448,0.55318475,0.74365532,3.4544683,2.0203397,3.1656847,4606,152,1715,15405,79,2786
7,68116.8872616,5448.58177364,68185.1192855,5364.57618837,347016,8,734,3059633,199,11710,0.28843734,0.11831153,0.01468183,0.27889505,0.05882353,0.011358713,2,0.66666669,0.33333334,3.9580636,1.2686099,2.0078983,5.4541874,4.7567568,8.6386337,0.83842468,1.2409762,1.2118535,0.83842468,1.2409762,1.2118535,0.69296539,0.63823813,0.69430631,0.41266307,0.9133991,0.41114652,108.22453,10.598226,2.5294118,5.9000001,9.9748154,2.4137931,5.8083925,1579,18,361,0.012172765,0.19117647,0.02729805,0.65402716,0.16129032,0.17531557,1.192713,0.80581725,0.82518226,3.5619538,2.0459249,3.3352258,4606,58,1263,16724,43,2124
8,68163.8066506,5395.28880056,68291.3799513,5164.68480874,349917,17,1063,3085947,230,14696,0.29091799,0.16375935,0.031432301,0.28122658,0.25757575,0.027214542,3,1.5,0.5,4.0631852,1.4912097,2.0839939,5.6395731,4.8000002,8.7655201,0.77238488,1.2123377,1.1554135,0.77238488,1.2123377,1.1554135,0.68710887,0.62951124,0.68488348,0.39025363,1.3846948,0.43313777,263.53964,11.418884,2.25,5.8321428,10.792662,2.4150944,5.7590485,1579,13,281,0.013213551,0.22727273,0.034639016,0.63728023,0.2857143,0.18444847,1.2946913,0.82485271,0.86549097,3.6622193,1.5790722,3.2582114,4606,53,967,18019,27,1633
9,68279.8639452,5178.00109449,68362.2254906,5105.71748554,345218,10,982,3054686,336,13048,0.28797096,0.062130179,0.049104229,0.27745,0.047619049,0.04190135,2,0.66666669,0.33333334,4.1593285,1.1383957,2.323581,5.816607,4.8979592,8.8509769,0.7151019,1.3235294,1.1761562,0.7151019,1.3235294,1.1761562,0.68169761,0.65296358,0.68142468,0.36985862,0.75893044,0.52600271,109.58259,12.253486,2.6190476,5.4423962,11.62462,2.625,5.3840876,1579,22,218,0.014272017,0.16190477,0.041133299,0.62116265,0.12820514,0.24746291,1.3984021,0.75555557,0.85022718,3.7937427,2.2659328,2.9452422,4606,104,729,19336,55,1181
10,68344.8390679,5115.6114844,68456.0594601,5086.66264607,342602,34,1142,3035613,919,13643,0.28617293,0.056103293,0.089225627,0.27534753,0.020568663,0.082389437,3,0.90476191,0.17647059,4.2269211,1.0758612,2.596576,6.3545327,9.3207035,13.854273,0.66579878,2.0666742,1.3895617,0.66579878,2.0666742,1.3895617,0.67675656,0.73392826,0.69370633,0.34995326,0.6681664,0.74824142,114.92611,13.086819,2.6551723,4.4970059,12.45571,2.3480663,4.5135622,1579,59,168,0.015328876,0.058076225,0.042132601,0.60610878,0.15044248,0.4046891,1.5019553,0.48386922,0.71965146,3.9950018,2.4311416,2.380667,4606,181,553,20651,154,751
11,68423.9157118,5091.7709456,70495.5152809,4993.6065731,351613,1147,11246,3076000,16100,101520,0.28998026,0.49133301,0.88863993,0.28258964,0.37228173,0.97995818,14,4.4458332,0.26415095,4.2834935,1.4723403,2.6638236,6.7470956,29.513514,20.502937,0.62484771,3.3275511,1.8196146,0.62484771,3.3275511,1.8196146,0.67242569,0.8121649,0.72323388,0.33282334,1.3087471,1.034429,2073.9241,13.878961,2.1518986,3.5986843,13.250543,1.9453125,3.5104601,1579,80,153,0.016333494,0.029535865,0.03441966,0.59327972,0.41290322,0.55667788,1.60039,0.30052128,0.54956692,4.2550082,1.6633677,1.9916316,4606,256,478,21901,170,547
12,70450.2028722,5000.12907575,71080.1277794,4816.66121981,43694,74,2224,378075,1873,21697,0.035641838,0.093649998,0.25317976,0.035116654,0.039132733,0.24226579,3,1.2714286,0.15000001,4.2905903,1.1090837,2.5181055,6.50211,9.6161613,11.91627,0.58064836,2.1540251,1.5399878,0.58064836,2.1540251,1.5399878,0.66748911,0.7405498,0.70185578,0.30979204,0.69872266,0.85603088,656.09894,14.859316,2.6290324,3.9705882,14.230786,2.3599999,3.7512078,1579,63,137,0.017576812,0.053410895,0.044008713,0.57544696,0.16528925,0.49182391,1.7222127,0.46424714,0.64935583,4.3100066,2.3810751,2.1475346,4606,200,414,23448,163,540
13,71033.7472675,4835.39491402,71416.7303904,4607.45611045,0,0,0,4602,98,381,0.00043383916,0.018838909,0.0051408331,0,0,0,1,0.33333334,0.33333334,4.292335,0.77902287,2.3322561,5.4965734,2.5660377,4.6029453,0.5415951,1.1586275,1.2007157,0.5415951,1.1586275,1.2007157,0.66287047,0.62823492,0.67231894,0.28907263,0.46741372,0.63289857,445.6817,15.858682,2.8,4.7222223,15.230351,2.7254901,4.5012989,1579,21,127,0.018844238,0.18947369,0.059555557,0.55807906,0.027027028,0.36190477,1.8463979,0.86309022,0.83283669,4.3436694,2.7095447,2.576185,4606,102,385,25025,56,595
14,63683.7115659,3221.5411977,63920.5168253,3399.8867947,0,0,0,4597,143,1805,0.00043336779,0.012378809,0.0010970657,0,0,0,1,0.125,0.125,4.0236845,0.92950588,2.2204719,4.8639903,3.3860464,6.5690613,0.89554161,1.5738505,1.4331139,0.89554161,1.5738505,1.4331139,0.6977427,0.68751311,0.71643364,0.44808501,0.56090873,0.49333337,296.45215,9.9860582,2.7352941,5.5114942,9.3514977,2.6447368,5.3577728,1579,35,523,0.011396396,0.10516934,0.017318595,0.66420382,0.092307694,0.24300867,1.1166427,0.63538438,0.69778121,3.5617998,2.5770543,3.004225,4606,152,1814,15758,93,2877
15,63873.4233499,3375.53438386,65369.3099898,3795.96323844,186921,395,23422,1444328,9635,276035,0.13615951,0.09473896,0.1068551,0.15022749,0.079797983,0.10115746,8,2.8666666,0.23529412,4.0209303,1.1948485,2.4792993,5.6630569,22.394779,38.785595,1.0075997,2.6281984,1.6718189,1.0075997,2.6281984,1.6718189,0.70645535,0.77074558,0.73476452,0.50381279,0.76866055,0.60670334,1553.8459,8.9866924,2.5799999,5.0939794,8.3519325,2.5476718,4.8922129,1579,101,682,0.010128969,0.031919193,0.012041116,0.69016892,0.19796954,0.31414515,0.99245757,0.38048878,0.59815091,3.4794095,2.2980051,2.6970696,4606,451,2273,14181,258,3469
16,65336.2644271,3782.46521535,66756.293254,4587.83423085,412312,1138,54888,3460446,36677,727806,0.32622272,0.12766898,0.2040318,0.33137313,0.067593254,0.16669805,12,3.6083333,0.19672132,3.959466,1.1551598,2.5695333,5.6071882,35.755283,58.062126,1.1111015,3.1151099,1.7988352,1.1111015,3.1151099,1.7988352,0.71384817,0.79415482,0.74395907,0.54707706,0.72688627,0.65241432,1632.5138,8.242712,2.6032608,4.9445815,7.5749025,2.453826,4.6649194,1579,185,813,0.0091854306,0.017521977,0.0097276978,0.70788497,0.19178082,0.33972377,0.90000772,0.32101595,0.5559153,3.3660116,2.3627155,2.6073587,4606,758,2671,13007,479,4015
17,66745.2506217,4572.75259246,67202.8065467,5538.04941526,490538,1654,69523,4329129,51194,983902,0.40811509,0.17179656,0.25135437,0.39424297,0.10153469,0.19635881,15,3.4294012,0.20547946,3.9136014,1.2693226,2.591207,5.7881579,42.933517,68.133209,1.1573806,3.2840333,1.8477751,1.1573806,3.2840333,1.8477751,0.71697938,0.80165809,0.74691206,0.56326467,0.84621513,0.67088068,1068.2488,7.953105,2.5138121,4.8681712,7.2624836,2.392487,4.5914941,1579,182,843,0.0088181421,0.016820135,0.0091989795,0.70797402,0.2367688,0.35261381,0.86402005,0.30450362,0.5411914,3.2641919,2.1879077,2.5480697,4606,772,2798,12550,455,4099
18,67178.1895028,5523.21286245,67323.7511538,5561.0716524,143433,91,15228,1192627,6162,216552,0.11243118,0.047381777,0.068690829,0.1152764,0.013643178,0.054946959,3,0.26111111,0.085714288,3.9219372,1.0143553,2.4629376,5.5128102,10.612078,19.870262,1.0798283,2.6043973,1.7014743,1.0798283,2.6043973,1.7014743,0.71167368,0.76915222,0.73765981,0.52663821,0.61492008,0.60201555,150.40439,8.4524717,2.6724138,5.0979867,7.7733393,2.5568628,4.866189,1579,117,746,0.0094514536,0.029085457,0.011016093,0.69942492,0.15283842,0.31377837,0.92607325,0.383966,0.58772558,3.2860961,2.5198123,2.6941705,4606,510,2511,13338,310,3798
19,67295.388038,5559.63915764,68057.9812463,5466.73164067,114435,261,12994,915723,5205,168821,0.086326919,0.15165201,0.072435454,0.091970846,0.16353384,0.06749779,9,3.3333333,0.39130434,3.9479263,1.3637739,2.3520157,7.3156281,18.872246,33.065994,0.98577702,2.3618517,1.5292273,0.98577702,2.3618517,1.5292273,0.70482081,0.75616449,0.72517622,0.48395121,0.97652948,0.53686374,768.23187,9.1634979,2.4385965,5.3896942,8.4889278,2.4465649,5.2153773,1579,58,622,0.0103532,0.051378448,0.014160303,0.65713829,0.26126125,0.26423752,1.0144281,0.42339662,0.65392506,3.3463686,2.0322115,2.8942845,4606,262,2159,14460,139,3347
20,68015.0210657,5481.5439617,68133.8250603,5414.21670821,24132,45,1834,188729,706,24714,0.017791836,0.11669421,0.014089562,0.01939477,0.12820514,0.013749569,4,1.4444444,0.30769232,3.9166,1.4273674,2.0627956,12.346863,9.2477064,16.567923,0.90215826,1.7841618,1.3236413,0.90215826,1.7841618,1.3236413,0.69828039,0.71033168,0.70900786,0.43938267,1.1101747,0.42418742,136.5553,9.9201517,2.3703704,5.8742747,9.2472858,2.3727272,5.7501335,1579,28,518,0.011312812,0.10541311,0.018892538,0.60919541,0.27450982,0.18208374,1.1084529,0.56048727,0.75549173,3.4319265,1.8388038,3.3022449,4606,110,1873,15654,64,3037
21,68112.1513586,5432.02057159,68180.3833825,5348.01498632,19646,12,835,156197,246,13884,0.014724984,0.14625446,0.010819809,0.015789393,0.078431375,0.0093112988,2,0.58333331,0.2857143,3.8973327,1.3052267,1.8404173,8.1374283,5.0574713,9.07728,0.8495872,1.3088794,1.2039025,0.8495872,1.3088794,1.2039025,0.69391882,0.64932406,0.69681412,0.41174147,0.95381951,0.36011848,108.22453,10.472116,2.5,6.125,9.7930956,2.3275862,6.0287142,1579,19,425,0.01201283,0.17647059,0.024231678,0.60217714,0.18181819,0.13872375,1.1770422,0.76401234,0.83063203,3.501271,1.9928683,3.5743873,4606,58,1602,16525,45,2597
22,68159.0707476,5378.72759851,68286.6440483,5148.12360669,22410,22,1365,172864,293,17556,0.016296213,0.15748455,0.020744404,0.018010806,0.20952381,0.024253732,3,1.3333334,0.42857143,3.9901812,1.4528196,2.0610442,8.0506849,5.647059,10.284714,0.81163108,1.31797,1.1973156,0.81163108,1.31797,1.1973156,0.69063497,0.64956075,0.69185263,0.40271628,1.2234269,0.42403656,263.53964,10.915082,2.3333333,5.8779764,10.221233,2.4262295,5.8355112,1579,16,337,0.012574613,0.19047619,0.029122246,0.60010225,0.25925925,0.17844611,1.2320869,0.75874263,0.83520168,3.5384259,1.7175666,3.2969048,4606,61,1301,17224,35,1975
23,68275.1280422,5161.43989244,68350.2983977,5095.46754389,38206,30,2923,308407,729,39683,0.029074105,0.087614924,0.049052402,0.030705974,0.068965517,0.049258512,3,1,0.33333334,4.1051335,1.1652439,2.3110144,8.6529207,7.304348,13.296412,0.81152731,1.6092162,1.3133818,0.81152731,1.6092162,1.3133818,0.69062585,0.6907801,0.70108992,0.4142651,0.76856512,0.5182184,100.01466,10.916349,2.5999999,5.4753623,10.210812,2.5813954,5.3891511,1579,31,346,0.012576221,0.11034483,0.026019549,0.61531085,0.15789473,0.24646169,1.2322444,0.6214205,0.76139325,3.5887153,2.2749455,2.9538178,4606,129,1272,17226,78,1889
24,68340.1031649,5099.05028235,68451.3235571,5070.10144402,73433,51,2903,593166,1209,43679,0.055918869,0.063589744,0.0526588,0.05901774,0.051515151,0.047531724,3,0.93333334,0.2,4.1237879,1.1647638,2.3935173,8.9068699,8.8888893,15.773322,0.81585479,1.9305556,1.3422465,0.81585479,1.9305556,1.3422465,0.69100636,0.7227692,0.70342833,0.41836682,0.75463569,0.54660022,114.92611,10.863751,2.5999999,5.3942857,10.148936,2.5282052,5.2888198,1579,46,351,0.012509514,0.07272727,0.025182152,0.61735135,0.1724138,0.26022127,1.2257084,0.51798558,0.74501961,3.5872889,2.2937441,2.8816571,4606,195,1288,17143,117,1888
25,68419.1798088,5075.20974355,70490.7793779,4977.04537105,121440,437,5870,988383,8045,78754,0.093176715,0.29893729,0.16949174,0.097600728,0.27380952,0.17037703,10,3.7011905,0.3125,4.1860633,1.4910644,2.5130181,9.8761721,21.568628,27.988678,0.75687087,2.6898866,1.3066586,0.75687087,2.6898866,1.3066586,0.68567568,0.77915937,0.6956116,0.39397949,1.2180526,0.60039532,2073.9241,11.632446,2.2631578,5.2053232,10.915762,2.1163793,5.0892115,1579,58,264,0.013484396,0.045112781,0.032101702,0.60268068,0.35135135,0.28965959,1.3212293,0.3717629,0.76531082,3.7194254,1.7484432,2.8648562,4606,232,964,18356,129,1369
26,70445.4669692,4983.5678737,71075.3918764,4800.10001776,21998,50,1080,160568,1058,11833,0.015137046,0.089222468,0.053515743,0.017679684,0.075075075,0.068558373,3,0.93333334,0.2,4.1956282,1.2708259,2.4568787,9.1939173,8.6557379,13.317091,0.69237119,1.8750838,1.1604271,0.69237119,1.8750838,1.1604271,0.67945445,0.71804202,0.67596525,0.36122665,0.87802517,0.58018637,656.09894,12.62294,2.5135136,5.2640448,11.907512,2.4480519,5.1729321,1579,38,179,0.014740571,0.084084086,0.048181299,0.58104527,0.21126761,0.27507162,1.444312,0.53330952,0.86175174,3.7960107,2.1127613,2.8768446,4606,154,665,19919,93,937
27,71029.0113645,4818.83371197,71411.9944874,4590.8949084,3144,4,146,27558,170,1998,0.0025979443,0.078053258,0.020454127,0.0025268174,0.033333335,0.021889055,2,0.83333331,0.40000001,4.2012229,1.2112218,2.4155486,8.2167797,4.3278689,7.3103218,0.63768101,1.1708162,1.0145644,0.63768101,1.1708162,1.0145644,0.67380667,0.62596482,0.65239829,0.33313569,0.85794878,0.56865025,445.6817,13.619772,2.5625,5.2931032,12.90469,2.5151515,5.2217193,1579,17,117,0.016004784,0.20833333,0.07466267,0.56065923,0.13793103,0.26222223,1.5681821,0.854105,0.9856447,3.868993,2.1209126,2.8250003,4606,66,442,21492,41,614
28,68232.9123717,5051.77751423,68330.1993443,5120.03701958,26548,50,2681,210819,964,35392,0.019874301,0.069131196,0.026772814,0.021336496,0.060975611,0.029339666,3,1.4333333,0.21428572,4.0483027,1.1879623,2.2880685,8.6885376,8.6715326,15.717317,0.86052585,1.872734,1.3481729,0.86052585,1.872734,1.3481729,0.69484359,0.717646,0.70739579,0.433198,0.77960026,0.50029635,118.84492,10.351711,2.5853658,5.5864487,9.6330872,2.5209582,5.5135303,1579,42,429,0.011860128,0.079268292,0.021482196,0.62282425,0.17721519,0.22928935,1.1620802,0.5339787,0.74174458,3.5133939,2.2559834,3.0321181,4606,167,1626,16335,106,2391
29,68064.5205367,4376.39225411,68248.0923728,5067.12185613,93830,503,12622,763583,8980,160635,0.071984395,0.19433865,0.074688315,0.075410709,0.16749917,0.07810837,10,3.4047618,0.2857143,4.0166979,1.3803775,2.3702915,10.124448,24.501425,39.145195,0.93773293,2.6814065,1.4683502,0.93773293,2.6814065,1.4683502,0.70111907,0.77516401,0.72007096,0.46838239,0.99136209,0.52941459,714.70691,9.581749,2.4230769,5.4868188,8.8603992,2.3256578,5.334137,1579,79,570,0.010883639,0.036963038,0.015798658,0.63957202,0.27450982,0.24756852,1.0664017,0.3729386,0.68103647,3.4356139,2.0005527,2.9858916,4606,304,2074,15120,189,3122
30,68258.5810905,5029.01217718,68355.8680631,5097.27168253,41867,16,1207,344725,614,19973,0.032497872,0.029799316,0.013741196,0.033648301,0.018583043,0.011789642,2,0.45833334,0.18181819,4.0424981,1.0184584,2.2774184,8.1795044,6.2172704,11.639799,0.87348878,1.7745957,1.3681577,0.87348878,1.7745957,1.3681577,0.69592756,0.70857418,0.70975101,0.43909365,0.62562442,0.4987689,118.84492,10.212928,2.6904762,5.5783663,9.4867563,2.6551723,5.4580646,1579,43,454,0.011684119,0.082462251,0.020258259,0.62842172,0.12345679,0.2309974,1.1448344,0.56350863,0.73090988,3.4885092,2.4880581,3.0258563,4606,203,1705,16116,113,2527
31,68088.8103206,4348.43836981,68273.7610916,5044.35651908,390010,347,15374,3365466,8244,253174,0.31726879,0.12308519,0.10664356,0.31344911,0.12504505,0.082228854,8,2.9242425,0.26666668,4.0014033,1.3072852,2.3772407,9.212141,20.760157,35.305561,0.9625392,2.5199413,1.5018413,0.9625392,2.5199413,1.5018413,0.70304859,0.76526839,0.7232942,0.47894296,0.89507818,0.53457391,720.07556,9.3605833,2.4933333,5.4558825,8.6254883,2.453552,5.2156954,1579,76,613,0.010603149,0.040360361,0.01458554,0.64886087,0.23809524,0.25308135,1.0389187,0.39683464,0.66584933,3.3881495,2.12012,2.937921,4606,366,2179,14771,187,3339
32,67396.3136535,5238.48711205,67604.5501879,5527.44113507,32453,62,2726,291628,1786,46559,0.027492316,0.10324893,0.024042713,0.026082316,0.062626265,0.017668027,3,0.7361111,0.15789473,3.9646189,1.2520428,2.2200973,7.0070863,9.2103319,16.860544,0.92234021,2.0441177,1.4061537,0.92234021,2.0441177,1.4061537,0.69990146,0.73255998,0.71573645,0.45472023,0.85961145,0.47726521,356.16974,9.724968,2.511111,5.6618705,9.0343027,2.4354839,5.5,1579,46,557,0.011065274,0.068686865,0.016799534,0.64810222,0.21839081,0.21809955,1.0841987,0.48920864,0.71115983,3.4167833,2.1372488,3.1033263,4606,186,1968,15346,113,3148
33,67400.301746,5252.58562724,67438.2308225,4845.65595494,48374,217,5232,418039,4820,78987,0.039409317,0.18382563,0.053027853,0.038877945,0.12259887,0.04686996,8,2.1416667,0.30769232,4.0446663,1.3739648,2.3822727,13.799093,19.050583,31.307753,0.88567305,2.4178066,1.4192939,0.88567305,2.4178066,1.4192939,0.69693482,0.75979489,0.71390021,0.44545779,0.98602182,0.53592658,408.69348,10.086185,2.4333334,5.4566598,9.373209,2.2794759,5.3505216,1579,61,474,0.01152338,0.048587572,0.01888415,0.61838603,0.26495728,0.25168619,1.1290848,0.41359803,0.70457572,3.477704,2.0061972,2.9438787,4606,229,1726,15916,146,2581
34,67415.8193341,4677.85900913,67437.0250558,4873.90165974,33015,125,6163,323296,3928,93894,0.030477719,0.092137359,0.055647995,0.026533993,0.066102594,0.049402807,5,1.275,0.22727273,4.0641389,1.2161543,2.417727,11.011456,14.093265,24.865768,0.90686136,2.2428508,1.4810895,0.90686136,2.2428508,1.4810895,0.69866067,0.74709129,0.71879292,0.45831132,0.79810131,0.56051886,197.18622,9.8738909,2.5645161,5.3239999,9.1532784,2.5034246,5.1992378,1579,63,501,0.011254142,0.051295612,0.017330661,0.62730223,0.19834711,0.2742531,1.1027044,0.44586113,0.67517865,3.4713273,2.2440743,2.8368559,4606,292,1837,15581,159,2662
35,67356.3414147,4553.91228003,67422.3514352,4694.51253384,44727,138,7975,445705,6765,130621,0.042017445,0.065642647,0.051466025,0.035946868,0.026270702,0.039123632,4,0.61233765,0.13333334,3.9936633,1.0391988,2.457613,10.576909,13.238012,24.007923,1.0000614,2.5108583,1.6001257,1.0000614,2.5108583,1.6001257,0.70589387,0.76383293,0.72978067,0.49665231,0.63202727,0.58340961,155.32468,9.046895,2.6699028,5.2206573,8.3228397,2.524229,4.9973369,1579,104,640,0.01020532,0.032743193,0.0132309,0.64745402,0.15270936,0.29268292,0.99993861,0.39827019,0.62495095,3.3551497,2.4969165,2.7711899,4606,454,2253,14276,275,3336
36,67410.9274355,5234.59342411,67619.1639698,5523.54744714,29819,21,2107,264293,934,40287,0.024915395,0.054579984,0.020803899,0.023965383,0.023255814,0.013656102,2,0.25396827,0.125,3.9646077,1.1606961,2.2200656,6.7070498,6.5739131,12.367562,0.92274231,1.9161526,1.4094162,0.92274231,1.9161526,1.4094162,0.69993347,0.72153497,0.71594751,0.45491719,0.76224816,0.47836617,356.16974,9.7211657,2.5813954,5.6510792,9.0275726,2.5081081,5.4842482,1579,44,557,0.011060451,0.075304538,0.016760645,0.64825559,0.18072289,0.2199095,1.0837262,0.52187908,0.7095136,3.4153097,2.2688234,3.0895813,4606,185,1968,15340,111,3142
37,67414.9155279,5248.69193931,67452.8446044,4841.762267,52994,107,5147,457405,3186,86041,0.043120425,0.10791038,0.052876461,0.042591017,0.058469944,0.041258518,7,1.8583333,0.30434781,4.0468736,1.2924716,2.355269,13.650707,17.26572,29.123394,0.88895905,2.3123078,1.4231625,0.88895905,2.3123078,1.4231625,0.69720459,0.75217968,0.71507758,0.44735458,0.88058513,0.52467304,408.69348,10.052598,2.5081968,5.5,9.3282671,2.3621399,5.3575387,1579,62,501,0.011480784,0.050273225,0.018036073,0.61979663,0.22689076,0.24471299,1.1249112,0.43246835,0.7026605,3.4829531,2.1415455,2.9743478,4606,243,1804,15863,153,2750
38,67430.433116,4673.9653212,67451.6388377,4870.0079718,41309,85,5513,399485,3889,98276,0.0376602,0.073637873,0.052767053,0.033199839,0.037313432,0.0387391,4,0.6857143,0.18181819,4.0745034,1.1338719,2.4176924,10.813509,12.221402,22.051899,0.9172768,2.245183,1.5165391,0.9172768,2.245183,1.5165391,0.6994974,0.74706095,0.72205061,0.46475771,0.71777213,0.56557304,197.18622,9.7731304,2.6176472,5.2846441,9.0297441,2.5169232,5.1088085,1579,69,535,0.011126354,0.048287973,0.016077464,0.6315341,0.17293233,0.28118128,1.0901835,0.44539797,0.65939611,3.4765277,2.358856,2.8074112,4606,325,1930,15422,178,2822
39,67365.9064142,4539.26476906,67436.9652171,4690.6188459,120140,265,13105,1220482,9060,236847,0.11505713,0.076401219,0.091927655,0.096555926,0.046728972,0.062903494,7,1.6385281,0.19444445,4.0086422,1.1630369,2.4991832,11.096513,20.895977,36.114933,1.0126618,2.656204,1.6639465,1.0126618,2.656204,1.6639465,0.7068305,0.77218044,0.73356861,0.50479674,0.7388705,0.61552018,167.2047,8.9467678,2.5981309,5.0681114,8.1997395,2.4702258,4.8215861,1579,108,647,0.010078336,0.030153412,0.0126143,0.65184075,0.18957347,0.31828794,0.98749644,0.37647709,0.60098082,3.363656,2.3374584,2.6679609,4606,487,2270,14118,278,3274
