Ref,x1,y1,x2,y2,Choice,Choice R3,Choice R7,Choice [Connectivity Wgt],Choice [Connectivity Wgt] R3,Choice [Connectivity Wgt] R7,Choice [Connectivity Wgt][Norm],Choice [Connectivity Wgt][Norm] R3,Choice [Connectivity Wgt][Norm] R7,Choice [Norm],Choice [Norm] R3,Choice [Norm] R7,Connectivity,Control,Controllability,Entropy,Entropy R3,Entropy R7,Harmonic Mean Depth,Harmonic Mean Depth R3,Harmonic Mean Depth R7,Integration [HH],Integration [HH] R3,Integration [HH] R7,Integration [P-value],Integration [P-value] R3,Integration [P-value] R7,Integration [Tekl],Integration [Tekl] R3,Integration [Tekl] R7,Intensity,Intensity R3,Intensity R7,Line Length,Mean Depth,Mean Depth R3,Mean Depth R7,Mean Depth [Connectivity Wgt],Mean Depth [Connectivity Wgt] R3,Mean Depth [Connectivity Wgt] R7,Node Count,Node Count R3,Node Count R7,RA,RA R3,RA R7,RA [Penn],RA [Penn] R3,RA [Penn] R7,RRA,RRA R3,RRA R7,Relativised Entropy,Relativised Entropy R3,Relativised Entropy R7,Total Connectivity,Total Connectivity R3,Total Connectivity R7,Total Depth,Total Depth R3,Total Depth R7
0,-5236.47480212,3014.95916453,-5140.10934184,3692.81109641,0,0,0,3323,6,133,0.00060078054,0.14814815,0.014381488,0,0,0,1,0.5,0.5,4.913116,1.5,2.0576856,5.877707,1.3333334,2.2491214,0.36710325,0.33333334,0.67965615,0.36710325,0.33333334,0.67965615,0.63248676,0,0.58555162,0.23417252,3,0.44032779,684.66748,21.998394,2,5.7843137,21.561035,2,5.5955882,1247,4,52,0.033732362,1,0.19137254,0.58740973,0,0.14385965,2.7240293,3,1.4713322,5.5043097,0.81028318,3.2091935,3326,9,136,27410,6,295
1,-5245.66831525,2450.3490813,-5229.93202453,3092.93499784,2490,4,100,13288,46,594,0.002402399,0.19008264,0.041595183,0.0032102729,0.26666668,0.051203277,2,1.5,0.66666669,4.9115119,1.4413203,2.3321512,6.8945274,2.1818182,3.7378325,0.3854444,0.72781962,0.83610386,0.3854444,0.72781962,0.83610386,0.6355328,0.4708803,0.61502451,0.24579242,1.6815404,0.56323653,642.77856,20.999197,2.1666667,5.2222223,20.561636,2.2727273,5.0769229,1247,7,64,0.032127224,0.46666667,0.13620071,0.59950179,0.22222222,0.25490198,2.5944078,1.3739668,1.1960237,5.525228,1.3731915,2.7919674,3326,22,169,26165,13,329
2,-5247.9923172,2538.67551889,-5194.72151455,1749.98857571,4976,10,220,26562,164,1322,0.0048022666,0.12130178,0.059954647,0.0064153885,0.095238097,0.069620252,2,0.75,0.33333334,4.9089098,1.3419172,2.5396752,7.8741078,4.6451612,7.1699495,0.40568042,1.1981546,0.99998778,0.40568042,1.1981546,0.99998778,0.6387614,0.62953198,0.64157706,0.25856009,1.0224131,0.6700772,790.48395,20.001606,2.4666667,4.8499999,19.56344,2.3846154,4.6761904,1247,16,81,0.030524667,0.20952381,0.097468354,0.61202788,0.18518518,0.32897604,2.4649947,0.8346169,1.0000123,5.5518637,1.9073327,2.5295756,3326,52,210,24922,37,388
3,-5217.32462834,1950.81362413,-5045.87304158,1024.40891075,251679,60,1150,1605173,931,8544,0.29020664,0.18998061,0.28701961,0.32448122,0.10084034,0.25219297,4,1.3095238,0.2857143,4.9021015,1.3191508,2.6765697,8.3737917,10.05988,12.03413,0.42812076,1.8628219,1.1954597,0.42812076,1.8628219,1.1954597,0.64219415,0.7170434,0.66609579,0.27248463,0.93116528,0.79154652,942.1366,19.005617,2.4857142,4.4270835,18.566446,2.2525253,4.1803279,1247,36,97,0.028924687,0.08739496,0.07214912,0.6250146,0.2238806,0.40720722,2.3357894,0.53681993,0.83649832,5.5910521,2.0555253,2.3303294,3326,99,244,23681,87,425
4,-5058.00137813,1076.78913806,-4898.6174913,415.305358383,63961,34,886,429523,574,7165,0.07765545,0.16664247,0.2855947,0.082462758,0.10461538,0.23145245,3,1,0.30000001,4.9145079,1.3044705,2.6249669,8.1965179,7.4254146,9.8635368,0.40684891,1.5992693,1.1555513,0.40684891,1.5992693,1.1555513,0.63894385,0.68941891,0.66029704,0.25960061,0.92686063,0.77358294,680.41461,19.947031,2.5,4.443182,19.512327,2.3614457,4.1830359,1247,27,89,0.030436996,0.12,0.079153605,0.61314213,0.20408164,0.40236688,2.4579148,0.62528557,0.86538774,5.6402984,2.0503213,2.3052006,3326,83,224,24854,65,391
5,-4916.83573567,503.531489517,-4828.71339138,-193.704732373,33217,10,371,210233,160,3064,0.038008995,0.15122874,0.15951687,0.042825557,0.12820514,0.13017544,2,0.66666669,0.33333334,4.9182854,1.4174378,2.4384873,7.7737451,4.48,6.6589103,0.38690391,1.1561403,1.0336295,0.38690391,1.1561403,1.0336295,0.63577014,0.61990625,0.64402717,0.24706341,1.1673018,0.67784661,702.78296,20.923756,2.3846154,4.6578946,20.491882,2.3695652,4.4336734,1247,14,77,0.032006033,0.23076923,0.097543858,0.60101253,0.2173913,0.36091954,2.5846212,0.86494696,0.96746463,5.6424804,1.7433239,2.474875,3326,46,196,26071,31,354
6,-4837.14654195,-112.018067314,-4810.20695328,-643.511972069,30810,14,320,194001,157,2542,0.035074338,0.2293645,0.16412707,0.039722294,0.21212122,0.1404741,3,2,0.60000002,4.93576,1.3845311,2.5022948,7.686626,4.0975609,6.2316642,0.36882302,1.1365665,0.91810459,0.36882302,1.1365665,0.91810459,0.63277751,0.61485791,0.62765443,0.23635395,1.199927,0.64424753,532.17621,21.900482,2.3333333,4.9558825,21.471437,2.2432432,4.755682,1247,13,69,0.033575069,0.24242425,0.11808604,0.58933359,0.23809524,0.30490956,2.7113276,0.87984288,1.0892005,5.6447773,1.7640781,2.5990222,3326,37,176,27288,28,337
7,-4830.95940676,-1009.9197685,-4808.67080958,-560.36994623,0,0,0,3322,13,148,0.00060059974,0.089965396,0.012811635,0,0,0,1,0.33333334,0.33333334,4.9379692,1.4874687,2.2787483,6.7139854,2,3.4036283,0.35199505,0.58170414,0.74586737,0.35199505,0.58170414,0.74586737,0.62988442,0.3868528,0.59996533,0.22567059,1.7849625,0.50734395,450.10202,22.899679,2.2,5.5862069,22.470837,2.2352941,5.3881578,1247,6,59,0.035180207,0.60000002,0.16091955,0.57764637,0.14285715,0.18654434,2.8409488,1.7190869,1.340721,5.6169758,1.2149562,2.9900391,3326,17,152,28533,11,324
8,-5206.45981772,3013.62362413,-5110.09435744,3691.47555601,0,0,0,3323,6,124,0.00060078054,0.14814815,0.01537603,0,0,0,1,0.5,0.5,4.9127221,1.5,2.0885725,5.8730197,1.3333334,2.2348511,0.36676681,0.33333334,0.65700841,0.36676681,0.33333334,0.65700841,0.63242978,0,0.57892102,0.23393916,3,0.44755125,684.66748,22.017656,2,5.7872338,21.579975,2,5.6377954,1247,4,48,0.033763304,1,0.20814061,0.58703125,0,0.13793103,2.7265279,3,1.5220505,5.4816775,0.81028318,3.1876819,3326,9,127,27434,6,272
9,-5215.65333084,2449.0135409,-5199.91704013,3091.59945743,2490,4,92,13288,44,558,0.002402399,0.19954649,0.043593749,0.0032102729,0.26666668,0.053769726,2,1.5,0.66666669,4.9111185,1.4413203,2.3540874,6.8879576,2.1818182,3.6985836,0.38507354,0.72781962,0.80937862,0.38507354,0.72781962,0.80937862,0.63547236,0.4708803,0.60941535,0.24553622,1.6815404,0.56498098,642.77856,21.018459,2.1666667,5.2542372,20.580578,2.2380953,5.1374998,1247,7,60,0.032158166,0.46666667,0.14669783,0.59911603,0.22222222,0.24624625,2.5969067,1.3739668,1.2355157,5.500658,1.3731915,2.7923045,3326,21,160,26189,13,310
10,-5217.9773328,2537.33997849,-5164.70653015,1748.65303531,4976,10,204,26562,150,1246,0.0048022666,0.13580805,0.062927701,0.0064153885,0.10989011,0.069719754,2,0.75,0.33333334,4.9085159,1.3797646,2.5437295,7.8653746,4.5714288,7.0471392,0.40526959,1.1768752,0.9652915,0.40526959,1.1768752,0.9652915,0.63869715,0.62482291,0.63663918,0.25827754,1.0892878,0.65698975,790.48395,20.020866,2.4285715,4.9350648,19.58238,2.3404255,4.7286434,1247,15,78,0.03055561,0.21978022,0.10355434,0.61163455,0.2,0.31292516,2.4674933,0.84970772,1.0359565,5.5249491,1.8288469,2.5693023,3326,47,199,24946,34,380
11,-5187.30964393,1949.47808373,-5015.85805717,1023.07337035,212203,60,1043,1363412,775,7544,0.24649756,0.20478266,0.27554971,0.27358615,0.12903225,0.24916388,4,1.4761904,0.30769232,4.9020195,1.3566258,2.6810007,8.3687525,9.6000004,11.68357,0.42766327,1.8017781,1.157617,0.42766327,1.8017781,1.157617,0.64212567,0.71139753,0.66148335,0.2721889,0.98663694,0.77916586,942.1366,19.024879,2.4516129,4.4891305,18.585388,2.2183907,4.2606835,1247,32,93,0.028955629,0.096774191,0.076684184,0.62461346,0.23728813,0.39548022,2.3382883,0.55500734,0.86384356,5.5609088,1.9857569,2.3460958,3326,87,234,23705,76,413
12,-5027.98639373,1075.45359765,-4868.6025069,413.969817979,32058,10,460,210802,198,4038,0.038111869,0.11376041,0.19792177,0.041331295,0.073529415,0.14930217,2,0.75,0.33333334,4.9092484,1.2686099,2.5535362,7.8820314,4.7567568,7.2008181,0.40564615,1.2409762,1.0264649,0.40564615,1.2409762,1.0264649,0.63875604,0.63823813,0.64420211,0.2585561,0.9133991,0.69483984,680.41461,20.00321,2.5294118,4.7341771,19.565544,2.4237287,4.5,1247,18,80,0.030527245,0.19117647,0.095748134,0.6119951,0.16129032,0.34878588,2.4652028,0.80581725,0.97421741,5.5547194,2.0459249,2.4638636,3326,59,202,24924,43,374
13,-4886.82075127,502.195949113,-4798.69840698,-195.040272776,29616,10,382,197746,148,3544,0.035751414,0.185,0.24817058,0.038182907,0.15151516,0.18948413,2,0.75,0.33333334,4.9217882,1.4535002,2.5311131,7.7927341,4.3636365,6.4090161,0.38575402,1.1365665,0.93144768,0.38575402,1.1365665,0.93144768,0.63558322,0.61485791,0.62759358,0.24650453,1.2597001,0.67704672,702.78296,20.983147,2.3333333,4.8125,20.546904,2.2249999,4.6449704,1247,13,65,0.032101441,0.24242425,0.12103175,0.59982324,0.23809524,0.3278237,2.5923254,0.87984288,1.0735976,5.5544276,1.650112,2.4922161,3326,40,169,26145,28,308
14,-4807.13155754,-113.353607718,-4780.19196887,-644.847512473,27178,24,326,178134,208,2978,0.032205667,0.35986158,0.2912612,0.035039678,0.36363637,0.21952862,4,1.5833334,0.5,4.9339595,1.5696367,2.5393267,7.8547468,5.3333335,6.6074934,0.36769348,1.5154221,0.83013082,0.36769348,1.5154221,0.83013082,0.63258666,0.68604112,0.61003768,0.2355441,1.8550252,0.64344931,532.17621,21.964687,2,5.0363636,21.529465,1.7352941,4.8111887,1247,13,56,0.033678211,0.18181819,0.14949495,0.58807206,0.42857143,0.28155339,2.7196565,0.65988213,1.2046294,5.5631628,1.2737888,2.7393985,3326,34,143,27368,24,277
15,-4800.94442235,-1011.2553089,-4778.65582518,-561.705486634,0,0,0,6632,40,204,0.00119903,0.088888891,0.03252551,0,0,0,2,0.5,0.33333334,4.9375601,1.4854122,2.402252,7.2929883,4.2105265,4.4432344,0.35106874,1.1191936,0.71184349,0.35106874,1.1191936,0.71184349,0.62972194,0.60985333,0.58352733,0.22505803,1.3711498,0.58691382,450.10202,22.957464,2.2727273,5.2142859,22.522549,1.9,5,1247,12,43,0.035273034,0.25454545,0.20557491,0.57653195,0.2631579,0.23376623,2.8484452,0.89350057,1.4048032,5.5566087,1.5487748,2.9622788,3326,30,112,28605,25,219
16,-5894.23620159,1032.95565989,-4305.74775004,1156.99884065,451952,24,517,2909298,358,3567,0.52598542,0.17480469,0.13844632,0.58268642,0.11428571,0.13505746,3,0.83333331,0.30000001,4.8495803,1.4176338,2.6279371,8.1468573,7.0534353,9.856226,0.44483554,1.5517242,1.0806545,0.44483554,1.5517242,1.0806545,0.64465863,0.68380839,0.65264285,0.28009015,1.1138551,0.72410655,1593.3243,18.329054,2.3809524,4.681818,17.851473,2.21875,4.493392,1247,22,89,0.027837835,0.13809524,0.084639497,0.63173693,0.25641027,0.36094674,2.2480218,0.64444447,0.92536515,5.4088044,1.8221259,2.4265757,3326,64,227,22838,50,412
17,-4366.27758842,1154.10558205,-4118.73240495,1106.93096718,455098,18,358,2926109,170,2227,0.52902478,0.24835646,0.11834414,0.58674246,0.27272728,0.13622527,3,1.8333334,0.5,4.7920341,1.4912097,2.5160222,7.7997589,4.8000002,7.2072783,0.4620623,1.2123377,0.93491209,0.4620623,1.2123377,0.93491209,0.64712232,0.62951124,0.63164371,0.28748515,1.3846948,0.64201951,252.00012,17.682985,2.25,4.9863014,17.163559,2.1621621,4.8865981,1247,13,74,0.026799977,0.22727273,0.1107306,0.63807154,0.2857143,0.30215827,2.1642103,0.82485271,1.0696193,5.2356167,1.5790722,2.6048572,3326,37,194,22033,27,364
18,-4147.85534239,1115.30776425,-3943.73367937,1013.807782,456258,8,156,2936484,72,1216,0.53090054,0.27221173,0.086167797,0.588238,0.2857143,0.079877116,2,0.83333331,0.40000001,4.7219453,1.5388472,2.3660858,7.2118101,3.4285715,5.2294488,0.48058087,0.98558021,0.79714561,0.48058087,0.98558021,0.79714561,0.64969015,0.57015699,0.60981321,0.29463425,1.7312031,0.5447104,227.96469,17.040129,2.125,5.4285712,16.478052,2.0434783,5.3392859,1247,9,64,0.025767274,0.32142857,0.14285715,0.64459854,0.30769232,0.2184874,2.0808153,1.0146308,1.254476,5.1265578,1.293768,2.9143083,3326,23,168,21232,17,342
19,-3976.1869446,1030.98608065,-3630.00343176,800.782566952,457856,6,92,2945590,50,842,0.53254682,0.34602076,0.069197893,0.5902983,0.2857143,0.069381602,2,1,0.5,4.6657557,1.5306391,2.1844087,6.7326074,3,4.0851064,0.5005936,0.8619656,0.69554716,0.5005936,0.8619656,0.69554716,0.65237796,0.52832085,0.58871597,0.30325222,1.7493018,0.47448224,415.73633,16.398876,2.1428571,5.7115383,15.793746,1.8823529,5.775641,1247,8,53,0.024737151,0.38095239,0.18476622,0.65136731,0.27272728,0.1580756,1.9976285,1.1601391,1.4377171,5.0611854,1.2942394,3.2234087,3326,17,156,20433,15,297
20,-3656.87363262,814.088081419,-3500.99146289,748.581256397,459450,6,72,2954678,42,876,0.53418988,0.37333333,0.040108971,0.59235334,0.40000001,0.048484847,2,1,0.5,4.6200976,1.5491613,1.9183991,6.4748368,2.6666667,3.6124177,0.52228868,0.84912294,0.67505139,0.52228868,0.84912294,0.67505139,0.65519661,0.51139158,0.58754849,0.31329933,2.1688259,0.39496452,169.08694,15.75923,2,5.9636364,15.110643,1.8,6.1722488,1247,7,56,0.023709606,0.40000001,0.18383838,0.65839434,0.33333334,0.11650486,1.9146498,1.1776857,1.4813687,5.0446277,1.0911623,3.5628338,3326,15,209,19636,12,328
21,-3525.29072836,755.910689151,-3379.03653519,724.302510402,461040,6,112,2963750,42,1606,0.53583008,0.37333333,0.024510851,0.59440327,0.40000001,0.021743352,2,1,0.5,4.6196728,1.5491613,1.6739554,6.7543449,2.6666667,3.9331634,0.54588741,0.84912294,0.79685259,0.54588741,0.84912294,0.79685259,0.6581586,0.51139158,0.62429273,0.32742593,2.1688259,0.32287905,149.63077,15.121188,2,6.2450981,14.428743,1.8,6.2292819,1247,7,103,0.022684639,0.40000001,0.10386333,0.66569769,0.33333334,0.094754651,1.8318795,1.1776857,1.2549372,5.0453115,1.0911623,3.809226,3326,15,362,18841,12,637
22,-3409.61499067,728.412769723,-3278.94904794,723.373784705,462626,6,272,2972806,56,3212,0.53746736,0.28,0.020123737,0.59644806,0.2857143,0.019623404,2,1,0.5,4.6488142,1.5306391,1.8744041,7.2712402,3,5.0815711,0.57165152,0.8619656,0.96035975,0.57165152,0.8619656,0.96035975,0.66127825,0.52832085,0.65567887,0.34504321,1.7493018,0.37310413,130.76306,14.484751,2.1428571,6.0598803,13.748046,2.05,5.9752212,1247,8,168,0.02166225,0.38095239,0.060962413,0.67329717,0.27272728,0.13863404,1.7493174,1.1601391,1.0412765,5.0835152,1.2942394,3.5142472,3326,20,565,18048,15,1012
23,-3312.41783312,721.999516064,-3138.65503302,741.697366588,464208,8,572,2981844,130,5830,0.53910136,0.12287334,0.016966391,0.59848768,0.14545454,0.017943408,2,0.83333331,0.40000001,4.6954603,1.4308271,2.1030273,8.2555714,4,7.3670573,0.59989315,1.0445806,1.1365975,0.59989315,1.0445806,1.1365975,0.66457212,0.59431612,0.68124306,0.36572385,1.2264233,0.44146192,174.87572,13.849919,2.3636363,5.7865615,13.068551,2.4565217,5.6706877,1247,12,254,0.020642441,0.27272728,0.037988581,0.68121451,0.21052632,0.19104877,1.6669635,0.957322,0.87981898,5.1777592,1.6862333,3.2135558,3326,46,829,17257,26,1464
24,-3183.11195835,735.540091341,-2710.68519836,828.596367896,497818,30,2106,3164036,705,18972,0.57204068,0.068952024,0.030033814,0.64181995,0.060483869,0.03223091,3,1.2,0.33333334,4.7355318,1.1246674,2.3110726,9.6712751,7.3600001,13.446086,0.63098735,1.6338958,1.3229409,0.63098735,1.6338958,1.3229409,0.66805935,0.69366515,0.7026487,0.38796452,0.72772598,0.51594055,481.50443,13.216694,2.625,5.4944754,12.390259,2.6013987,5.3122778,1247,33,363,0.019625211,0.10483871,0.024900138,0.68947369,0.14754099,0.24360763,1.5848179,0.61203414,0.75589168,5.3611417,2.3371513,2.9628713,3326,143,1124,16468,84,1989
25,-5889.39493162,1015.64085262,-4300.90648006,1139.68403337,373181,235,2538,2351679,2647,18511,0.42517093,0.45387518,0.53523976,0.48112965,0.317139,0.50257427,7,2.1166666,0.29166666,4.9545703,1.4953371,2.7460299,8.6003838,14.906054,15.03092,0.41219163,2.4105148,1.2712346,0.41219163,2.4105148,1.2712346,0.63977277,0.76476002,0.67424047,0.26515383,1.3002931,0.84877288,1593.3243,19.701445,2.2051282,4.2772279,19.300362,1.9722222,4.1026616,1247,40,102,0.030042481,0.063427798,0.065544553,0.61815649,0.37333333,0.43418804,2.4260561,0.41484913,0.78663683,5.7809567,1.6603047,2.2835729,3326,108,263,24548,86,432
26,-4361.43631844,1136.79077478,-4113.89113497,1089.61615991,289429,91,1045,1797697,1068,8218,0.32501394,0.32556012,0.24127655,0.37315103,0.24074075,0.21111111,5,1.8095238,0.33333334,4.9815426,1.4858217,2.6732671,8.5251884,10.612245,13.095915,0.39545822,1.9363272,1.1014731,0.39545822,1.9363272,1.1014731,0.63714701,0.7262944,0.65775645,0.25577402,1.2311094,0.71808505,252.00012,20.492777,2.2857144,4.77,20.120565,2.0493827,4.5708814,1247,29,101,0.031313699,0.095238097,0.076161616,0.60964322,0.32075471,0.34887737,2.528712,0.51644164,0.90787512,5.8536034,1.721136,2.5258689,3326,81,261,25534,64,477
27,-4143.01407242,1097.99295698,-3938.89240939,996.49297473,276258,12,432,1705744,208,4034,0.30838934,0.12366231,0.12407535,0.35617012,0.078431375,0.089053802,2,0.69999999,0.2857143,4.9964385,1.3052267,2.5114355,7.9863386,5.0574713,8.00214,0.37983507,1.3088794,0.99212176,0.37983507,1.3088794,0.99212176,0.63461381,0.64932406,0.64611173,0.2464035,0.95381951,0.6095717,227.96469,21.294542,2.5,5.1717172,20.951593,2.3448277,4.9450979,1247,19,100,0.032601673,0.17647059,0.085137084,0.6012395,0.18181819,0.27923211,2.6327217,0.76401234,1.0079408,5.9483457,1.9928683,2.7177351,3326,58,255,26533,45,512
28,-3971.34567462,1013.67127338,-3625.16216178,783.467759678,274256,8,400,1694676,128,3806,0.30638832,0.16,0.12890989,0.353589,0.12121212,0.09151224,2,0.83333331,0.40000001,5.0172853,1.3845311,2.4379263,7.7912884,4.0975609,6.778542,0.36537161,1.0697098,0.9584468,0.36537161,1.0697098,0.9584468,0.63219291,0.60170126,0.64108819,0.23800947,1.1249316,0.58191705,415.73633,22.097914,2.4166667,5.2446809,21.783825,2.3499999,5.0576134,1247,13,95,0.033892229,0.25757575,0.091283455,0.59310913,0.19047619,0.26519337,2.7369394,0.93483305,1.0433547,6.072793,1.7917442,2.7507093,3326,40,243,27534,29,493
29,-3652.03236264,796.773274145,-3496.15019291,731.266449124,278261,22,544,1711746,218,4629,0.30947447,0.24716553,0.16207699,0.35875252,0.2820513,0.12716222,3,1.3333334,0.42857143,5.0498385,1.5164965,2.4853303,7.8538661,5.3333335,8.3509016,0.35194346,1.3006579,0.96915168,0.35194346,1.3006579,0.96915168,0.62987536,0.64624065,0.64200395,0.23074931,1.4153968,0.60211611,169.08694,22.902889,2.2307692,5.1827955,22.617258,2.2142856,5.033473,1247,14,94,0.035185363,0.20512821,0.090930343,0.58523685,0.30434781,0.2756052,2.8413653,0.76884174,1.0318302,6.2192583,1.5425942,2.7235739,3326,42,239,28537,29,482
30,-3520.44945839,738.595881877,-3374.19526521,706.987703129,119045,10,186,717584,126,1726,0.12973532,0.24609375,0.097668625,0.15348069,0.15151516,0.070776254,2,0.66666669,0.33333334,5.0831637,1.4535002,2.4421337,7.7840633,4.3636365,6.3987169,0.3378078,1.1365665,0.86368066,0.3378078,1.1365665,0.86368066,0.62735754,0.61485791,0.62294197,0.22294264,1.2597001,0.5755347,149.63077,23.819422,2.3333333,5.3150687,23.547504,2.125,5.180851,1247,13,74,0.036657706,0.24242425,0.11986301,0.57556349,0.23809524,0.24460432,2.9602633,0.87984288,1.1578354,6.2083197,1.650112,2.8259656,3326,32,188,29679,28,388
31,-3404.77372069,711.097962449,-3274.10777796,706.058977432,117620,22,212,706082,191,1579,0.12765583,0.35078055,0.15443298,0.15164348,0.2820513,0.14814815,3,1.3333334,0.42857143,5.097311,1.5164965,2.5008202,7.8293037,5.3333335,6.2379208,0.32478577,1.3006579,0.80194646,0.32478577,1.3006579,0.80194646,0.62496191,0.64624065,0.60557264,0.21494478,1.4153968,0.61679423,130.76306,24.73435,2.2307692,5.1481481,24.476549,2,5.125874,1247,14,55,0.038127471,0.20512821,0.1565339,0.5662511,0.30434781,0.26072606,3.0789528,0.76884174,1.246966,6.2417355,1.5425942,2.8313632,3326,33,143,30819,29,278
32,-3307.57656315,704.68470879,-3133.81376304,724.382559315,103458,8,110,620148,78,762,0.11211942,0.27083334,0.14365162,0.1333849,0.22222222,0.14844805,2,0.83333331,0.40000001,5.0891271,1.5142466,2.519207,6.9948201,3.6923077,4.6473031,0.31253707,1,0.71705186,0.31253707,1,0.71705186,0.62263685,0.57812965,0.58160669,0.20650618,1.5142466,0.64183623,174.87572,25.664526,2.2222223,5.0512819,25.418221,2.0416667,5.0776701,1247,10,40,0.039621729,0.30555555,0.21322536,0.55697793,0.26666668,0.25821596,3.1996205,1,1.3945992,6.2742605,1.4379251,2.7321064,3326,24,103,31978,20,197
33,-3178.27068838,718.225284068,-2728.01469004,806.914474117,101136,6,86,607606,52,558,0.1098519,0.32098764,0.1932133,0.13039123,0.2857143,0.22751322,2,1,0.5,5.0882525,1.5306391,2.6427376,6.2364583,3,3.7795277,0.3011598,0.8619656,0.67026711,0.3011598,0.8619656,0.67026711,0.62041038,0.52832085,0.56039417,0.19895431,1.7493018,0.74407172,458.90765,26.596308,2.1428571,4.7142859,26.361094,1.9444444,4.8947368,1247,8,29,0.041118566,0.38095239,0.27513227,0.54798245,0.27272728,0.29251701,3.3204963,1.1601391,1.4919425,6.3123422,1.2942394,2.3837075,3326,18,76,33139,15,132
34,-2730.89804329,830.416832538,-2524.47438838,596.129656735,36930,8,642,197748,142,7040,0.035751775,0.11828405,0.020586932,0.0476126,0.12121212,0.020299753,2,0.83333331,0.40000001,4.7484107,1.3845311,2.1241269,8.9238338,4.0975609,7.540606,0.58434564,1.0697098,1.140363,0.58434564,1.0697098,1.140363,0.66277444,0.60170126,0.68147892,0.36026213,1.1249316,0.44783676,312.25183,14.191813,2.4166667,5.765873,13.371617,2.4693878,5.6590085,1247,13,253,0.02119167,0.25757575,0.037975084,0.67273271,0.19047619,0.19450034,1.7113159,0.93483305,0.87691379,5.307816,1.7917442,3.1902895,3326,49,827,17683,29,1453
35,-2544.65610205,624.444213593,-2485.51928008,482.751722039,34496,8,348,184676,80,4436,0.033388428,0.27777779,0.028392127,0.044474527,0.22222222,0.025410734,2,0.83333331,0.40000001,4.7628875,1.5142466,1.9298296,8.636776,3.6923077,6.03725,0.54406309,1,0.96785831,0.54406309,1,0.96785831,0.65793324,0.57812965,0.65629214,0.33644825,1.5142466,0.38782376,153.53802,15.168539,2.2222223,6.0120482,14.354179,2.0416667,5.9409661,1247,10,167,0.022760706,0.30555555,0.060752098,0.65673065,0.26666668,0.14666666,1.8380222,1,1.0332091,5.2751083,1.4379251,3.4635863,3326,24,559,18900,20,998
36,-2492.64527867,507.068701532,-2452.30375321,168.924088176,32102,18,216,168429,94,2583,0.030451057,0.52077562,0.043655355,0.041388024,0.64285713,0.044526901,3,1.5,0.5,4.7765021,1.5388472,1.7616533,8.1676178,3.4285715,4.6361365,0.50892222,1.2671746,0.80658716,0.50892222,1.2671746,0.80658716,0.65347129,0.64379281,0.62464201,0.31561562,2.3082709,0.34746614,340.54254,16.14687,1.875,6.1313133,15.337943,1.6315789,6.1482558,1247,9,100,0.024332322,0.25,0.10472067,0.64141589,0.46153846,0.11343805,1.9649367,0.78915727,1.2397916,5.2598066,1.0680546,3.7504764,3326,19,344,20119,15,607
37,-2459.91804877,213.875658676,-2201.29596997,-976.719318926,2490,6,32,13286,30,422,0.0024020374,0.30612245,0.032560471,0.0032102729,0.40000001,0.03902439,2,1.3333334,0.5,4.7793169,1.5491613,1.9709822,7.2522082,2.6666667,3.147541,0.47747511,0.84912294,0.61478639,0.47747511,0.84912294,0.61478639,0.64926511,0.51139158,0.5664866,0.29628676,2.1688259,0.42020941,1218.3602,17.144463,2,5.8292685,16.33614,1.7142857,6.1428571,1247,7,42,0.025934879,0.40000001,0.24146341,0.62633282,0.33333334,0.12,2.0943501,1.1776857,1.6265813,5.2386193,1.0911623,3.5152183,3326,14,161,21362,12,239
38,-2743.92018824,816.321416383,-2537.49653334,582.03424058,98810,6,68,595046,42,466,0.10758112,0.37333333,0.2015571,0.1273924,0.40000001,0.16748768,2,1,0.5,5.1030531,1.5491613,2.5298734,6.115449,2.6666667,3.4615386,0.29056418,0.84912294,0.61723632,0.29056418,0.84912294,0.61723632,0.61827499,0.51139158,0.55220532,0.19251269,2.1688259,0.64318812,312.25183,27.529696,2,5.1034484,27.305172,1.8,4.9264708,1247,7,30,0.042617984,0.40000001,0.29310346,0.53925067,0.33333334,0.22222222,3.4415805,1.1776857,1.6201249,6.3458548,1.0911623,2.6966903,3326,15,68,34302,12,148
39,-2557.678247,610.348797438,-2498.54142503,468.656305884,96480,6,64,582470,42,444,0.10530744,0.37333333,0.18651544,0.1243884,0.40000001,0.15763547,2,1,0.5,5.1175671,1.5491613,2.4753575,6.0440178,2.6666667,3.3294797,0.28067237,0.84912294,0.60703409,0.28067237,0.84912294,0.60703409,0.61622387,0.51139158,0.55028617,0.1864876,2.1688259,0.61883938,153.53802,28.464687,2,5.1724138,28.25045,1.8,5.0434785,1247,7,30,0.04411998,0.40000001,0.29802954,0.53076923,0.33333334,0.20915033,3.5628729,1.1776857,1.6473539,6.3894873,1.0911623,2.7848449,3326,15,69,35467,12,150
