Ref,Choice R3,Integration [HH] R3,Total Connectivity R3,Choice R3 normal,Integration [HH] R3 normal,Total Connectivity R3 normal
2068,0,1.3006579,49,0,0.473707771,0.182608696
2069,12,1.2241485,50,0.075,0.436240411,0.186956522
2070,10,1.1561403,52,0.0625,0.402936167,0.195652174
2071,18,1.4666082,66,0.1125,0.554975165,0.256521739
2072,20,1.3845592,50,0.125,0.514795012,0.186956522
2073,24,1.550553,54,0.15,0.596083709,0.204347826
2074,19,1.6037242,75,0.11875,0.622122137,0.295652174
2075,19,1.6037242,75,0.11875,0.622122137,0.295652174
2076,0,0.8619656,24,0,0.2588761,0.073913043
2077,18,1.5110798,95,0.1125,0.576753318,0.382608696
2078,8,1.0445806,45,0.05,0.348304352,0.165217391
2079,6,0.8619656,22,0.0375,0.2588761,0.065217391
2080,6,0.84912294,14,0.0375,0.252586931,0.030434783
2081,6,0.87255627,11,0.0375,0.264062449,0.017391304
2082,4,0.70398736,9,0.025,0.181512697,0.008695652
2083,0,0.33333334,7,0,0,0
2084,40,1.7325417,111,0.25,0.685205256,0.452173913
2085,0,1.1365665,51,0,0.393350697,0.191304348
2086,24,1.4724894,82,0.15,0.557855243,0.326086957
2087,0,0.52799052,12,0,0.095325419,0.02173913
2088,6,1.0189475,18,0.0375,0.335751586,0.047826087
2089,14,1.2671746,27,0.0875,0.457310689,0.086956522
2090,16,1.3006579,51,0.1,0.473707771,0.191304348
2091,21,1.6684235,76,0.13125,0.653805981,0.3
2092,30,1.9174613,88,0.1875,0.775762092,0.352173913
2093,19,1.6037242,75,0.11875,0.622122137,0.295652174
2094,22,1.5448366,79,0.1375,0.593284335,0.313043478
2095,20,1.4896638,77,0.125,0.566265705,0.304347826
2096,37,1.8489804,90,0.23125,0.742226363,0.360869565
2097,32,1.6037242,68,0.2,0.622122137,0.265217391
2098,32,1.6037242,68,0.2,0.622122137,0.265217391
2099,16,1.3873369,52,0.1,0.516155278,0.195652174
2100,8,1.0207884,33,0.05,0.336653092,0.113043478
2101,6,0.8619656,21,0.0375,0.2588761,0.060869565
2102,6,0.84912294,16,0.0375,0.252586931,0.039130435
2103,6,0.8619656,21,0.0375,0.2588761,0.060869565
2104,8,1.0207884,33,0.05,0.336653092,0.113043478
2105,16,1.3873369,52,0.1,0.516155278,0.195652174
2106,17,1.6474625,53,0.10625,0.643541186,0.2
2107,21,1.6132691,60,0.13125,0.626796362,0.230434783
2108,17,1.569167,47,0.10625,0.605199157,0.173913043
2109,30,1.7288883,105,0.1875,0.683416152,0.426086957
2110,45,1.8861139,113,0.28125,0.760410981,0.460869565
2111,11,1.5688319,98,0.06875,0.605035055,0.395652174
2112,16,1.7288883,106,0.1,0.683416152,0.430434783
2113,0,1.2906152,71,0,0.468789768,0.27826087
2114,0,0.84912294,17,0,0.252586931,0.043478261
2115,28,1.7852225,86,0.175,0.71100353,0.343478261
2116,12,1.238816,55,0.075,0.443423221,0.208695652
2117,6,0.91666669,37,0.0375,0.285663729,0.130434783
2118,6,0.84912294,18,0.0375,0.252586931,0.047826087
2119,6,0.8619656,22,0.0375,0.2588761,0.065217391
2120,8,1.0445806,43,0.05,0.348304352,0.156521739
2121,18,1.4635203,60,0.1125,0.553462992,0.230434783
2122,52,1.9051077,89,0.325,0.76971242,0.356521739
2123,36,1.8416041,92,0.225,0.738614121,0.369565217
2124,24,1.4803609,80,0.15,0.561709989,0.317391304
2125,36,1.8344558,99,0.225,0.735113532,0.4
2126,28,1.6249448,95,0.175,0.632514061,0.382608696
2127,58,1.9373348,143,0.3625,0.785494329,0.591304348
2128,18,1.5226898,102,0.1125,0.582438843,0.413043478
2129,8,1.0445806,47,0.05,0.348304352,0.173913043
2130,6,0.8870222,30,0.0375,0.271146548,0.1
2131,8,1.0445806,44,0.05,0.348304352,0.160869565
2132,18,1.4896638,78,0.1125,0.566265705,0.308695652
2133,8,1.3988512,46,0.05,0.521793937,0.169565217
2134,11,1.4864661,54,0.06875,0.564699762,0.204347826
2135,9,1.3988512,46,0.05625,0.521793937,0.169565217
2136,12,1.4864661,54,0.075,0.564699762,0.204347826
2137,0,1.3057258,48,0,0.476189568,0.17826087
2138,38,1.7217885,74,0.2375,0.679939315,0.291304348
2139,32,1.6071428,77,0.2,0.623796257,0.304347826
2140,28,1.5365106,64,0.175,0.589207016,0.247826087
2141,40,1.7307693,76,0.25,0.684337296,0.3
2142,40,1.7265038,83,0.25,0.682248441,0.330434783
2143,24,1.4644111,53,0.15,0.553899225,0.2
2144,32,1.606352,66,0.2,0.623408995,0.256521739
2145,0,1.1191936,39,0,0.384843027,0.139130435
2146,28,1.569167,46,0.175,0.605199157,0.169565217
2147,28,1.569167,44,0.175,0.605199157,0.160869565
2148,16,1.3988512,38,0.1,0.521793937,0.134782609
2149,6,0.8870222,26,0.0375,0.271146548,0.082608696
2150,0,0.42239243,14,0,0.043613059,0.030434783
2151,26,1.569167,51,0.1625,0.605199157,0.191304348
2152,30,1.6132691,64,0.1875,0.626796362,0.247826087
2153,32,1.6700469,93,0.2,0.654600975,0.373913043
2154,24,1.5365106,74,0.15,0.589207016,0.291304348
2155,26,1.6249448,101,0.1625,0.632514061,0.408695652
2156,5,1.2063863,41,0.03125,0.427542098,0.147826087
2157,3,1.1492875,25,0.01875,0.399580288,0.07826087
2158,6,1.2063863,41,0.0375,0.427542098,0.147826087
2159,0,1.0207884,41,0,0.336653092,0.147826087
2160,26,1.6132691,71,0.1625,0.626796362,0.27826087
2161,0,1.1768752,65,0,0.413090239,0.252173913
2162,0,1.0207884,41,0,0.336653092,0.147826087
2163,32,1.6178579,96,0.2,0.62904354,0.386956522
2164,0,1.0697098,50,0,0.360610353,0.186956522
2165,0,0.42239243,14,0,0.043613059,0.030434783
2166,6,0.8870222,29,0.0375,0.271146548,0.095652174
2167,16,1.3873369,54,0.1,0.516155278,0.204347826
2168,40,1.7257152,81,0.25,0.681862256,0.32173913
2169,50,1.9731473,90,0.3125,0.803032041,0.360869565
2170,48,1.8489804,89,0.3,0.742226363,0.356521739
2171,0,1.2726263,65,0,0.459980437,0.252173913
2172,32,1.6042534,76,0.2,0.622381291,0.3
2173,16,1.3938289,61,0.1,0.51933447,0.234782609
2174,7,1.0445806,44,0.04375,0.348304352,0.160869565
2175,7,1.1365665,47,0.04375,0.393350697,0.173913043
2176,18,1.6037242,71,0.1125,0.622122137,0.27826087
2177,39,1.7257152,82,0.24375,0.681862256,0.326086957
2178,32,1.6042534,73,0.2,0.622381291,0.286956522
2179,20,1.4635203,59,0.125,0.553462992,0.226086957
2180,18,1.4135897,67,0.1125,0.529011516,0.260869565
2181,18,1.550553,52,0.1125,0.596083709,0.195652174
2182,16,1.3988512,40,0.1,0.521793937,0.143478261
2183,8,1.0207884,34,0.05,0.336653092,0.117391304
2184,6,0.8870222,26,0.0375,0.271146548,0.082608696
2185,8,0.98558021,23,0.05,0.319411316,0.069565217
2186,12,1.2063863,29,0.075,0.427542098,0.095652174
2187,54,1.9491093,95,0.3375,0.79126041,0.382608696
2188,33,1.7307693,77,0.20625,0.684337296,0.304347826
2189,36,1.6666666,77,0.225,0.652945611,0.304347826
2190,45,1.8962001,93,0.28125,0.765350286,0.373913043
2191,26,1.7265038,91,0.1625,0.682248441,0.365217391
2192,10,1.1768752,58,0.0625,0.413090239,0.22173913
2193,6,0.91666669,36,0.0375,0.285663729,0.126086957
2194,8,1,31,0.05,0.32647282,0.104347826
2195,14,1.3076391,51,0.0875,0.477126529,0.191304348
2196,78,2.040309,111,0.4875,0.835921745,0.452173913
2197,54,1.8839941,115,0.3375,0.759372895,0.469565217
2198,0,0.70398736,11,0,0.181512697,0.017391304
2199,48,1.8416041,89,0.3,0.738614121,0.356521739
2200,0,1.1365665,43,0,0.393350697,0.156521739
2201,10,1.1087778,24,0.0625,0.379742314,0.073913043
2202,10,1.1058542,32,0.0625,0.3783106,0.108695652
2203,14,1.3076391,50,0.0875,0.477126529,0.186956522
2204,22,1.4724894,67,0.1375,0.557855243,0.260869565
2205,30,1.7325417,101,0.1875,0.685205256,0.408695652
2206,18,1.4666082,65,0.1125,0.554975165,0.252173913
2207,10,1.1768752,56,0.0625,0.413090239,0.213043478
2208,14,1.3006579,44,0.0875,0.473707771,0.160869565
2209,0,1.0207884,37,0,0.336653092,0.130434783
2210,0,0.33333334,8,0,0,0.004347826
2211,4,0.69804502,16,0.025,0.178602678,0.039130435
2212,8,1,31,0.05,0.32647282,0.104347826
2213,16,1.3938289,66,0.1,0.51933447,0.256521739
2214,14,1.6118186,101,0.0875,0.626086039,0.408695652
2215,26,1.9345245,156,0.1625,0.784118099,0.647826087
2216,28,1.7812788,108,0.175,0.709072264,0.439130435
2217,60,2.0589156,163,0.375,0.845033569,0.67826087
2218,130,2.272085,217,0.8125,0.949424593,0.913043478
2219,64,2.0180571,159,0.4,0.825024784,0.660869565
2220,0,1.390353,94,0,0.51763229,0.37826087
2221,40,1.7325417,112,0.25,0.685205256,0.456521739
2222,40,1.7265038,98,0.25,0.682248441,0.395652174
2223,32,1.6042534,80,0.2,0.622381291,0.317391304
2224,36,1.6666666,73,0.225,0.652945611,0.286956522
2225,40,1.7288883,90,0.25,0.683416152,0.360869565
2226,0,1.1,32,0,0.375443744,0.108695652
2227,14,1.3270249,35,0.0875,0.486619934,0.12173913
2228,8,1.0207884,35,0.05,0.336653092,0.12173913
2229,8,1.0207884,31,0.05,0.336653092,0.104347826
2230,14,1.3270249,28,0.0875,0.486619934,0.091304348
2231,32,1.6794915,104,0.2,0.659226083,0.42173913
2232,34,1.7325417,109,0.2125,0.685205256,0.443478261
2233,48,1.7812788,96,0.3,0.709072264,0.386956522
2234,34,1.7488363,123,0.2125,0.693184872,0.504347826
2235,38,1.8427275,125,0.2375,0.73916426,0.513043478
2236,46,1.7841618,115,0.2875,0.710484096,0.469565217
2237,18,1.4724894,74,0.1125,0.557855243,0.291304348
2238,8,1.0445806,41,0.05,0.348304352,0.147826087
2239,6,0.8619656,22,0.0375,0.2588761,0.065217391
2240,6,0.84912294,15,0.0375,0.252586931,0.034782609
2241,6,0.84912294,13,0.0375,0.252586931,0.026086957
2242,6,0.87255627,11,0.0375,0.264062449,0.017391304
2243,4,0.70398736,9,0.025,0.181512697,0.008695652
2244,0,0.33333334,7,0,0,0
2245,40,1.7372102,114,0.25,0.687491464,0.465217391
2246,26,1.6132691,71,0.1625,0.626796362,0.27826087
2247,64,1.9805739,116,0.4,0.806668915,0.473913043
2248,64,1.9756846,133,0.4,0.80427458,0.547826087
2249,44,1.7841618,110,0.275,0.710484096,0.447826087
2250,32,1.606352,65,0.2,0.623408995,0.252173913
2251,16,1.3873369,55,0.1,0.516155278,0.208695652
2252,8,1.0207884,33,0.05,0.336653092,0.113043478
2253,6,0.8619656,22,0.0375,0.2588761,0.065217391
2254,6,0.8619656,22,0.0375,0.2588761,0.065217391
2255,8,1.0207884,33,0.05,0.336653092,0.113043478
2256,16,1.3873369,50,0.1,0.516155278,0.186956522
2257,32,1.606352,62,0.2,0.623408995,0.239130435
2258,0,0.49860358,21,0,0.080934363,0.060869565
2259,8,1.0207884,39,0.05,0.336653092,0.139130435
2260,22,1.6037242,71,0.1375,0.622122137,0.27826087
2261,49,1.8369439,89,0.30625,0.736331978,0.356521739
2262,44,1.7852225,81,0.275,0.71100353,0.32173913
2263,14,1.3076391,51,0.0875,0.477126529,0.191304348
2264,8,1,29,0.05,0.32647282,0.095652174
2265,6,0.8619656,20,0.0375,0.2588761,0.056521739
2266,6,0.84912294,16,0.0375,0.252586931,0.039130435
2267,6,0.8619656,21,0.0375,0.2588761,0.060869565
2268,8,1.0207884,35,0.05,0.336653092,0.12173913
2269,16,1.3938289,59,0.1,0.51933447,0.226086957
2270,22,1.6132691,61,0.1375,0.626796362,0.234782609
2271,14,1.3845592,53,0.0875,0.514795012,0.2
2272,6,1,32,0.0375,0.32647282,0.108695652
2273,4,0.8619656,25,0.025,0.2588761,0.07826087
2274,6,1.0207884,40,0.0375,0.336653092,0.143478261
2275,16,1.4666082,67,0.1,0.554975165,0.260869565
2276,22,1.6828449,69,0.1375,0.660868274,0.269565217
2277,44,1.7914909,115,0.275,0.714073224,0.469565217
2278,18,1.5,90,0.1125,0.571327438,0.360869565
2279,8,1.0697098,51,0.05,0.360610353,0.191304348
2280,8,1.0445806,44,0.05,0.348304352,0.160869565
2281,16,1.3938289,58,0.1,0.51933447,0.22173913
2282,16,1.3938289,57,0.1,0.51933447,0.217391304
2283,8,1.0207884,36,0.05,0.336653092,0.126086957
2284,6,0.8619656,21,0.0375,0.2588761,0.060869565
2285,6,0.84912294,16,0.0375,0.252586931,0.039130435
2286,6,0.8619656,21,0.0375,0.2588761,0.060869565
2287,8,1.0207884,36,0.05,0.336653092,0.126086957
2288,16,1.3938289,57,0.1,0.51933447,0.217391304
2289,48,1.8597906,77,0.3,0.747520218,0.304347826
2290,48,1.8470125,137,0.3,0.741262664,0.565217391
2291,22,1.5395753,78,0.1375,0.590707828,0.308695652
2292,14,1.2123377,45,0.0875,0.430456553,0.165217391
2293,70,2.0257483,185,0.4375,0.828791236,0.773913043
2294,28,1.550553,50,0.175,0.596083709,0.186956522
2295,14,1.2989333,37,0.0875,0.472863218,0.130434783
2296,8,1,27,0.05,0.32647282,0.086956522
2297,6,0.8619656,21,0.0375,0.2588761,0.060869565
2298,6,0.8619656,22,0.0375,0.2588761,0.065217391
2299,8,1.0207884,32,0.05,0.336653092,0.108695652
2300,16,1.3845592,47,0.1,0.514795012,0.173913043
2301,36,1.6794915,99,0.225,0.659226083,0.4
2302,32,1.6071428,82,0.2,0.623796257,0.326086957
2303,0,1.0952908,61,0,0.373137605,0.234782609
2304,28,1.5598243,97,0.175,0.60062395,0.391304348
2305,16,1.2989333,44,0.1,0.472863218,0.160869565
2306,16,1.2989333,42,0.1,0.472863218,0.152173913
2307,24,1.4666082,71,0.15,0.554975165,0.27826087
2308,44,1.7812788,107,0.275,0.709072264,0.434782609
2309,10,1.2989333,42,0.0625,0.472863218,0.152173913
2310,4,0.98558021,26,0.025,0.319411316,0.082608696
2311,4,0.84912294,18,0.025,0.252586931,0.047826087
2312,6,0.84912294,18,0.0375,0.252586931,0.047826087
2313,8,0.98558021,26,0.05,0.319411316,0.082608696
2314,12,1.2989333,42,0.075,0.472863218,0.152173913
2315,0,1,30,0,0.32647282,0.1
2316,12,1.2063863,32,0.075,0.427542098,0.108695652
2317,8,0.98558021,24,0.05,0.319411316,0.073913043
2318,6,0.8619656,19,0.0375,0.2588761,0.052173913
2319,6,0.84912294,15,0.0375,0.252586931,0.034782609
2320,6,0.84912294,14,0.0375,0.252586931,0.030434783
2321,6,0.84912294,14,0.0375,0.252586931,0.030434783
2322,6,0.84912294,14,0.0375,0.252586931,0.030434783
2323,6,0.84912294,14,0.0375,0.252586931,0.030434783
2324,6,0.84912294,14,0.0375,0.252586931,0.030434783
2325,6,0.84912294,14,0.0375,0.252586931,0.030434783
2326,6,0.84912294,14,0.0375,0.252586931,0.030434783
2327,6,0.84912294,15,0.0375,0.252586931,0.034782609
2328,6,0.8619656,21,0.0375,0.2588761,0.060869565
2329,8,1.0207884,32,0.05,0.336653092,0.108695652
2330,16,1.3845592,48,0.1,0.514795012,0.17826087
2331,24,1.471094,48,0.15,0.557171903,0.17826087
2332,0,1.1058542,34,0,0.3783106,0.117391304
2333,0,1,33,0,0.32647282,0.113043478
2334,70,2.019321,140,0.4375,0.825643728,0.57826087
2335,78,2.0201983,123,0.4875,0.82607335,0.504347826
2336,18,1.4635203,59,0.1125,0.553462992,0.226086957
2337,8,1.0445806,40,0.05,0.348304352,0.143478261
2338,6,0.8619656,22,0.0375,0.2588761,0.065217391
2339,6,0.84912294,15,0.0375,0.252586931,0.034782609
2340,6,0.84912294,14,0.0375,0.252586931,0.030434783
2341,6,0.84912294,14,0.0375,0.252586931,0.030434783
2342,6,0.84912294,15,0.0375,0.252586931,0.034782609
2343,6,0.8619656,20,0.0375,0.2588761,0.056521739
2344,8,1,28,0.05,0.32647282,0.091304348
2345,14,1.2989333,42,0.0875,0.472863218,0.152173913
2346,26,1.6261337,59,0.1625,0.633096276,0.226086957
2347,44,1.8597906,83,0.275,0.747520218,0.330434783
2348,28,1.5405476,56,0.175,0.591183972,0.213043478
2349,19,1.5405476,62,0.11875,0.591183972,0.239130435
2350,44,1.7852225,84,0.275,0.71100353,0.334782609
2351,27,1.6734514,71,0.16875,0.656268191,0.27826087
2352,11,1.3845592,51,0.06875,0.514795012,0.191304348
2353,6,1.1,33,0.0375,0.375443744,0.113043478
2354,7,1.2222222,35,0.04375,0.435297084,0.12173913
2355,52,1.8344558,93,0.325,0.735113532,0.373913043
2356,18,1.3938289,56,0.1125,0.51933447,0.213043478
2357,16,1.2989333,38,0.1,0.472863218,0.134782609
2358,32,1.6042534,74,0.2,0.622381291,0.291304348
2359,28,1.5364467,62,0.175,0.589175724,0.239130435
2360,12,1.2063863,30,0.075,0.427542098,0.1
2361,8,1,27,0.05,0.32647282,0.086956522
2362,8,1,30,0.05,0.32647282,0.1
2363,12,1.2052853,39,0.075,0.427002928,0.139130435
2364,0,0.98558021,26,0,0.319411316,0.082608696
2365,0,0.70398736,11,0,0.181512697,0.017391304
2366,8,1.1634083,15,0.05,0.406495374,0.034782609
2367,8,0.98558021,31,0.05,0.319411316,0.104347826
2368,10,1.1981546,56,0.0625,0.423510958,0.213043478
2369,26,1.7307693,76,0.1625,0.684337296,0.3
2370,72,2.0119839,92,0.45,0.822050682,0.369565217
2371,16,1.3006579,40,0.1,0.473707771,0.143478261
2372,20,1.4644111,47,0.125,0.553899225,0.173913043
2373,12,1.2063863,32,0.075,0.427542098,0.108695652
2374,8,1.0207884,37,0.05,0.336653092,0.130434783
2375,10,1.1768752,56,0.0625,0.413090239,0.213043478
2376,24,1.6673985,81,0.15,0.65330403,0.32173913
2377,12,1.2063863,31,0.075,0.427542098,0.104347826
2378,8,1,28,0.05,0.32647282,0.091304348
2379,8,1.0207884,32,0.05,0.336653092,0.108695652
2380,14,1.2989333,38,0.0875,0.472863218,0.134782609
2381,25,1.569167,45,0.15625,0.605199157,0.165217391
2382,27,1.550553,51,0.16875,0.596083709,0.191304348
2383,28,1.5405476,58,0.175,0.591183972,0.22173913
2384,16,1.4028426,59,0.1,0.523748562,0.226086957
2385,8,1.0207884,35,0.05,0.336653092,0.12173913
2386,6,0.8619656,22,0.0375,0.2588761,0.065217391
2387,6,0.8619656,20,0.0375,0.2588761,0.056521739
2388,8,0.98558021,23,0.05,0.319411316,0.069565217
2389,12,1.2052853,39,0.075,0.427002928,0.139130435
2390,36,1.6700469,82,0.225,0.654600975,0.326086957
2391,64,1.9756846,133,0.4,0.80427458,0.547826087
2392,58,1.9309677,122,0.3625,0.782376301,0.5
2393,90,2.1103904,129,0.5625,0.870241254,0.530434783
2394,36,1.6666666,82,0.225,0.652945611,0.326086957
2395,24,1.4644111,56,0.15,0.553899225,0.213043478
2396,16,1.3873369,57,0.1,0.516155278,0.217391304
2397,10,1.1561403,48,0.0625,0.402936167,0.17826087
2398,14,1.2989333,50,0.0875,0.472863218,0.186956522
2399,0,1.0207884,37,0,0.336653092,0.130434783
2400,12,1.2052853,38,0.075,0.427002928,0.134782609
2401,8,0.98510355,22,0.05,0.319177891,0.065217391
2402,4,0.69804502,14,0.025,0.178602678,0.030434783
2403,0,0.33333334,8,0,0,0.004347826
2404,0,0.63684219,24,0,0.148631087,0.073913043
2405,10,1.2063863,34,0.0625,0.427542098,0.117391304
2406,13,1.375,25,0.08125,0.510113784,0.07826087
2407,6,0.98558021,23,0.0375,0.319411316,0.069565217
2408,3,0.8619656,21,0.01875,0.2588761,0.060869565
2409,5,0.98510355,21,0.03125,0.319177891,0.060869565
2410,10,1.2671746,23,0.0625,0.457310689,0.069565217
2411,19,1.5714285,25,0.11875,0.606306634,0.07826087
2412,66,1.975305,132,0.4125,0.804088686,0.543478261
2413,0,0.49860358,22,0,0.080934363,0.065217391
2414,8,1.0445806,46,0.05,0.348304352,0.169565217
2415,24,1.6684235,79,0.15,0.653805981,0.313043478
2416,16,1.6684235,79,0.1,0.653805981,0.313043478
2417,3,1.2241485,53,0.01875,0.436240411,0.2
2418,7,1.3057258,40,0.04375,0.476189568,0.143478261
2419,18,1.4896638,80,0.1125,0.566265705,0.317391304
2420,8,1.0697098,49,0.05,0.360610353,0.182608696
2421,8,1.0207884,34,0.05,0.336653092,0.117391304
2422,14,1.3057258,36,0.0875,0.476189568,0.126086957
2423,50,1.8337219,102,0.3125,0.734754135,0.413043478
2424,10,1.2063863,33,0.0625,0.427542098,0.113043478
2425,0,0.63684219,20,0,0.148631087,0.056521739
2426,0,1,35,0,0.32647282,0.12173913
2427,40,1.7288883,94,0.25,0.683416152,0.37826087
2428,0,1.0207884,36,0,0.336653092,0.126086957
2429,12,1.2222222,28,0.075,0.435297084,0.091304348
2430,8,0.98558021,23,0.05,0.319411316,0.069565217
2431,6,0.8619656,19,0.0375,0.2588761,0.052173913
2432,6,0.84912294,15,0.0375,0.252586931,0.034782609
2433,6,0.84912294,15,0.0375,0.252586931,0.034782609
2434,6,0.8619656,21,0.0375,0.2588761,0.060869565
2435,8,1.0207884,34,0.05,0.336653092,0.117391304
2436,16,1.3938289,60,0.1,0.51933447,0.230434783
2437,20,1.4244281,37,0.125,0.534319181,0.130434783
2438,0,1.1058542,35,0,0.3783106,0.12173913
2439,28,1.5405476,60,0.175,0.591183972,0.230434783
2440,56,1.8839941,102,0.35,0.759372895,0.413043478
2441,24,1.6673985,80,0.15,0.65330403,0.317391304
2442,10,1.1561403,50,0.0625,0.402936167,0.186956522
2443,6,0.8619656,26,0.0375,0.2588761,0.082608696
2444,4,0.70398736,11,0.025,0.181512697,0.017391304
2445,0,0.33333334,7,0,0,0
2446,10,1.2989333,39,0.0625,0.472863218,0.139130435
2447,7,1.1365665,42,0.04375,0.393350697,0.152173913
2448,15,1.3873369,55,0.09375,0.516155278,0.208695652
2449,36,1.6666666,79,0.225,0.652945611,0.313043478
2450,40,1.7372102,107,0.25,0.687491464,0.434782609
2451,14,1.3006579,47,0.0875,0.473707771,0.173913043
2452,8,1,28,0.05,0.32647282,0.091304348
2453,6,0.8619656,20,0.0375,0.2588761,0.056521739
2454,6,0.84912294,15,0.0375,0.252586931,0.034782609
2455,6,0.84912294,15,0.0375,0.252586931,0.034782609
2456,6,0.8619656,18,0.0375,0.2588761,0.047826087
2457,8,0.98510355,19,0.05,0.319177891,0.052173913
2458,10,1.1087778,26,0.0625,0.379742314,0.082608696
2459,32,1.6042534,73,0.2,0.622381291,0.286956522
2460,0,0.8619656,24,0,0.2588761,0.073913043
2461,36,1.6666666,80,0.225,0.652945611,0.317391304
2462,36,1.6673985,85,0.225,0.65330403,0.339130435
2463,12,1.31797,59,0.075,0.482185666,0.226086957
2464,0,0.68957245,28,0,0.174453582,0.091304348
2465,36,1.6794915,102,0.225,0.659226083,0.413043478
2466,40,1.7265038,96,0.25,0.682248441,0.386956522
2467,44,1.7841618,111,0.275,0.710484096,0.452173913
2468,0,0.33333334,7,0,0,0
2469,4,0.70398736,10,0.025,0.181512697,0.013043478
2470,6,0.84912294,17,0.0375,0.252586931,0.043478261
2471,8,1,28,0.05,0.32647282,0.091304348
2472,14,1.3076391,53,0.0875,0.477126529,0.2
2473,34,1.8105773,50,0.2125,0.72342001,0.186956522
2474,0,0.98558021,23,0,0.319411316,0.069565217
2475,14,1.2989333,41,0.0875,0.472863218,0.147826087
2476,8,1,31,0.05,0.32647282,0.104347826
2477,6,0.8619656,20,0.0375,0.2588761,0.056521739
2478,6,0.84912294,15,0.0375,0.252586931,0.034782609
2479,6,0.84912294,14,0.0375,0.252586931,0.030434783
2480,6,0.84912294,14,0.0375,0.252586931,0.030434783
2481,6,0.84912294,14,0.0375,0.252586931,0.030434783
2482,6,0.84912294,14,0.0375,0.252586931,0.030434783
2483,6,0.84912294,16,0.0375,0.252586931,0.039130435
2484,6,0.8870222,28,0.0375,0.271146548,0.091304348
2485,10,1.1365665,41,0.0625,0.393350697,0.147826087
2486,22,1.6132691,56,0.1375,0.626796362,0.213043478
2487,0,1.1191936,39,0,0.384843027,0.139130435
2488,34,1.6981779,56,0.2125,0.668376986,0.213043478
2489,30,1.7288883,96,0.1875,0.683416152,0.386956522
2490,24,1.5688319,93,0.15,0.605035055,0.373913043
2491,50,1.8369439,93,0.3125,0.736331978,0.373913043
2492,50,1.8416041,90,0.3125,0.738614121,0.360869565
2493,31,1.6666666,82,0.19375,0.652945611,0.326086957
2494,18,1.4724894,69,0.1125,0.557855243,0.269565217
2495,17,1.3938289,59,0.10625,0.51933447,0.226086957
2496,17,1.4896638,82,0.10625,0.566265705,0.326086957
2497,18,1.4896638,82,0.1125,0.566265705,0.326086957
2498,29,1.6118186,88,0.18125,0.626086039,0.352173913
2499,0,0.42239243,13,0,0.043613059,0.026086957
2500,6,0.8619656,23,0.0375,0.2588761,0.069565217
2501,14,1.2989333,41,0.0875,0.472863218,0.147826087
2502,40,1.7288883,95,0.25,0.683416152,0.382608696
2503,60,1.9310595,114,0.375,0.782421256,0.465217391
2504,14,1.3076391,53,0.0875,0.477126529,0.2
2505,20,1.5395753,70,0.125,0.590707828,0.273913043
2506,14,1.3076391,56,0.0875,0.477126529,0.213043478
2507,20,1.5598243,91,0.125,0.60062395,0.365217391
2508,52,1.8861139,104,0.325,0.760410981,0.42173913
2509,18,1.4724894,67,0.1125,0.557855243,0.260869565
2510,8,1.0445806,41,0.05,0.348304352,0.147826087
2511,6,0.8619656,22,0.0375,0.2588761,0.065217391
2512,6,0.84912294,14,0.0375,0.252586931,0.030434783
2513,6,0.87255627,11,0.0375,0.264062449,0.017391304
2514,4,0.70398736,9,0.025,0.181512697,0.008695652
2515,0,0.33333334,7,0,0,0
2516,50,1.8337219,104,0.3125,0.734754135,0.42173913
2517,15,1.3938289,65,0.09375,0.51933447,0.252173913
2518,9,1.1561403,53,0.05625,0.402936167,0.2
2519,14,1.3938289,63,0.0875,0.51933447,0.243478261
2520,11,1.4635203,63,0.06875,0.553462992,0.243478261
2521,12,1.3845592,55,0.075,0.514795012,0.208695652
2522,35,1.8959359,79,0.21875,0.765220905,0.313043478
2523,0,1.1058542,42,0,0.3783106,0.152173913
2524,30,1.6261337,66,0.1875,0.633096276,0.256521739
2525,18,1.4666082,62,0.1125,0.554975165,0.239130435
2526,8,1.0445806,40,0.05,0.348304352,0.143478261
2527,6,0.8619656,24,0.0375,0.2588761,0.073913043
2528,6,0.8870222,30,0.0375,0.271146548,0.1
2529,10,1.1561403,52,0.0625,0.402936167,0.195652174
2530,24,1.6700469,92,0.15,0.654600975,0.369565217
2531,29,1.6132691,62,0.18125,0.626796362,0.239130435
2532,49,1.8416041,94,0.30625,0.738614121,0.37826087
2533,0,1,33,0,0.32647282,0.113043478
2534,28,1.6812503,50,0.175,0.660087384,0.186956522
2535,0,0.33333334,7,0,0,0
2536,4,0.70398736,10,0.025,0.181512697,0.013043478
2537,6,0.84912294,20,0.0375,0.252586931,0.056521739
2538,8,1.0697098,45,0.05,0.360610353,0.165217391
2539,20,1.5365106,64,0.125,0.589207016,0.247826087
2540,52,1.8959359,67,0.325,0.765220905,0.260869565
2541,22,1.6261337,54,0.1375,0.633096276,0.204347826
2542,8,1.0207884,36,0.05,0.336653092,0.126086957
2543,0,0.49860358,21,0,0.080934363,0.060869565
2544,16,1.4135897,74,0.1,0.529011516,0.291304348
2545,8,1.0207884,38,0.05,0.336653092,0.134782609
2546,6,0.8619656,21,0.0375,0.2588761,0.060869565
2547,6,0.84912294,15,0.0375,0.252586931,0.034782609
2548,6,0.84912294,14,0.0375,0.252586931,0.030434783
2549,6,0.84912294,15,0.0375,0.252586931,0.034782609
