Ref,x1,y1,x2,y2,Choice,Choice R3,Choice R7,Choice [Connectivity Wgt],Choice [Connectivity Wgt] R3,Choice [Connectivity Wgt] R7,Choice [Connectivity Wgt][Norm],Choice [Connectivity Wgt][Norm] R3,Choice [Connectivity Wgt][Norm] R7,Choice [Norm],Choice [Norm] R3,Choice [Norm] R7,Connectivity,Control,Controllability,Entropy,Entropy R3,Entropy R7,Harmonic Mean Depth,Harmonic Mean Depth R3,Harmonic Mean Depth R7,Integration [HH],Integration [HH] R3,Integration [HH] R7,Integration [P-value],Integration [P-value] R3,Integration [P-value] R7,Integration [Tekl],Integration [Tekl] R3,Integration [Tekl] R7,Intensity,Intensity R3,Intensity R7,Line Length,Mean Depth,Mean Depth R3,Mean Depth R7,Mean Depth [Connectivity Wgt],Mean Depth [Connectivity Wgt] R3,Mean Depth [Connectivity Wgt] R7,Node Count,Node Count R3,Node Count R7,RA,RA R3,RA R7,RA [Penn],RA [Penn] R3,RA [Penn] R7,RRA,RRA R3,RRA R7,Relativised Entropy,Relativised Entropy R3,Relativised Entropy R7,Total Connectivity,Total Connectivity R3,Total Connectivity R7,Total Depth,Total Depth R3,Total Depth R7
0,11619.5734449,-512.476733698,11667.8026143,-739.390259495,153290,6,168,889740,94,1068,0.12817621,0.17263545,0.20530565,0.16204017,0.13333334,0.17758985,2,1,0.5,5.1047101,1.3713219,2.5710549,7.2374134,3.4285715,4.7987537,0.34475186,0.94787496,0.8467496,0.34475186,0.94787496,0.8467496,0.63106185,0.56992978,0.60526949,0.22433095,1.1603494,0.73226249,231.98233,23.77253,2.4000001,4.6136365,23.135265,2.3333333,4.3039217,1377,11,45,0.033123679,0.31111112,0.16807611,0.61807543,0.17647059,0.34567901,2.9006369,1.0549915,1.1809866,6.0093751,1.7606758,2.3556502,3726,33,102,32711,24,203
1,11667.8026143,-739.390259495,11754.6384963,-1114.18346737,151496,14,228,879772,202,1352,0.12674022,0.14382343,0.23182441,0.16014376,0.09150327,0.20212767,2,0.66666669,0.25,5.1010633,1.3544021,2.6541271,7.3806744,5.2173915,5.9980526,0.3351576,1.3592209,0.99533123,0.3351576,1.3592209,0.99533123,0.62934601,0.65684551,0.62757963,0.21793193,1.0293455,0.85560679,384.72122,24.424419,2.4444444,4.1875,23.803543,2.2264152,3.8055556,1377,19,49,0.034071881,0.16993465,0.1356383,0.61333507,0.21212122,0.42696628,2.9836709,0.73571557,1.0046906,6.0817351,1.898284,2.1468701,3726,53,108,33608,44,201
2,11754.6384963,-1114.18346737,11790.0091513,-1279.65660394,152328,88,525,871430,792,2978,0.12553847,0.35286257,0.44262782,0.16102326,0.25071225,0.39592761,6,2.5,0.375,5.0966206,1.5362778,2.7337406,7.5253019,11.18644,7.9965382,0.32612225,2.062937,1.1916717,0.32612225,2.062937,1.1916717,0.62769353,0.74008793,0.65258509,0.21187197,1.3876058,1.0203398,169.21124,25.0734,2.1851852,3.75,24.469673,1.8059702,3.3534484,1377,28,53,0.035015855,0.091168091,0.10784314,0.6087845,0.37254903,0.50859106,3.0663347,0.48474577,0.83915728,6.1964149,1.5874871,2.0088484,3726,67,116,34501,59,195
3,11790.0091513,-1279.65660394,11826.1908514,-1448.8859872,0,0,0,3719,42,97,0.00053576025,0.034985423,0.01793639,0,0,0,1,0.16666667,0.16666667,5.099453,1.2100285,2.5948379,6.8246255,3.0769231,4.2847204,0.31312463,1.1708162,0.94340873,0.31312463,1.1708162,0.94340873,0.62525028,0.62596482,0.61974311,0.20354059,0.85710353,0.80766481,173.05403,26.072674,2.5625,4.304348,25.469135,2.3265307,3.9134614,1377,17,47,0.036469344,0.20833333,0.1468599,0.59876257,0.13793103,0.40392157,3.1936166,0.854105,1.059986,6.1486793,2.0876963,2.2126439,3726,49,104,35876,41,198
4,10511.1329924,2139.25291957,10562.2230727,2045.46627083,2846,8,166,21635,102,1162,0.0031167443,0.19921875,0.091926746,0.0030084567,0.14545454,0.090710379,2,0.83333331,0.40000001,5.1110392,1.4308271,2.5482807,8.0231886,4,6.0289855,0.39678249,1.0445806,0.85779166,0.39678249,1.0445806,0.85779166,0.63974816,0.59431612,0.61689335,0.25850877,1.2264233,0.63964939,106.79949,20.786337,2.3636363,5.0655737,20.025229,2.21875,5.0754719,1377,12,62,0.028780127,0.27272728,0.13551913,0.64539784,0.21052632,0.28115943,2.5202725,0.957322,1.1657842,6.4095507,1.6862333,2.6197369,3726,32,159,28602,26,309
5,10418.26916,2298.44497073,10511.1329924,2139.25291957,2129,6,108,18437,58,870,0.0026560395,0.26303855,0.086292401,0.0022505284,0.2857143,0.075471699,2,1,0.5,5.0920334,1.5306391,2.4295926,7.7906003,3,4.6878958,0.39711794,0.8619656,0.76767528,0.39711794,0.8619656,0.76767528,0.63980108,0.52832085,0.60072446,0.25776523,1.7493018,0.57350898,184.29813,20.769623,2.1428571,5.3333335,19.922169,2.0952382,5.253521,1377,8,55,0.028755814,0.38095239,0.16352202,0.64569741,0.27272728,0.22772278,2.5181434,1.1601391,1.3026341,6.5736237,1.2942394,2.8137572,3726,21,142,28579,15,288
6,10287.3607784,2507.6541824,10418.26916,2298.44497073,2965,6,90,23921,56,870,0.0034460663,0.28,0.067968749,0.0031342495,0.2857143,0.060606062,2,1,0.5,5.0992398,1.5306391,2.3108873,7.9393687,3,4.4209251,0.40302938,0.8619656,0.73715615,0.40302938,0.8619656,0.73715615,0.64072829,0.52832085,0.59691393,0.26197264,1.7493018,0.51971763,246.79039,20.47965,2.1428571,5.5454545,19.571926,2.05,5.5187502,1377,8,56,0.028334038,0.38095239,0.16835018,0.64479196,0.27272728,0.19093852,2.4812086,1.1601391,1.3565646,6.722518,1.2942394,3.0106647,3726,20,160,28180,15,305
7,10267.6739265,2536.42577597,10287.3607784,2507.6541824,4230,8,112,31787,80,1214,0.0045792446,0.30245748,0.045109987,0.004471459,0.2857143,0.045070421,2,0.83333331,0.40000001,5.1098161,1.5388472,2.2035975,8.2624197,3.4285715,5.1356182,0.41410664,0.98558021,0.7819801,0.41410664,0.98558021,0.7819801,0.64243662,0.57015699,0.61150122,0.26973152,1.7312031,0.47502702,34.862255,19.958576,2.125,5.7183099,18.973431,1.9565217,5.7629309,1377,9,72,0.027576109,0.32142857,0.13480885,0.64813864,0.30769232,0.17283951,2.4148369,1.0146308,1.2788049,6.7800899,1.293768,3.1908121,3726,23,232,27463,17,406
8,10173.3629407,2674.24998471,10267.6739265,2536.42577597,6154,12,203,46217,147,2394,0.0066580344,0.22685185,0.040935673,0.0065052854,0.21818182,0.02991453,3,1.1666666,0.5,5.115859,1.5262643,2.1164136,8.9357424,4.6153846,7.2522731,0.42892081,1.2052853,0.90280479,0.42892081,1.2052853,0.90280479,0.64466488,0.62747359,0.64059049,0.27971166,1.5262643,0.44201204,167.00322,19.30378,2.1818182,5.8376069,18.263285,2.0833333,5.6812863,1377,12,118,0.026623679,0.23636363,0.083407015,0.65412873,0.31578946,0.16886932,2.3314326,0.82967907,1.1076591,6.9045911,1.4668683,3.3140235,3726,36,342,26562,24,683
9,10096.3777204,2786.73057461,10173.3629407,2674.24998471,16342,20,709,116338,365,7092,0.016759686,0.23278061,0.073598623,0.017274842,0.14705883,0.058643509,3,0.91666669,0.375,5.1128526,1.4441595,2.2955613,9.2992935,6.2068968,10.073589,0.45058602,1.4028426,1.0513204,0.45058602,1.4028426,1.0513204,0.64781487,0.66319418,0.66304797,0.29366806,1.1815851,0.51048601,136.30336,18.423693,2.3529413,5.5320511,17.358829,2.1785715,5.330296,1377,18,157,0.025343552,0.16911764,0.05847808,0.66467124,0.25806451,0.2273224,2.219332,0.71283835,0.95118481,7.0023546,1.7547162,3.0099568,3726,56,439,25351,40,863
10,9851.86334569,3107.70205192,10096.3777204,2786.73057461,23936,52,1485,169048,826,13452,0.024353104,0.19100474,0.088616312,0.025302326,0.14814815,0.080148965,4,1.2,0.30769232,5.1032505,1.4273674,2.4656205,9.6052485,9.2477064,14.954494,0.47562188,1.7841618,1.2164022,0.47562188,1.7841618,1.2164022,0.65130717,0.71033168,0.68243212,0.30940366,1.1101747,0.5964219,403.49716,17.50654,2.3703704,5.1606216,16.425926,2.2258065,5.0127044,1377,28,194,0.024009515,0.10541311,0.043339811,0.67633313,0.27450982,0.2937555,2.1025105,0.56048727,0.82209647,7.0930982,1.8388038,2.7294827,3726,93,551,24089,64,996
11,9690.54359241,3300.40943962,9851.86334569,3107.70205192,4204,10,376,30158,194,3546,0.0043445705,0.11942136,0.036137763,0.0044439747,0.083333336,0.030315246,2,0.75,0.33333334,5.0962267,1.3047132,2.2913752,9.2852259,4.7058825,8.1124954,0.45577589,1.2196002,1.0553167,0.45577589,1.2196002,1.0553167,0.64855134,0.63400531,0.6637224,0.29608473,0.96435326,0.50955057,251.31693,18.22529,2.5,5.5316458,17.174181,2.3859649,5.3431153,1377,17,159,0.025054969,0.2,0.05772797,0.66223955,0.1724138,0.22761597,2.1940608,0.81994081,0.94758284,6.9134407,1.9794723,2.9882243,3726,57,443,25078,40,874
12,9536.29707958,3468.58500384,9690.54359241,3300.40943962,3160,8,224,23730,126,2432,0.0034185508,0.1575,0.036509663,0.0033403805,0.12121212,0.028444445,2,0.83333331,0.40000001,5.0744448,1.3845311,2.179193,9.7320433,4.0975609,6.8639569,0.44589919,1.0697098,0.93855935,0.44589919,1.0697098,0.93855935,0.6471439,0.60170126,0.6464299,0.28843021,1.1249316,0.46203256,228.19949,18.606831,2.4166667,5.7619047,17.615137,2.3499999,5.6465755,1377,13,127,0.025609937,0.25757575,0.076190479,0.64811909,0.19047619,0.18367347,2.2426593,0.93483305,1.0654627,6.6843486,1.7917442,3.2075238,3726,40,365,25603,29,726
13,11810.74018,-1285.23738047,11845.490323,-1448.8859872,0,0,0,3719,42,97,0.00053576025,0.034985423,0.01793639,0,0,0,1,0.16666667,0.16666667,5.1234384,1.2100285,2.5948379,6.7054911,3.0769231,4.2847204,0.29641378,1.1708162,0.94340873,0.29641378,1.1708162,0.94340873,0.6219855,0.62596482,0.61974311,0.19358398,0.85710353,0.80766481,167.29745,27.486193,2.5625,4.304348,26.927267,2.3265307,3.9134614,1377,17,47,0.038525369,0.20833333,0.1468599,0.58868009,0.13793103,0.40392157,3.3736625,0.854105,1.059986,6.2630525,2.0876963,2.2126439,3726,49,104,37821,41,198
14,11776.3146275,-1123.12725062,11810.74018,-1285.23738047,10753,100,769,68925,888,3866,0.0099293562,0.39563376,0.57461357,0.011366808,0.28490028,0.57993966,6,2.5,0.375,5.1206059,1.5362778,2.7337406,7.3564858,11.18644,7.9965382,0.30803534,2.062937,1.1916717,0.30803534,2.062937,1.1916717,0.62427121,0.74008793,0.65258509,0.20106289,1.3876058,1.0203398,165.72511,26.486919,2.1851852,3.75,25.927805,1.8059702,3.3534484,1377,28,53,0.03707188,0.091168091,0.10784314,0.59825879,0.37254903,0.50859106,3.2463806,0.48474577,0.83915728,6.3127656,1.5874871,2.0088484,3726,67,116,36446,59,195
15,11639.872554,-508.948767555,11776.3146275,-1123.12725062,5948,14,228,43874,202,1352,0.0063205012,0.14382343,0.23182441,0.0062875263,0.09150327,0.20212767,2,0.66666669,0.25,5.1320086,1.3544021,2.6541271,7.161375,5.2173915,5.9980526,0.31268957,1.3592209,0.99533123,0.31268957,1.3592209,0.99533123,0.62516713,0.65684551,0.62757963,0.20455541,1.0293455,0.85560679,629.15155,26.107557,2.4444444,4.1875,25.512346,2.2264152,3.8055556,1377,19,49,0.036520086,0.16993465,0.1356383,0.60423851,0.21212122,0.42696628,3.1980598,0.73571557,1.0046906,6.2475471,1.898284,2.1468701,3726,53,108,35924,44,201
16,1557.82436626,6281.40177614,1586.31990981,6271.0585096,0,0,0,3723,4,12,0.00053633645,0.1632653,0.10666667,0,0,0,1,0.5,0.5,5.2914462,1.5,2.625,2.8987207,1.3333334,1.1428572,0.16447625,0.33333334,0.32836786,0.16447625,0.33333334,0.32836786,0.58895946,0,0.36084881,0.11093838,3,1.05,30.314669,48.732559,2,4,48.120773,1.7142857,3.7333333,1377,4,8,0.069429174,1,1,0.36995789,0,0,6.0799055,3,3.0453651,6.6216626,0.81028318,1.7829173,3726,7,15,67056,6,28
17,1586.31990981,6271.0585096,1671.80993916,6242.03872524,2750,4,12,14888,16,48,0.0021447695,0.39506173,0.33217993,0.0029069767,0.66666669,0.42857143,2,1.5,0.66666669,5.2899938,1.4575424,2.5954888,3.0270078,1.6,1.2307693,0.16799316,0.70398736,0.42239153,0.16799316,0.70398736,0.42239153,0.59008491,0.36907023,0.41148093,0.11327945,3.6438563,1.1679699,90.281189,47.733284,1.75,3.625,47.121311,1.4444444,3.3529413,1377,5,9,0.067975685,0.5,0.75,0.37537032,0.40000001,0.22222222,5.9526234,1.42048,2.3674717,6.6304803,0.79481012,1.8143369,3726,9,17,65681,7,29
18,1671.80993916,6242.03872524,1782.53387068,6209.64381673,5496,6,22,29766,30,94,0.0042880988,0.49586776,0.52077562,0.0058097253,0.60000002,0.6111111,2,1,0.5,5.2885413,1.4874687,2.5897353,3.1709404,2,1.3333334,0.17165829,0.87255627,0.5,0.17165829,0.87255627,0.5,0.59123749,0.5,0.44848764,0.11571915,2.9749374,1.2332072,115.36559,46.735466,1.8,3.4444444,46.122921,1.4545455,3.1578948,1377,6,10,0.066524312,0.40000001,0.6111111,0.38089523,0.42857143,0.33333334,5.8255267,1.146058,2,6.6350479,0.87540293,1.7440101,3726,11,19,64308,9,31
19,1782.53387068,6209.64381673,1912.76876934,6167.55904049,8238,6,30,44630,38,134,0.006429411,0.44970414,0.60770977,0.0087082451,0.40000001,0.66666669,2,1,0.5,5.2870889,1.5491613,2.5994833,3.3335669,2.6666667,1.4545455,0.17548123,0.84912294,0.55292708,0.17548123,0.84912294,0.55292708,0.59241837,0.51139158,0.47326997,0.11826383,2.1688259,1.2432312,136.86583,45.739098,2,3.4000001,45.125603,1.6153846,3.0952382,1377,7,11,0.065075055,0.40000001,0.53333336,0.38653713,0.33333334,0.38461539,5.6986156,1.1776857,1.8085568,6.6359234,1.0911623,1.6852109,3726,13,21,62937,12,34
20,1912.76876934,6167.55904049,2177.24718155,6077.08935931,10976,6,36,59478,40,166,0.0085684182,0.40816328,0.62759924,0.011602537,0.40000001,0.65454543,2,1,0.5,5.2856369,1.5491613,2.619549,3.5187824,2.6666667,1.6,0.17947236,0.84912294,0.58032256,0.17947236,0.84912294,0.58032256,0.593629,0.51139158,0.48832449,0.12092043,2.1688259,1.2090226,279.52386,44.744186,2,3.4545455,44.12936,1.7142857,3.1304348,1377,7,12,0.063627906,0.40000001,0.4909091,0.39230078,0.33333334,0.40000001,5.5718889,1.1776857,1.7231796,6.6335511,1.0911623,1.6780198,3726,14,23,61568,12,38
21,2177.24718155,6077.08935931,2372.86669633,6011.65353583,13710,6,40,74310,40,190,0.01070512,0.40816328,0.60799998,0.0144926,0.40000001,0.60606062,2,1,0.5,5.2841845,1.5491613,2.6465597,3.7316439,2.6666667,1.7777778,0.183643,0.84912294,0.58661503,0.183643,0.84912294,0.58661503,0.59487069,0.51139158,0.49643403,0.12369648,2.1688259,1.1468426,206.27371,43.750729,2,3.5833333,43.134193,1.7142857,3.24,1377,7,13,0.062182873,0.40000001,0.46969697,0.39819124,0.33333334,0.39215687,5.4453478,1.1776857,1.7046956,6.6283207,1.0911623,1.7303795,3726,14,25,60201,12,43
22,2372.86669633,6011.65353583,2547.26426338,5949.6099242,16440,6,42,89126,40,206,0.012839518,0.40816328,0.56515777,0.017378436,0.40000001,0.53846157,2,1,0.5,5.282732,1.5491613,2.6782582,3.9788411,2.6666667,2,0.18800557,0.84912294,0.57807016,0.18800557,0.84912294,0.57807016,0.59614515,0.51139158,0.5,0.12660022,2.1688259,1.0713032,185.10516,42.75872,2,3.7692308,42.140095,1.7142857,3.4074075,1377,7,14,0.060739957,0.40000001,0.46153846,0.40421385,0.33333334,0.36842105,5.3189917,1.1776857,1.7298939,6.6205916,1.0911623,1.8370903,3726,14,27,58836,12,49
23,2547.26426338,5949.6099242,2730.83678287,5887.58079234,19166,6,42,103926,40,214,0.01497161,0.40816328,0.50891793,0.020260042,0.40000001,0.46153846,2,1,0.5,5.2812796,1.5491613,2.7130978,4.2694101,2.6666667,2.2857144,0.19257358,0.84912294,0.56041682,0.19257358,0.84912294,0.56041682,0.59745395,0.51139158,0.50079393,0.12964065,2.1688259,0.99259681,193.76915,41.768169,2,4,41.147076,1.7142857,3.6206896,1377,7,15,0.059299156,0.40000001,0.46153846,0.41037419,0.33333334,0.33333334,5.1928205,1.1776857,1.7843863,6.6107092,1.0911623,1.9886805,3726,14,29,57473,12,56
24,2730.83678287,5887.58079234,2921.85657629,5835.87182478,21888,6,42,118710,40,216,0.017101398,0.40816328,0.47999999,0.02313742,0.40000001,0.46153846,2,1,0.5,5.2798271,1.5491613,2.7130978,4.6158638,2.6666667,2.2857144,0.19736187,0.84912294,0.56041682,0.19736187,0.84912294,0.56041682,0.59879893,0.51139158,0.50079393,0.13282765,2.1688259,0.99259681,197.89487,40.779068,2,4,40.155125,1.7142857,3.7333333,1377,7,15,0.057860464,0.40000001,0.46153846,0.41667822,0.33333334,0.33333334,5.0668344,1.1776857,1.7843863,6.5990143,1.0911623,1.9886805,3726,14,30,56112,12,56
25,2921.85657629,5835.87182478,3123.7667555,5788.17346959,24606,6,42,133478,40,216,0.019228879,0.40816328,0.47999999,0.026010571,0.40000001,0.46153846,2,1,0.5,5.2783747,1.5491613,2.7130978,5.0360394,2.6666667,2.2857144,0.2023868,0.84912294,0.56041682,0.2023868,0.84912294,0.56041682,0.60018194,0.51139158,0.50079393,0.1361721,2.1688259,0.99259681,207.46771,39.791424,2,4,39.164249,1.7142857,3.7333333,1377,7,15,0.056423891,0.40000001,0.46153846,0.42313221,0.33333334,0.33333334,4.9410338,1.1776857,1.7843863,6.5858521,1.0911623,1.9886805,3726,14,30,54753,12,56
26,3123.7667555,5788.17346959,3246.61449276,5761.82495101,27320,6,42,148230,40,216,0.021354057,0.40816328,0.47999999,0.028879493,0.40000001,0.46153846,2,1,0.5,5.2769222,1.5491613,2.7130978,5.5562696,2.6666667,2.2857144,0.20766628,0.84912294,0.56041682,0.20766628,0.84912294,0.56041682,0.60160524,0.51139158,0.50079393,0.13968591,2.1688259,0.99259681,125.64159,38.805233,2,4,38.17445,1.7142857,3.7333333,1377,7,15,0.054989427,0.40000001,0.46153846,0.42974281,0.33333334,0.33333334,4.8154182,1.1776857,1.7843863,6.5715775,1.0911623,1.9886805,3726,14,30,53396,12,56
27,1557.82436626,1680.17732403,1648.91374629,1843.63885008,0,0,0,3723,4,42,0.00053633645,0.1632653,0.04148148,0,0,0,1,0.5,0.5,5.3567562,1.5,2.3993974,5.0404935,1.3333334,1.6161616,0.18569489,0.33333334,0.41186562,0.18569489,0.33333334,0.41186562,0.59547317,0,0.4678925,0.12679639,3,0.60937077,187.12816,43.278343,2,5.2666669,42.70961,1.7142857,5.2888889,1377,4,16,0.061495773,1,0.60952383,0.40484107,0,0.072463766,5.3851781,3,2.4279764,6.8752637,0.81028318,2.7267962,3726,7,45,59551,6,79
28,1648.91374629,1843.63885008,1739.0023838,2019.01474283,2750,4,28,14888,18,180,0.0021447695,0.36000001,0.12815949,0.0029069767,0.66666669,0.14736842,2,1.5,0.66666669,5.3553038,1.4575424,2.5060508,5.5308514,1.6,2.1917808,0.19019014,0.70398736,0.52138233,0.19019014,0.70398736,0.52138233,0.59677428,0.36907023,0.51375586,0.12983069,3.6438563,0.66616541,197.16153,42.279068,1.75,5,41.710144,1.6,4.7358489,1377,5,21,0.060042284,0.5,0.42105263,0.4110572,0.40000001,0.19191919,5.2578964,1.42048,1.9179782,6.9044566,0.79481012,2.629807,3726,10,53,58176,7,100
29,1739.0023838,2019.01474283,1819.33832072,2161.74826543,5496,6,62,29766,48,376,0.0042880988,0.2962963,0.22354341,0.0058097253,0.40000001,0.24505928,2,1,0.5,5.3538513,1.5491613,2.6449988,6.1450419,2.6666667,3.2214766,0.19490139,0.84912294,0.63915372,0.19490139,0.84912294,0.63915372,0.59811115,0.51139158,0.54566461,0.13301075,2.1688259,0.79349959,163.78865,41.28125,2,4.521739,40.711754,2,4.1206899,1377,7,24,0.058590908,0.40000001,0.32015809,0.41741645,0.33333334,0.30769232,5.1307998,1.1776857,1.5645688,6.9319887,1.0911623,2.2764306,3726,18,58,56803,12,104
30,1819.33832072,2161.74826543,1899.67203125,2305.05026338,8238,8,98,44628,108,574,0.0064291228,0.19834711,0.29864725,0.0087082451,0.17777778,0.32666665,2,0.83333331,0.40000001,5.3506818,1.4754353,2.6604729,6.4499779,3.8709676,3.5294118,0.1998446,1.0207884,0.78376269,0.1998446,1.0207884,0.78376269,0.59948581,0.58639652,0.57554454,0.13630356,1.3524823,0.93476075,164.28319,40.284885,2.3,4,39.714439,2.2121212,3.532258,1377,11,26,0.05714165,0.2888889,0.25,0.42392498,0.23529412,0.41860464,5.0038881,0.97963494,1.2758964,6.9606657,1.5687064,1.9828947,3726,33,62,55432,23,100
31,1899.67203125,2305.05026338,1943.231348,2381.3534314,10976,16,134,63163,217,801,0.0090992805,0.22417356,0.36776859,0.011602537,0.17582418,0.38176638,3,1.0333333,0.375,5.3464694,1.5214777,2.6307006,6.7005391,5.7142859,3.6363637,0.2050373,1.3845592,0.95672446,0.2050373,1.3845592,0.95672446,0.60090023,0.66066402,0.60578293,0.13973519,1.4263853,1.0832297,87.861183,39.28997,2.2142856,3.5555556,38.718197,1.9545455,3.0151515,1377,15,28,0.055694502,0.18681319,0.1965812,0.43058932,0.31999999,0.5106383,4.8771615,0.72225159,1.045233,6.9910345,1.5276568,1.817367,3726,44,66,54063,31,96
32,1943.231348,2381.3534314,1983.44217446,2451.78733461,38265,16,148,219319,217,985,0.031595159,0.22417356,0.42603806,0.040449262,0.17582418,0.39153439,3,1.0333333,0.375,5.347271,1.5214777,2.6427376,6.7458034,5.7142859,3.7795277,0.20514631,1.3845592,0.9549011,0.20514631,1.3845592,0.9549011,0.60092962,0.66066402,0.60662258,0.13983046,1.4263853,1.064436,81.10392,39.269623,2.2142856,3.6071429,38.702362,1.9545455,3.0588236,1377,15,29,0.055664904,0.18681319,0.19312169,0.43089193,0.31999999,0.50340134,4.8745699,0.72225159,1.0472288,7.0134931,1.5276568,1.8341212,3726,44,68,54035,31,101
33,1983.44217446,2451.78733461,2054.592027,2563.58182951,35644,8,120,201396,110,818,0.029013166,0.19031142,0.35380623,0.037678648,0.17777778,0.31746033,2,0.83333331,0.40000001,5.3527908,1.4754353,2.6427376,6.5199337,3.8709676,3.7795277,0.20016305,1.0207884,0.80123883,0.20016305,1.0207884,0.80123883,0.59957337,0.58639652,0.58279067,0.13657457,1.3524823,0.89115572,132.51532,40.222385,2.3,4.1071429,39.665863,2.2352941,3.6176472,1377,11,29,0.057050738,0.2888889,0.23015873,0.42484146,0.23529412,0.40816328,4.9959273,0.97963494,1.2480673,7.0313067,1.5687064,2.0480876,3726,34,68,55346,23,115
34,2054.592027,2563.58182951,2122.87317627,2654.75563232,33024,6,92,187046,58,668,0.026945902,0.26303855,0.28892735,0.034909092,0.2857143,0.24338624,2,1,0.5,5.3589911,1.5306391,2.6427376,6.3182125,3,3.7795277,0.19541614,0.8619656,0.69017607,0.19541614,0.8619656,0.69017607,0.59825563,0.52832085,0.56394839,0.13349007,1.7493018,0.7663939,113.90776,41.175144,2.1428571,4.6071429,40.62936,2.0952382,4.1764708,1377,8,29,0.058436576,0.38095239,0.26719576,0.418951,0.27272728,0.31292516,5.1172848,1.1601391,1.4489057,7.0531993,1.2942394,2.3153849,3726,21,68,56657,15,129
35,2122.87317627,2654.75563232,2207.78657065,2761.42544693,30402,6,68,172686,42,520,0.024877196,0.37333333,0.23875114,0.03213742,0.40000001,0.20923077,2,1,0.5,5.3662415,1.5491613,2.6015925,6.1427608,2.6666667,3.3802817,0.19088916,0.84912294,0.61753958,0.19088916,0.84912294,0.61753958,0.59697431,0.51139158,0.5472725,0.13057403,2.1688259,0.70242995,136.3405,42.127907,2,4.8846154,41.592861,1.8,4.6363635,1377,7,27,0.05982241,0.40000001,0.31076923,0.41321388,0.33333334,0.25185186,5.2386417,1.1776857,1.6193293,7.0780115,1.0911623,2.5211911,3726,15,66,57968,12,127
36,2207.78657065,2761.42544693,2281.2307179,2851.46431288,27778,6,52,158318,40,388,0.022807337,0.40816328,0.21555555,0.029363636,0.40000001,0.22510822,2,1,0.5,5.3740101,1.5491613,2.59322,5.986187,2.6666667,2.9629629,0.18656719,0.84912294,0.5688771,0.18656719,0.84912294,0.5688771,0.59572762,0.51139158,0.52927297,0.12780236,2.1688259,0.71004832,116.19398,43.080669,2,4.8636365,42.556362,1.7142857,4.9000001,1377,7,23,0.061208244,0.40000001,0.36796537,0.40762377,0.33333334,0.23423423,5.3599992,1.1776857,1.7578489,7.1057291,1.0911623,2.5681016,3726,14,60,59279,12,107
37,2281.2307179,2851.46431288,2377.61113302,2959.30436406,25155,6,44,143954,40,288,0.020738056,0.40816328,0.2304,0.02659091,0.40000001,0.28758171,2,1,0.5,5.3801599,1.5491613,2.6367457,5.8295102,2.6666667,2.6373627,0.18243659,0.84912294,0.54368836,0.18243659,0.84912294,0.54368836,0.59451389,0.51139158,0.51266593,0.12511577,2.1688259,0.78278387,144.63284,44.033432,2,4.6111112,43.519859,1.7142857,4.8800001,1377,7,19,0.062594078,0.40000001,0.42483661,0.40217468,0.33333334,0.25287357,5.4813566,1.1776857,1.8392889,7.1380806,1.0911623,2.4441218,3726,14,50,60590,12,83
38,2377.61113302,2959.30436406,2453.35068817,3037.32634569,22532,6,42,129590,40,234,0.018668773,0.40816328,0.34185538,0.023818182,0.40000001,0.40000001,2,1,0.5,5.3864727,1.5491613,2.7028196,5.6940899,2.6666667,2.4000001,0.17848492,0.84912294,0.54915416,0.17848492,0.84912294,0.54915416,0.59333152,0.51139158,0.50266314,0.12254928,2.1688259,0.9201088,108.7378,44.986191,2,4.1999998,44.48336,1.7142857,4.3243241,1377,7,16,0.063979916,0.40000001,0.45714286,0.39686099,0.33333334,0.30434781,5.6027141,1.1776857,1.8209822,7.1729636,1.0911623,2.1438093,3726,14,37,61901,12,63
39,2453.35068817,3037.32634569,2533.0944054,3125.64971047,19908,6,42,115222,40,218,0.016598916,0.40816328,0.45369408,0.021044398,0.40000001,0.46153846,2,1,0.5,5.3950148,1.5491613,2.7130978,5.6800823,2.6666667,2.2857144,0.17470081,0.84912294,0.56041682,0.17470081,0.84912294,0.56041682,0.59217906,0.51139158,0.50079393,0.12014127,2.1688259,0.99259681,118.99612,45.938953,2,4,45.446861,1.7142857,3.8387096,1377,7,15,0.065365754,0.40000001,0.46153846,0.39167732,0.33333334,0.33333334,5.7240715,1.1776857,1.7843863,7.2080541,1.0911623,1.9886805,3726,14,31,63212,12,56
40,2533.0944054,3125.64971047,2654.14655928,3245.56210981,17285,6,42,100858,40,216,0.014529633,0.40816328,0.47999999,0.01827167,0.40000001,0.46153846,2,1,0.5,5.4025712,1.5491613,2.7130978,5.6508198,2.6666667,2.2857144,0.17107384,0.84912294,0.56041682,0.17107384,0.84912294,0.56041682,0.59105504,0.51139158,0.50079393,0.11781175,2.1688259,0.99259681,170.38957,46.891716,2,4,46.410358,1.7142857,3.7333333,1377,7,15,0.066751584,0.40000001,0.46153846,0.38661861,0.33333334,0.33333334,5.8454289,1.1776857,1.7843863,7.2463536,1.0911623,1.9886805,3726,14,30,64523,12,56
