Ref,x1,y1,x2,y2,Choice,Choice R3,Choice R7,Choice [Connectivity Wgt],Choice [Connectivity Wgt] R3,Choice [Connectivity Wgt] R7,Choice [Connectivity Wgt][Norm],Choice [Connectivity Wgt][Norm] R3,Choice [Connectivity Wgt][Norm] R7,Choice [Norm],Choice [Norm] R3,Choice [Norm] R7,Connectivity,Control,Controllability,Entropy,Entropy R3,Entropy R7,Harmonic Mean Depth,Harmonic Mean Depth R3,Harmonic Mean Depth R7,Integration [HH],Integration [HH] R3,Integration [HH] R7,Integration [P-value],Integration [P-value] R3,Integration [P-value] R7,Integration [Tekl],Integration [Tekl] R3,Integration [Tekl] R7,Intensity,Intensity R3,Intensity R7,Line Length,Mean Depth,Mean Depth R3,Mean Depth R7,Mean Depth [Connectivity Wgt],Mean Depth [Connectivity Wgt] R3,Mean Depth [Connectivity Wgt] R7,Node Count,Node Count R3,Node Count R7,RA,RA R3,RA R7,RA [Penn],RA [Penn] R3,RA [Penn] R7,RRA,RRA R3,RRA R7,Relativised Entropy,Relativised Entropy R3,Relativised Entropy R7,Total Connectivity,Total Connectivity R3,Total Connectivity R7,Total Depth,Total Depth R3,Total Depth R7
0,21476.6140192,-1371.77167788,21976.2159074,-1826.63272176,74004,14,130,453744,149,947,0.04200574,0.29101563,0.29593751,0.050705522,0.25454545,0.24621212,3,1,0.42857143,5.3878412,1.5566417,2.7164848,10.984282,4.8000002,5.0224214,0.23259334,1.3057258,0.78662586,0.23259334,1.3057258,0.78662586,0.61354089,0.64768547,0.58649486,0.15363285,1.6981546,0.82464719,675.64832,36.090694,2.090909,4.4242425,36.115318,1.8125,4.0999999,1710,12,34,0.041089807,0.21818182,0.21401516,0.4233931,0.36842105,0.36158192,4.2993493,0.76585758,1.2712524,6.4724221,1.339381,2.3197136,4648,32,80,61679,23,146
1,21976.2159074,-1826.63272176,22149.0617026,-2003.63243005,14489,16,74,101648,150,498,0.0094101513,0.20775624,0.17243767,0.0099274674,0.17582418,0.15913978,4,1.8333334,0.5,5.395319,1.5457796,2.7462683,10.754524,6,4.9484534,0.22643501,1.471094,0.8625533,0.22643501,1.471094,0.8625533,0.61204803,0.67510992,0.59605426,0.14977264,1.5457796,0.94495255,247.39557,37.045055,2.1428571,4.032258,37.078098,1.7894737,3.75,1710,15,32,0.042207327,0.17582418,0.20215054,0.41693878,0.36000001,0.43030304,4.4162784,0.67976618,1.1593486,6.527751,1.4674242,2.1346145,4648,38,76,63310,30,125
2,22149.0617026,-2003.63243005,22219.5077782,-2104.91094268,0,0,0,4643,21,58,0.00042982973,0.062130179,0.029226506,0,0,0,1,0.25,0.25,5.3972168,1.4005014,2.6430523,9.2601671,2.5263157,3.2,0.22032607,0.80638385,0.70080334,0.22032607,0.80638385,0.70080334,0.61053401,0.52244276,0.56269395,0.14578316,1.2604512,0.81093651,123.36931,38.044472,2.375,4.4230771,38.077667,2.1538463,4.0476189,1710,9,27,0.043377601,0.39285713,0.27384615,0.40995938,0.15384616,0.34074074,4.5387278,1.2401042,1.4269338,6.4885583,1.602149,2.1955359,4648,26,63,65018,19,115
3,19359.5065859,4273.63017533,19427.2445163,4084.74499372,27216,6,84,148214,54,712,0.013721039,0.29916897,0.12208505,0.018647661,0.2857143,0.11948791,2,1,0.5,5.0914044,1.5306391,2.4205351,5.4085813,3,3.91468,0.32726344,0.8619656,0.66139996,0.32726344,0.8619656,0.66139996,0.63319433,0.52832085,0.5714457,0.20427258,1.7493018,0.57561505,200.664,25.939732,2.1428571,5.3421054,25.354992,2,5.3055553,1710,8,39,0.029203432,0.38095239,0.2347084,0.53059989,0.27272728,0.20289855,3.0556421,1.1601391,1.5119445,5.3736887,1.2942394,2.8832383,4648,19,108,44331,15,203
4,19268.5251351,4519.86722251,19359.5065859,4273.63017533,23828,6,58,129742,42,458,0.012010978,0.37333333,0.15449485,0.016326295,0.40000001,0.16524217,2,1,0.5,5.0962486,1.5491613,2.4807103,5.2458067,2.6666667,3.2432432,0.31475365,0.84912294,0.5894106,0.31475365,0.84912294,0.5894106,0.63088769,0.51139158,0.54359436,0.19665092,2.1688259,0.62576473,262.50772,26.930954,2,5.1481481,26.348537,1.8,5.2467532,1710,7,28,0.030364115,0.40000001,0.31908831,0.52067494,0.33333334,0.20567375,3.1770878,1.1776857,1.6966102,5.3822365,1.0911623,2.7999127,4648,15,77,46025,12,139
5,18902.1616029,5496.007501,19268.5251351,4519.86722251,20436,6,48,111254,40,310,0.010299435,0.40816328,0.25822574,0.01400219,0.40000001,0.3137255,2,1,0.5,5.0999327,1.5491613,2.6817327,5.0757279,2.6666667,2.7428572,0.30315185,0.84912294,0.56094831,0.30315185,0.84912294,0.56094831,0.62868088,0.51139158,0.51653308,0.18953913,2.1688259,0.82182127,1042.6274,27.923347,2,4.5,27.342943,1.7142857,4.7142859,1710,7,19,0.031526167,0.40000001,0.41176471,0.5110724,0.33333334,0.27586207,3.298677,1.1776857,1.7826954,5.3937531,1.0911623,2.312264,4648,14,49,47721,12,81
6,18758.4146829,5909.82150517,18902.1616029,5496.007501,17040,6,42,92750,40,232,0.0085864114,0.40816328,0.40138409,0.011675343,0.40000001,0.46153846,2,1,0.5,5.1019855,1.5491613,2.7130978,4.8122935,2.6666667,2.2857144,0.29236266,0.84912294,0.56041682,0.29236266,0.84912294,0.56041682,0.62656605,0.51139158,0.50079393,0.18286686,2.1688259,0.99259681,438.06985,28.91691,2,4,28.338209,1.7142857,4.0588236,1710,7,15,0.03268959,0.40000001,0.46153846,0.50177526,0.33333334,0.33333334,3.4204094,1.1776857,1.7843863,5.4078169,1.0911623,1.9886805,4648,14,34,49419,12,56
7,18725.4529834,6014.22380069,18758.4146829,5909.82150517,13640,6,36,74230,40,180,0.0068719061,0.40816328,0.45918366,0.0093457559,0.40000001,0.54545456,2,1,0.5,5.1031547,1.5491613,2.6465597,4.3603806,2.6666667,1.7777778,0.28230363,0.84912294,0.55106258,0.28230363,0.84912294,0.55106258,0.62453634,0.51139158,0.48755738,0.17661549,2.1688259,1.0751649,109.48202,29.911644,2,3.75,29.334337,1.7142857,3.7857144,1710,7,13,0.033854384,0.40000001,0.5,0.49276775,0.33333334,0.35294119,3.5422852,1.1776857,1.8146759,5.4229212,1.0911623,1.9173554,4648,14,28,51119,12,45
8,18679.0439299,6186.16336916,18725.4529834,6014.22380069,10236,6,30,55694,38,136,0.0051559201,0.44970414,0.56198347,0.007013428,0.40000001,0.66666669,2,1,0.5,5.1043243,1.5491613,2.5994833,3.997309,2.6666667,1.4545455,0.27290308,0.84912294,0.55292708,0.27290308,0.84912294,0.55292708,0.62258548,0.51139158,0.47326997,0.17077331,2.1688259,1.2432312,178.09271,30.907549,2,3.4000001,30.331326,1.6153846,3.2727273,1710,7,11,0.035020549,0.40000001,0.53333336,0.48403507,0.33333334,0.38461539,3.6643045,1.1776857,1.8085568,5.4375124,1.0911623,1.6852109,4648,13,22,52821,12,34
9,18652.8838446,6329.92575413,18679.0439299,6186.16336916,6828,6,22,37142,30,94,0.0034384525,0.49586776,0.52077562,0.0046783593,0.60000002,0.6111111,2,1,0.5,5.105494,1.4874687,2.5897353,3.6992252,2,1.3333334,0.26409844,0.87255627,0.5,0.26409844,0.87255627,0.5,0.62070793,0.5,0.44848764,0.16530143,2.9749374,1.2332072,146.12314,31.904623,1.8,3.4444444,31.329174,1.4545455,3.1578948,1710,6,10,0.036188081,0.40000001,0.6111111,0.4755635,0.42857143,0.33333334,3.7864671,1.146058,2,5.4509726,0.87540293,1.7440101,4648,11,19,54525,9,31
10,18630.8203452,6480.26467877,18652.8838446,6329.92575413,3416,4,12,18576,16,48,0.0017196892,0.39506173,0.33217993,0.0023405501,0.66666669,0.42857143,2,1.5,0.66666669,5.1066637,1.4575424,2.5954888,3.450114,1.6,1.2307693,0.25583476,0.70398736,0.42239153,0.25583476,0.70398736,0.42239153,0.61889863,0.36907023,0.41148093,0.16016571,3.6438563,1.1679699,151.9493,32.902866,1.75,3.625,32.327885,1.4444444,3.3529413,1710,5,9,0.037356988,0.5,0.75,0.46734011,0.40000001,0.22222222,3.9087729,1.42048,2.3674717,5.4626956,0.79481012,1.8143369,4648,9,17,56231,7,29
11,18604.228855,6753.47174908,18630.8203452,6480.26467877,0,0,0,4645,4,12,0.00043001486,0.1632653,0.10666667,0,0,0,1,0.5,0.5,5.1078334,1.5,2.625,3.2388227,1.3333334,1.1428572,0.24806371,0.33333334,0.32836786,0.24806371,0.33333334,0.32836786,0.61715317,0,0.36084881,0.15533613,3,1.05,274.49811,33.902283,2,4,33.327454,1.7142857,3.7333333,1710,4,8,0.038527261,1,1,0.45935291,0,0,4.0312223,3,3.0453651,5.4720292,0.81028318,1.7829173,4648,7,15,57939,6,28
12,19430.6397171,4018.99632825,19485.8764529,3769.45005633,685,11,95,17191,220,1133,0.0015914716,0.16272189,0.067664012,0.00046934333,0.091666669,0.038229376,3,0.91666669,0.375,5.0838618,1.4726398,2.6301134,5.8970976,6.0759492,8.4040403,0.35633215,1.3938289,0.97023457,0.35633215,1.3938289,0.97023457,0.63828969,0.66181248,0.63506252,0.22208777,1.2517439,0.70397085,255.58646,23.905209,2.3125,4.8028169,23.321644,2.0961537,4.4918032,1710,17,72,0.026821086,0.175,0.10865191,0.55257744,0.27586207,0.33333334,2.8063703,0.71744823,1.0306785,5.4137225,1.6838834,2.4710157,4648,52,183,40854,37,341
13,19485.8764529,3769.45005633,19508.129164,3648.4322336,17883,43,504,115724,579,3825,0.010713249,0.21146822,0.2096982,0.012252944,0.15579709,0.18659756,4,1.2333333,0.30769232,5.0900059,1.474779,2.7081137,6.0068421,8.8491621,10.218268,0.35725394,1.7821976,1.1174871,0.35725394,1.7821976,1.1174871,0.63844568,0.71122777,0.65246373,0.22293139,1.2289826,0.82230175,123.04672,23.846109,2.2916667,4.3513513,23.270224,2.0810812,4.0575914,1710,25,75,0.026751883,0.11231884,0.091817848,0.55373186,0.31111112,0.41371158,2.7991295,0.56110501,0.89486492,5.4725161,1.713001,2.2363176,4648,74,191,40753,55,322
14,19508.129164,3648.4322336,19511.6134646,3599.7480696,13708,10,232,83824,166,1706,0.0077600791,0.13827571,0.11946361,0.0093923481,0.095238097,0.11153846,2,0.75,0.33333334,5.0947146,1.3419172,2.6006494,5.7871985,4.6451612,6.7465773,0.3423731,1.1981546,0.93993938,0.3423731,1.1981546,0.93993938,0.63588673,0.62953198,0.62906003,0.21384294,1.0224131,0.69773519,48.808689,24.839087,2.4666667,4.8000002,24.264629,2.3265307,4.52071,1710,16,66,0.027914623,0.20952381,0.11875,0.54298568,0.18518518,0.3306233,2.9207902,0.8346169,1.0638984,5.4578404,1.9073327,2.4557796,4648,49,169,42450,37,312
15,19500.4816029,3560.10068051,19511.6134646,3599.7480696,10314,6,148,65340,74,1186,0.0060489066,0.20301783,0.11281808,0.0070668715,0.21428572,0.10342418,2,1,0.5,5.0995588,1.4843777,2.4961424,5.5912557,3.2,4.9788952,0.32868236,0.8870222,0.80554265,0.32868236,0.8870222,0.80554265,0.6334514,0.54406804,0.60607374,0.20548685,1.4843777,0.61841369,41.180504,25.832066,2.25,5.1296296,25.259037,2.2592592,4.9310346,1710,9,55,0.02907736,0.35714287,0.15583508,0.53262627,0.23076923,0.2640264,3.0424509,1.1273675,1.2413992,5.4509587,1.47219,2.6612883,4648,27,145,44147,18,277
16,19475.4457761,3535.75221803,19500.4816029,3560.10068051,6920,6,88,46852,44,764,0.0043373643,0.34375,0.10973858,0.0047413954,0.40000001,0.10220674,2,1,0.5,5.1044025,1.5491613,2.4255929,5.4143682,2.6666667,3.930521,0.31604448,0.84912294,0.69611216,0.31604448,0.84912294,0.69611216,0.63112915,0.51139158,0.58101887,0.19777334,2.1688259,0.57944721,34.923347,26.825045,2,5.3095236,26.253443,1.875,5.237288,1710,7,43,0.030240098,0.40000001,0.21022068,0.52263266,0.33333334,0.21645021,3.1641116,1.1776857,1.4365501,5.4501762,1.0911623,2.8172033,4648,16,118,45844,12,223
17,19440.6696453,3523.9280312,19475.4457761,3535.75221803,3526,6,52,28364,40,460,0.0026258216,0.40816328,0.12439156,0.002415919,0.40000001,0.11954023,2,1,0.5,5.1088028,1.5491613,2.4376528,5.2499394,2.6666667,3.235955,0.30434245,0.84912294,0.6082077,0.30434245,0.84912294,0.6082077,0.62891048,0.51139158,0.55203247,0.19061449,2.1688259,0.59973997,36.731331,27.818022,2,5.2333331,27.247849,1.7142857,5.2790699,1710,7,31,0.031402837,0.40000001,0.29195401,0.51298511,0.33333334,0.20125785,3.2857726,1.1776857,1.6441752,5.4546714,1.0911623,2.8316488,4648,14,86,47541,12,157
18,19410.0678876,3531.57743113,19440.6696453,3523.9280312,132,6,34,9876,40,270,0.0009142792,0.40816328,0.14512227,9.0442802e-005,0.40000001,0.16190477,2,1,0.5,5.1128249,1.5491613,2.5452991,5.0952148,2.6666667,2.7654321,0.29347605,0.84912294,0.5487805,0.29347605,0.84912294,0.5487805,0.62678719,0.51139158,0.52251685,0.18395327,2.1688259,0.69131577,31.543318,28.811001,2,4.9047618,28.242254,1.7142857,5.147541,1710,7,22,0.032565575,0.40000001,0.3904762,0.50366539,0.33333334,0.21904762,3.4074333,1.1776857,1.8222222,5.4634476,1.0911623,2.667886,4648,14,61,49238,12,103
19,19389.8968067,3546.88918747,19410.0678876,3531.57743113,30,6,30,9404,40,208,0.0008705834,0.40816328,0.1664,2.0555182e-005,0.40000001,0.22058824,2,1,0.5,5.1077967,1.5491613,2.6266158,4.9686294,2.6666667,2.5,0.29309988,0.84912294,0.53775632,0.29309988,0.84912294,0.53775632,0.62671256,0.51139158,0.5078814,0.18353678,2.1688259,0.8013404,25.324345,28.846693,2,4.5294118,28.27302,1.7142857,4.9400001,1710,7,18,0.032607369,0.40000001,0.44117647,0.50302839,0.33333334,0.25925925,3.4118063,1.1776857,1.8595783,5.4438429,1.0911623,2.4267993,4648,14,50,49299,12,77
20,19373.9001991,3567.75010267,19389.8968067,3546.88918747,3322,6,36,27420,40,300,0.00253843,0.40816328,0.12975779,0.0022761438,0.40000001,0.14229248,2,1,0.5,5.102469,1.5491613,2.4935207,5.1026464,2.6666667,2.8318584,0.30378565,0.84912294,0.55668229,0.30378565,0.84912294,0.55668229,0.62880319,0.51139158,0.52903312,0.19002987,2.1688259,0.65048367,26.288197,27.867174,2,5.0434785,27.290663,1.7142857,5.2794118,1710,7,24,0.031460389,0.40000001,0.36758894,0.51209247,0.33333334,0.20512821,3.2917945,1.1776857,1.7963568,5.4162097,1.0911623,2.7672381,4648,14,68,47625,12,116
21,19369.7257259,3601.13535856,19373.9001991,3567.75010267,6716,6,58,45908,40,532,0.0042499728,0.40816328,0.1064,0.0046016201,0.40000001,0.10338681,2,1,0.5,5.0982471,1.5491613,2.3860843,5.2575021,2.6666667,3.3460076,0.31544411,0.84912294,0.62741339,0.31544411,0.84912294,0.62741339,0.63101691,0.51139158,0.56098485,0.19715959,2.1688259,0.56811535,33.645229,26.874195,2,5.352941,26.296257,1.7142857,5.4099998,1710,7,35,0.030297652,0.40000001,0.26381463,0.5217241,0.33333334,0.19125684,3.1701338,1.1776857,1.5938455,5.4082561,1.0911623,2.9123588,4648,14,100,45928,12,182
22,19369.7257259,3601.13535856,19382.9393181,3632.43323554,10110,6,102,64396,46,888,0.005961515,0.31833911,0.10508876,0.0069270963,0.40000001,0.094357073,2,1,0.5,5.0935383,1.5491613,2.4052684,5.4223294,2.6666667,4.0944881,0.32803309,0.84912294,0.72464168,0.32803309,0.84912294,0.72464168,0.63333386,0.51139158,0.58958697,0.2048388,2.1688259,0.56873339,33.972874,25.881218,2,5.3404255,25.301849,1.9411764,5.2076921,1710,7,48,0.029134914,0.40000001,0.18871415,0.53170121,0.33333334,0.21839081,3.0484731,1.1776857,1.3799925,5.4050193,1.0911623,2.8344219,4648,17,130,44231,12,251
23,19382.9393181,3632.43323554,19398.2457531,3649.81952799,13504,6,172,82884,84,1354,0.0076730577,0.18666667,0.11271592,0.0092525724,0.16666667,0.10052601,2,1,0.5,5.0885692,1.4287713,2.49915,5.6022935,3.3333333,5.2392945,0.34166867,0.91666669,0.8429628,0.34166867,0.91666669,0.8429628,0.63576335,0.55788589,0.61393261,0.21314552,1.298883,0.62478751,23.163982,24.888239,2.3333333,5.0847459,24.307444,2.3,4.8258066,1710,10,60,0.027972177,0.33333334,0.1408533,0.54204339,0.2,0.27627629,2.9268122,1.0909091,1.1862921,5.4073119,1.6264987,2.6327248,4648,30,155,42534,21,300
24,19398.2457531,3649.81952799,19448.3172065,3669.29331906,16898,12,266,101366,194,1912,0.0093840444,0.12372449,0.11934709,0.011578049,0.088235296,0.11338449,2,0.69999999,0.2857143,5.083725,1.3366557,2.6122897,5.8030176,5,7.1747699,0.35648698,1.2906152,0.9919188,0.35648698,1.2906152,0.9919188,0.63831592,0.64601481,0.63683361,0.22217828,1.0024918,0.72276789,53.725033,23.89526,2.4705882,4.6811595,23.313038,2.3392856,4.3966479,1710,18,70,0.026809439,0.18382353,0.10826939,0.55277175,0.19354838,0.35368958,2.8051515,0.77482426,1.008147,5.4161754,1.9312027,2.3920257,4648,56,179,40837,42,323
25,22161.217811,-1993.03163204,22219.5077782,-2058.35992391,0,0,0,9280,36,106,0.00085910398,0.10650887,0.05697393,0,0,0,2,0.75,0.5,5.3978863,1.4843777,2.6885135,9.6880016,3.2,3.6363637,0.22029474,0.8870222,0.69155532,0.22029474,0.8870222,0.69155532,0.61052614,0.54406804,0.55932969,0.14578052,1.4843777,0.83215898,87.552872,38.049736,2.25,4.4000001,38.081112,2.0769231,4.0163937,1710,9,26,0.043383766,0.35714287,0.28333333,0.40987548,0.23076923,0.34108528,4.5393729,1.1273675,1.446016,6.4770412,1.47219,2.1986065,4648,26,61,65027,18,110
26,19610.3761262,3467.59487249,19654.0244891,3202.61877127,12997,14,240,84828,207,2241,0.0078530246,0.17242816,0.0567622,0.00890519,0.13333334,0.054907344,3,1.0833334,0.42857143,5.035078,1.4528196,2.5138364,5.7603312,5.647059,8.7129402,0.40606162,1.31797,0.97556192,0.40606162,1.31797,0.97556192,0.64627361,0.64956075,0.64298844,0.25065455,1.2234269,0.61077869,268.54703,21.100058,2.3333333,5.1702127,20.492039,2.2040815,5.1067615,1710,16,95,0.023536369,0.19047619,0.089681998,0.58370501,0.25925925,0.27808473,2.4626803,0.75874263,1.0250503,5.239902,1.7175666,2.7136309,4648,49,281,36060,35,486
27,19608.2833835,3555.92588544,19610.3761262,3467.59487249,9605,8,124,61757,94,1135,0.0057172072,0.23979592,0.051473923,0.0065810839,0.22222222,0.051345754,2,0.83333331,0.40000001,5.040637,1.5142466,2.4140637,5.5562072,3.6923077,5.7910476,0.38695654,1,0.83969021,0.38695654,1,0.83969021,0.64330524,0.57812965,0.61866111,0.23912472,1.5142466,0.56196237,88.355797,22.092451,2.2222223,5.3714285,21.485155,2.1071429,5.3285713,1710,10,71,0.024698421,0.30555555,0.12670808,0.57176119,0.26666668,0.23308271,2.5842695,1,1.1909153,5.2294135,1.4379251,2.8475916,4648,28,210,37756,20,376
28,19608.2833835,3555.92588544,19625.6714488,3608.08463152,6235,6,58,43419,58,607,0.0040195514,0.26303855,0.052545015,0.0042720521,0.2857143,0.045490198,2,1,0.5,5.047544,1.5306391,2.3763089,5.3988233,3,4.4728084,0.36962724,0.8619656,0.73055553,0.36962724,0.8619656,0.73055553,0.64050835,0.52832085,0.59334666,0.22872855,1.7493018,0.54676133,54.980721,23.081333,2.1428571,5.4509802,22.474398,2.0952382,5.4210525,1710,8,52,0.025856363,0.38095239,0.17803922,0.56034392,0.27272728,0.20350876,2.7054284,1.1601391,1.3688214,5.231112,1.2942394,2.9240267,4648,21,152,39446,15,278
29,19625.6714488,3608.08463152,19661.1489648,3643.55734905,2989,6,46,25681,56,495,0.0023774407,0.28,0.061380122,0.0020479814,0.2857143,0.048625793,2,1,0.5,5.0629296,1.5306391,2.4202809,5.4072132,3,4.2531648,0.35427773,0.8619656,0.70121449,0.35427773,0.8619656,0.70121449,0.63794088,0.52832085,0.5835579,0.21989813,1.7493018,0.57022327,50.169392,24.038034,2.1428571,5.3636365,23.435026,2.05,5.2755904,1710,8,45,0.026976621,0.38095239,0.20295984,0.54998285,0.27272728,0.20987654,2.8226442,1.1601391,1.4260972,5.2712088,1.2942394,2.8631313,4648,20,127,41081,15,236
30,19661.1489648,3643.55734905,19722.3524801,3673.46815217,178,8,80,10171,82,745,0.00094158907,0.28472221,0.070868015,0.00012196074,0.2857143,0.060331825,2,0.83333331,0.40000001,5.0865545,1.5388472,2.4698861,5.6025658,3.4285715,5.0731707,0.34155151,0.98558021,0.76760834,0.34155151,0.98558021,0.76760834,0.63574284,0.57015699,0.59945804,0.21298809,1.7312031,0.59232563,68.121407,24.896431,2.125,5.2692308,24.311962,2,5.0965519,1710,9,53,0.027981769,0.32142857,0.16742082,0.54188633,0.30769232,0.2371134,2.9278159,1.0146308,1.3027477,5.3724236,1.293768,2.7800899,4648,24,145,42548,17,274
31,19722.3524801,3673.46815217,19755.7371532,3679.03016772,635,12,154,17135,157,1370,0.0015862874,0.21745153,0.089469388,0.00043508469,0.18181819,0.078853048,3,1.1666666,0.5,5.1052132,1.4912097,2.5788987,5.8459368,4.8000002,6.9377384,0.34397727,1.2123377,0.88607019,0.34397727,1.2123377,0.88607019,0.63616687,0.62951124,0.62148517,0.21528766,1.3846948,0.66019803,33.84483,24.727911,2.25,4.984127,24.148882,2.1052632,4.8114285,1710,13,64,0.027784439,0.22727273,0.12852022,0.54511702,0.2857143,0.29691878,2.9071689,0.82485271,1.1285788,5.458755,1.5790722,2.5863752,4648,38,175,42260,27,314
32,19755.7371532,3679.03016772,19928.5606235,3685.43508206,4723,12,211,40862,160,2047,0.0037828349,0.2103879,0.10766601,0.0032360707,0.18181819,0.092625111,3,1.1666666,0.5,5.1149645,1.4912097,2.5565224,5.86729,4.8000002,7.1121373,0.34563938,1.2123377,0.89807326,0.34563938,1.2123377,0.89807326,0.63645601,0.62951124,0.62518936,0.21674116,1.3846948,0.64379573,172.94211,24.61381,2.25,5.0441175,24.032057,2.1282051,4.9076924,1710,13,69,0.027650831,0.22727273,0.12071993,0.54730445,0.2857143,0.28940567,2.893189,0.82485271,1.113495,5.4992247,1.5790722,2.6265912,4648,39,195,42065,27,343
33,19448.3172065,3669.29331906,19608.2833835,3674.15527119,42261,75,966,281555,1022,7370,0.026065197,0.26394629,0.31592935,0.028956085,0.1984127,0.30569619,5,1.5833334,0.33333334,5.0791636,1.4858217,2.7317746,6.0303774,10.612245,11.606638,0.37264895,1.9363272,1.1710883,0.37264895,1.9363272,1.1710883,0.64100361,0.7262944,0.65976292,0.232043,1.2311094,0.84455627,160.04004,22.902283,2.2857144,4.2874999,22.318632,2.1022727,4.1342592,1710,29,81,0.0256467,0.095238097,0.08322785,0.56390899,0.32075471,0.42701524,2.6834908,0.51644164,0.85390657,5.4335446,1.721136,2.2160945,4648,88,216,39140,64,343
34,19754.479245,3693.08458128,19930.0857308,3701.03222999,5079,12,252,44552,184,2830,0.0041244398,0.1990265,0.12244456,0.0034799923,0.15384616,0.09589041,3,1.1666666,0.5,5.1253357,1.4524539,2.5436027,5.9027052,4.9411764,7.364851,0.34729168,1.2241485,0.90989769,0.34729168,1.2241485,0.90989769,0.63674235,0.63241249,0.62863863,0.21821886,1.2708972,0.63163286,175.78624,24.501463,2.3076923,5.0958905,23.915878,2.1860466,4.9348836,1710,14,74,0.027519278,0.21794872,0.11377473,0.54945821,0.26086956,0.28297362,2.8794241,0.81689435,1.0990247,5.5420256,1.6808264,2.6618655,4648,43,215,41873,30,372
35,19643.7608994,3716.5905698,19754.479245,3693.08458128,1783,12,111,23489,163,1232,0.0021745143,0.20375,0.064799473,0.001221663,0.18181819,0.048726954,3,1.1666666,0.5,5.1153364,1.4912097,2.5478253,5.8668857,4.8000002,7.0865488,0.34567365,1.2123377,0.88838178,0.34567365,1.2123377,0.88838178,0.63646197,0.62951124,0.62398398,0.2167784,1.3846948,0.63465685,113.18606,24.611469,2.25,5.0882354,24.029905,2.1500001,4.9230771,1710,13,69,0.027648089,0.22727273,0.12203687,0.54734927,0.2857143,0.28165373,2.8929021,0.82485271,1.1256422,5.4995999,1.5790722,2.6615043,4648,40,195,42061,27,346
36,19585.3403995,3752.06359671,19643.7608994,3716.5905698,450,8,52,11861,98,645,0.0010980422,0.23305589,0.053694069,0.00030832773,0.22222222,0.03773585,2,0.83333331,0.40000001,5.1223712,1.5142466,2.4908433,5.7124815,3.6923077,5.3481894,0.33185723,1,0.77781862,0.33185723,1,0.77781862,0.63402337,0.57812965,0.60155761,0.20839986,1.5142466,0.6004712,68.34684,25.5945,2.2222223,5.2452831,25.016136,2.1379311,5.1290321,1710,10,54,0.02879918,0.30555555,0.16328011,0.53709763,0.26666668,0.24242425,3.013344,1,1.2856468,5.4999609,1.4379251,2.7628174,4648,29,155,43741,20,278
37,19526.2186146,3828.55921028,19585.3403995,3752.06359671,2180,8,55,21495,96,637,0.0019899181,0.24489796,0.060594529,0.0014936766,0.22222222,0.041478131,2,0.83333331,0.40000001,5.0885668,1.5142466,2.4726732,5.6346221,3.6923077,5.2200933,0.34137598,1,0.76760834,0.34137598,1,0.76760834,0.63571203,0.57812965,0.59945804,0.21296285,1.5142466,0.59299403,96.679703,24.908718,2.2222223,5.2692308,24.322289,2.1071429,5.0758619,1710,10,53,0.027996158,0.30555555,0.16742082,0.54165077,0.26666668,0.2371134,2.9293215,1,1.3027477,5.3780332,1.4379251,2.7883396,4648,28,145,42569,20,274
38,19447.9833327,4029.0576056,19526.2186146,3828.55921028,5238,12,113,42688,150,1096,0.0039518783,0.21913806,0.08051423,0.0035889347,0.21818182,0.059756741,3,1.1666666,0.5,5.0812135,1.5262643,2.5641429,5.7843862,4.6153846,6.7428217,0.35546044,1.2052853,0.873721,0.35546044,1.2052853,0.873721,0.63814187,0.62747359,0.61943918,0.22142902,1.5262643,0.651375,215.22166,23.96138,2.1818182,5.016129,23.36919,2.108108,4.757576,1710,12,63,0.026886864,0.23636363,0.13167636,0.55148017,0.31578946,0.2905983,2.8132527,0.82967907,1.1445301,5.3667989,1.4668683,2.61046,4648,37,165,40950,24,311
39,19605.500368,3685.84994236,19754.479245,3693.08458128,10489,24,387,87411,409,3651,0.0080921482,0.21983337,0.16094691,0.0071867765,0.14035088,0.13226247,3,0.86666667,0.33333334,5.0986385,1.4316345,2.6471794,5.9594626,6.6666665,9.1166191,0.35893628,1.4803609,1.0050973,0.35893628,1.4803609,1.0050973,0.63872945,0.674389,0.64117378,0.22436109,1.1453077,0.71199995,149.15443,23.739029,2.3684211,4.7792206,23.158133,2.1967213,4.5821595,1710,20,78,0.026626498,0.15204678,0.099453181,0.5558235,0.25714287,0.34013605,2.7860098,0.67551094,0.99492854,5.4643993,1.7898073,2.46434,4648,61,213,40570,45,368
40,19385.7223335,3660.25653876,19446.9257488,3680.41746552,9543,12,263,61228,194,1908,0.0056682345,0.12372449,0.11394786,0.0065386035,0.088235296,0.10890269,2,0.69999999,0.2857143,5.0847526,1.3366557,2.6139097,5.8109832,5,7.233748,0.35679701,1.2906152,0.98446441,0.35679701,1.2906152,0.98446441,0.63836837,0.64601481,0.6363458,0.22241646,1.0024918,0.7137984,64.438507,23.875366,2.4705882,4.7285714,23.295826,2.3392856,4.4480872,1710,18,71,0.026786143,0.18382353,0.10807453,0.55316037,0.19354838,0.34586465,2.8027141,0.77482426,1.0157808,5.4184575,1.9312027,2.4191215,4648,56,183,40803,42,331
