Ref,Choice R3,Integration [HH] R3,Total Connectivity R3,Choice R3,Integration [HH] R3,Total Connectivity R3
471,148,2.2428508,234,0.169142857,0.712766313,0.610215054
472,29,1.9447519,181,0.033142857,0.601494822,0.467741935
473,61,1.975305,146,0.069714286,0.61289939,0.373655914
474,6,1.469555,99,0.006857143,0.424117894,0.247311828
475,45,1.8688198,133,0.051428571,0.573151618,0.338709677
476,234,2.3914368,220,0.267428571,0.768229066,0.572580645
477,0,1.2857143,97,0,0.355495605,0.241935484
478,14,1.4221928,98,0.016,0.406438987,0.244623656
479,4,0.80638385,34,0.004571429,0.176575745,0.072580645
480,0,0.33333334,11,0,0,0.010752688
481,43,1.8344153,113,0.049142857,0.560309438,0.284946237
482,22,1.7426945,115,0.025142857,0.526072779,0.290322581
483,8,1.4666082,74,0.009142857,0.423017941,0.180107527
484,0,1.2241485,57,0,0.332514916,0.134408602
485,1,1.2241485,57,0.001142857,0.332514916,0.134408602
486,18,1.7426945,113,0.020571429,0.526072779,0.284946237
487,117,2.2070389,172,0.133714286,0.699398791,0.443548387
488,106,1.9304764,104,0.121142857,0.596166201,0.260752688
489,58,1.9202406,124,0.066285714,0.59234548,0.314516129
490,12,1.2052853,38,0.013714286,0.325473842,0.083333333
491,10,1.3034559,69,0.011428571,0.362118019,0.166666667
492,16,1.3270249,25,0.018285714,0.370915629,0.048387097
493,18,1.2671746,20,0.020571429,0.348575284,0.034946237
494,0,0.63684219,16,0,0.113290865,0.024193548
495,6,0.84912294,16,0.006857143,0.192528981,0.024193548
496,0,0.42239243,10,0,0.033243121,0.008064516
497,12,1.2063863,27,0.013714286,0.325884812,0.053763441
498,8,1,26,0.009142857,0.248846919,0.051075269
499,8,1,29,0.009142857,0.248846919,0.059139785
500,12,1.2123377,34,0.013714286,0.328106294,0.072580645
501,10,1.3304729,52,0.011428571,0.372202665,0.120967742
502,0,0.62688404,22,0,0.109573782,0.040322581
503,12,1.238816,48,0.013714286,0.337989859,0.110215054
504,0,0.42239243,15,0,0.033243121,0.021505376
505,6,0.94787496,29,0.006857143,0.229390186,0.059139785
506,22,1.5364467,53,0.025142857,0.449086584,0.123655914
507,14,1.31797,49,0.016,0.367535703,0.112903226
508,4,0.80638385,24,0.004571429,0.176575745,0.045698925
509,0,0.33333334,11,0,0,0.010752688
510,0,1.4175341,111,0,0.404700033,0.279569892
511,3,1.4850357,111,0.003428571,0.429896381,0.279569892
512,5,1.3431821,88,0.005714286,0.376946633,0.217741935
513,0,0.42239243,16,0,0.033243121,0.024193548
514,6,0.9792943,40,0.006857143,0.241118095,0.088709677
515,25,1.6503496,94,0.028571429,0.491603163,0.233870968
516,5,1.0952908,44,0.005714286,0.284416153,0.099462366
517,31,1.6503496,95,0.035428571,0.491603163,0.23655914
518,7,1.0697098,43,0.008,0.274867523,0.096774194
519,18,1.5717616,94,0.020571429,0.46226859,0.233870968
520,4,0.88468331,38,0.004571429,0.205802614,0.083333333
521,0,0.33333334,13,0,0,0.016129032
522,15,1.5717616,95,0.017142857,0.46226859,0.23655914
523,4,0.9792943,41,0.004571429,0.241118095,0.091397849
524,5,0.84912294,21,0.005714286,0.192528981,0.037634409
525,12,1.6216003,131,0.013714286,0.480871901,0.333333333
526,135,2.1760879,237,0.154285714,0.6878457,0.61827957
527,42,1.8075906,157,0.048,0.550296572,0.403225806
528,125,2.1715031,152,0.142857143,0.68613433,0.389784946
529,46,1.9445313,136,0.052571429,0.601412479,0.346774194
530,116,2.1594694,133,0.132571429,0.681642506,0.338709677
531,37,1.8688198,153,0.042285714,0.573151618,0.392473118
532,54,1.8861139,119,0.061714286,0.579606994,0.301075269
533,33,1.7700537,125,0.037714286,0.536285159,0.317204301
534,1,1.3592209,81,0.001142857,0.382933442,0.198924731
535,24,1.6666666,83,0.027428571,0.497693816,0.204301075
536,36,1.6673985,87,0.041142857,0.497967013,0.215053763
537,18,1.5395753,74,0.020571429,0.450254398,0.180107527
538,8,1.4896638,86,0.009142857,0.431623913,0.212365591
539,9,1.5352089,121,0.010285714,0.44862455,0.306451613
540,27,1.6794915,97,0.030857143,0.502480971,0.241935484
541,78,2.0590754,132,0.089142857,0.644168399,0.336021505
542,10,1.4221928,84,0.011428571,0.406438987,0.206989247
543,24,1.5226898,87,0.027428571,0.443951541,0.215053763
544,6,1.0207884,39,0.006857143,0.256606613,0.086021505
545,3,1.0405263,51,0.003428571,0.263974187,0.11827957
546,17,1.6322472,99,0.019428571,0.484846074,0.247311828
547,315,2.5601723,190,0.36,0.831213031,0.491935484
548,213,2.3377178,223,0.243428571,0.748177354,0.580645161
549,183,2.3791223,257,0.209142857,0.763632428,0.672043011
550,25,2.0520608,234,0.028571429,0.641550057,0.610215054
551,3,1.6992515,120,0.003428571,0.509856794,0.303763441
552,91,1.9768722,148,0.104,0.613484379,0.379032258
553,14,1.3443909,64,0.016,0.377397842,0.153225806
554,32,1.9202406,142,0.036571429,0.59234548,0.362903226
555,8,1.2186118,69,0.009142857,0.330448229,0.166666667
556,6,0.9792943,49,0.006857143,0.241118095,0.112903226
557,8,1.1208336,61,0.009142857,0.293950523,0.14516129
558,6,1.0102814,51,0.006857143,0.252684661,0.11827957
559,16,1.5212561,105,0.018285714,0.443416383,0.26344086
560,14,1.469555,98,0.016,0.424117894,0.244623656
561,14,1.3088794,85,0.016,0.364142451,0.209677419
562,4,1.1208336,66,0.004571429,0.293950523,0.158602151
563,18,1.799947,179,0.020571429,0.547443442,0.462365591
564,20,1.6322472,98,0.022857143,0.484846074,0.244623656
565,4,0.9216888,45,0.004571429,0.219615668,0.102150538
566,0,0.33333334,14,0,0,0.018817204
567,20,1.8351884,184,0.022857143,0.560598013,0.475806452
568,102,2.2324619,227,0.116571429,0.708888444,0.591397849
569,213,2.4033334,261,0.243428571,0.772669714,0.682795699
570,48,1.820729,147,0.054857143,0.555200747,0.376344086
571,40,1.7429162,131,0.045714286,0.526155533,0.333333333
572,0,1.3860333,116,0,0.392941717,0.293010753
573,14,1.4028426,66,0.016,0.399216131,0.158602151
574,0,0.73918515,30,0,0.15149246,0.061827957
575,57,1.9577465,185,0.065142857,0.606345322,0.478494624
576,17,1.8800701,185,0.019428571,0.577351022,0.478494624
577,6,1.2123377,53,0.006857143,0.328106294,0.123655914
578,13,1.40625,91,0.014857143,0.400488012,0.225806452
579,2,1,39,0.002285714,0.248846919,0.086021505
580,65,1.9976608,180,0.074285714,0.621244148,0.465053763
581,0,1.2621337,82,0,0.346693666,0.201612903
582,39,1.903571,184,0.044571429,0.586123212,0.475806452
583,12,1.3088794,81,0.013714286,0.364142451,0.198924731
584,24,1.3988512,43,0.027428571,0.397726259,0.096774194
585,18,1.3873369,46,0.020571429,0.393428312,0.10483871
586,22,1.5448366,71,0.025142857,0.452218285,0.172043011
587,0,0.76619166,21,0,0.161573191,0.037634409
588,14,1.3270249,31,0.016,0.370915629,0.064516129
589,6,0.8619656,19,0.006857143,0.197322766,0.032258065
590,0,0.42239243,13,0,0.033243121,0.016129032
591,2,1.2196002,71,0.002285714,0.33081717,0.172043011
592,11,1.3455029,85,0.012571429,0.377812919,0.209677419
593,0,0.63684219,28,0,0.113290865,0.056451613
594,2,1.3746208,68,0.002285714,0.388681769,0.163978495
595,23,1.6531878,44,0.026285714,0.492662579,0.099462366
596,2,1.3746208,68,0.002285714,0.388681769,0.163978495
597,48,1.7909094,76,0.054857143,0.544069974,0.185483871
598,0,1.0697098,44,0,0.274867523,0.099462366
599,0,1.0697098,44,0,0.274867523,0.099462366
600,5,1.1058542,35,0.005714286,0.288359157,0.075268817
601,4,1.1981546,52,0.004571429,0.322812163,0.120967742
602,14,1.3746208,67,0.016,0.388681769,0.161290323
603,4,0.80638385,31,0.004571429,0.176575745,0.064516129
604,0,0.33333334,11,0,0,0.010752688
605,11,1.5226898,89,0.012571429,0.443951541,0.220430108
606,15,1.5226898,89,0.017142857,0.443951541,0.220430108
607,0,0.91666669,39,0,0.217741063,0.086021505
608,1,0.91666669,39,0.001142857,0.217741063,0.086021505
609,44,1.9445313,153,0.050285714,0.601412479,0.392473118
610,12,1.4896638,81,0.013714286,0.431623913,0.198924731
611,6,1.3304729,66,0.006857143,0.372202665,0.158602151
612,5,1.2241485,51,0.005714286,0.332514916,0.11827957
613,20,1.6249448,94,0.022857143,0.482120304,0.233870968
614,3,1.6322472,103,0.003428571,0.484846074,0.258064516
615,8,1.6322472,103,0.009142857,0.484846074,0.258064516
616,10,1.2621337,82,0.011428571,0.346693666,0.201612903
617,6,0.94787496,43,0.006857143,0.229390186,0.096774194
618,10,1.1981546,59,0.011428571,0.322812163,0.139784946
619,41,1.7963344,131,0.046857143,0.546094965,0.333333333
620,0,0.99097741,56,0,0.245479054,0.13172043
621,15,1.4652896,97,0.017142857,0.422525746,0.241935484
622,8,1.3304729,61,0.009142857,0.372202665,0.14516129
623,11,1.6211112,123,0.012571429,0.480689335,0.311827957
624,0,0.90925324,51,0,0.214973841,0.11827957
625,11,1.5490618,113,0.012571429,0.453795427,0.284946237
626,34,1.7288883,106,0.038857143,0.520919334,0.266129032
627,24,1.4724894,70,0.027428571,0.425213218,0.169354839
628,26,1.9487677,165,0.029714286,0.602993802,0.424731183
629,4,1.9523805,206,0.004571429,0.604342353,0.534946237
630,12,1.238816,60,0.013714286,0.337989859,0.142473118
631,10,1.2409762,84,0.011428571,0.338796198,0.206989247
632,29,1.8020762,161,0.033142857,0.548238209,0.413978495
633,22,1.5346701,97,0.025142857,0.448423432,0.241935484
634,13,1.3443909,63,0.014857143,0.377397842,0.150537634
635,35,1.6118186,82,0.04,0.477220682,0.201612903
636,18,1.2726263,66,0.020571429,0.350610243,0.158602151
637,14,1.4850357,111,0.016,0.429896381,0.279569892
638,0,0.63684219,22,0,0.113290865,0.040322581
639,52,1.8276744,145,0.059428571,0.557793259,0.370967742
640,8,1.0952908,54,0.009142857,0.284416153,0.126344086
641,0,0.49860358,19,0,0.061690486,0.032258065
642,8,1.0952908,54,0.009142857,0.284416153,0.126344086
643,98,1.9756846,119,0.112,0.613041083,0.301075269
644,0,1.1257849,54,0,0.295798697,0.126344086
645,98,2.1182647,191,0.112,0.666262012,0.494623656
646,328,2.4722333,191,0.374857143,0.798388006,0.494623656
647,21,1.5,84,0.024,0.435482111,0.206989247
648,10,1.1,34,0.011428571,0.286173958,0.072580645
649,3,0.98510355,20,0.003428571,0.243286516,0.034946237
650,10,1.2222222,34,0.011428571,0.331795885,0.072580645
651,4,0.98558021,33,0.004571429,0.243464439,0.069892473
652,6,1.3034559,83,0.006857143,0.362118019,0.204301075
653,0,0.58170414,16,0,0.092709464,0.024193548
654,82,2.0589156,141,0.093714286,0.64410875,0.360215054
655,54,1.8900454,109,0.061714286,0.581074506,0.274193548
656,4,1.238816,58,0.004571429,0.337989859,0.137096774
657,0,1.1768752,58,0,0.314869193,0.137096774
658,9,1.5365106,76,0.010285714,0.449110436,0.185483871
659,36,1.7572933,60,0.041142857,0.531522079,0.142473118
660,1,1.3592209,76,0.001142857,0.382933442,0.185483871
661,13,1.4724894,76,0.014857143,0.425213218,0.185483871
662,3,0.91666669,40,0.003428571,0.217741063,0.088709677
663,6,1.1058542,39,0.006857143,0.288359157,0.086021505
664,22,1.7195774,112,0.025142857,0.517443851,0.282258065
665,36,1.4896638,66,0.041142857,0.431623913,0.158602151
666,10,1.1058542,32,0.011428571,0.288359157,0.067204301
667,6,0.8870222,26,0.006857143,0.206675653,0.051075269
668,6,1.0102814,46,0.006857143,0.252684661,0.10483871
669,18,1.6092162,102,0.020571429,0.476249283,0.255376344
670,0,1.1257849,54,0,0.295798697,0.126344086
671,10,1.1191936,37,0.011428571,0.29333836,0.080645161
672,24,1.3988512,37,0.027428571,0.397726259,0.080645161
673,14,1.3006579,39,0.016,0.361073609,0.086021505
674,0,0.76619166,21,0,0.161573191,0.037634409
675,14,1.3270249,33,0.016,0.370915629,0.069892473
676,8,1,24,0.009142857,0.248846919,0.045698925
677,6,0.8870222,25,0.006857143,0.206675653,0.048387097
678,8,0.98558021,21,0.009142857,0.243464439,0.037634409
679,12,1.2671746,20,0.013714286,0.348575284,0.034946237
680,12,1.2671746,22,0.013714286,0.348575284,0.040322581
681,8,1.0207884,26,0.009142857,0.256606613,0.051075269
682,8,1.1492875,18,0.009142857,0.304571522,0.029569892
683,0,0.58170414,14,0,0.092709464,0.018817204
684,14,1.3304729,57,0.016,0.372202665,0.134408602
685,20,1.6771457,110,0.022857143,0.501605354,0.27688172
686,243,2.4304767,136,0.277714286,0.782801504,0.346774194
687,0,1.4831443,98,0,0.429190377,0.244623656
688,117,2.0986035,91,0.133714286,0.658923068,0.225806452
689,17,1.5364467,61,0.019428571,0.449086584,0.14516129
690,5,1.0952908,44,0.005714286,0.284416153,0.099462366
691,10,1.2726263,59,0.011428571,0.350610243,0.139784946
692,68,1.8839605,93,0.077714286,0.578803193,0.231182796
693,12,1.2726263,58,0.013714286,0.350610243,0.137096774
694,6,0.91666669,30,0.006857143,0.217741063,0.061827957
695,6,0.84912294,22,0.006857143,0.192528981,0.040322581
696,6,0.9792943,45,0.006857143,0.241118095,0.102150538
697,16,1.5490618,88,0.018285714,0.453795427,0.217741935
698,16,1.5352089,85,0.018285714,0.44862455,0.209677419
699,4,0.84615386,40,0.004571429,0.191420712,0.088709677
700,0,0.33333334,12,0,0,0.01344086
701,2,1.2552096,55,0.002285714,0.344109104,0.129032258
702,24,1.5592874,84,0.027428571,0.457612341,0.206989247
703,0,0.78571427,40,0,0.168860403,0.088709677
704,11,1.6100973,87,0.012571429,0.476578172,0.215053763
705,32,1.8135039,67,0.036571429,0.552503831,0.161290323
706,1,1.3304729,59,0.001142857,0.372202665,0.139784946
707,1,1.3304729,59,0.001142857,0.372202665,0.139784946
708,2,1.2241485,46,0.002285714,0.332514916,0.10483871
709,2,1.3304729,59,0.002285714,0.372202665,0.139784946
710,10,1.3304729,59,0.011428571,0.372202665,0.139784946
711,1,0.94787496,35,0.001142857,0.229390186,0.075268817
712,0,0.73918515,33,0,0.15149246,0.069892473
713,14,1.4791844,102,0.016,0.427712264,0.255376344
714,72,1.8518485,116,0.082285714,0.566816735,0.293010753
715,116,2.019321,114,0.132571429,0.629329259,0.287634409
716,10,1.2196002,53,0.011428571,0.33081717,0.123655914
717,6,0.8870222,26,0.006857143,0.206675653,0.051075269
718,6,0.84912294,16,0.006857143,0.192528981,0.024193548
719,6,0.84912294,14,0.006857143,0.192528981,0.018817204
720,6,0.84912294,14,0.006857143,0.192528981,0.018817204
721,6,0.84912294,14,0.006857143,0.192528981,0.018817204
722,6,0.84912294,15,0.006857143,0.192528981,0.021505376
723,6,0.8619656,18,0.006857143,0.197322766,0.029569892
724,8,0.98510355,18,0.009142857,0.243286516,0.029569892
725,10,1.1492875,22,0.011428571,0.304571522,0.040322581
726,0,0.84912294,20,0,0.192528981,0.034946237
727,10,1.1191936,38,0.011428571,0.29333836,0.083333333
728,16,1.4652896,71,0.018285714,0.422525746,0.172043011
729,154,2.1376264,123,0.176,0.673489161,0.311827957
730,52,1.8750838,118,0.059428571,0.575489784,0.298387097
731,17,1.6581639,112,0.019428571,0.49452001,0.282258065
732,211,2.3334377,113,0.241142857,0.74657972,0.284946237
733,14,1.5490618,89,0.016,0.453795427,0.220430108
734,13,1.4516129,72,0.014857143,0.417420639,0.174731183
735,124,2.0993643,82,0.141714286,0.659207052,0.201612903
736,38,1.6042534,63,0.043428571,0.474396817,0.150537634
737,10,1.2196002,55,0.011428571,0.33081717,0.129032258
738,14,1.3592209,63,0.016,0.382933442,0.150537634
739,16,1.632839,77,0.018285714,0.485066975,0.188172043
740,22,1.6037242,61,0.025142857,0.474199282,0.14516129
741,116,2.0876319,93,0.132571429,0.654827695,0.231182796
742,14,1.390353,68,0.016,0.394554133,0.163978495
743,8,1.1950141,57,0.009142857,0.321639907,0.134408602
744,0,1.1950141,56,0,0.321639907,0.13172043
745,6,1.4516129,68,0.006857143,0.417420639,0.163978495
746,31,1.5785179,77,0.035428571,0.464790517,0.188172043
747,21,1.5517242,68,0.024,0.454789223,0.163978495
748,4,0.94787496,35,0.004571429,0.229390186,0.075268817
749,3,1.31797,45,0.003428571,0.367535703,0.102150538
750,6,0.9792943,33,0.006857143,0.241118095,0.069892473
751,16,1.4028426,49,0.018285714,0.399216131,0.112903226
752,45,1.7081656,94,0.051428571,0.513184164,0.233870968
753,14,1.390353,66,0.016,0.394554133,0.158602151
754,8,1,34,0.009142857,0.248846919,0.072580645
755,6,0.8619656,25,0.006857143,0.197322766,0.048387097
756,38,1.7325417,79,0.043428571,0.52228304,0.193548387
757,168,2.4020925,73,0.192,0.772206523,0.177419355
758,8,1.4028426,51,0.009142857,0.399216131,0.11827957
759,0,0.84615386,31,0,0.191420712,0.064516129
760,6,1.4028426,51,0.006857143,0.399216131,0.11827957
761,8,1.4028426,51,0.009142857,0.399216131,0.11827957
762,2,0.84615386,31,0.002285714,0.191420712,0.064516129
763,6,1.4028426,51,0.006857143,0.399216131,0.11827957
764,17,1.6734514,63,0.019428571,0.500226381,0.150537634
765,5,1.3455029,67,0.005714286,0.377812919,0.161290323
766,57,1.7812788,94,0.065142857,0.540475156,0.233870968
767,1,1.3455029,67,0.001142857,0.377812919,0.161290323
768,4,1.3455029,67,0.004571429,0.377812919,0.161290323
769,34,1.7495173,63,0.038857143,0.528619529,0.150537634
770,21,1.5598243,77,0.024,0.45781275,0.188172043
771,1,1.1768752,52,0.001142857,0.314869193,0.120967742
772,22,1.4382962,66,0.025142857,0.41244991,0.158602151
773,42,1.7257152,69,0.048,0.51973491,0.166666667
774,4,1.2829794,64,0.004571429,0.354474748,0.153225806
775,26,1.5598243,77,0.029714286,0.45781275,0.188172043
776,5,1.0445806,38,0.005714286,0.265487537,0.083333333
777,6,1,34,0.006857143,0.248846919,0.072580645
778,0,0.56608194,23,0,0.086878159,0.043010753
779,10,1.2409762,55,0.011428571,0.338796198,0.129032258
780,30,1.5598243,67,0.034285714,0.45781275,0.161290323
781,22,1.3873369,48,0.025142857,0.393428312,0.110215054
782,8,1.0445806,34,0.009142857,0.265487537,0.072580645
783,4,1.0445806,37,0.004571429,0.265487537,0.080645161
784,4,1,29,0.004571429,0.248846919,0.059139785
785,22,1.3873683,41,0.025142857,0.393440033,0.091397849
786,21,1.3873369,44,0.024,0.393428312,0.099462366
787,25,1.4666082,46,0.028571429,0.423017941,0.10483871
788,26,1.3845592,40,0.029714286,0.392391479,0.088709677
789,8,1.0445806,32,0.009142857,0.265487537,0.067204301
790,18,1.2063863,27,0.020571429,0.325884812,0.053763441
791,0,0.63684219,16,0,0.113290865,0.024193548
792,8,0.98558021,21,0.009142857,0.243464439,0.037634409
793,6,0.8870222,22,0.006857143,0.206675653,0.040322581
794,8,1.0207884,29,0.009142857,0.256606613,0.059139785
795,26,1.3873683,39,0.029714286,0.393440033,0.086021505
796,31,1.550553,45,0.035428571,0.454352048,0.102150538
797,7,1.3006579,41,0.008,0.361073609,0.091397849
798,14,1.31797,51,0.016,0.367535703,0.11827957
799,14,1.4221928,71,0.016,0.406438987,0.172043011
800,8,1.0952908,46,0.009142857,0.284416153,0.10483871
801,12,1.3815587,71,0.013714286,0.391271481,0.172043011
802,130,2.0986729,125,0.148571429,0.658948973,0.317204301
803,240,2.3097954,149,0.274285714,0.737754749,0.38172043
804,94,1.9999412,148,0.107428571,0.622095354,0.379032258
805,14,1.3746208,76,0.016,0.388681769,0.185483871
806,4,0.80638385,29,0.004571429,0.176575745,0.059139785
807,0,0.33333334,11,0,0,0.010752688
808,0,1.0233698,49,0,0.257570173,0.112903226
809,0,1.2027932,62,0,0.324543615,0.147849462
810,12,1.3992285,88,0.013714286,0.397867094,0.217741935
811,0,1.3815587,79,0,0.391271481,0.193548387
812,10,1.4350866,111,0.011428571,0.411251861,0.279569892
813,86,2.1847315,173,0.098285714,0.6910721,0.446236559
814,875,3.0123565,227,1,1,0.591397849
815,47,2.1475871,166,0.053714286,0.677207195,0.427419355
816,0,1.1257849,65,0,0.295798697,0.155913978
817,0,1.1257849,65,0,0.295798697,0.155913978
818,7,1.4166186,88,0.008,0.404358303,0.217741935
819,50,2.0321984,150,0.057142857,0.634136011,0.384408602
820,12,1.3815587,80,0.013714286,0.391271481,0.196236559
821,8,0.98558021,35,0.009142857,0.243464439,0.075268817
822,6,0.84912294,16,0.006857143,0.192528981,0.024193548
823,4,0.70398736,10,0.004571429,0.138354168,0.008064516
824,0,0.33333334,7,0,0,0
825,70,2.1384616,150,0.08,0.673800916,0.384408602
826,65,2.1261039,169,0.074285714,0.669188153,0.435483871
827,0,1.1842105,88,0,0.317607243,0.217741935
828,644,2.8768764,212,0.736,0.949429291,0.551075269
829,32,1.9145788,136,0.036571429,0.590232098,0.346774194
830,10,1.3624066,74,0.011428571,0.38412257,0.180107527
831,36,1.5154221,45,0.041142857,0.441238724,0.102150538
832,10,1.1365665,45,0.011428571,0.299823149,0.102150538
833,10,1.3995763,92,0.011428571,0.397996918,0.228494624
834,26,2.0250261,154,0.029714286,0.631458804,0.39516129
835,118,2.2177286,176,0.134857143,0.70338894,0.454301075
836,10,1.4350866,101,0.011428571,0.411251861,0.252688172
837,10,1.1365665,45,0.011428571,0.299823149,0.102150538
838,10,1.1058542,25,0.011428571,0.288359157,0.048387097
839,6,0.91666669,25,0.006857143,0.217741063,0.048387097
840,8,1.0207884,40,0.009142857,0.256606613,0.088709677
841,26,1.5212561,96,0.029714286,0.443416383,0.239247312
842,6,0.8870222,34,0.006857143,0.206675653,0.072580645
843,0,0.42239243,12,0,0.033243121,0.01344086
844,6,0.9792943,37,0.006857143,0.241118095,0.080645161
845,18,1.5346701,82,0.020571429,0.448423432,0.201612903
846,4,0.70398736,15,0.004571429,0.138354168,0.021505376
847,0,0.33333334,7,0,0,0
848,1,1.4652896,79,0.001142857,0.422525746,0.193548387
849,73,2.2474272,177,0.083428571,0.714474548,0.456989247
850,8,1.4652896,79,0.009142857,0.422525746,0.193548387
851,0,1.3995763,95,0,0.397996918,0.23655914
852,10,1.3624066,90,0.011428571,0.38412257,0.22311828
853,4,0.72781962,31,0.004571429,0.147250045,0.064516129
854,0,0.33333334,9,0,0,0.005376344
855,0,1.8649745,146,0,0.571716282,0.373655914
856,8,1.0207884,31,0.009142857,0.256606613,0.064516129
857,6,0.8619656,25,0.006857143,0.197322766,0.048387097
858,22,1.6037242,55,0.025142857,0.474199282,0.129032258
859,6,1.0697098,40,0.006857143,0.274867523,0.088709677
860,64,1.9244691,55,0.073142857,0.593923854,0.129032258
861,11,1.5365106,53,0.012571429,0.449110436,0.123655914
862,10,1.3845592,45,0.011428571,0.392391479,0.102150538
863,33,1.7379411,57,0.037714286,0.524298476,0.134408602
864,3,1.1365665,40,0.003428571,0.299823149,0.088709677
865,8,1.0445806,38,0.009142857,0.265487537,0.083333333
866,6,0.9792943,37,0.006857143,0.241118095,0.080645161
867,14,1.3076391,44,0.016,0.363679484,0.099462366
868,32,2.0209444,134,0.036571429,0.629935226,0.341397849
869,6,1.4337122,93,0.006857143,0.410738838,0.231182796
870,127,2.136039,130,0.145142857,0.672896631,0.330645161
871,53,1.6794915,78,0.060571429,0.502480971,0.190860215
872,0,0.9216888,37,0,0.219615668,0.080645161
873,26,1.3938289,49,0.029714286,0.395851583,0.112903226
874,11,1.2241485,35,0.012571429,0.332514916,0.075268817
875,33,1.4644111,47,0.037714286,0.422197828,0.107526882
876,10,1.1058542,28,0.011428571,0.288359157,0.056451613
877,6,0.8870222,20,0.006857143,0.206675653,0.034946237
878,6,0.84912294,16,0.006857143,0.192528981,0.024193548
879,10,1.1561403,41,0.011428571,0.307129469,0.091397849
880,6,0.8870222,23,0.006857143,0.206675653,0.043010753
881,6,0.84912294,16,0.006857143,0.192528981,0.024193548
882,6,0.84912294,14,0.006857143,0.192528981,0.018817204
883,10,1.1,25,0.011428571,0.286173958,0.048387097
884,4,0.72781962,15,0.004571429,0.147250045,0.021505376
885,0,0.33333334,9,0,0,0.005376344
886,12,1.507236,78,0.013714286,0.438183095,0.190860215
887,8,1.0207884,29,0.009142857,0.256606613,0.059139785
888,6,0.8619656,20,0.006857143,0.197322766,0.034946237
889,6,0.8619656,18,0.006857143,0.197322766,0.029569892
890,8,0.98558021,19,0.009142857,0.243464439,0.032258065
891,18,1.2222222,21,0.020571429,0.331795885,0.037634409
892,8,0.98558021,18,0.009142857,0.243464439,0.029569892
893,6,0.84912294,14,0.006857143,0.192528981,0.018817204
894,4,0.70398736,10,0.004571429,0.138354168,0.008064516
895,0,0.33333334,7,0,0,0
896,8,0.98558021,19,0.009142857,0.243464439,0.032258065
897,6,0.8619656,16,0.006857143,0.197322766,0.024193548
898,6,0.87255627,12,0.006857143,0.201275949,0.01344086
899,4,0.70398736,9,0.004571429,0.138354168,0.005376344
900,0,0.33333334,7,0,0,0
901,165,2.3165717,94,0.188571429,0.740284141,0.233870968
902,9,1.1191936,38,0.010285714,0.29333836,0.083333333
903,8,1.1208336,50,0.009142857,0.293950523,0.115591398
904,22,1.6118186,71,0.025142857,0.477220682,0.172043011
905,23,1.8294003,54,0.026285714,0.558437487,0.126344086
906,21,1.6474625,52,0.024,0.490525494,0.120967742
907,21,1.6118186,71,0.024,0.477220682,0.172043011
908,5,1.2552096,52,0.005714286,0.344109104,0.120967742
909,29,1.6008096,43,0.033142857,0.473111349,0.096774194
910,2,1.4516129,69,0.002285714,0.417420639,0.166666667
911,22,1.6673985,71,0.025142857,0.497967013,0.172043011
912,6,1.1981546,52,0.006857143,0.322812163,0.120967742
913,20,1.5517242,69,0.022857143,0.454789223,0.166666667
914,2,0.94787496,38,0.002285714,0.229390186,0.083333333
915,7,1.390353,65,0.008,0.394554133,0.155913978
916,6,1.2552096,52,0.006857143,0.344109104,0.120967742
917,12,1.4028426,56,0.013714286,0.399216131,0.13172043
918,11,1.4791844,72,0.012571429,0.427712264,0.174731183
919,3,1.1191936,38,0.003428571,0.29333836,0.083333333
920,16,1.4791844,71,0.018285714,0.427712264,0.172043011
921,4,0.84615386,34,0.004571429,0.191420712,0.072580645
922,0,0.33333334,12,0,0,0.01344086
923,16,1.3938289,47,0.018285714,0.395851583,0.107526882
924,18,1.2241485,39,0.020571429,0.332514916,0.086021505
925,8,1,25,0.009142857,0.248846919,0.048387097
926,8,0.98558021,19,0.009142857,0.243464439,0.032258065
927,14,1.1492875,17,0.016,0.304571522,0.02688172
928,8,0.98558021,23,0.009142857,0.243464439,0.043010753
929,6,0.8619656,17,0.006857143,0.197322766,0.02688172
930,6,0.84912294,17,0.006857143,0.192528981,0.02688172
931,6,0.8870222,27,0.006857143,0.206675653,0.053763441
932,10,1.1768752,44,0.011428571,0.314869193,0.099462366
933,8,0.98510355,15,0.009142857,0.243286516,0.021505376
934,6,0.84912294,13,0.006857143,0.192528981,0.016129032
935,4,0.70398736,10,0.004571429,0.138354168,0.008064516
936,0,0.33333334,7,0,0,0
937,0,0.58170414,12,0,0.092709464,0.01344086
938,0,1.785715,126,0,0.542131058,0.319892473
939,0,1.785715,126,0,0.542131058,0.319892473
940,0,1.785715,126,0,0.542131058,0.319892473
941,0,1.785715,126,0,0.542131058,0.319892473
942,37,2.0398967,147,0.042285714,0.637009558,0.376344086
943,67,2.1222482,167,0.076571429,0.667748934,0.430107527
944,0,1.8649745,146,0,0.571716282,0.373655914
945,0,1.8649745,146,0,0.571716282,0.373655914
946,164,2.5715699,193,0.187428571,0.835467417,0.5
947,2,1.5879793,121,0.002285714,0.468322178,0.306451613
948,12,1.6018455,123,0.013714286,0.473498019,0.311827957
949,6,0.91666669,51,0.006857143,0.217741063,0.11827957
950,6,0.84912294,18,0.006857143,0.192528981,0.029569892
951,6,0.8619656,32,0.006857143,0.197322766,0.067204301
