Ref,Choice R3,Integration [HH] R3,Total Connectivity R3,Choice R3 n,Integration [HH] R3 n,Total Connectivity R3 n
36,16,1.4255327,89,0.017486339,0.390833946,0.208121827
37,8,1.0207884,45,0.008743169,0.245999754,0.096446701
38,60,1.9787503,167,0.06557377,0.588798004,0.406091371
39,36,1.6794915,112,0.039344262,0.481710871,0.266497462
40,32,1.6042534,84,0.034972678,0.454787578,0.195431472
41,28,1.6700469,98,0.030601093,0.478331204,0.230964467
42,22,1.5598243,96,0.024043716,0.438889015,0.225888325
43,16,1.3592209,86,0.017486339,0.367104851,0.200507614
44,24,1.5842677,143,0.026229508,0.447635871,0.345177665
45,80,2.2070389,217,0.087431694,0.670489074,0.532994924
46,112,2.420898,257,0.122404372,0.747016674,0.634517766
47,29,1.9309677,167,0.031693989,0.57169942,0.406091371
48,44,2.1000938,205,0.048087432,0.63221971,0.502538071
49,44,2.0231106,209,0.048087432,0.604671948,0.512690355
50,42,1.9812206,183,0.045901639,0.589681979,0.446700508
51,82,2.2394953,230,0.089617486,0.682103312,0.565989848
52,37,1.8805417,195,0.040437158,0.553654919,0.47715736
53,54,1.8912494,148,0.059016393,0.557486576,0.35786802
54,26,1.7288883,102,0.028415301,0.499387082,0.241116751
55,12,1.2906152,70,0.013114754,0.342554904,0.159898477
56,14,1.31797,65,0.015300546,0.352343579,0.147208122
57,22,1.5,93,0.024043716,0.417481415,0.218274112
58,36,1.8833622,124,0.039344262,0.55466421,0.296954315
59,21,1.7379411,97,0.02295082,0.502626547,0.228426396
60,22,1.6474625,69,0.024043716,0.470249575,0.157360406
61,8,1.0207884,43,0.008743169,0.245999754,0.091370558
62,0,0.49860358,21,0,0.059140503,0.035532995
63,12,1.2222222,24,0.013114754,0.31808107,0.043147208
64,8,1,29,0.008743169,0.238560808,0.055837563
65,8,1.0697098,51,0.008743169,0.263505847,0.111675127
66,42,1.9787503,176,0.045901639,0.588798004,0.42893401
67,18,1.4803609,87,0.019672131,0.410453736,0.203045685
68,44,1.8337219,96,0.048087432,0.536900865,0.225888325
69,28,1.6741856,90,0.030601093,0.479812202,0.210659898
70,22,1.4896638,78,0.024043716,0.413782697,0.180203046
71,14,1.31797,60,0.015300546,0.352343579,0.134517766
72,6,0.8619656,26,0.006557377,0.18916641,0.04822335
73,0,0.42239243,13,0,0.031869013,0.015228426
74,0,1.1365665,42,0,0.28742993,0.088832487
75,32,1.6132691,58,0.034972678,0.458013767,0.129441624
76,32,1.6042534,74,0.034972678,0.454787578,0.170050761
77,65,2.3619857,178,0.071038251,0.725935425,0.434010152
78,34,1.9445313,158,0.03715847,0.576553036,0.383248731
79,10,1.2621337,94,0.010928962,0.332363049,0.220812183
80,6,0.8870222,35,0.006557377,0.198132694,0.07106599
81,0,0.58170414,15,0,0.088877309,0.020304569
82,8,1.1087778,25,0.008743169,0.277485988,0.045685279
83,12,1.2052853,38,0.013114754,0.312020349,0.078680203
84,12,1.2241485,43,0.013114754,0.318770379,0.091370558
85,20,1.5405476,54,0.021857923,0.431991017,0.11928934
86,42,1.7669872,57,0.045901639,0.513020439,0.126903553
87,35,1.5448366,79,0.038251366,0.433525798,0.182741117
88,10,1.1191936,36,0.010928962,0.28121319,0.073604061
89,6,0.8870222,23,0.006557377,0.198132694,0.040609137
90,6,0.84912294,17,0.006557377,0.184570777,0.025380711
91,6,0.8619656,21,0.006557377,0.18916641,0.035532995
92,8,1.0207884,34,0.008743169,0.245999754,0.068527919
93,16,1.3938289,58,0.017486339,0.37948902,0.129441624
94,26,1.5364467,61,0.028415301,0.430523546,0.137055838
95,14,1.3873369,54,0.015300546,0.377165914,0.11928934
96,36,1.6734514,63,0.039344262,0.479549475,0.14213198
97,32,1.606352,57,0.034972678,0.455538544,0.126903553
98,22,1.6132691,52,0.024043716,0.458013767,0.114213198
99,8,0.98558021,23,0.008743169,0.233400812,0.040609137
100,8,0.98558021,23,0.008743169,0.233400812,0.040609137
101,12,1.2063863,30,0.013114754,0.312414332,0.058375635
102,41,2.0595157,157,0.044808743,0.617699193,0.38071066
103,70,2.4493916,268,0.076502732,0.757212859,0.662436548
104,34,1.8571424,277,0.03715847,0.545281685,0.685279188
105,22,1.8845011,278,0.024043716,0.555071756,0.687817259
106,323,2.8256536,341,0.353005464,0.89185491,0.847715736
107,22,1.9022738,265,0.024043716,0.56143156,0.654822335
108,36,1.7700537,148,0.039344262,0.514117759,0.35786802
109,11,1.4382962,85,0.012021858,0.395401252,0.197969543
110,18,1.4516129,87,0.019672131,0.400166516,0.203045685
111,0,1.4644111,69,0,0.40474624,0.157360406
112,46,2.0147731,104,0.050273224,0.601688447,0.246192893
113,53,2.062937,127,0.057923497,0.618923475,0.304568528
114,48,1.8861139,135,0.052459016,0.555648882,0.324873096
115,96,2.2071013,219,0.104918033,0.670511403,0.538071066
116,71,2.1376264,190,0.077595628,0.645650421,0.464467005
117,70,2.1103904,163,0.076502732,0.635904257,0.395939086
118,66,2.0986035,129,0.072131148,0.631686419,0.30964467
119,55,2.0269725,102,0.06010929,0.606053895,0.241116751
120,24,1.6828449,72,0.026229508,0.482910856,0.164974619
121,8,1.0445806,46,0.008743169,0.254513584,0.098984772
122,0,0.49860358,22,0,0.059140503,0.038071066
123,10,1.1981546,50,0.010928962,0.30946869,0.109137056
124,38,1.6071428,65,0.041530055,0.455821525,0.147208122
125,8,1.1460608,62,0.008743169,0.290827382,0.139593909
126,10,1.3034559,88,0.010928962,0.347149836,0.205583756
127,67,1.9851656,103,0.073224044,0.591093663,0.243654822
128,10,1.2829794,81,0.010928962,0.3398225,0.187817259
129,6,0.91666669,42,0.006557377,0.208740715,0.088832487
130,8,1.1460608,59,0.008743169,0.290827382,0.131979695
131,45,1.7372102,96,0.049180328,0.502365001,0.225888325
132,38,1.6503496,101,0.041530055,0.471282699,0.23857868
133,28,1.569167,43,0.030601093,0.442232218,0.091370558
134,16,1.3873369,52,0.017486339,0.377165914,0.114213198
135,12,1.3088794,75,0.013114754,0.349090587,0.172588832
136,50,1.7372102,121,0.054644809,0.502365001,0.289340102
137,57,2.0590754,175,0.062295082,0.617541635,0.426395939
138,68,2.1398234,170,0.07431694,0.646436598,0.413705584
139,52,2.1571438,100,0.056830601,0.652634551,0.236040609
140,6,0.91666669,36,0.006557377,0.208740715,0.073604061
141,8,0.98558021,23,0.008743169,0.233400812,0.040609137
142,12,1.2222222,23,0.013114754,0.31808107,0.040609137
143,12,1.2222222,25,0.013114754,0.31808107,0.045685279
144,8,1.0207884,37,0.008743169,0.245999754,0.076142132
145,10,1.1981546,62,0.010928962,0.30946869,0.139593909
146,26,1.7257152,82,0.028415301,0.498251616,0.19035533
147,32,1.7821976,85,0.034972678,0.518463347,0.197969543
148,20,1.4255327,77,0.021857923,0.390833946,0.177664975
149,16,1.3304729,67,0.017486339,0.356817632,0.152284264
150,20,1.4803609,79,0.021857923,0.410453736,0.182741117
151,52,1.8900454,104,0.056830601,0.557055735,0.246192893
152,65,2.1336844,125,0.071038251,0.644239811,0.299492386
153,49,1.9775612,134,0.053551913,0.588372495,0.322335025
154,20,1.5785179,114,0.021857923,0.445578356,0.271573604
155,10,1.1981546,68,0.010928962,0.30946869,0.154822335
156,14,1.3076391,56,0.015300546,0.348646757,0.124365482
157,22,1.4896638,88,0.024043716,0.413782697,0.205583756
158,34,1.8344153,120,0.03715847,0.537148992,0.28680203
159,59,2.1163981,139,0.064480874,0.63805406,0.335025381
160,30,1.8337219,120,0.032786885,0.536900865,0.28680203
161,10,1.2196002,77,0.010928962,0.31714281,0.177664975
162,6,0.91666669,40,0.006557377,0.208740715,0.083756345
163,8,1.0445806,44,0.008743169,0.254513584,0.093908629
164,18,1.4635203,64,0.019672131,0.404427475,0.144670051
165,17,1.6042534,84,0.018579235,0.454787578,0.195431472
166,20,1.4896638,85,0.021857923,0.413782697,0.197969543
167,22,1.5448366,82,0.024043716,0.433525798,0.19035533
168,36,1.6673985,96,0.039344262,0.477383498,0.225888325
169,48,1.8344153,135,0.052459016,0.537148992,0.324873096
170,48,2.0229185,159,0.052459016,0.604603206,0.385786802
171,56,2.0595157,194,0.061202186,0.617699193,0.474619289
172,186,2.3622561,308,0.203278689,0.726032185,0.763959391
173,0,0.58170414,16,0,0.088877309,0.02284264
174,0,0.70398736,12,0,0.132635285,0.012690355
175,0,0.33333334,10,0,0,0.007614213
176,94,2.3559322,187,0.10273224,0.723769233,0.456852792
177,0,0.33333334,8,0,0,0.002538071
178,10,1.3034559,98,0.010928962,0.347149836,0.230964467
179,54,2.0209444,168,0.059016393,0.603896792,0.408629442
180,55,2.0589156,161,0.06010929,0.617484452,0.390862944
181,10,1.3431821,108,0.010928962,0.361365507,0.256345178
182,10,1.3431821,109,0.010928962,0.361365507,0.258883249
183,63,2.0589156,160,0.068852459,0.617484452,0.388324873
184,55,2.0209444,170,0.06010929,0.603896792,0.413705584
185,10,1.3235294,101,0.010928962,0.354332961,0.23857868
186,12,1.2552096,60,0.013114754,0.329885321,0.134517766
187,0,0.68957245,23,0,0.127477036,0.040609137
188,12,1.3270249,29,0.013114754,0.355583795,0.055837563
189,28,1.6531878,34,0.030601093,0.472298324,0.068527919
190,14,1.2989333,35,0.015300546,0.345531463,0.07106599
191,8,1.0207884,32,0.008743169,0.245999754,0.063451777
192,8,1,29,0.008743169,0.238560808,0.055837563
193,12,1.2052853,37,0.013114754,0.312020349,0.076142132
194,20,1.4896638,83,0.021857923,0.413782697,0.192893401
195,20,1.4803609,72,0.021857923,0.410453736,0.164974619
196,52,1.8344558,101,0.056830601,0.537163485,0.23857868
197,0,1.2552096,63,0,0.329885321,0.14213198
198,48,2.3332648,175,0.052459016,0.715657903,0.426395939
199,34,1.9323636,144,0.03715847,0.572198931,0.347715736
200,12,1.3815587,114,0.013114754,0.375098236,0.271573604
201,16,1.4028426,70,0.017486339,0.382714493,0.159898477
202,32,1.6037242,63,0.034972678,0.454598209,0.14213198
203,114,2.1737089,189,0.124590164,0.658562226,0.461928934
204,12,1.4669775,125,0.013114754,0.405664604,0.299492386
205,14,1.3304729,64,0.015300546,0.356817632,0.144670051
206,14,1.31797,64,0.015300546,0.352343579,0.144670051
207,10,1.4854304,157,0.010928962,0.412267812,0.38071066
208,104,2.2601235,287,0.113661202,0.689484932,0.710659898
209,219,2.5440118,344,0.239344262,0.791071866,0.855329949
210,8,1,32,0.008743169,0.238560808,0.063451777
211,12,1.2052853,45,0.013114754,0.312020349,0.096446701
212,20,1.4516129,101,0.021857923,0.400166516,0.23857868
213,40,1.9876175,163,0.043715847,0.591971054,0.395939086
214,70,2.3267567,173,0.076502732,0.713329037,0.421319797
215,0,1.5365106,87,0,0.430546413,0.203045685
216,32,1.9594067,109,0.034972678,0.581876067,0.258883249
217,69,2.2004662,113,0.075409836,0.668137091,0.269035533
218,24,1.5592874,114,0.026229508,0.43869689,0.271573604
219,20,1.4135897,78,0.021857923,0.386560248,0.180203046
220,26,1.6071428,82,0.028415301,0.455821525,0.19035533
221,38,1.7325417,94,0.041530055,0.50069442,0.220812183
222,71,1.9415878,99,0.077595628,0.57549973,0.233502538
223,22,1.6178579,88,0.024043716,0.459655829,0.205583756
224,12,1.2906152,74,0.013114754,0.342554904,0.170050761
225,18,1.5110798,96,0.019672131,0.421446224,0.225888325
226,58,1.9363272,114,0.063387978,0.57361727,0.271573604
227,57,2.0502288,112,0.062295082,0.614375957,0.266497462
228,16,1.3076391,46,0.017486339,0.348646757,0.098984772
229,23,1.5365106,56,0.025136612,0.430546413,0.124365482
230,21,1.4666082,55,0.02295082,0.405532453,0.121827411
231,8,1.0445806,38,0.008743169,0.254513584,0.078680203
232,6,0.8619656,21,0.006557377,0.18916641,0.035532995
233,12,1.2052853,31,0.013114754,0.312020349,0.060913706
234,10,1.1191936,34,0.010928962,0.28121319,0.068527919
235,22,1.3304729,51,0.024043716,0.356817632,0.111675127
236,12,1.3006579,44,0.013114754,0.346148596,0.093908629
237,28,1.4644111,49,0.030601093,0.40474624,0.106598985
238,0,0.78571427,33,0,0.161880542,0.065989848
239,12,1.2222222,26,0.013114754,0.31808107,0.04822335
240,8,0.98558021,22,0.008743169,0.233400812,0.038071066
241,6,0.8870222,23,0.006557377,0.198132694,0.040609137
242,10,1.1561403,41,0.010928962,0.294434242,0.086294416
243,12,1.2063863,29,0.013114754,0.312414332,0.055837563
244,12,1.2222222,28,0.013114754,0.31808107,0.053299492
245,8,1.0697098,55,0.008743169,0.263505847,0.121827411
246,14,1.4538981,121,0.015300546,0.400984255,0.289340102
247,75,2.2168565,173,0.081967213,0.674002216,0.421319797
248,67,2.3166666,197,0.073224044,0.709718383,0.482233503
249,33,2.0231106,183,0.036065574,0.604671948,0.446700508
250,27,1.8518485,154,0.029508197,0.54338731,0.373096447
251,26,1.7426945,123,0.028415301,0.50432751,0.294416244
252,10,1.1981546,62,0.010928962,0.30946869,0.139593909
253,8,1.0207884,37,0.008743169,0.245999754,0.076142132
254,12,1.2222222,26,0.013114754,0.31808107,0.04822335
255,12,1.2063863,28,0.013114754,0.312414332,0.053299492
256,10,1.1058542,28,0.010928962,0.276439803,0.053299492
257,12,1.2063863,27,0.013114754,0.312414332,0.050761421
258,12,1.2222222,23,0.013114754,0.31808107,0.040609137
259,8,0.98558021,21,0.008743169,0.233400812,0.035532995
260,6,0.8619656,19,0.006557377,0.18916641,0.030456853
261,6,0.84912294,15,0.006557377,0.184570777,0.020304569
262,6,0.84912294,16,0.006557377,0.184570777,0.02284264
263,6,0.8870222,28,0.006557377,0.198132694,0.053299492
264,10,1.1365665,40,0.010928962,0.28742993,0.083756345
265,22,1.606352,57,0.024043716,0.455538544,0.126903553
266,51,1.7909094,67,0.055737705,0.521580788,0.152284264
267,38,1.6118186,66,0.041530055,0.457494719,0.149746193
268,30,1.4896638,63,0.032786885,0.413782697,0.14213198
269,26,1.4028426,67,0.028415301,0.382714493,0.152284264
270,8,1.1208336,55,0.008743169,0.28180005,0.121827411
271,14,1.4380959,97,0.015300546,0.395329577,0.228426396
272,102,2.172699,171,0.11147541,0.658200843,0.416243655
273,18,1.6216003,125,0.019672131,0.460995014,0.299492386
274,53,1.7841618,96,0.057923497,0.519166219,0.225888325
275,60,1.8962001,80,0.06557377,0.55925814,0.185279188
276,22,1.6042534,61,0.024043716,0.454787578,0.137055838
277,10,1.1191936,38,0.010928962,0.28121319,0.078680203
278,26,1.4255327,73,0.028415301,0.390833946,0.16751269
279,30,1.4724894,60,0.032786885,0.407636989,0.134517766
280,16,1.3006579,37,0.017486339,0.346148596,0.076142132
281,12,1.31797,53,0.013114754,0.352343579,0.116751269
282,24,1.4803609,71,0.026229508,0.410453736,0.162436548
283,16,1.2989333,36,0.017486339,0.345531463,0.073604061
284,16,1.2989333,38,0.017486339,0.345531463,0.078680203
285,16,1.3076391,50,0.017486339,0.348646757,0.109137056
286,20,1.4724894,71,0.021857923,0.407636989,0.162436548
287,48,1.8369439,103,0.052459016,0.53805383,0.243654822
288,16,1.2989333,37,0.017486339,0.345531463,0.076142132
289,18,1.3873369,52,0.019672131,0.377165914,0.114213198
290,32,1.6042534,75,0.034972678,0.454787578,0.172588832
291,46,1.7909094,78,0.050273224,0.521580788,0.180203046
292,46,1.8328277,61,0.050273224,0.536580884,0.137055838
293,32,1.6261337,51,0.034972678,0.462617252,0.111675127
294,36,1.5395753,77,0.039344262,0.431643088,0.177664975
295,10,1.1191936,34,0.010928962,0.28121319,0.068527919
296,6,0.8870222,23,0.006557377,0.198132694,0.040609137
297,6,0.84912294,17,0.006557377,0.184570777,0.025380711
298,6,0.8619656,19,0.006557377,0.18916641,0.030456853
299,142,2.3965516,193,0.155191257,0.738304529,0.472081218
300,32,1.8839605,129,0.034972678,0.554878307,0.30964467
301,12,1.2222222,27,0.013114754,0.31808107,0.050761421
302,8,0.98558021,21,0.008743169,0.233400812,0.035532995
303,6,0.8619656,19,0.006557377,0.18916641,0.030456853
304,6,0.84912294,15,0.006557377,0.184570777,0.020304569
305,6,0.84912294,14,0.006557377,0.184570777,0.017766497
306,6,0.84912294,15,0.006557377,0.184570777,0.020304569
307,6,0.8619656,19,0.006557377,0.18916641,0.030456853
308,8,0.98558021,22,0.008743169,0.233400812,0.038071066
309,12,1.2063863,30,0.013114754,0.312414332,0.058375635
310,12,1.2063863,30,0.013114754,0.312414332,0.058375635
311,8,0.98558021,22,0.008743169,0.233400812,0.038071066
312,6,0.8619656,20,0.006557377,0.18916641,0.032994924
313,6,0.8619656,20,0.006557377,0.18916641,0.032994924
314,8,0.98558021,22,0.008743169,0.233400812,0.038071066
315,12,1.2063863,29,0.013114754,0.312414332,0.055837563
316,14,1.4382962,95,0.015300546,0.395401252,0.223350254
317,7,1.2621337,98,0.007650273,0.332363049,0.230964467
318,36,1.8528867,226,0.039344262,0.543758821,0.555837563
319,70,2.2365911,293,0.076502732,0.681064069,0.725888325
320,915,3.1278689,366,1,1,0.911167513
321,492,2.8327429,389,0.537704918,0.894391754,0.969543147
322,177,2.5040345,374,0.193442623,0.77676634,0.931472081
323,47,2.0579145,234,0.05136612,0.617126218,0.576142132
324,16,1.4255327,88,0.017486339,0.390833946,0.205583756
325,60,1.9758738,148,0.06557377,0.587768674,0.35786802
326,61,2.208447,195,0.066666667,0.67099295,0.47715736
327,103,2.2908418,188,0.112568306,0.700477206,0.459390863
328,60,1.9768722,155,0.06557377,0.588125942,0.375634518
329,16,1.4516129,100,0.017486339,0.400166516,0.236040609
330,10,1.2196002,75,0.010928962,0.31714281,0.172588832
331,30,1.8344153,137,0.032786885,0.537148992,0.329949239
332,62,2.1594694,158,0.067759563,0.653466746,0.383248731
333,39,2.1087959,213,0.042622951,0.63533368,0.52284264
334,73,2.3073587,216,0.079781421,0.706387633,0.530456853
335,30,1.8337219,132,0.032786885,0.536900865,0.317258883
336,10,1.2196002,76,0.010928962,0.31714281,0.175126904
337,6,0.91666669,41,0.006557377,0.208740715,0.086294416
338,23,1.9756846,136,0.025136612,0.58770097,0.327411168
339,16,1.4791844,105,0.017486339,0.410032735,0.248730964
340,20,1.6771457,144,0.021857923,0.480871448,0.347715736
341,14,1.4850357,124,0.015300546,0.412126572,0.296954315
342,6,0.94787496,49,0.006557377,0.21990832,0.106598985
343,6,0.8619656,23,0.006557377,0.18916641,0.040609137
344,8,0.98558021,21,0.008743169,0.233400812,0.035532995
345,12,1.2222222,24,0.013114754,0.31808107,0.043147208
346,251,2.5402489,157,0.27431694,0.789725345,0.38071066
347,18,1.5967636,124,0.019672131,0.452107419,0.296954315
348,6,1.0698866,63,0.006557377,0.263569113,0.14213198
349,10,1.1981546,71,0.010928962,0.30946869,0.162436548
350,58,1.820729,147,0.063387978,0.53225147,0.355329949
351,149,2.3267567,169,0.16284153,0.713329037,0.411167513
352,12,1.2222222,24,0.013114754,0.31808107,0.043147208
353,8,0.98558021,24,0.008743169,0.233400812,0.043147208
354,6,0.94787496,41,0.006557377,0.21990832,0.086294416
355,12,1.3992285,108,0.013114754,0.381421219,0.256345178
356,14,1.5003179,121,0.015300546,0.417595173,0.289340102
357,8,1.1208336,65,0.008743169,0.28180005,0.147208122
358,16,1.4028426,72,0.017486339,0.382714493,0.164974619
359,109,2.1826198,154,0.119125683,0.661750914,0.373096447
360,38,1.6791822,128,0.041530055,0.481600191,0.307106599
361,8,1.0952908,53,0.008743169,0.272659783,0.116751269
362,6,0.9792943,50,0.006557377,0.231151455,0.109137056
363,14,1.4850357,115,0.015300546,0.412126572,0.274111675
364,152,2.3602958,144,0.166120219,0.725330709,0.347715736
365,24,1.6700469,97,0.026229508,0.478331204,0.228426396
366,12,1.2063863,28,0.013114754,0.312414332,0.053299492
367,8,0.98558021,22,0.008743169,0.233400812,0.038071066
368,13,1.7555087,125,0.01420765,0.508912959,0.299492386
369,22,1.6693437,122,0.024043716,0.47807957,0.291878173
370,8,1.0952908,55,0.008743169,0.272659783,0.121827411
371,6,0.8870222,29,0.006557377,0.198132694,0.055837563
372,8,1.0207884,29,0.008743169,0.245999754,0.055837563
373,26,1.3938289,44,0.028415301,0.37948902,0.093908629
374,26,1.3845592,36,0.028415301,0.376171939,0.073604061
375,30,1.8518485,131,0.032786885,0.54338731,0.314720812
376,10,1.2409762,86,0.010928962,0.324792024,0.200507614
377,8,1.0697098,55,0.008743169,0.263505847,0.121827411
378,16,1.4028426,70,0.017486339,0.382714493,0.159898477
379,16,1.4255327,93,0.017486339,0.390833946,0.218274112
380,12,1.3636364,108,0.013114754,0.368684899,0.256345178
381,32,1.8950444,137,0.034972678,0.558844583,0.329949239
382,60,2.1875978,143,0.06557377,0.663532247,0.345177665
383,6,0.91666669,49,0.006557377,0.208740715,0.106598985
384,6,0.84912294,18,0.006557377,0.184570777,0.027918782
385,6,0.8619656,19,0.006557377,0.18916641,0.030456853
386,8,0.98558021,22,0.008743169,0.233400812,0.038071066
387,12,1.2063863,29,0.013114754,0.312414332,0.055837563
388,16,1.2989333,35,0.017486339,0.345531463,0.07106599
389,18,1.3873683,39,0.019672131,0.377177151,0.081218274
390,14,1.3057258,32,0.015300546,0.347962099,0.063451777
391,8,1.0207884,31,0.008743169,0.245999754,0.060913706
392,8,1,27,0.008743169,0.238560808,0.050761421
393,12,1.2222222,24,0.013114754,0.31808107,0.043147208
394,12,1.2222222,24,0.013114754,0.31808107,0.043147208
395,8,1,29,0.008743169,0.238560808,0.055837563
396,8,1.0697098,48,0.008743169,0.263505847,0.104060914
397,18,1.5110798,108,0.019672131,0.421446224,0.256345178
398,36,1.9756846,136,0.039344262,0.58770097,0.327411168
399,12,1.3088794,90,0.013114754,0.349090587,0.210659898
400,6,0.91666669,41,0.006557377,0.208740715,0.086294416
401,6,0.84912294,18,0.006557377,0.184570777,0.027918782
402,6,0.8619656,19,0.006557377,0.18916641,0.030456853
403,8,0.98558021,22,0.008743169,0.233400812,0.038071066
404,12,1.2063863,28,0.013114754,0.312414332,0.053299492
405,16,1.3006579,37,0.017486339,0.346148596,0.076142132
406,30,1.4635203,44,0.032786885,0.404427475,0.093908629
407,16,1.3006579,37,0.017486339,0.346148596,0.076142132
408,16,1.3873369,56,0.017486339,0.377165914,0.124365482
409,28,1.5405476,52,0.030601093,0.431991017,0.114213198
410,22,1.4644111,48,0.024043716,0.40474624,0.104060914
411,22,1.4864661,45,0.024043716,0.412638428,0.096446701
412,16,1.3988512,45,0.017486339,0.381286206,0.096446701
413,12,1.238816,57,0.013114754,0.324019015,0.126903553
414,18,1.5110798,92,0.019672131,0.421446224,0.215736041
415,44,1.8017781,130,0.048087432,0.525470057,0.312182741
416,58,1.9487677,175,0.063387978,0.578068994,0.426395939
417,64,2.1424189,221,0.069945355,0.647365375,0.543147208
418,144,2.4437983,303,0.157377049,0.755211345,0.751269036
419,23,1.5992693,132,0.025136612,0.453004062,0.317258883
420,33,1.9019953,209,0.036065574,0.561331902,0.512690355
421,12,1.7379411,77,0.013114754,0.502626547,0.177664975
422,30,1.7379411,77,0.032786885,0.502626547,0.177664975
423,20,1.3938289,65,0.021857923,0.37948902,0.147208122
424,12,1.2123377,42,0.013114754,0.314543988,0.088832487
425,10,1.1191936,33,0.010928962,0.28121319,0.065989848
426,22,1.3076391,40,0.024043716,0.348646757,0.083756345
427,8,1,25,0.008743169,0.238560808,0.045685279
428,66,1.9805739,107,0.072131148,0.589450563,0.253807107
429,12,1.3992285,103,0.013114754,0.381421219,0.243654822
430,16,1.4255327,88,0.017486339,0.390833946,0.205583756
431,52,1.9051077,92,0.056830601,0.562445647,0.215736041
432,58,2.0790501,92,0.063387978,0.624689406,0.215736041
433,26,1.7307693,80,0.028415301,0.500060182,0.185279188
434,10,1.1768752,61,0.010928962,0.301854044,0.137055838
435,6,0.94787496,43,0.006557377,0.21990832,0.091370558
436,10,1.1191936,38,0.010928962,0.28121319,0.078680203
437,20,1.550553,49,0.021857923,0.435571362,0.106598985
438,20,1.5405476,54,0.021857923,0.431991017,0.11928934
439,12,1.238816,48,0.013114754,0.324019015,0.104060914
440,14,1.3006579,45,0.015300546,0.346148596,0.096446701
441,18,1.3938289,54,0.019672131,0.37948902,0.11928934
442,20,1.4635203,53,0.021857923,0.404427475,0.116751269
443,16,1.3845592,46,0.017486339,0.376171939,0.098984772
444,8,1.0207884,34,0.008743169,0.245999754,0.068527919
445,6,0.8619656,23,0.006557377,0.18916641,0.040609137
446,6,0.8870222,31,0.006557377,0.198132694,0.060913706
447,10,1.1768752,59,0.010928962,0.301854044,0.131979695
448,26,1.7307693,80,0.028415301,0.500060182,0.185279188
449,52,2.0790501,92,0.056830601,0.624689406,0.215736041
450,52,1.9051077,92,0.056830601,0.562445647,0.215736041
451,16,1.4255327,88,0.017486339,0.390833946,0.205583756
452,12,1.3992285,103,0.013114754,0.381421219,0.243654822
453,8,1.0207884,28,0.008743169,0.245999754,0.053299492
454,8,1,28,0.008743169,0.238560808,0.053299492
455,12,1.2123377,49,0.013114754,0.314543988,0.106598985
456,24,1.4803609,74,0.026229508,0.410453736,0.170050761
457,40,1.9912097,83,0.043715847,0.593256491,0.192893401
458,62,2.1571438,83,0.067759563,0.652634551,0.192893401
459,22,1.2989333,32,0.024043716,0.345531463,0.063451777
460,10,1.2829794,81,0.010928962,0.3398225,0.187817259
461,6,0.8870222,32,0.006557377,0.198132694,0.063451777
462,68,1.9805739,107,0.07431694,0.589450563,0.253807107
463,16,1.4255327,88,0.017486339,0.390833946,0.205583756
464,12,1.3455029,93,0.013114754,0.362195985,0.218274112
465,30,1.8337219,101,0.032786885,0.536900865,0.23857868
