Ref,x1,y1,x2,y2,Choice,Choice R3,Choice R7,Choice [Connectivity Wgt],Choice [Connectivity Wgt] R3,Choice [Connectivity Wgt] R7,Choice [Connectivity Wgt][Norm],Choice [Connectivity Wgt][Norm] R3,Choice [Connectivity Wgt][Norm] R7,Choice [Norm],Choice [Norm] R3,Choice [Norm] R7,Connectivity,Control,Controllability,Entropy,Entropy R3,Entropy R7,Harmonic Mean Depth,Harmonic Mean Depth R3,Harmonic Mean Depth R7,Integration [HH],Integration [HH] R3,Integration [HH] R7,Integration [P-value],Integration [P-value] R3,Integration [P-value] R7,Integration [Tekl],Integration [Tekl] R3,Integration [Tekl] R7,Intensity,Intensity R3,Intensity R7,Line Length,Mean Depth,Mean Depth R3,Mean Depth R7,Mean Depth [Connectivity Wgt],Mean Depth [Connectivity Wgt] R3,Mean Depth [Connectivity Wgt] R7,Node Count,Node Count R3,Node Count R7,RA,RA R3,RA R7,RA [Penn],RA [Penn] R3,RA [Penn] R7,RRA,RRA R3,RRA R7,Relativised Entropy,Relativised Entropy R3,Relativised Entropy R7,Total Connectivity,Total Connectivity R3,Total Connectivity R7,Total Depth,Total Depth R3,Total Depth R7
0,-5636.72043099,3141.93995502,-4805.07074754,2911.92099003,46721,54,3497,366606,1260,42692,0.040289126,0.098437503,0.023528082,0.04472043,0.057082452,0.022502784,3,0.77777779,0.2,3.6741116,1.1774589,2.1804049,5.9192548,8.8662424,16.239672,1.0248973,1.9233313,1.3824449,1.0248973,1.9233313,1.3824449,0.70617789,0.7221505,0.71425176,0.47570148,0.76790798,0.46046329,862.87305,8.729599,2.590909,5.7455196,8.2243319,2.4749999,5.665617,1447,45,559,0.010698407,0.073995769,0.017039567,0.68801117,0.17647059,0.20408776,0.97570747,0.51993126,0.72335613,3.1826215,2.2734091,3.1710594,4266,160,1905,12623,114,3206
1,-4829.24011929,2918.94629403,-4050.67267809,2662.9655525,213036,430,20586,1785765,7952,242884,0.19625133,0.15628777,0.08199507,0.20391391,0.13271604,0.077578798,9,2.9761906,0.27272728,3.7924228,1.3209157,2.3892257,6.4088645,23.040001,40.000389,1.1059352,2.6100259,1.5863442,1.1059352,2.6100259,1.5863442,0.71199042,0.77052444,0.73095161,0.52984798,0.91021079,0.54692221,819.56903,8.163209,2.4814816,5.3758574,7.6026721,2.4263322,5.2662282,1447,82,730,0.0099144755,0.037037037,0.012021586,0.72189558,0.24528302,0.26717207,0.90421206,0.38313797,0.63038021,3.2164598,2.1024466,2.8745978,4266,319,2434,11804,201,3919
2,-4094.08678367,2674.61728286,-2258.48562942,2468.35363779,136844,246,9822,1186164,5074,116445,0.13035661,0.13321781,0.058106229,0.13098441,0.088648647,0.056720141,7,2.2873015,0.25925925,3.8788512,1.2424515,2.3529024,6.5429616,18.718662,31.916315,1.0069689,2.4330468,1.4730406,1.0069689,2.4330468,1.4730406,0.70484346,0.75961912,0.72091669,0.49342397,0.82109839,0.52326137,1847.1536,8.8672199,2.5466666,5.5059423,8.3052044,2.4166667,5.4340658,1447,76,590,0.010888886,0.041801803,0.015326334,0.70577282,0.21088435,0.24452035,0.99307936,0.41100731,0.67886794,3.3394985,2.2206297,2.9846635,4266,276,2002,12822,191,3243
3,-2283.84739524,2473.86442225,-1665.4371236,2255.04941435,18266,42,1613,128628,815,16896,0.014135911,0.093549125,0.018323749,0.01748386,0.079545453,0.021484323,3,0.97619045,0.25,3.8968911,1.2459822,2.2336559,6.3387022,8.1290321,14.644862,0.89487362,1.7429162,1.2920872,0.89487362,1.7429162,1.2920872,0.69604772,0.70516574,0.70167768,0.44053137,0.84726793,0.47899234,655.98114,9.8526974,2.5454545,5.677835,9.2925453,2.5,5.6516938,1447,34,389,0.012252868,0.096590906,0.024174858,0.68062973,0.19047619,0.21326397,1.1174762,0.57375103,0.77394158,3.4546084,2.1577387,3.113723,4266,132,1358,14247,84,2203
4,-4829.24011929,2892.63763623,-4061.8542062,2640.33320545,528237,448,39845,4616122,13731,592516,0.50730085,0.12326738,0.14589499,0.50561816,0.072072074,0.10278867,8,1.7337662,0.19512194,3.7370675,1.210292,2.4242625,6.2645211,23.614489,41.879742,1.2067078,2.7567978,1.7256907,1.2067078,2.7567978,1.7256907,0.71876991,0.7776475,0.74127609,0.5696941,0.78599423,0.58087468,807.79865,7.5650067,2.5625,5.1793418,6.9749179,2.4809322,4.9536843,1447,113,882,0.0090865148,0.028153153,0.009498504,0.73501742,0.2081448,0.30066475,0.82870102,0.36273971,0.57947814,3.1396163,2.26771,2.7505403,4266,472,2850,10939,287,4563
5,-4094.08678367,2648.30862506,-2258.48562942,2442.04497999,237897,489,19889,2018579,9024,264152,0.22183703,0.2088019,0.082535893,0.22771038,0.18104406,0.068416908,11,3.7916667,0.34375,3.7861066,1.3888378,2.3142033,6.4592848,24.639999,42.135727,1.0932695,2.6393981,1.5478071,1.0932695,2.6393981,1.5478071,0.71110445,0.77295721,0.72942054,0.52290696,1.0015657,0.5120334,1847.1536,8.2461967,2.4189188,5.5268674,7.6608062,2.3333333,5.3600793,1447,75,764,0.010029337,0.038874492,0.011881542,0.71867365,0.27586207,0.24204521,0.91468757,0.37887424,0.64607531,3.25107,1.9978659,2.9967265,4266,294,2530,11924,179,4217
6,-2283.84739524,2447.55576444,-1665.4371236,2228.74075655,102266,53,3264,801802,1019,43803,0.088116132,0.076705933,0.023913877,0.097887024,0.075391181,0.021540999,3,1.0909091,0.2,3.8313723,1.2571518,2.156162,6.2350812,8.6929131,15.979325,0.96996421,1.8815688,1.3680784,0.96996421,1.8815688,1.3680784,0.70202911,0.71858436,0.71309239,0.46947208,0.86015654,0.45186085,655.98114,9.1673584,2.5263157,5.7822142,8.5937643,2.4907975,5.6995821,1447,39,552,0.011304302,0.082503557,0.017389869,0.69454789,0.20547946,0.19786911,1.0309658,0.53147137,0.73095232,3.3666492,2.1378438,3.2042911,4266,163,1914,13256,96,3186
7,-6492.19139495,4375.83359896,-6360.45406,5050.23572232,28740,22,328,199464,202,3116,0.02192062,0.31172839,0.092189349,0.027509369,0.2820513,0.094090648,3,1.3333334,0.42857143,3.5785353,1.5164965,2.1860754,12.757568,5.3333335,7.0007324,0.67822838,1.3006579,0.83696789,0.67822838,1.3006579,0.83696789,0.67622715,0.64624065,0.62367129,0.30659842,1.4153968,0.47402146,687.14844,12.680498,2.2307692,5.6785712,12.439053,2.0833333,5.7346153,1447,14,85,0.016166778,0.20512821,0.11273666,0.43952215,0.30434781,0.1863354,1.4744296,0.76884174,1.1947889,3.807807,1.5425942,3.2785108,4266,36,260,18336,29,477
8,-6604.72865198,3479.57971069,-6485.07123164,4421.20960584,31570,10,434,220466,154,4462,0.024228688,0.1925,0.044662654,0.03021819,0.10989011,0.03936151,2,0.66666669,0.33333334,3.5687222,1.3797646,2.125787,12.895899,4.5714288,7.5383549,0.74072278,1.1768752,0.97283995,0.74072278,1.1768752,0.97283995,0.68240607,0.62482291,0.65418768,0.33393306,1.0892878,0.44348824,949.20215,11.695021,2.4285715,5.8322148,11.450773,2.25,5.7941833,1447,15,150,0.014802797,0.21978022,0.065300196,0.46133751,0.2,0.17525773,1.3500328,0.84970772,1.0279183,3.6665149,1.8288469,3.2745013,4266,40,447,16911,34,869
9,-6879.78634932,2783.71293787,-6691.32984134,3215.96687619,429394,73,2892,3206815,884,27564,0.35242134,0.22830579,0.10344905,0.41100758,0.20797721,0.096754767,5,2.1666667,0.41666666,3.496701,1.4262178,2.357708,10.716529,9.7674417,16.217821,0.86376697,1.7841618,1.201665,0.86376697,1.7841618,1.201665,0.69345355,0.71033168,0.68598831,0.38154939,1.1092806,0.527749,471.54993,10.171508,2.3703704,5.4897957,9.9212379,2.2954545,5.4643836,1447,28,246,0.012694128,0.10541311,0.036801606,0.51392758,0.27450982,0.24085577,1.1577196,0.56048727,0.83217865,3.4549875,1.860845,2.9611502,4266,88,730,14708,64,1345
10,-7266.19515872,2279.23154462,-6864.40995491,2810.21476957,145467,42,1858,1139421,709,18054,0.12521966,0.16047986,0.1135129,0.13923818,0.11111111,0.096239515,3,0.89999998,0.25,3.5572476,1.3358364,2.4282322,10.36391,7.8904109,13.094334,0.79473275,1.7001897,1.1658849,0.79473275,1.7001897,1.1658849,0.6874215,0.70085883,0.67855757,0.35713157,0.96848136,0.55970895,665.86377,10.968188,2.4642856,5.3654823,10.743085,2.3723404,5.2943263,1447,29,198,0.0137968,0.10846561,0.044545736,0.49794498,0.2264151,0.25925925,1.2582847,0.58816963,0.85771763,3.5994883,1.9937294,2.8718259,4266,94,564,15860,69,1057
11,-6696.53275824,3200.65380182,-6591.28288881,3546.54814857,76456,27,1005,542397,328,9884,0.059608139,0.19500594,0.041762438,0.073182195,0.17647059,0.037831735,3,1.2,0.33333334,3.5527787,1.4562478,2.2093897,15.634142,6.5454545,11.256824,0.81578672,1.4724894,1.1300306,0.81578672,1.4724894,1.1300306,0.68930364,0.6733889,0.6787923,0.36613283,1.2029873,0.47242248,361.5528,10.710927,2.3333333,5.7012987,10.463431,2.2586207,5.645349,1447,19,232,0.013440729,0.15686275,0.040880859,0.4853394,0.27272728,0.20439561,1.2258105,0.67912209,0.88493174,3.526746,1.7290384,3.1334515,4266,58,688,15488,42,1317
12,-7761.3457159,1789.21439383,-7224.09385224,2327.43466543,145818,95,2399,1130211,1431,22832,0.1242075,0.25959185,0.18192756,0.13957416,0.15966387,0.1505869,5,1.7333333,0.3125,3.5777018,1.4048157,2.5362735,16.632692,11.643454,17.149214,0.74924964,1.9768722,1.1939566,0.74924964,1.9768722,1.1939566,0.68321675,0.72799182,0.67899603,0.33862731,1.0536118,0.61526847,760.47394,11.573306,2.4000001,5.1508379,11.381857,2.1714287,5.0419164,1447,36,180,0.014634334,0.082352944,0.04663863,0.46746778,0.26865673,0.29439697,1.3346686,0.5058496,0.83755136,3.7534492,1.9121839,2.7364178,4266,105,501,16735,84,922
13,-7996.8252587,1478.24028413,-7733.10754162,1820.69408694,32915,16,708,239280,348,7027,0.026296303,0.12373333,0.084014326,0.031505596,0.069264069,0.06421186,2,0.44999999,0.22222222,3.5733969,1.2939636,2.4332371,9.372797,5.5572519,9.3196983,0.72177416,1.4652896,1.0809332,0.72177416,1.4652896,1.0809332,0.68057775,0.67249256,0.66483438,0.32581633,0.93003631,0.56411988,432.2287,11.975796,2.5,5.3489933,11.801219,2.4000001,5.200489,1447,23,150,0.015191413,0.14285715,0.05877018,0.47333664,0.19512194,0.25773194,1.3854749,0.682459,0.92512649,3.7688892,2.0246935,2.8482723,4266,75,409,17317,55,797
14,-8339.87896623,866.081659131,-7949.55569262,1552.22263302,34889,34,741,247847,361,6699,0.027237795,0.23022959,0.099473603,0.033395071,0.25,0.094095238,4,2.3333333,0.5,3.5524473,1.4644111,2.4434364,7.4303942,6.5454545,10.39239,0.72579849,1.4666082,1.0313839,0.72579849,1.4666082,1.0313839,0.68096924,0.67273146,0.6561029,0.32571226,1.2552096,0.56938791,789.39325,11.914938,2.2941177,5.3333335,11.7391,2.25,5.3215261,1447,18,127,0.01510718,0.16176471,0.06933333,0.49988911,0.29032257,0.25714287,1.377793,0.68184537,0.96957105,3.7290981,1.7119834,2.8452139,4266,56,367,17229,39,672
15,-8769.68973746,8.63040766621,-8312.73711443,916.183561616,0,0,0,4261,21,239,0.00046827376,0.062130179,0.0080287559,0,0,0,1,0.25,0.25,3.5546899,1.4005014,2.2727308,5.7960129,2.5263157,4.3792148,0.66492206,0.80638385,0.86452359,0.66492206,0.80638385,0.86452359,0.6748535,0.52244276,0.62838638,0.29857993,1.2604512,0.50067586,1016.0996,12.914247,2.375,5.6022725,12.738631,2.3076923,5.4672132,1447,9,89,0.016490307,0.39285713,0.10579937,0.47765449,0.15384616,0.20118344,1.5039357,1.2401042,1.1567065,3.8507631,1.602149,3.0152593,4266,26,244,18674,19,493
16,-6459.30572389,4363.67617268,-6327.56838894,5038.07829604,40152,44,1377,313168,764,13289,0.034416419,0.13599145,0.059030607,0.038432714,0.11640212,0.064584211,4,1.75,0.40000001,3.5743754,1.2915533,2.4492035,6.2902451,8.4705887,14.166815,0.81300765,1.6597091,1.2218431,0.81300765,1.6597091,1.2218431,0.68905741,0.6963402,0.68428671,0.36710349,0.91353762,0.58354449,687.14844,10.744122,2.5,5.2222223,10.39428,2.4528301,5.1967211,1447,29,208,0.013486674,0.11111111,0.04099245,0.5727973,0.20754717,0.28419328,1.2300007,0.60251522,0.81843567,3.5661004,2.0876536,2.7706797,4266,106,671,15536,70,1081
17,-6571.84298092,3467.42228441,-6452.18556059,4409.05217957,205328,114,6247,1767050,2602,67111,0.19419459,0.16992652,0.17491034,0.19653596,0.085972853,0.17202258,4,0.80952382,0.19047619,3.537333,1.2600926,2.5293465,6.292604,11.727399,19.138634,0.89922893,2.1570766,1.3431766,0.89922893,2.1570766,1.3431766,0.69640529,0.74120998,0.69883424,0.40183082,0.85621679,0.61696929,949.20215,9.8098202,2.5192308,5.1185184,9.4580402,2.3771429,5.0924659,1447,53,271,0.012193522,0.059577677,0.030620955,0.59634334,0.21782178,0.30456534,1.1120639,0.46359038,0.74450374,3.4228916,2.1516283,2.7159088,4266,175,876,14185,131,1382
18,-6846.90067827,2771.55551159,-6658.14775033,3204.48933461,545285,105,4407,4312251,1351,51963,0.47390613,0.24047704,0.053789143,0.52193618,0.19886364,0.052561272,5,1.7833333,0.3125,3.3193312,1.4334123,2.1314187,7.2180114,11.437309,19.356997,1.0215157,1.975305,1.2671225,1.0215157,1.975305,1.2671225,0.70592761,0.72835159,0.70087177,0.42834854,1.1076368,0.44243085,472.2916,8.755187,2.3636363,5.8317075,8.4102201,2.2641509,5.8280578,1447,34,411,0.010733822,0.085227273,0.023626931,0.60940439,0.2857143,0.18778189,0.97893745,0.50625092,0.7891897,3.2194583,1.8497999,3.2744589,4266,106,1390,12660,78,2391
19,-7233.30948767,2267.07411834,-6831.52428385,2798.0573433,92426,86,2128,684910,923,21716,0.075269982,0.29578593,0.055704262,0.088468365,0.26461539,0.060377359,5,1.95,0.35714287,3.380805,1.4988356,2.1698861,7.316751,10.140845,16.035093,0.91899538,1.8900454,1.1524335,0.91899538,1.8900454,1.1524335,0.69801092,0.72235757,0.68359631,0.39249235,1.2646425,0.45582974,665.86377,9.6203318,2.2692308,5.7819548,9.2974682,2.1392405,5.8233294,1447,27,267,0.011931255,0.10153846,0.036090225,0.58636135,0.32653061,0.19238095,1.0881448,0.52908778,0.86772901,3.3692989,1.6910107,3.2521708,4266,79,883,13911,59,1538
20,-6663.8585317,3187.80148193,-6558.39721775,3534.39072229,210130,65,3683,1721138,1145,39761,0.18914898,0.14656,0.068685137,0.20113234,0.097597599,0.072159089,4,1.45,0.30769232,3.4270711,1.2527603,2.3187437,6.1795053,9.9310341,17.052713,0.95532292,1.8421876,1.2667266,0.95532292,1.8421876,1.2667266,0.70089215,0.71489865,0.69624829,0.41359234,0.85008734,0.51085567,362.27917,9.292531,2.5405405,5.5562501,8.9507732,2.424,5.586431,1447,38,321,0.011477551,0.085585587,0.028565831,0.6020906,0.1971831,0.23222749,1.0467664,0.54283291,0.78943634,3.3052747,2.1677585,3.0266995,4266,125,1076,13437,94,1778
21,-7728.46004484,1777.05696756,-7191.20818119,2315.27723915,80322,56,1599,595897,710,15229,0.06548766,0.25931337,0.097821198,0.076882653,0.22134387,0.094975054,4,1.5333333,0.33333334,3.4297986,1.4750162,2.3424253,6.3486152,8.5853662,13.620785,0.84279555,1.7257152,1.1005478,0.84279555,1.7257152,1.1005478,0.69166267,0.705015,0.67133182,0.36516213,1.2207031,0.51960278,760.47394,10.399723,2.3043478,5.5380435,10.102438,2.1891892,5.5430107,1447,24,185,0.013009998,0.11857708,0.049596105,0.5693146,0.30232558,0.22899354,1.1865274,0.57946992,0.90863842,3.5042114,1.723595,3.029959,4266,74,558,15038,53,1019
22,-7963.93958765,1466.08285786,-7700.22187057,1808.53666066,14055,14,697,109264,280,6561,0.012007854,0.14568157,0.084101908,0.013453173,0.073684208,0.08185555,2,0.5,0.25,3.3974004,1.3008107,2.4379492,5.7276726,5.3333335,8.7809219,0.79694432,1.390353,1.0431491,0.79694432,1.390353,1.0431491,0.68762106,0.66191155,0.65820044,0.34203288,0.94196635,0.5675649,432.2287,10.940526,2.5,5.3358779,10.662212,2.3548386,5.392405,1447,21,132,0.013758513,0.15789473,0.066705815,0.56418651,0.1891892,0.25751635,1.2547928,0.71924186,0.95863569,3.6165993,2.0085444,2.8371203,4266,62,395,15820,50,699
23,-8306.99329518,853.924232855,-7916.67002157,1540.06520674,15641,46,898,114834,493,7501,0.012619983,0.24842529,0.10611419,0.014971261,0.21904762,0.11403175,4,2.0833333,0.40000001,3.4307458,1.4583882,2.4569986,5.6763463,7.8805971,11.710567,0.78714198,1.6071428,1.0332763,0.78714198,1.6071428,1.0332763,0.68673325,0.69100952,0.65629381,0.34114137,1.1883163,0.57360077,789.39325,11.064316,2.3333333,5.325397,10.804266,2.2063491,5.3670211,1447,22,127,0.013929849,0.13333334,0.06920635,0.57699686,0.2820513,0.25850341,1.2704188,0.62222224,0.96779525,3.6265755,1.7643235,2.8790658,4266,63,376,15999,49,671
24,-8736.80406641,-3.52701861006,-8277.02193757,909.645814018,0,0,0,4261,27,235,0.00046827376,0.052734375,0.0081597222,0,0,0,1,0.25,0.25,3.4329886,1.3026958,2.3816612,4.7671642,2.6666667,4.5878143,0.71604437,0.88468331,0.87963414,0.71604437,0.88468331,0.87963414,0.68001741,0.55540973,0.62822902,0.31052911,1.0235467,0.54758412,1022.3914,12.063623,2.5,5.4146342,11.803798,2.375,5.4333334,1447,11,83,0.015312974,0.33333334,0.10900331,0.55344033,0.11764706,0.2314225,1.3965615,1.130348,1.1368363,3.7647593,1.8562342,2.8641961,4266,32,240,17444,25,444
25,-6664.97841575,3208.22708515,-6088.02613203,3165.92103201,25093,10,578,183763,186,6888,0.020195117,0.10686585,0.018200556,0.024018532,0.083333336,0.017708333,2,0.75,0.33333334,3.3924501,1.3047132,2.1566195,5.2165217,4.7058825,8.5644217,0.91379046,1.2196002,1.1441313,0.91379046,1.2196002,1.1441313,0.69759077,0.63400531,0.68211991,0.39161348,0.96435326,0.45430431,578.50128,9.6694326,2.5,5.7695313,9.3195028,2.4576271,5.7862067,1447,17,257,0.011999215,0.2,0.037408087,0.60277575,0.1724138,0.1940594,1.0943427,0.81994081,0.87402552,3.357657,1.9794723,3.1825576,4266,59,870,13982,40,1477
26,-6141.52400661,3165.92103201,-5979.91576465,3181.51138003,25339,8,512,185879,122,6946,0.020427659,0.1525,0.013537731,0.024253998,0.14545454,0.012134139,2,0.83333331,0.40000001,3.4027231,1.4308271,1.9430534,5.022964,4,7.3010516,0.92620289,1.0445806,1.1220897,0.92620289,1.0445806,1.1220897,0.69858962,0.59431612,0.68290806,0.39813536,1.2264233,0.38834468,162.35851,9.5532503,2.3636363,6.024055,9.1631508,2.375,6.0009871,1447,12,292,0.011838409,0.27272728,0.034648657,0.62500757,0.21052632,0.15246376,1.079677,0.957322,0.89119428,3.3254783,1.6862333,3.4453871,4266,40,1013,13814,26,1753
27,-6000.05447288,3180.98872547,-5588.13307501,3133.61119542,30462,22,1293,213742,338,13824,0.023489738,0.13795918,0.014351087,0.029157633,0.14379086,0.016616333,3,1.3333334,0.42857143,3.5044065,1.3502136,1.9874396,5.5096278,5.9325843,10.815373,0.96685326,1.3592209,1.2182206,0.96685326,1.3592209,1.2182206,0.70178866,0.65684551,0.69655395,0.4280304,1.0261624,0.40011492,414.63702,9.1936378,2.4444444,5.9822783,8.7477732,2.4571428,5.9423633,1447,19,396,0.011340675,0.16993465,0.025290754,0.65562147,0.21212122,0.16219668,1.0342832,0.73571557,0.82086939,3.2484705,1.9332598,3.4035995,4266,70,1388,13294,44,2363
28,-5642.23880034,3116.90488222,-4810.58911689,2886.88591723,590198,122,19235,4945861,5322,309365,0.54353833,0.063319452,0.075484619,0.56492603,0.02979243,0.048621733,4,0.86309522,0.14814815,3.6223216,1.0608937,2.3310494,5.9569383,12.94066,24.189789,1.228448,2.4252028,1.7042502,1.228448,2.4252028,1.7042502,0.72017401,0.75871044,0.74029028,0.56215137,0.65068144,0.55048108,862.87305,7.4488244,2.6593406,5.2404494,6.8668542,2.5560975,4.9835835,1447,92,891,0.008925708,0.036874238,0.0095398184,0.72895592,0.15642458,0.29046813,0.8140353,0.41233665,0.58676827,3.0690949,2.4662633,2.8222487,4266,410,2863,10771,242,4664
29,-6670.49678509,3183.19201235,-6093.54450138,3140.88595921,349077,12,809,2778525,194,14769,0.30535328,0.11533888,0.012060141,0.33412972,0.078431375,0.0089367582,2,0.69999999,0.2857143,3.1625826,1.3052267,1.8279787,5.0421371,5.0574713,9.1354122,1.0434759,1.3088794,1.1993004,1.0434759,1.3088794,1.1993004,0.70754153,0.64932406,0.69655615,0.41689503,0.95381951,0.35592654,578.50128,8.5919781,2.5,6.1502347,8.1983118,2.3793104,6.1246004,1447,19,427,0.010507928,0.17647059,0.0242364,0.63570601,0.18181819,0.13451676,0.95833558,0.76401234,0.83381945,3.2479181,1.9928683,3.6001976,4266,58,1565,12424,45,2620
30,-6147.04237596,3140.88595921,-5985.434134,3156.47630723,349925,6,1030,2784537,146,18089,0.306014,0.089873806,0.0083944034,0.33494139,0.10909091,0.006029739,2,1,0.5,3.2207909,1.3152586,1.7634356,4.7152514,3.5,6.6880884,1.0847801,0.9792943,1.2754014,1.0847801,0.9792943,1.2754014,0.71050614,0.58048201,0.70785886,0.44137555,1.0522069,0.34003729,162.35851,8.3029041,2.4545455,6.1965814,7.8495078,2.5964913,6.0679193,1447,12,586,0.010107826,0.29090908,0.017796511,0.66538864,0.15789473,0.12869017,0.92184585,1.0211434,0.78406692,3.1740334,1.8780922,3.6479356,4266,57,2076,12006,27,3625
31,-6005.57284223,3155.95365267,-5593.65144436,3108.57612263,351031,10,1857,2792207,430,25227,0.3068569,0.037717644,0.0075097522,0.33600003,0.024630541,0.0062722713,2,0.75,0.33333334,3.4247124,0.94193006,2.0325627,5.2201757,5.0410957,9.7225533,1.1452987,1.4690225,1.4464058,1.1452987,1.4690225,1.4464058,0.71469396,0.67460167,0.72354925,0.49550632,0.57669187,0.41946086,414.63702,7.9170122,2.724138,5.8532467,7.3952179,2.6821191,5.6647377,1447,30,771,0.0095737195,0.12315271,0.012622228,0.69674367,0.090909094,0.18743205,0.87313467,0.68072474,0.69136894,3.0658116,2.5626385,3.2878077,4266,151,2592,11448,79,4507
32,-6974.59620267,3209.91801878,-6698.56111376,3188.76043896,246261,18,1173,1782593,384,12216,0.19590273,0.16131064,0.07931824,0.23571624,0.071146242,0.062656909,2,0.40000001,0.2,3.5452578,1.3061842,2.3466759,9.0902519,5.6986303,9.8121643,0.79045522,1.5226898,1.1314527,0.79045522,1.5226898,1.1314527,0.68703431,0.67999154,0.67523444,0.35401201,0.94995219,0.52719098,276.84476,11.02213,2.4782608,5.4793816,10.799109,2.3043478,5.4000001,1447,24,195,0.01387146,0.13438736,0.046418462,0.49522814,0.20930232,0.23972003,1.2650938,0.65673256,0.88381952,3.5976222,1.9988564,2.9454064,4266,69,555,15938,57,1063
33,-7587.65796298,3348.10267464,-6931.77717967,3203.85900409,251807,73,2126,1800729,808,19004,0.19789584,0.25893286,0.19022167,0.24102476,0.24333334,0.16506211,5,2.1666667,0.38461539,3.6159711,1.495454,2.4908493,10.619355,9.7959185,14.945619,0.72996098,1.8369439,1.1285124,0.72996098,1.8369439,1.1285124,0.68137228,0.7169925,0.67097056,0.33343807,1.2542517,0.58907676,671.55481,11.852697,2.28,5.2608695,11.660337,2.1772151,5.1476512,1447,26,162,0.015021034,0.10666667,0.05326087,0.4792434,0.31914893,0.27407408,1.3699362,0.54438245,0.88612229,3.7546008,1.7047032,2.8081357,4266,79,447,17139,57,847
34,-7833.54512341,3313.35873549,-7572.6170355,3347.56049575,100755,14,1162,796211,402,11196,0.087501697,0.099259257,0.16534735,0.096440725,0.039886039,0.13040063,2,0.53333336,0.25,3.6555932,1.1277924,2.5084002,9.472353,5.5609756,9.1276951,0.67403811,1.5003179,1.1136211,0.67403811,1.5003179,1.1136211,0.67579687,0.67780679,0.66555959,0.31126535,0.73437637,0.619075,263.16006,12.753112,2.6296296,5.0895524,12.573839,2.4666667,4.9347825,1447,28,135,0.016267283,0.12535612,0.061497025,0.46148485,0.13725491,0.30012771,1.4835956,0.66652542,0.89797145,3.9143188,2.3069153,2.6961691,4266,90,368,18441,71,682
35,-8101.1347351,3324.52484575,-7812.08675922,3315.13957152,102156,54,1664,799480,1041,15344,0.087860949,0.17849794,0.27841488,0.097781733,0.096256681,0.22177796,3,0.81111109,0.1875,3.7070353,1.3278962,2.6373513,10.631823,8.5871563,12.265649,0.62840956,1.8950444,1.170917,0.62840956,1.8950444,1.170917,0.67096853,0.72032112,0.66906732,0.29427695,0.96825767,0.70329368,289.20032,13.606501,2.4411764,4.7886181,13.447492,2.25,4.572289,1447,35,124,0.017448444,0.087344028,0.062108491,0.44730458,0.24615385,0.35006973,1.591319,0.52769208,0.85403144,4.0917053,1.9915826,2.5133381,4266,108,332,19675,83,589
36,-8721.87735318,3445.95182229,-8060.8329134,3320.17769024,41809,57,831,260592,656,6383,0.028638441,0.23959094,0.17907391,0.04001876,0.24675325,0.17130488,5,2.3333333,0.45454547,3.7228644,1.4932696,2.6194341,10.774004,8.7417221,11.885908,0.5832032,1.7269484,1.0533323,0.5832032,1.7269484,1.0533323,0.6659013,0.70565152,0.65259808,0.27427244,1.2720444,0.67511189,672.90332,14.583679,2.2727273,4.9292932,14.430145,2.2162163,4.7078652,1447,23,100,0.01880094,0.12121212,0.080189653,0.42907801,0.31707317,0.32111692,1.7146682,0.57905608,0.949368,4.2003217,1.6982719,2.6015425,4266,74,267,21088,50,488
37,-8761.98427081,3523.96201191,-8710.71157921,3439.4554376,25866,14,372,152910,206,2968,0.016804446,0.19470699,0.13589433,0.024758432,0.11666667,0.13405405,2,0.53333336,0.25,3.7319264,1.4052724,2.5782654,9.44238,5.0526314,7.4236875,0.54370296,1.3304729,0.93765253,0.54370296,1.3304729,0.93765253,0.6612103,0.65185225,0.63270515,0.25631753,1.1376015,0.65316057,98.844574,15.570539,2.375,5.0133333,15.421238,2.2173913,4.8899522,1447,17,76,0.020166837,0.18333334,0.10846847,0.41189113,0.24137931,0.2983683,1.8392396,0.75161242,1.0664932,4.2949157,1.7740045,2.613734,4266,46,209,22515,38,376
38,-8749.02382553,3487.28961628,-8716.70175491,3845.36156472,23032,22,318,131806,176,2302,0.014485165,0.39111111,0.18442558,0.022045782,0.33333334,0.20649351,3,1.3333334,0.42857143,3.7403829,1.5415961,2.5779355,9.2491484,5.1063828,6.7065868,0.50916868,1.2989333,0.83614069,0.50916868,1.2989333,0.83614069,0.65688038,0.64596856,0.61141306,0.24058026,1.5415961,0.65307695,359.5278,16.558783,2.1666667,5.0357141,16.413267,1.9333333,4.9936709,1447,13,57,0.021534648,0.21212122,0.14675325,0.39594576,0.33333334,0.2825397,1.9639856,0.76986253,1.195971,4.389863,1.4444195,2.6561339,4266,30,158,23944,26,282
39,-8742.424402,4544.13992379,-8719.61754686,3786.56982092,14418,18,156,80865,104,1059,0.0088868709,0.39319471,0.14230046,0.013800628,0.5,0.18118466,3,1.8333334,0.5,3.745276,1.563269,2.5252764,8.3132267,4,5.0551653,0.47863942,1.2222222,0.7283023,0.47863942,1.2222222,0.7283023,0.65285218,0.63092977,0.58611566,0.22645053,1.9540863,0.63131911,757.91333,17.551176,2,5.1190476,17.408112,1.826087,5.2213116,1447,10,43,0.022908201,0.25,0.20092915,0.3810004,0.40000001,0.25108224,2.0892553,0.81818181,1.3730563,4.4784861,1.2090708,2.7873452,4266,23,122,25379,18,215
