Ref,Choice R3,Integration [HH] R3,Total Connectivity R3,Choice R3 n,Integration [HH] R3 n,Total Connectivity R3 n
2086,18,1.3938289,59,0.15,0.535888716,0.275132275
2087,0,1.2552096,58,0,0.465841729,0.26984127
2088,32,1.6042534,76,0.266666667,0.642220246,0.365079365
2089,24,1.6684235,74,0.2,0.674646626,0.354497354
2090,12,1.2726263,60,0.1,0.474642721,0.28042328
2091,14,1.31797,60,0.116666667,0.497555761,0.28042328
2092,44,1.8,78,0.366666667,0.741134752,0.375661376
2093,24,1.4864661,37,0.2,0.582700067,0.158730159
2094,14,1.2989333,36,0.116666667,0.487936152,0.153439153
2095,8,1,26,0.066666667,0.336879431,0.100529101
2096,6,0.84912294,17,0.05,0.260638363,0.052910053
2097,4,0.70398736,10,0.033333333,0.187298575,0.015873016
2098,0,0.33333334,7,0,0,0
2099,14,1.3270249,28,0.116666667,0.502131376,0.111111111
2100,6,0.8619656,21,0.05,0.267128005,0.074074074
2101,0,0.42239243,13,0,0.045003264,0.031746032
2102,12,1.2063863,28,0.1,0.441170381,0.111111111
2103,8,0.98558021,23,0.066666667,0.329592835,0.084656085
2104,6,0.8870222,24,0.05,0.279789585,0.08994709
2105,8,0.98558021,22,0.066666667,0.329592835,0.079365079
2106,12,1.2222222,23,0.1,0.449172564,0.084656085
2107,12,1.2063863,28,0.1,0.441170381,0.111111111
2108,8,0.98558021,22,0.066666667,0.329592835,0.079365079
2109,6,0.8619656,19,0.05,0.267128005,0.063492063
2110,6,0.84912294,15,0.05,0.260638363,0.042328042
2111,6,0.84912294,14,0.05,0.260638363,0.037037037
2112,6,0.84912294,15,0.05,0.260638363,0.042328042
2113,6,0.8619656,19,0.05,0.267128005,0.063492063
2114,8,0.98558021,21,0.066666667,0.329592835,0.074074074
2115,12,1.2222222,23,0.1,0.449172564,0.084656085
2116,20,1.5405476,56,0.166666667,0.610028485,0.259259259
2117,10,1.1191936,38,0.083333333,0.397110239,0.164021164
2118,6,0.91666669,32,0.05,0.294769513,0.132275132
2119,8,0.98558021,23,0.066666667,0.329592835,0.084656085
2120,12,1.2222222,23,0.1,0.449172564,0.084656085
2121,26,1.6071428,86,0.216666667,0.643680315,0.417989418
2122,28,1.7001897,117,0.233333333,0.690698695,0.582010582
2123,28,1.5395753,74,0.233333333,0.609537163,0.354497354
2124,18,1.3938289,59,0.15,0.535888716,0.275132275
2125,20,1.4803609,68,0.166666667,0.579614993,0.322751323
2126,16,1.3873369,51,0.133333333,0.532608184,0.232804233
2127,8,1.0207884,34,0.066666667,0.347384207,0.142857143
2128,6,0.8870222,27,0.05,0.279789585,0.105820106
2129,8,1,31,0.066666667,0.336879431,0.126984127
2130,14,1.31797,59,0.116666667,0.497555761,0.275132275
2131,32,1.6042534,70,0.266666667,0.642220246,0.333333333
2132,40,1.7257152,90,0.333333333,0.703597219,0.439153439
2133,56,1.8855816,128,0.466666667,0.784380773,0.64021164
2134,28,1.550553,55,0.233333333,0.615084405,0.253968254
2135,0,1.1561403,48,0,0.415780115,0.216931217
2136,20,1.4644111,55,0.166666667,0.571555253,0.253968254
2137,20,1.4896638,74,0.166666667,0.584315926,0.354497354
2138,17,1.6008096,43,0.141666667,0.640480028,0.19047619
2139,15,1.5154221,42,0.125,0.597332089,0.185185185
2140,15,1.6531878,37,0.125,0.666947735,0.158730159
2141,13,1.5668709,36,0.108333333,0.623330153,0.153439153
2142,0,1.4255327,83,0,0.551909253,0.402116402
2143,60,1.8833622,121,0.5,0.783259268,0.603174603
2144,80,2.0609944,145,0.666666667,0.87302022,0.73015873
2145,102,2.1471546,145,0.85,0.916558619,0.73015873
2146,16,1.4028426,64,0.133333333,0.540443511,0.301587302
2147,8,1.0445806,41,0.066666667,0.359406862,0.17989418
2148,8,1.0207884,34,0.066666667,0.347384207,0.142857143
2149,14,1.2989333,40,0.116666667,0.487936152,0.174603175
2150,40,1.7288883,89,0.333333333,0.705200648,0.433862434
2151,32,1.6673985,81,0.266666667,0.674128674,0.391534392
2152,16,1.3938289,59,0.133333333,0.535888716,0.275132275
2153,8,1.0445806,41,0.066666667,0.359406862,0.17989418
2154,8,1.0445806,41,0.066666667,0.359406862,0.17989418
2155,16,1.3938289,59,0.133333333,0.535888716,0.275132275
2156,33,1.6666666,77,0.275,0.673758831,0.37037037
2157,31,1.6042534,75,0.258333333,0.642220246,0.35978836
2158,0,1.2063863,39,0,0.441170381,0.169312169
2159,0,1.0189475,24,0,0.346453965,0.08994709
2160,14,1.3270249,39,0.116666667,0.502131376,0.169312169
2161,52,1.8959359,72,0.433333333,0.789612999,0.343915344
2162,12,1.606352,68,0.1,0.643280709,0.322751323
2163,6,1.3845592,54,0.05,0.531204559,0.248677249
2164,22,1.6037242,73,0.183333333,0.641952831,0.349206349
2165,12,1.2552096,59,0.1,0.465841729,0.275132275
2166,14,1.31797,59,0.116666667,0.497555761,0.275132275
2167,14,1.2989333,47,0.116666667,0.487936152,0.211640212
2168,8,1.0207884,37,0.066666667,0.347384207,0.158730159
2169,8,1.0207884,34,0.066666667,0.347384207,0.142857143
2170,14,1.3006579,48,0.116666667,0.488807625,0.216931217
2171,23,1.6261337,59,0.191666667,0.65327678,0.275132275
2172,36,1.6794915,108,0.3,0.680239499,0.534391534
2173,68,2.0209444,166,0.566666667,0.852782188,0.841269841
2174,56,1.9487677,171,0.466666667,0.816309919,0.867724868
2175,0,1.3873369,52,0,0.532608184,0.238095238
2176,42,1.7495173,66,0.35,0.715624876,0.312169312
2177,54,1.8880572,134,0.45,0.785631741,0.671957672
2178,22,1.5785179,101,0.183333333,0.629215605,0.497354497
2179,22,1.5448366,78,0.183333333,0.612195799,0.375661376
2180,25,1.6666666,98,0.208333333,0.673758831,0.481481481
2181,0,1.1365665,54,0,0.405889099,0.248677249
2182,19,1.5395753,89,0.158333333,0.609537163,0.433862434
2183,40,1.7325417,103,0.333333333,0.707046781,0.507936508
2184,24,1.6700469,94,0.2,0.675466961,0.46031746
2185,10,1.1561403,54,0.083333333,0.415780115,0.248677249
2186,6,0.94787496,43,0.05,0.31053965,0.19047619
2187,10,1.1365665,47,0.083333333,0.405889099,0.211640212
2188,22,1.6037242,79,0.183333333,0.641952831,0.380952381
2189,18,1.6118186,92,0.15,0.646043086,0.44973545
2190,0,0.88468331,46,0,0.278607699,0.206349206
2191,50,1.8344558,104,0.416666667,0.758545927,0.513227513
2192,14,1.2989333,37,0.116666667,0.487936152,0.158730159
2193,8,1.0207884,33,0.066666667,0.347384207,0.137566138
2194,8,1.0207884,32,0.066666667,0.347384207,0.132275132
2195,14,1.3057258,33,0.116666667,0.491368532,0.137566138
2196,14,1.2989333,36,0.116666667,0.487936152,0.153439153
2197,8,1,27,0.066666667,0.336879431,0.105820106
2198,6,0.8619656,21,0.05,0.267128005,0.074074074
2199,6,0.8619656,21,0.05,0.267128005,0.074074074
2200,8,1,26,0.066666667,0.336879431,0.100529101
2201,14,1.3057258,32,0.116666667,0.491368532,0.132275132
2202,24,1.7379411,79,0.2,0.709775201,0.380952381
2203,17,1.5517242,89,0.141666667,0.615676235,0.433862434
2204,23,1.7379411,78,0.191666667,0.709775201,0.375661376
2205,15,1.5448366,83,0.125,0.612195799,0.402116402
2206,36,1.6741856,93,0.3,0.677558326,0.455026455
2207,40,1.7265038,91,0.333333333,0.703995714,0.444444444
2208,36,1.6700469,86,0.3,0.675466961,0.417989418
2209,36,1.6700469,92,0.3,0.675466961,0.44973545
2210,36,1.6741856,91,0.3,0.677558326,0.444444444
2211,26,1.6132691,66,0.216666667,0.646776052,0.312169312
2212,28,1.5364467,64,0.233333333,0.607956222,0.301587302
2213,15,1.5405476,58,0.125,0.610028485,0.26984127
2214,17,1.550553,57,0.141666667,0.615084405,0.264550265
2215,17,1.5364467,67,0.141666667,0.607956222,0.317460317
2216,17,1.550553,58,0.141666667,0.615084405,0.26984127
2217,44,1.7914909,118,0.366666667,0.73683494,0.587301587
2218,28,1.7914909,123,0.233333333,0.73683494,0.613756614
2219,10,1.1981546,68,0.083333333,0.437010745,0.322751323
2220,6,0.8870222,32,0.05,0.279789585,0.132275132
2221,6,0.8619656,22,0.05,0.267128005,0.079365079
2222,8,1,28,0.066666667,0.336879431,0.111111111
2223,70,2.0209444,159,0.583333333,0.852782188,0.804232804
2224,58,1.9323636,138,0.483333333,0.808020614,0.693121693
2225,33,1.6684235,80,0.275,0.674646626,0.386243386
2226,37,1.7265038,98,0.308333333,0.703995714,0.481481481
2227,35,1.6700469,91,0.291666667,0.675466961,0.444444444
2228,37,1.7257152,87,0.308333333,0.703597219,0.423280423
2229,19,1.4803609,75,0.158333333,0.579614993,0.35978836
2230,18,1.4803609,74,0.15,0.579614993,0.354497354
2231,28,1.6037242,77,0.233333333,0.641952831,0.37037037
2232,28,1.6042534,77,0.233333333,0.642220246,0.37037037
2233,36,1.6673985,80,0.3,0.674128674,0.386243386
2234,50,1.8391043,125,0.416666667,0.760894903,0.624338624
2235,62,1.9373348,147,0.516666667,0.810532656,0.740740741
2236,28,1.5405476,57,0.233333333,0.610028485,0.264550265
2237,16,1.3873683,44,0.133333333,0.532624051,0.195767196
2238,8,1.0207884,31,0.066666667,0.347384207,0.126984127
2239,6,0.8619656,21,0.05,0.267128005,0.074074074
2240,6,0.84912294,16,0.05,0.260638363,0.047619048
2241,6,0.8619656,22,0.05,0.267128005,0.079365079
2242,8,1.0445806,42,0.066666667,0.359406862,0.185185185
2243,18,1.4803609,75,0.15,0.579614993,0.35978836
2244,40,1.7257152,84,0.333333333,0.703597219,0.407407407
2245,40,1.7257152,85,0.333333333,0.703597219,0.412698413
2246,0,1.1,32,0,0.387411346,0.132275132
2247,52,1.8855816,128,0.433333333,0.784380773,0.64021164
2248,40,1.7288883,103,0.333333333,0.705200648,0.507936508
2249,0,1.1191936,36,0,0.397110239,0.153439153
2250,28,1.550553,48,0.233333333,0.615084405,0.216931217
2251,0,0.33333334,7,0,0,0
2252,4,0.70398736,10,0.033333333,0.187298575,0.015873016
2253,6,0.84912294,18,0.05,0.260638363,0.058201058
2254,8,1.0207884,31,0.066666667,0.347384207,0.126984127
2255,16,1.3845592,46,0.133333333,0.531204559,0.206349206
2256,0,0.84912294,24,0,0.260638363,0.08994709
2257,20,1.5668709,43,0.166666667,0.623330153,0.19047619
2258,0,0.98510355,28,0,0.329351969,0.111111111
2259,20,1.5364467,60,0.166666667,0.607956222,0.28042328
2260,8,1.0697098,46,0.066666667,0.372105128,0.206349206
2261,6,0.8870222,31,0.05,0.279789585,0.126984127
2262,8,1.0445806,44,0.066666667,0.359406862,0.195767196
2263,18,1.4896638,80,0.15,0.584315926,0.386243386
2264,44,1.8294003,58,0.366666667,0.755991286,0.26984127
2265,32,1.6071428,81,0.266666667,0.643680315,0.391534392
2266,36,1.6684235,75,0.3,0.674646626,0.35978836
2267,0,1.1981546,65,0,0.437010745,0.306878307
2268,32,1.6118186,89,0.266666667,0.646043086,0.433862434
2269,0,1.3272201,94,0,0.502230014,0.46031746
2270,36,1.6857162,119,0.3,0.683384959,0.592592593
2271,48,1.8391043,137,0.4,0.760894903,0.687830688
2272,70,2.035912,188,0.583333333,0.860345603,0.957671958
2273,64,1.9876175,170,0.533333333,0.835941467,0.862433862
2274,16,1.5365106,77,0.133333333,0.607988512,0.37037037
2275,0,0.84615386,39,0,0.25913803,0.169312169
2276,0,0.84615386,39,0,0.25913803,0.169312169
2277,16,1.5365106,77,0.133333333,0.607988512,0.37037037
2278,36,1.6700469,88,0.3,0.675466961,0.428571429
2279,18,1.4666082,67,0.15,0.57266549,0.317460317
2280,6,0.91666669,36,0.05,0.294769513,0.153439153
2281,0,0.42239243,15,0,0.045003264,0.042328042
2282,24,1.471094,45,0.2,0.574932251,0.201058201
2283,24,1.471094,46,0.2,0.574932251,0.206349206
2284,25,1.6037242,76,0.208333333,0.641952831,0.365079365
2285,33,1.6700469,88,0.275,0.675466961,0.428571429
2286,18,1.4896638,79,0.15,0.584315926,0.380952381
2287,19,1.4724894,70,0.158333333,0.575637373,0.333333333
2288,15,1.569167,54,0.125,0.624490416,0.248677249
2289,13,1.471094,53,0.108333333,0.574932251,0.243386243
2290,18,1.550553,59,0.15,0.615084405,0.275132275
2291,17,1.5405476,60,0.141666667,0.610028485,0.28042328
2292,14,1.3006579,44,0.116666667,0.488807625,0.195767196
2293,32,1.6042534,78,0.266666667,0.642220246,0.375661376
2294,36,1.6666666,87,0.3,0.673758831,0.423280423
2295,25,1.6684235,76,0.208333333,0.674646626,0.365079365
2296,21,1.606352,71,0.175,0.643280709,0.338624339
2297,40,1.7265038,101,0.333333333,0.703995714,0.497354497
2298,18,1.5,92,0.15,0.589539006,0.44973545
2299,8,1.0697098,51,0.066666667,0.372105128,0.232804233
2300,8,1.0445806,41,0.066666667,0.359406862,0.17989418
2301,16,1.3873369,55,0.133333333,0.532608184,0.253968254
2302,14,1.3938289,65,0.116666667,0.535888716,0.306878307
2303,7,1.1768752,59,0.058333333,0.426257857,0.275132275
2304,15,1.4896638,85,0.125,0.584315926,0.412698413
2305,66,1.9768722,145,0.55,0.830511662,0.73015873
2306,32,1.6042534,69,0.266666667,0.642220246,0.328042328
2307,12,1.3304729,62,0.1,0.503873716,0.291005291
2308,0,0.68957245,29,0,0.180014445,0.116402116
2309,36,1.6666666,77,0.3,0.673758831,0.37037037
2310,28,1.5365106,67,0.233333333,0.607988512,0.317460317
2311,28,1.5365106,75,0.233333333,0.607988512,0.35978836
2312,32,1.6132691,62,0.266666667,0.646776052,0.291005291
2313,0,1.3057258,43,0,0.491368532,0.19047619
2314,0,0.8619656,29,0,0.267128005,0.116402116
2315,0,1.3057258,43,0,0.491368532,0.19047619
2316,36,1.6741856,91,0.3,0.677558326,0.444444444
2317,40,1.7265038,91,0.333333333,0.703995714,0.444444444
2318,40,1.7325417,98,0.333333333,0.707046781,0.481481481
2319,12,1.2222222,24,0.1,0.449172564,0.08994709
2320,8,1,25,0.066666667,0.336879431,0.095238095
2321,8,0.98558021,23,0.066666667,0.329592835,0.084656085
2322,10,1.1492875,19,0.083333333,0.412317263,0.063492063
2323,12,1.2222222,23,0.1,0.449172564,0.084656085
2324,8,0.98558021,22,0.066666667,0.329592835,0.079365079
2325,6,0.8870222,24,0.05,0.279789585,0.08994709
2326,8,0.98558021,22,0.066666667,0.329592835,0.079365079
2327,12,1.2222222,24,0.1,0.449172564,0.08994709
2328,12,1.2222222,24,0.1,0.449172564,0.08994709
2329,8,1,27,0.066666667,0.336879431,0.105820106
2330,8,1.0207884,33,0.066666667,0.347384207,0.137566138
2331,14,1.3006579,44,0.116666667,0.488807625,0.195767196
2332,32,1.606352,68,0.266666667,0.643280709,0.322751323
2333,66,1.9841999,160,0.55,0.834214489,0.80952381
2334,12,1.2063863,28,0.1,0.441170381,0.111111111
2335,8,0.98558021,22,0.066666667,0.329592835,0.079365079
2336,6,0.8619656,19,0.05,0.267128005,0.063492063
2337,6,0.84912294,16,0.05,0.260638363,0.047619048
2338,6,0.8619656,19,0.05,0.267128005,0.063492063
2339,8,0.98558021,22,0.066666667,0.329592835,0.079365079
2340,12,1.2063863,29,0.1,0.441170381,0.116402116
2341,12,1.2063863,28,0.1,0.441170381,0.111111111
2342,8,0.98558021,22,0.066666667,0.329592835,0.079365079
2343,6,0.8619656,19,0.05,0.267128005,0.063492063
2344,6,0.84912294,15,0.05,0.260638363,0.042328042
2345,6,0.84912294,14,0.05,0.260638363,0.037037037
2346,6,0.84912294,14,0.05,0.260638363,0.037037037
2347,6,0.84912294,15,0.05,0.260638363,0.042328042
2348,6,0.8619656,20,0.05,0.267128005,0.068783069
2349,8,1,29,0.066666667,0.336879431,0.116402116
2350,14,1.3076391,54,0.116666667,0.49233536,0.248677249
2351,16,1.3057258,30,0.133333333,0.491368532,0.121693122
2352,16,1.3057258,31,0.133333333,0.491368532,0.126984127
2353,18,1.3938289,55,0.15,0.535888716,0.253968254
2354,20,1.4724894,62,0.166666667,0.575637373,0.291005291
2355,18,1.3873369,50,0.15,0.532608184,0.227513228
2356,18,1.3873369,50,0.15,0.532608184,0.227513228
2357,16,1.3873369,52,0.133333333,0.532608184,0.238095238
2358,8,1.0207884,33,0.066666667,0.347384207,0.137566138
2359,6,0.8619656,21,0.05,0.267128005,0.074074074
2360,6,0.84912294,16,0.05,0.260638363,0.047619048
2361,6,0.8619656,19,0.05,0.267128005,0.063492063
2362,8,0.98558021,21,0.066666667,0.329592835,0.074074074
2363,12,1.2222222,24,0.1,0.449172564,0.08994709
2364,32,1.6037242,73,0.266666667,0.641952831,0.349206349
2365,32,1.6037242,66,0.266666667,0.641952831,0.312169312
2366,27,1.6828449,68,0.225,0.681934036,0.322751323
2367,20,1.6812503,52,0.166666667,0.681128254,0.238095238
2368,8,1.3873683,50,0.066666667,0.532624051,0.227513228
2369,9,1.3873683,49,0.075,0.532624051,0.222222222
2370,31,1.6981779,64,0.258333333,0.689682094,0.301587302
2371,16,1.569167,54,0.133333333,0.624490416,0.248677249
2372,24,1.606352,68,0.2,0.643280709,0.322751323
2373,11,1.3845592,53,0.091666667,0.531204559,0.243386243
2374,14,1.4635203,60,0.116666667,0.571105115,0.28042328
2375,28,1.5448366,83,0.233333333,0.612195799,0.402116402
2376,17,1.5405476,59,0.141666667,0.610028485,0.275132275
2377,21,1.606352,64,0.175,0.643280709,0.301587302
2378,20,1.4644111,53,0.166666667,0.571555253,0.243386243
2379,16,1.2989333,42,0.133333333,0.487936152,0.185185185
2380,16,1.3845592,52,0.133333333,0.531204559,0.238095238
2381,10,1.1365665,42,0.083333333,0.405889099,0.185185185
2382,12,1.2222222,30,0.1,0.449172564,0.121693122
2383,36,1.6828449,66,0.3,0.681934036,0.312169312
2384,28,1.5365106,68,0.233333333,0.607988512,0.322751323
2385,0,1.1561403,51,0,0.415780115,0.232804233
2386,32,1.6071428,86,0.266666667,0.643680315,0.417989418
2387,66,1.9955361,182,0.55,0.839942888,0.925925926
2388,48,1.8427275,134,0.4,0.762725776,0.671957672
2389,31,1.787379,118,0.258333333,0.734757119,0.587301587
2390,19,1.4896638,83,0.158333333,0.584315926,0.402116402
2391,78,2.019321,158,0.65,0.851961853,0.798941799
2392,54,1.8839605,126,0.45,0.7835616,0.62962963
2393,37,1.7379411,71,0.308333333,0.709775201,0.338624339
2394,26,1.5405476,57,0.216666667,0.610028485,0.264550265
2395,33,1.6684235,71,0.275,0.674646626,0.338624339
2396,32,1.606352,68,0.266666667,0.643280709,0.322751323
2397,44,1.8599865,68,0.366666667,0.771447079,0.322751323
2398,20,1.3988512,48,0.166666667,0.53842658,0.216931217
2399,0,1.2123377,48,0,0.444177737,0.216931217
2400,0,0.8619656,29,0,0.267128005,0.116402116
2401,50,1.8416041,91,0.416666667,0.7621581,0.444444444
2402,44,1.7841618,104,0.366666667,0.733131406,0.513227513
2403,52,1.8337219,105,0.433333333,0.758175073,0.518518519
2404,44,1.7841618,103,0.366666667,0.733131406,0.507936508
2405,0,0.84912294,16,0,0.260638363,0.047619048
2406,10,1.1492875,18,0.083333333,0.412317263,0.058201058
2407,8,0.98510355,19,0.066666667,0.329351969,0.063492063
2408,6,0.8870222,24,0.05,0.279789585,0.08994709
2409,8,1,29,0.066666667,0.336879431,0.116402116
2410,14,1.2989333,42,0.116666667,0.487936152,0.185185185
2411,18,1.4896638,85,0.15,0.584315926,0.412698413
2412,10,1.1768752,57,0.083333333,0.426257857,0.264550265
2413,14,1.31797,59,0.116666667,0.497555761,0.275132275
2414,54,1.8839941,116,0.45,0.783578579,0.576719577
2415,18,1.4135897,74,0.15,0.545874227,0.354497354
2416,22,1.5785179,99,0.183333333,0.629215605,0.486772487
2417,60,1.9309677,130,0.5,0.807315239,0.650793651
2418,60,1.9323636,135,0.5,0.808020614,0.677248677
2419,12,1.2052853,34,0.1,0.440614024,0.142857143
2420,10,1.1191936,37,0.083333333,0.397110239,0.158730159
2421,14,1.31797,58,0.116666667,0.497555761,0.26984127
2422,0,1.3088794,76,0,0.492962107,0.365079365
2423,32,1.6037242,66,0.266666667,0.641952831,0.312169312
2424,18,1.3938289,57,0.15,0.535888716,0.264550265
2425,20,1.4896638,76,0.166666667,0.584315926,0.365079365
2426,12,1.2063863,28,0.1,0.441170381,0.111111111
2427,10,1.1058542,29,0.083333333,0.390369585,0.116402116
2428,12,1.2052853,36,0.1,0.440614024,0.153439153
2429,12,1.2222222,24,0.1,0.449172564,0.08994709
2430,8,0.98558021,21,0.066666667,0.329592835,0.074074074
2431,6,0.8619656,19,0.05,0.267128005,0.063492063
2432,6,0.84912294,15,0.05,0.260638363,0.042328042
2433,6,0.84912294,14,0.05,0.260638363,0.037037037
2434,6,0.84912294,14,0.05,0.260638363,0.037037037
2435,6,0.84912294,15,0.05,0.260638363,0.042328042
2436,6,0.8619656,21,0.05,0.267128005,0.074074074
2437,8,1.0207884,33,0.066666667,0.347384207,0.137566138
2438,16,1.3873369,52,0.133333333,0.532608184,0.238095238
2439,34,1.6684235,73,0.283333333,0.674646626,0.349206349
2440,0,0.98510355,22,0,0.329351969,0.079365079
2441,0,0.98558021,27,0,0.329592835,0.105820106
2442,16,1.375,30,0.133333333,0.526374112,0.121693122
2443,32,1.6042534,82,0.266666667,0.642220246,0.396825397
2444,40,1.7265038,93,0.333333333,0.703995714,0.455026455
2445,14,1.3938289,57,0.116666667,0.535888716,0.264550265
2446,9,1.1191936,41,0.075,0.397110239,0.17989418
2447,11,1.2052853,41,0.091666667,0.440614024,0.17989418
2448,32,1.6042534,74,0.266666667,0.642220246,0.354497354
2449,0,1.0207884,37,0,0.347384207,0.158730159
2450,14,1.3076391,47,0.116666667,0.49233536,0.211640212
2451,10,1.1365665,41,0.083333333,0.405889099,0.17989418
2452,14,1.3006579,46,0.116666667,0.488807625,0.206349206
2453,14,1.3006579,42,0.116666667,0.488807625,0.185185185
2454,8,1,28,0.066666667,0.336879431,0.111111111
2455,6,0.8619656,20,0.05,0.267128005,0.068783069
2456,6,0.84912294,16,0.05,0.260638363,0.047619048
2457,6,0.8619656,20,0.05,0.267128005,0.068783069
2458,8,1,29,0.066666667,0.336879431,0.116402116
2459,14,1.3076391,53,0.116666667,0.49233536,0.243386243
2460,32,1.6178579,97,0.266666667,0.64909486,0.476190476
2461,0,1.3088794,82,0,0.492962107,0.396825397
2462,56,1.9329244,117,0.466666667,0.808303997,0.582010582
2463,20,1.4724894,68,0.166666667,0.575637373,0.322751323
2464,18,1.3873369,50,0.15,0.532608184,0.227513228
2465,24,1.6474625,49,0.2,0.664054632,0.222222222
2466,20,1.6008096,41,0.166666667,0.640480028,0.17989418
2467,16,1.3873683,41,0.133333333,0.532624051,0.17989418
2468,8,1.0207884,32,0.066666667,0.347384207,0.132275132
2469,6,0.8619656,21,0.05,0.267128005,0.074074074
2470,6,0.84912294,16,0.05,0.260638363,0.047619048
2471,6,0.8619656,20,0.05,0.267128005,0.068783069
2472,8,1,27,0.066666667,0.336879431,0.105820106
2473,14,1.3057258,34,0.116666667,0.491368532,0.142857143
2474,32,1.6042534,73,0.266666667,0.642220246,0.349206349
2475,36,1.6700469,82,0.3,0.675466961,0.396825397
2476,40,1.7257152,80,0.333333333,0.703597219,0.386243386
2477,32,1.6037242,65,0.266666667,0.641952831,0.306878307
2478,32,1.6132691,59,0.266666667,0.646776052,0.275132275
2479,10,1.2052853,37,0.083333333,0.440614024,0.158730159
2480,0,0.63684219,21,0,0.153368834,0.074074074
2481,16,1.4028426,65,0.133333333,0.540443511,0.306878307
2482,8,1.0207884,35,0.066666667,0.347384207,0.148148148
2483,6,0.8619656,21,0.05,0.267128005,0.074074074
2484,6,0.84912294,15,0.05,0.260638363,0.042328042
2485,6,0.84912294,16,0.05,0.260638363,0.047619048
2486,6,0.8870222,28,0.05,0.279789585,0.111111111
2487,10,1.1365665,44,0.083333333,0.405889099,0.195767196
2488,22,1.6042534,77,0.183333333,0.642220246,0.37037037
2489,14,1.3076391,47,0.116666667,0.49233536,0.211640212
2490,10,1.1191936,35,0.083333333,0.397110239,0.148148148
2491,12,1.2063863,29,0.1,0.441170381,0.116402116
2492,32,1.606352,62,0.266666667,0.643280709,0.291005291
2493,36,1.6741856,96,0.3,0.677558326,0.470899471
2494,12,1.2222222,24,0.1,0.449172564,0.08994709
2495,8,0.98558021,20,0.066666667,0.329592835,0.068783069
2496,6,0.84912294,16,0.05,0.260638363,0.047619048
2497,4,0.70398736,10,0.033333333,0.187298575,0.015873016
2498,0,0.33333334,7,0,0,0
2499,48,1.8344558,110,0.4,0.758545927,0.544973545
2500,36,1.6700469,86,0.3,0.675466961,0.417989418
2501,36,1.6673985,78,0.3,0.674128674,0.375661376
2502,20,1.4724894,62,0.166666667,0.575637373,0.291005291
2503,16,1.3006579,46,0.133333333,0.488807625,0.206349206
2504,32,1.6042534,70,0.266666667,0.642220246,0.333333333
2505,36,1.6741856,89,0.3,0.677558326,0.433862434
2506,37,1.7269484,81,0.308333333,0.704220379,0.391534392
2507,32,1.6042534,71,0.266666667,0.642220246,0.338624339
2508,14,1.3076391,50,0.116666667,0.49233536,0.227513228
2509,10,1.1191936,39,0.083333333,0.397110239,0.169312169
2510,12,1.2123377,47,0.1,0.444177737,0.211640212
2511,14,1.3076391,51,0.116666667,0.49233536,0.232804233
2512,10,1.1365665,44,0.083333333,0.405889099,0.195767196
2513,14,1.3304729,63,0.116666667,0.503873716,0.296296296
2514,60,1.9345245,145,0.5,0.809112558,0.73015873
2515,66,1.9756846,146,0.55,0.829911544,0.735449735
2516,16,1.3873683,44,0.133333333,0.532624051,0.195767196
2517,10,1.1561403,47,0.083333333,0.415780115,0.211640212
2518,14,1.3076391,52,0.116666667,0.49233536,0.238095238
2519,17,1.6008096,41,0.141666667,0.640480028,0.17989418
2520,15,1.6008096,42,0.125,0.640480028,0.185185185
2521,16,1.3938289,58,0.133333333,0.535888716,0.26984127
2522,8,1,31,0.066666667,0.336879431,0.126984127
2523,4,0.69804502,16,0.033333333,0.184295797,0.047619048
2524,0,0.33333334,8,0,0,0.005291005
2525,36,1.6741856,92,0.3,0.677558326,0.44973545
2526,14,1.3006579,46,0.116666667,0.488807625,0.206349206
2527,10,1.1365665,42,0.083333333,0.405889099,0.185185185
2528,14,1.31797,58,0.116666667,0.497555761,0.26984127
2529,84,2.072258,127,0.7,0.878711933,0.634920635
2530,36,1.8839941,115,0.3,0.783578579,0.571428571
2531,20,1.4516129,93,0.166666667,0.565088078,0.455026455
2532,9,1.3270249,32,0.075,0.502131376,0.132275132
2533,5,1.1058542,35,0.041666667,0.390369585,0.148148148
2534,10,1.3873683,45,0.083333333,0.532624051,0.201058201
2535,32,1.606352,63,0.266666667,0.643280709,0.296296296
2536,20,1.4803609,66,0.166666667,0.579614993,0.312169312
2537,20,1.4635203,57,0.166666667,0.571105115,0.264550265
2538,24,1.4864661,45,0.2,0.582700067,0.201058201
2539,28,1.5405476,57,0.233333333,0.610028485,0.264550265
2540,0,1.1561403,47,0,0.415780115,0.211640212
2541,60,1.9341822,85,0.5,0.808939587,0.412698413
2542,0,1.5365106,68,0,0.607988512,0.322751323
2543,0,0.84615386,40,0,0.25913803,0.174603175
2544,16,1.5364467,70,0.133333333,0.607956222,0.333333333
2545,25,1.5365106,72,0.208333333,0.607988512,0.343915344
2546,10,1.2123377,49,0.083333333,0.444177737,0.222222222
2547,11,1.2241485,51,0.091666667,0.45014596,0.232804233
2548,21,1.6042534,77,0.175,0.642220246,0.37037037
2549,0,1.0207884,40,0,0.347384207,0.174603175
2550,50,1.8344558,99,0.416666667,0.758545927,0.486772487
2551,40,1.7488363,119,0.333333333,0.715280754,0.592592593
2552,40,1.7325417,103,0.333333333,0.707046781,0.507936508
2553,32,1.6132691,60,0.266666667,0.646776052,0.28042328
