Ref,Choice R3,Integration [HH] R3,Total Connectivity R3,Choice R3 n,Integration [HH] R3 n,Total Connectivity R3 n
117,12,1.2123377,45,0.013259669,0.314543988,0.068965517
118,16,1.2989333,42,0.017679558,0.345531463,0.063520871
119,18,1.3938289,70,0.019889503,0.37948902,0.114337568
120,35,1.7426945,134,0.038674033,0.50432751,0.230490018
121,96,2.2465236,202,0.106077348,0.684618327,0.353901996
122,27,1.7288883,109,0.029834254,0.499387082,0.185117967
123,44,1.7820429,110,0.048618785,0.518407989,0.186932849
124,45,1.9051077,100,0.049723757,0.562445647,0.168784029
125,49,2.2438865,198,0.054143646,0.683674664,0.346642468
126,34,1.7081656,147,0.037569061,0.491971646,0.254083485
127,10,1.3995763,114,0.011049724,0.381545676,0.194192377
128,54,1.8950547,161,0.059668508,0.558848269,0.279491833
129,12,1.3992285,89,0.013259669,0.381421219,0.148820327
130,22,1.6042534,81,0.024309392,0.454787578,0.13430127
131,19,1.6037242,72,0.020994475,0.454598209,0.117967332
132,9,1.2726263,65,0.009944751,0.336117734,0.105263158
133,16,1.4803609,74,0.017679558,0.410453736,0.121597096
134,36,1.6666666,77,0.039779006,0.477121594,0.127041742
135,162,2.2784922,225,0.179005525,0.69605801,0.395644283
136,34,1.7938285,136,0.037569061,0.522625362,0.234119782
137,18,1.5226898,84,0.019889503,0.425600761,0.139745917
138,12,1.3088794,71,0.013259669,0.349090587,0.11615245
139,41,1.6741856,107,0.045303867,0.479812202,0.181488203
140,28,1.7081656,130,0.030939227,0.491971646,0.22323049
141,56,1.9582232,189,0.061878453,0.581452562,0.33030853
142,40,1.9447519,199,0.044198895,0.576631975,0.34845735
143,13,1.7797406,165,0.014364641,0.517584131,0.286751361
144,104,2.3620975,228,0.114917127,0.725975432,0.401088929
145,51,1.9582232,176,0.056353591,0.581452562,0.306715064
146,16,1.5490618,130,0.017679558,0.435037749,0.22323049
147,65,1.8839605,136,0.071823204,0.554878307,0.234119782
148,30,1.787379,109,0.033149171,0.520317466,0.185117967
149,64,1.8839941,116,0.070718232,0.55489033,0.197822142
150,14,1.40625,92,0.015469613,0.383933801,0.154264973
151,18,1.5967636,130,0.019889503,0.452107419,0.22323049
152,18,1.5592874,118,0.019889503,0.43869689,0.201451906
153,8,1.1208336,57,0.008839779,0.28180005,0.090744102
154,12,1.2552096,45,0.013259669,0.329885321,0.068965517
155,70,1.8328277,48,0.077348066,0.536580884,0.074410163
156,90,2.3121264,164,0.099447514,0.708093713,0.284936479
157,48,2.1000938,161,0.053038674,0.63221971,0.279491833
158,24,1.5346701,119,0.026519337,0.429887806,0.203266788
159,16,1.3076391,62,0.017679558,0.348646757,0.099818512
160,16,1.3057258,34,0.017679558,0.347962099,0.049001815
161,12,1.2052853,33,0.013259669,0.312020349,0.047186933
162,10,1.1058542,29,0.011049724,0.276439803,0.039927405
163,12,1.2063863,28,0.013259669,0.312414332,0.038112523
164,58,1.9323636,153,0.064088398,0.572198931,0.264972777
165,18,1.5110798,103,0.019889503,0.421446224,0.174228675
166,8,1.0697098,50,0.008839779,0.263505847,0.078039927
167,8,1,30,0.008839779,0.238560808,0.041742287
168,12,1.2063863,31,0.013259669,0.312414332,0.043557169
169,68,2.0180571,155,0.075138122,0.602863597,0.268602541
170,54,2.1000938,161,0.059668508,0.63221971,0.279491833
171,49,2.0671797,138,0.054143646,0.620441688,0.237749546
172,34,1.9415878,127,0.037569061,0.57549973,0.217785844
173,50,1.9323636,155,0.055248619,0.572198931,0.268602541
174,46,1.8344153,128,0.050828729,0.537148992,0.219600726
175,62,2.062937,121,0.068508287,0.618923475,0.206896552
176,13,1.4516129,96,0.014364641,0.400166516,0.161524501
177,0,0.68957245,36,0,0.127477036,0.052631579
178,12,1.40625,112,0.013259669,0.383933801,0.190562613
179,30,1.7841618,130,0.033149171,0.519166219,0.22323049
180,40,1.8344558,115,0.044198895,0.537163485,0.19600726
181,47,1.8900454,108,0.051933702,0.557055735,0.183303085
182,31,1.7820429,107,0.034254144,0.518407989,0.181488203
183,26,1.632839,108,0.028729282,0.465016684,0.183303085
184,28,1.6926663,119,0.030939227,0.486425358,0.203266788
185,48,1.8344153,118,0.053038674,0.537148992,0.201451906
186,106,2.1938319,145,0.117127072,0.665763065,0.250453721
187,21,1.6791822,151,0.02320442,0.481600191,0.261343013
188,17,1.5,95,0.01878453,0.417481415,0.159709619
189,28,1.6684235,85,0.030939227,0.477750285,0.141560799
190,24,1.6684235,93,0.026519337,0.477750285,0.156079855
191,28,1.8017781,154,0.030939227,0.525470057,0.266787659
192,140,2.447639,250,0.154696133,0.756585706,0.441016334
193,16,1.5898042,150,0.017679558,0.449617059,0.259528131
194,8,1.1460608,83,0.008839779,0.290827382,0.137931034
195,16,1.4255327,90,0.017679558,0.390833946,0.150635209
196,8,1.0207884,45,0.008839779,0.245999754,0.068965517
197,59,1.9787503,167,0.06519337,0.588798004,0.290381125
198,36,1.6794915,112,0.039779006,0.481710871,0.190562613
199,32,1.6042534,84,0.035359116,0.454787578,0.139745917
200,29,1.6700469,98,0.032044199,0.478331204,0.165154265
201,22,1.5598243,96,0.024309392,0.438889015,0.161524501
202,16,1.3592209,86,0.017679558,0.367104851,0.143375681
203,24,1.5842677,143,0.026519337,0.447635871,0.246823956
204,81,2.2070389,217,0.089502762,0.670489074,0.381125227
205,129,2.420898,257,0.142541436,0.747016674,0.453720508
206,26,1.9309677,167,0.028729282,0.57169942,0.290381125
207,58,2.1000938,205,0.064088398,0.63221971,0.359346642
208,44,2.0231106,209,0.048618785,0.604671948,0.366606171
209,42,1.9812206,183,0.04640884,0.589681979,0.319419238
210,89,2.2394953,230,0.098342541,0.682103312,0.404718693
211,36,1.8805417,195,0.039779006,0.553654919,0.341197822
212,54,1.8912494,148,0.059668508,0.557486576,0.255898367
213,26,1.7288883,102,0.028729282,0.499387082,0.172413793
214,12,1.2906152,70,0.013259669,0.342554904,0.114337568
215,14,1.31797,65,0.015469613,0.352343579,0.105263158
216,22,1.5,93,0.024309392,0.417481415,0.156079855
217,36,1.8833622,124,0.039779006,0.55466421,0.212341198
218,46,1.9758738,142,0.050828729,0.587768674,0.245009074
219,60,1.8839941,125,0.066298343,0.55489033,0.21415608
220,54,1.8344153,123,0.059668508,0.537148992,0.210526316
221,55,1.8861139,115,0.060773481,0.555648882,0.19600726
222,50,1.8833622,123,0.055248619,0.55466421,0.210526316
223,66,1.975305,141,0.072928177,0.587565134,0.243194192
224,118,2.2104614,181,0.13038674,0.671713786,0.315789474
225,8,1.1208336,50,0.008839779,0.28180005,0.078039927
226,8,1,33,0.008839779,0.238560808,0.047186933
227,12,1.2052853,38,0.013259669,0.312020349,0.056261343
228,16,1.3006579,44,0.017679558,0.346148596,0.067150635
229,36,1.7700537,122,0.039779006,0.514117759,0.208711434
230,175,2.2168565,176,0.193370166,0.674002216,0.306715064
231,22,1.632839,94,0.024309392,0.465016684,0.157894737
232,8,1.3076391,66,0.008839779,0.348646757,0.10707804
233,3,1.1058542,38,0.003314917,0.276439803,0.056261343
234,9,1.3873369,67,0.009944751,0.377165914,0.108892922
235,38,1.9487677,137,0.04198895,0.578068994,0.235934664
236,34,1.5992693,108,0.037569061,0.453004062,0.183303085
237,20,1.4896638,78,0.022099448,0.413782697,0.128856624
238,20,1.4724894,63,0.022099448,0.407636989,0.101633394
239,18,1.3938289,59,0.019889503,0.37948902,0.094373866
240,0,1,41,0,0.238560808,0.061705989
241,52,1.9955361,199,0.057458564,0.594804655,0.34845735
242,98,2.1402705,211,0.108287293,0.646596589,0.370235935
243,44,1.9040805,166,0.048618785,0.562078072,0.288566243
244,52,1.8427275,145,0.057458564,0.54012344,0.250453721
245,39,1.8337219,118,0.043093923,0.536900865,0.201451906
246,50,1.8344153,119,0.055248619,0.537148992,0.203266788
247,12,1.2063863,34,0.013259669,0.312414332,0.049001815
248,8,1,28,0.008839779,0.238560808,0.038112523
249,8,1.0207884,33,0.008839779,0.245999754,0.047186933
250,14,1.3006579,46,0.015469613,0.346148596,0.070780399
251,40,1.7372102,110,0.044198895,0.502365001,0.186932849
252,24,1.9309677,166,0.026519337,0.57169942,0.288566243
253,28,1.787379,140,0.030939227,0.520317466,0.24137931
254,12,1.3088794,85,0.013259669,0.349090587,0.141560799
255,14,1.31797,63,0.015469613,0.352343579,0.101633394
256,14,1.3076391,54,0.015469613,0.348646757,0.085299456
257,10,1.1561403,49,0.011049724,0.294434242,0.076225045
258,16,1.3938289,60,0.017679558,0.37948902,0.096188748
259,16,1.3873369,56,0.017679558,0.377165914,0.08892922
260,8,1.0445806,42,0.008839779,0.254513584,0.063520871
261,8,1.0445806,46,0.008839779,0.254513584,0.070780399
262,16,1.4255327,89,0.017679558,0.390833946,0.148820327
263,31,1.7257152,91,0.034254144,0.498251616,0.152450091
264,12,1.2052853,37,0.013259669,0.312020349,0.054446461
265,10,1.1191936,37,0.011049724,0.28121319,0.054446461
266,14,1.31797,59,0.015469613,0.352343579,0.094373866
267,21,1.4803609,81,0.02320442,0.410453736,0.13430127
268,65,2.0789747,132,0.071823204,0.624662425,0.226860254
269,52,1.8900454,113,0.057458564,0.557055735,0.192377495
270,26,1.6666666,90,0.028729282,0.477121594,0.150635209
271,31,1.7820429,111,0.034254144,0.518407989,0.188747731
272,42,1.9329244,129,0.04640884,0.572399608,0.221415608
273,10,1.4803609,84,0.011049724,0.410453736,0.139745917
274,7,1.3938289,67,0.007734807,0.37948902,0.108892922
275,32,1.6037242,73,0.035359116,0.454598209,0.119782214
276,16,1.4135897,68,0.017679558,0.386560248,0.110707804
277,10,1.1561403,51,0.011049724,0.294434242,0.079854809
278,14,1.3304729,63,0.015469613,0.356817632,0.101633394
279,22,1.4635203,60,0.024309392,0.404427475,0.096188748
280,22,1.5154221,42,0.024309392,0.423000078,0.063520871
281,22,1.6587812,34,0.024309392,0.474299873,0.049001815
282,14,1.375,28,0.015469613,0.372751263,0.038112523
283,8,0.98558021,25,0.008839779,0.233400812,0.032667877
284,4,0.69804502,15,0.00441989,0.130508871,0.014519056
285,0,0.33333334,8,0,0,0.001814882
286,32,1.6118186,86,0.035359116,0.457494719,0.143375681
287,26,1.5365106,70,0.028729282,0.430546413,0.114337568
288,33,1.6734514,74,0.036464088,0.479549475,0.121597096
289,24,1.6037242,76,0.026519337,0.454598209,0.12522686
290,0,1.1087778,27,0,0.277485988,0.036297641
291,0,1.2222222,32,0,0.31808107,0.045372051
292,0,1.2222222,32,0,0.31808107,0.045372051
293,36,1.7001897,130,0.039779006,0.489117541,0.22323049
294,44,1.7914909,125,0.048618785,0.521788873,0.21415608
295,43,1.7777745,169,0.047513812,0.51688058,0.294010889
296,10,1.1768752,66,0.011049724,0.301854044,0.10707804
297,6,0.8870222,27,0.006629834,0.198132694,0.036297641
298,6,0.84912294,16,0.006629834,0.184570777,0.016333938
299,10,1.3431821,133,0.011049724,0.361365507,0.228675136
300,36,1.9812206,177,0.039779006,0.589681979,0.308529946
301,135,2.4964867,208,0.149171271,0.774065426,0.364791289
302,0,0.69804502,18,0,0.130508871,0.019963702
303,12,1.1,34,0.013259669,0.274344929,0.049001815
304,20,1.4666082,74,0.022099448,0.405532453,0.121597096
305,12,1.2222222,24,0.013259669,0.31808107,0.030852995
306,8,1,29,0.008839779,0.238560808,0.039927405
307,8,1.0697098,51,0.008839779,0.263505847,0.079854809
308,42,1.9787503,176,0.04640884,0.588798004,0.306715064
309,18,1.4803609,87,0.019889503,0.410453736,0.145190563
310,28,1.5405476,61,0.030939227,0.431991017,0.09800363
311,28,1.569167,47,0.030939227,0.442232218,0.072595281
312,24,1.5154221,40,0.026519337,0.423000078,0.059891107
313,20,1.3988512,47,0.022099448,0.381286206,0.072595281
314,0,1.1191936,41,0,0.28121319,0.061705989
315,38,1.8294003,53,0.04198895,0.535354419,0.083484574
316,60,2.0257571,61,0.066298343,0.605618974,0.09800363
317,0,0.84912294,20,0,0.184570777,0.023593466
318,36,1.8104258,161,0.039779006,0.52856456,0.279491833
319,183,2.3843048,185,0.202209945,0.733922119,0.323049002
320,16,1.5352089,120,0.017679558,0.430080611,0.20508167
321,6,0.9792943,50,0.006629834,0.231151455,0.078039927
322,6,0.8870222,31,0.006629834,0.198132694,0.043557169
323,10,1.1365665,36,0.011049724,0.28742993,0.052631579
324,29,1.6261337,44,0.032044199,0.462617252,0.067150635
325,20,1.5448366,87,0.022099448,0.433525798,0.145190563
326,49,1.7963344,144,0.054143646,0.523522077,0.248638838
327,12,1.3746208,87,0.013259669,0.37261557,0.145190563
328,41,1.6042534,95,0.045303867,0.454787578,0.159709619
329,10,1.1561403,54,0.011049724,0.294434242,0.085299456
330,8,1.241593,69,0.008839779,0.32501274,0.112522686
331,45,1.8688198,139,0.049723757,0.54946034,0.239564428
332,0,0.33333334,7,0,0,0
333,54,1.8950444,148,0.059668508,0.558844583,0.255898367
334,44,1.787379,112,0.048618785,0.520317466,0.190562613
335,56,1.8855816,135,0.061878453,0.555458403,0.2323049
336,76,2.0229185,145,0.083977901,0.604603206,0.250453721
337,0,0.58170414,19,0,0.088877309,0.021778584
338,8,1.1058542,41,0.008839779,0.276439803,0.061705989
339,32,1.6037242,74,0.035359116,0.454598209,0.121597096
340,43,1.7820429,110,0.047513812,0.518407989,0.186932849
341,26,1.6413553,118,0.028729282,0.468064167,0.201451906
342,21,1.6857162,131,0.02320442,0.483938326,0.225045372
343,51,2.0598946,191,0.056353591,0.617834779,0.333938294
344,12,1.3455029,92,0.013259669,0.362195985,0.154264973
345,30,1.7257152,92,0.033149171,0.498251616,0.154264973
346,44,1.787379,123,0.048618785,0.520317466,0.210526316
347,41,1.8362781,132,0.045303867,0.537815579,0.226860254
348,26,1.7820429,118,0.028729282,0.518407989,0.201451906
349,27,1.6741856,110,0.029834254,0.479812202,0.186932849
350,16,1.4255327,86,0.017679558,0.390833946,0.143375681
351,10,1.1981546,67,0.011049724,0.30946869,0.108892922
352,18,1.5110798,104,0.019889503,0.421446224,0.176043557
353,42,1.8017781,149,0.04640884,0.525470057,0.257713249
354,51,2.1051285,299,0.056353591,0.634021333,0.529945554
355,25,1.7429162,169,0.027624309,0.504406843,0.294010889
356,12,1.3455029,94,0.013259669,0.362195985,0.157894737
357,18,1.4635203,66,0.019889503,0.404427475,0.10707804
358,6,0.84912294,14,0.006629834,0.184570777,0.012704174
359,6,0.84912294,14,0.006629834,0.184570777,0.012704174
360,6,0.84912294,15,0.006629834,0.184570777,0.014519056
361,6,0.8619656,21,0.006629834,0.18916641,0.025408348
362,8,1.0697098,47,0.008839779,0.263505847,0.072595281
363,34,1.6100973,130,0.037569061,0.456878767,0.22323049
364,8,1.0697098,48,0.008839779,0.263505847,0.074410163
365,6,0.8870222,26,0.006629834,0.198132694,0.034482759
366,8,0.98558021,22,0.008839779,0.233400812,0.02722323
367,12,1.2222222,24,0.013259669,0.31808107,0.030852995
368,71,2.1024222,174,0.078453039,0.633052907,0.303085299
369,22,1.6249448,117,0.024309392,0.462191814,0.199637024
370,10,1.1365665,52,0.011049724,0.28742993,0.081669691
371,62,1.9876175,180,0.068508287,0.591971054,0.313974592
372,37,1.9812206,181,0.040883978,0.589681979,0.315789474
373,48,1.8628219,161,0.053038674,0.547314045,0.279491833
374,41,1.8344153,124,0.045303867,0.537148992,0.212341198
375,42,1.8900454,115,0.04640884,0.557055735,0.19600726
376,42,1.9329244,125,0.04640884,0.572399608,0.21415608
377,36,1.7852225,100,0.039779006,0.519545781,0.168784029
378,49,1.9309677,145,0.054143646,0.57169942,0.250453721
379,52,1.975305,145,0.057458564,0.587565134,0.250453721
380,70,2.0201983,147,0.077348066,0.603629807,0.254083485
381,6,0.8870222,30,0.006629834,0.198132694,0.041742287
382,6,0.8870222,31,0.006629834,0.198132694,0.043557169
383,10,1.1561403,51,0.011049724,0.294434242,0.079854809
384,24,1.6734514,79,0.026519337,0.479549475,0.130671506
385,25,1.7909094,100,0.027624309,0.521580788,0.168784029
386,51,2.0094504,198,0.056353591,0.599783765,0.346642468
387,87,2.0589156,161,0.096132597,0.617484452,0.279491833
388,39,1.8427275,139,0.043093923,0.54012344,0.239564428
389,55,2.0579145,233,0.060773481,0.617126218,0.410163339
390,52,1.8993479,169,0.057458564,0.560384553,0.294010889
391,28,1.5364467,59,0.030939227,0.430523546,0.094373866
392,14,1.2989333,38,0.015469613,0.345531463,0.056261343
393,8,1,27,0.008839779,0.238560808,0.036297641
394,6,0.8619656,20,0.006629834,0.18916641,0.023593466
395,6,0.84912294,15,0.006629834,0.184570777,0.014519056
396,6,0.84912294,14,0.006629834,0.184570777,0.012704174
397,0,1.3938289,71,0,0.37948902,0.11615245
398,23,1.6042534,90,0.025414365,0.454787578,0.150635209
399,24,1.632839,112,0.026519337,0.465016684,0.190562613
400,57,1.9304764,133,0.062983425,0.571523613,0.228675136
401,61,2.0671797,145,0.067403315,0.620441688,0.250453721
402,26,1.7841618,125,0.028729282,0.519166219,0.21415608
403,12,1.4221928,118,0.013259669,0.389638792,0.201451906
404,24,1.8104258,184,0.026519337,0.52856456,0.32123412
405,206,2.4706271,337,0.227624309,0.764811796,0.598911071
406,96,2.2631099,329,0.106077348,0.690553589,0.584392015
407,119,2.3622561,329,0.131491713,0.726032185,0.584392015
408,34,2.171875,264,0.037569061,0.657905981,0.466424682
409,28,2.1362436,237,0.030939227,0.645155598,0.417422868
410,25,2.0986729,225,0.027624309,0.631711253,0.395644283
411,34,1.9406976,218,0.037569061,0.57518118,0.382940109
412,10,1.3431821,161,0.011049724,0.361365507,0.279491833
413,14,1.5592309,176,0.015469613,0.438676672,0.306715064
414,40,1.7812788,105,0.044198895,0.518134563,0.177858439
415,39,1.8900454,118,0.043093923,0.557055735,0.201451906
416,30,1.8416041,114,0.033149171,0.539721441,0.194192377
417,6,0.84912294,14,0.006629834,0.184570777,0.012704174
418,6,0.84912294,18,0.006629834,0.184570777,0.019963702
419,6,0.94787496,43,0.006629834,0.21990832,0.065335753
420,14,1.469555,126,0.015469613,0.406586939,0.215970962
421,25,1.7288883,111,0.027624309,0.499387082,0.188747731
422,41,1.8344153,130,0.045303867,0.537148992,0.22323049
423,64,1.9812206,166,0.070718232,0.589681979,0.288566243
424,0,1.2906152,79,0,0.342554904,0.130671506
425,52,1.8912494,142,0.057458564,0.557486576,0.245009074
426,14,1.3076391,57,0.015469613,0.348646757,0.090744102
427,8,1,29,0.008839779,0.238560808,0.039927405
428,6,0.8619656,20,0.006629834,0.18916641,0.023593466
429,6,0.84912294,15,0.006629834,0.184570777,0.014519056
430,6,0.84912294,14,0.006629834,0.184570777,0.012704174
431,6,0.84912294,14,0.006629834,0.184570777,0.012704174
432,6,0.84912294,14,0.006629834,0.184570777,0.012704174
433,6,0.84912294,14,0.006629834,0.184570777,0.012704174
434,6,0.84912294,14,0.006629834,0.184570777,0.012704174
435,6,0.84912294,14,0.006629834,0.184570777,0.012704174
436,34,1.9345245,167,0.037569061,0.57297219,0.290381125
437,38,2.0183253,171,0.04198895,0.60295957,0.297640653
438,10,1.2829794,100,0.011049724,0.3398225,0.168784029
439,12,1.3636364,117,0.013259669,0.368684899,0.199637024
440,24,1.6684235,77,0.026519337,0.477750285,0.127041742
441,18,1.4724894,67,0.019889503,0.407636989,0.108892922
442,8,1.0445806,42,0.008839779,0.254513584,0.063520871
443,22,1.606352,75,0.024309392,0.455538544,0.123411978
444,52,1.8416041,94,0.057458564,0.539721441,0.157894737
445,22,1.6037242,73,0.024309392,0.454598209,0.119782214
446,12,1.2726263,62,0.013259669,0.336117734,0.099818512
447,16,1.4135897,74,0.017679558,0.386560248,0.121597096
448,32,1.6118186,85,0.035359116,0.457494719,0.141560799
449,40,1.7257152,85,0.044198895,0.498251616,0.141560799
450,36,1.6684235,77,0.039779006,0.477750285,0.127041742
451,28,1.6666666,81,0.030939227,0.477121594,0.13430127
452,40,1.7269484,92,0.044198895,0.498692906,0.154264973
453,30,1.6261337,62,0.033149171,0.462617252,0.099818512
454,42,1.7379411,78,0.04640884,0.502626547,0.128856624
455,44,1.7820429,103,0.048618785,0.518407989,0.174228675
456,56,1.8880572,128,0.061878453,0.556344275,0.219600726
457,50,1.8337219,111,0.055248619,0.536900865,0.188747731
458,32,1.6042534,83,0.035359116,0.454787578,0.137931034
459,32,1.606352,70,0.035359116,0.455538544,0.114337568
460,28,1.6684235,74,0.030939227,0.477750285,0.121597096
461,40,1.7265038,88,0.044198895,0.49853381,0.147005445
462,30,1.9310595,130,0.033149171,0.57173227,0.22323049
463,56,1.9323636,146,0.061878453,0.572198931,0.252268603
464,16,1.4516129,99,0.017679558,0.400166516,0.166969147
465,8,1.0207884,41,0.008839779,0.245999754,0.061705989
466,6,0.8619656,22,0.006629834,0.18916641,0.02722323
