Ref,x1,y1,x2,y2,Choice,Choice R3,Choice R7,Choice [Connectivity Wgt],Choice [Connectivity Wgt] R3,Choice [Connectivity Wgt] R7,Choice [Connectivity Wgt][Norm],Choice [Connectivity Wgt][Norm] R3,Choice [Connectivity Wgt][Norm] R7,Choice [Norm],Choice [Norm] R3,Choice [Norm] R7,Connectivity,Control,Controllability,Entropy,Entropy R3,Entropy R7,Harmonic Mean Depth,Harmonic Mean Depth R3,Harmonic Mean Depth R7,Integration [HH],Integration [HH] R3,Integration [HH] R7,Integration [P-value],Integration [P-value] R3,Integration [P-value] R7,Integration [Tekl],Integration [Tekl] R3,Integration [Tekl] R7,Intensity,Intensity R3,Intensity R7,Line Length,Mean Depth,Mean Depth R3,Mean Depth R7,Mean Depth [Connectivity Wgt],Mean Depth [Connectivity Wgt] R3,Mean Depth [Connectivity Wgt] R7,Node Count,Node Count R3,Node Count R7,RA,RA R3,RA R7,RA [Penn],RA [Penn] R3,RA [Penn] R7,RRA,RRA R3,RRA R7,Relativised Entropy,Relativised Entropy R3,Relativised Entropy R7,Total Connectivity,Total Connectivity R3,Total Connectivity R7,Total Depth,Total Depth R3,Total Depth R7
0,1957.82737509,1628.14482895,2002.0490428,1458.96426285,124521,132,1103,988663,3364,13135,0.11855143,0.34822214,0.31236622,0.1371561,0.17813765,0.23206396,7,1.2440476,0.30434781,5.2450066,1.4975928,2.7388301,10.700085,14.933333,14.477558,0.36936772,2.3602958,1.2593509,0.36936772,2.3602958,1.2593509,0.63479477,0.76060092,0.67254674,0.24788962,1.2745471,0.84732556,174.86458,22.175074,2.2307692,4.2755103,21.820765,1.8776978,3.8620689,1349,40,99,0.031440347,0.06477733,0.067536294,0.54129976,0.36000001,0.43386245,2.7073293,0.42367572,0.79405981,6.0040541,1.6852044,2.3126886,4084,139,290,29892,87,419
1,2002.0490428,1458.96426285,2364.14574287,73.9627301478,163403,158,1313,1240316,2322,11845,0.14872736,0.24742927,0.2856144,0.17998344,0.22475107,0.28793859,8,3.4761906,0.44444445,5.2591801,1.4663446,2.7274585,12.906119,14.545455,14.250145,0.36302143,2.1826198,1.229082,0.36302143,2.1826198,1.229082,0.63372427,0.74584705,0.66929871,0.24428876,1.1670907,0.82935262,1431.5527,22.545252,2.3157895,4.3333335,22.240206,2.1313868,4.0451388,1349,39,97,0.03198998,0.071123756,0.070175439,0.53328085,0.31506848,0.42342341,2.7546582,0.45816499,0.81361538,6.0559368,1.8177888,2.3410347,4084,137,288,30391,88,416
2,2364.14574287,73.9627301478,2376.00493121,30.164541829,0,0,0,4075,69,225,0.00048863678,0.022682445,0.0082182772,0,0,0,1,0.125,0.125,5.262404,1.2416805,2.5641918,10.385282,3.2183907,5.2403231,0.34693095,1.3088794,1.0371749,0.34693095,1.3088794,1.0371749,0.63094079,0.64932406,0.6447441,0.2336037,0.90738189,0.71176851,45.375343,23.54451,2.5,4.6623378,23.239716,2.4487178,4.354701,1349,19,78,0.033473659,0.17647059,0.096377306,0.52162826,0.18181819,0.3605442,2.8824179,0.76401234,0.96415758,5.9791055,2.0256271,2.4285655,4084,78,234,31738,45,359
3,748.552614649,1492.94119999,1253.73270901,1560.39691951,14283,6,70,136260,44,590,0.016339054,0.34375,0.18907227,0.01573229,0.40000001,0.23333333,2,1,0.5,5.306294,1.5491613,2.6304452,8.9654503,2.6666667,3.3802817,0.28378639,0.84912294,0.62534261,0.28378639,0.84912294,0.62534261,0.61889464,0.51139158,0.54693931,0.19267827,2.1688259,0.73539329,509.66382,28.560831,2,4.7600002,28.225025,1.875,4.886076,1349,7,26,0.040921796,0.40000001,0.31333333,0.4693557,0.33333334,0.27131784,3.5237772,1.1776857,1.5991235,6.0208383,1.0911623,2.4425244,4084,16,79,38500,12,119
4,1620.18422756,3576.15330624,1630.37552694,3484.94830926,5612,8,158,58032,134,2058,0.0069586672,0.15192744,0.16078125,0.0061814473,0.14545454,0.13435374,2,0.83333331,0.40000001,5.5475211,1.4308271,2.5893688,14.602408,4,5.5478406,0.26666749,1.0445806,0.80396849,0.26666749,1.0445806,0.80396849,0.61525679,0.59431612,0.60270321,0.18928586,1.2264233,0.66736311,91.772621,30.330118,2.3636363,4.9795918,29.882957,2.3571429,4.8562498,1349,12,50,0.043548804,0.27272728,0.16581632,0.45541322,0.21052632,0.2857143,3.7499886,0.957322,1.2438298,7.0939436,1.6862333,2.5801339,4084,42,160,40885,26,244
5,1611.94435885,3634.67151201,1620.18422756,3576.15330624,3503,14,139,42759,159,1898,0.0051272684,0.29201102,0.17330168,0.003858448,0.31111112,0.14693446,3,1.0833334,0.42857143,5.5603719,1.5531402,2.5830133,14.389151,4.3636365,5.5265489,0.25840622,1.3270249,0.7649613,0.25840622,1.3270249,0.7649613,0.613433,0.65321249,0.59337831,0.18384661,1.8982824,0.66420341,59.095482,31.267805,2,5,30.829088,1.8181819,4.9121623,1349,11,45,0.04494106,0.22222222,0.18604651,0.44782928,0.41176471,0.27572018,3.8698759,0.75356531,1.3072557,7.1141644,1.229477,2.685384,4084,33,148,42149,20,220
6,1597.5707862,3736.67705005,1611.94435885,3634.67151201,1174,5,42,21284,96,827,0.0025521829,0.19979188,0.077594295,0.0012931253,0.11111111,0.044397462,3,0.91666669,0.42857143,5.5665326,1.5531402,2.5263619,14.311636,4.3636365,5.1297708,0.25569889,1.3270249,0.7521407,0.25569889,1.3270249,0.7521407,0.61282504,0.65321249,0.59144491,0.18212196,1.8982824,0.63868701,103.01325,31.58828,2,5.068182,31.127815,1.6774193,4.9315066,1349,11,45,0.045416895,0.22222222,0.18921776,0.4419829,0.41176471,0.26337448,3.91085,0.75356531,1.3295385,7.1005106,1.229477,2.7613916,4084,31,146,42581,20,223
7,1591.34913986,3784.36420925,1597.5707862,3736.67705005,504,6,53,15740,114,899,0.001887397,0.2093664,0.084349781,0.00055514066,0.13333334,0.053535353,3,0.91666669,0.42857143,5.5757422,1.5531402,2.5807846,14.787096,4.3636365,5.57971,0.25357717,1.3270249,0.77222222,0.25357717,1.3270249,0.77222222,0.61234492,0.65321249,0.59523743,0.18090954,1.8982824,0.66321838,48.091309,31.844213,2,5,31.3619,1.7575758,4.8630137,1349,11,46,0.045796901,0.22222222,0.18181819,0.43731391,0.41176471,0.27710843,3.9435725,0.75356531,1.2949641,7.0919037,1.229477,2.6733055,4084,33,146,42926,20,225
8,1580.63686526,3866.44042756,1591.34913986,3784.36420925,31611,14,246,274486,223,2731,0.032913852,0.22024691,0.28269759,0.034818556,0.21212122,0.24848485,3,1.0833334,0.42857143,5.5817065,1.5415961,2.6770475,15.382543,5.1063828,6.2492251,0.25162244,1.2989333,0.82738096,0.25162244,1.2989333,0.82738096,0.61189967,0.64596856,0.60325217,0.17970698,1.5415961,0.73739034,82.772331,32.083828,2.1666667,4.7333331,31.580069,2.0888889,4.561151,1349,13,46,0.046152677,0.21212122,0.16969697,0.43294266,0.33333334,0.3253012,3.9742084,0.76986253,1.2086331,7.1050663,1.4444195,2.4594893,4084,45,139,43249,26,213
9,1560.4947166,3978.05156372,1580.63686526,3866.44042756,29286,12,262,256253,258,2736,0.030727519,0.16454081,0.38,0.032257639,0.11428571,0.30429733,2,0.58333331,0.2857143,5.5960445,1.3993975,2.6937034,14.596183,4.848485,5.6328583,0.24441274,1.2552096,0.88729787,0.24441274,1.2552096,0.88729787,0.61023283,0.63915122,0.60946941,0.17500612,1.1195179,0.82148403,113.41407,33.00074,2.4000001,4.3809524,32.511017,2.2678571,4.0916667,1349,16,43,0.047514092,0.2,0.1649245,0.42623997,0.22222222,0.38528138,4.0914397,0.79667974,1.1270173,7.1614757,1.7939149,2.2362363,4084,56,120,44485,36,184
10,1556.56847816,4004.19706659,1560.4947166,3978.05156372,27710,22,288,242253,348,2846,0.029048767,0.22193877,0.46197549,0.030521723,0.16176471,0.35121951,4,1.1666666,0.40000001,5.6164494,1.5404148,2.7427309,15.033347,7.1489363,6.3939104,0.24003351,1.6132691,0.98965615,0.24003351,1.6132691,0.98965615,0.60920078,0.69413465,0.62253064,0.17249709,1.4593403,0.94421881,26.438658,33.584568,2.1764705,4,33.148384,1.875,3.5945945,1349,18,42,0.048380949,0.14705883,0.15000001,0.42562735,0.3548387,0.45333335,4.1660848,0.6198594,1.010452,7.2805247,1.5170654,2.0613899,4084,56,111,45272,37,164
11,1551.64593027,4063.80601998,1556.56847816,4004.19706659,8070,22,152,57006,296,1080,0.0068356385,0.2368,0.19591837,0.0088888593,0.18333334,0.20512821,4,1.1666666,0.40000001,5.625844,1.5517561,2.7538776,14.513841,6.8571429,6.1878452,0.23520875,1.6261337,0.95205206,0.23520875,1.6261337,0.95205206,0.60804588,0.69710863,0.61610436,0.16931251,1.5517561,0.93351781,59.811863,34.252968,2.125,4.0512819,33.853577,1.76,3.647619,1349,17,40,0.049373373,0.15000001,0.16059379,0.42356163,0.37931034,0.44131455,4.2515426,0.6149556,1.0503627,7.321105,1.4474835,2.0981688,4084,50,105,46173,34,158
12,1531.08076755,4160.67988957,1551.64593027,4063.80601998,5384,10,94,32626,142,598,0.0039122119,0.18671927,0.13828188,0.0059303124,0.18181819,0.16755792,2,0.75,0.33333334,5.6301436,1.4854122,2.6972983,12.999125,4.2105265,4.8206601,0.22836666,1.1191936,0.78692526,0.22836666,1.1191936,0.78692526,0.6063745,0.60985333,0.58762223,0.16451283,1.3711498,0.80688411,99.032684,35.24926,2.2727273,4.4705882,34.851128,2.1538463,4.1075268,1349,12,35,0.050852649,0.25454545,0.21033868,0.41596457,0.2631579,0.35519126,4.3789229,0.89350057,1.2707688,7.2483149,1.5487748,2.2622674,4084,39,93,47516,25,152
13,1504.96855459,4256.47218975,1531.08076755,4160.67988957,2694,4,42,16320,48,278,0.0019569453,0.18147448,0.082688875,0.002967359,0.26666668,0.10344828,2,1.5,0.66666669,5.6325493,1.4413203,2.5721467,10.763923,2.1818182,3.1460674,0.22190204,0.72781962,0.64430809,0.22190204,0.72781962,0.64430809,0.60475755,0.4708803,0.55721003,0.159924,1.6815404,0.68287081,99.287521,36.247032,2.1666667,4.9310346,35.849659,2.3043478,4.6463413,1349,7,30,0.052334122,0.46666667,0.28078818,0.40857887,0.22222222,0.25490198,4.5064931,1.3739668,1.5520525,7.1820173,1.3731915,2.5328407,4084,23,82,48861,13,143
14,1444.40334873,4457.00705602,1504.96855459,4256.47218975,0,0,0,4081,6,62,0.00048935623,0.14814815,0.029349113,0,0,0,1,0.5,0.5,5.6340318,1.5,2.4362791,8.7040663,1.3333334,2.0512822,0.21578452,0.33333334,0.51994145,0.21578452,0.33333334,0.51994145,0.60319167,0,0.51876968,0.15555596,3,0.60906976,209.4812,37.246292,2,5.2272725,36.849167,2,5,1349,4,23,0.053817805,1,0.4025974,0.40139422,0,0.16216215,4.6342525,3,1.9232935,7.1191669,0.81028318,2.6565607,4084,9,65,50208,6,115
15,1430.33419886,4457.00705602,1494.58355929,4253.07929923,0,0,0,4081,6,57,0.00048935623,0.14814815,0.031666666,0,0,0,1,0.5,0.5,5.6300387,1.5,2.4574661,8.3030481,1.3333334,2.0338984,0.21439792,0.33333334,0.51724136,0.21439792,0.33333334,0.51724136,0.60283172,0,0.51559168,0.15444683,3,0.62865412,213.80952,37.480713,2,5.1428571,37.14912,2,4.8499999,1349,4,22,0.05416587,1,0.41428572,0.40686062,0,0.17142858,4.6642246,3,1.9333333,7.1859274,0.81028318,2.592401,4084,9,60,50524,6,108
16,1494.58355929,4253.07929923,1520.95069388,4155.2321918,2694,4,40,16320,48,252,0.0019569453,0.18147448,0.092037983,0.002967359,0.26666668,0.11396012,2,1.5,0.66666669,5.6285563,1.4413203,2.5966072,10.11306,2.1818182,3.0769231,0.22043596,0.72781962,0.64091247,0.22043596,0.72781962,0.64091247,0.6043855,0.4708803,0.55341947,0.15875475,1.6815404,0.71279413,101.33746,36.481453,2.1666667,4.814815,36.149609,2.3043478,4.4729729,1349,7,28,0.052682187,0.46666667,0.29344729,0.41402546,0.22222222,0.26950353,4.5364647,1.3739668,1.5602754,7.2497039,1.3731915,2.4558411,4084,23,74,49177,13,130
17,1520.95069388,4155.2321918,1540.64979097,4065.22024112,5384,10,88,32626,142,554,0.0039122119,0.18671927,0.13090737,0.0059303124,0.18181819,0.16666667,2,0.75,0.33333334,5.6261506,1.4854122,2.7069943,12.01117,4.2105265,4.7524753,0.22681421,1.1191936,0.77294546,0.22681421,1.1191936,0.77294546,0.60598963,0.60985333,0.58432633,0.16327856,1.3711498,0.80734915,92.142311,35.483681,2.2727273,4.4848485,35.151077,2.1538463,4.228261,1349,12,34,0.05120071,0.25454545,0.21780303,0.4213874,0.2631579,0.35028249,4.4088945,0.89350057,1.2937524,7.3168945,1.5487748,2.2832263,4084,39,92,47832,25,148
18,1540.64979097,4065.22024112,1542.83165299,4003.44927656,8070,22,144,57006,292,1074,0.0068356385,0.24323198,0.16241966,0.0088888593,0.18333334,0.18461539,4,1.1666666,0.40000001,5.621851,1.5517561,2.7561429,13.252251,6.8571429,6.3516068,0.23356222,1.6261337,0.91080147,0.23356222,1.6261337,0.91080147,0.6076473,0.69710863,0.61122,0.16800791,1.5517561,0.88282698,61.809486,34.487389,2.125,4.2249999,34.153526,1.7346939,4.0695653,1349,17,41,0.049721438,0.15000001,0.16538462,0.42895636,0.37931034,0.41095892,4.2815146,0.6149556,1.0979341,7.3905249,1.4474835,2.2329364,4084,49,115,46489,34,169
19,1542.83165299,4003.44927656,1555.34285056,3932.05038557,34455,22,198,251067,296,1988,0.03010566,0.2368,0.23168813,0.037951134,0.18333334,0.2,4,1.1666666,0.40000001,5.6103992,1.5517561,2.7389536,13.821635,6.8571429,6.9397593,0.24033445,1.6261337,0.90259743,0.24033445,1.6261337,0.90259743,0.60927218,0.69710863,0.61367315,0.17252733,1.5517561,0.82347625,72.486771,33.54377,2.125,4.4222221,33.201519,1.76,4.2671757,1349,17,46,0.048320368,0.15000001,0.15555556,0.43585557,0.37931034,0.38152611,4.1608682,0.6149556,1.1079136,7.3785353,1.4474835,2.3456137,4084,50,131,45217,34,199
20,1555.34285056,3932.05038557,1584.15567437,3737.87942962,36881,10,166,273469,156,1812,0.032791905,0.17687075,0.20182669,0.0406233,0.15151516,0.16038647,2,0.75,0.33333334,5.5921478,1.4535002,2.639425,13.341059,4.3636365,5.6804733,0.24714561,1.1365665,0.81476206,0.24714561,1.1365665,0.81476206,0.61086929,0.61485791,0.60217094,0.17683977,1.2597001,0.70887417,196.29707,32.646885,2.3333333,4.826087,32.289421,2.1904762,4.6119404,1349,13,47,0.046988692,0.24242425,0.17004831,0.44215605,0.23809524,0.30980393,4.0461974,0.87984288,1.2273521,7.2947478,1.650112,2.4838367,4084,42,134,44008,28,222
21,1584.15567437,3737.87942962,1608.56581231,3567.26149703,39344,6,150,288595,80,1768,0.034605674,0.17777778,0.17536204,0.04333622,0.21428572,0.13297872,2,1,0.5,5.5728588,1.4843777,2.5315909,12.796128,3.2,4.8241205,0.25450146,0.8870222,0.77696776,0.25450146,0.8870222,0.77696776,0.61255449,0.54406804,0.59813035,0.18147507,1.4843777,0.63614339,172.35526,31.732195,2.25,5.0833335,31.362879,2.3333333,4.8591547,1349,9,49,0.045630582,0.35714287,0.17375886,0.44898447,0.23076923,0.2659176,3.9292505,1.1273675,1.2870547,7.2409487,1.47219,2.6284745,4084,30,142,42775,18,244
22,1608.56581231,3567.26149703,1617.92555509,3484.81657967,41836,6,154,303877,80,1852,0.036438152,0.17777778,0.1522025,0.046081081,0.21428572,0.11613876,2,1,0.5,5.5557599,1.4843777,2.4964163,12.976979,3.2,4.9086924,0.26238042,0.8870222,0.78169292,0.26238042,0.8870222,0.78169292,0.61431617,0.54406804,0.60148227,0.18651934,1.4843777,0.60972381,82.97451,30.809347,2.25,5.1923075,30.428991,2.3333333,4.9615383,1349,9,53,0.044260353,0.35714287,0.16440423,0.45619282,0.23076923,0.25085911,3.8112602,1.1273675,1.2792748,7.2092218,1.47219,2.7046652,4084,30,156,41531,18,270
23,7284.13838402,4457.00705602,7315.47639329,4216.68101627,0,0,0,4081,5,45,0.00048935623,0.15625,0.0390625,0,0,0,1,0.5,0.5,5.7638822,1.5,2.4221294,4.9418087,1.3333334,1.589404,0.23294297,0.33333334,0.40581906,0.23294297,0.33333334,0.40581906,0.6074968,0,0.46098471,0.17179577,3,0.63740247,242.36063,34.576408,2,5.1428571,33.987022,1.875,5.5,1349,4,15,0.049853615,1,0.63736266,0.57247299,0,0.079365082,4.2928963,3,2.4641523,7.7612286,0.81028318,2.6764276,4084,8,48,46609,6,72
24,7315.47639329,4216.68101627,7356.70690629,4019.47963154,2694,4,26,16320,22,226,0.0019569453,0.36363637,0.084818915,0.002967359,0.40000001,0.11255411,2,1.5,0.66666669,5.7623992,1.4874687,2.3979928,5.3610644,2,2.1867881,0.24008816,0.69804502,0.51994145,0.24008816,0.69804502,0.51994145,0.60921377,0.43067655,0.51876968,0.17701994,2.2312031,0.59949821,201.46548,33.577152,2,5.2272725,32.987511,1.6363636,5.3835616,1349,6,23,0.048369937,0.5,0.4025974,0.58017206,0.2857143,0.16216215,4.1651363,1.4325724,1.9232935,7.8515081,1.1120105,2.8774412,4084,11,73,45262,10,115
25,7356.70690629,4019.47963154,7374.5425151,3782.85315739,5384,8,64,32628,46,568,0.0039124517,0.40888888,0.090561226,0.0059303124,0.53333336,0.11408199,2,0.83333331,0.40000001,5.7603574,1.4413203,2.4073331,5.7329693,2.1818182,3.106796,0.24767394,1.0189475,0.63600808,0.24767394,1.0189475,0.63600808,0.61099166,0.56932342,0.56251639,0.18254843,2.5223105,0.58108038,237.2977,32.579376,1.8333334,5.2941175,31.988981,1.6666666,5.3482141,1349,7,35,0.046888459,0.33333334,0.26024956,0.5880366,0.44444445,0.20218579,4.0375667,0.98140484,1.5723071,7.9470043,0.99900293,2.9082029,4084,15,112,43917,11,180
26,7374.5425151,3782.85315739,7400.98868653,3386.00556378,10758,14,182,61138,115,1406,0.0073311105,0.27348396,0.11554898,0.01184961,0.3888889,0.14857143,3,2,0.60000002,5.7579517,1.5142466,2.475239,6.1323967,3.6923077,5.1474533,0.25574231,1.1,0.75723404,0.25574231,1.1,0.75723404,0.61283481,0.60206002,0.59662354,0.18841666,1.6824962,0.59545845,397.72781,31.583086,2.1111112,5.2600002,30.99143,2.1379311,5.1602564,1349,10,51,0.045409184,0.27777779,0.17387755,0.59607303,0.33333334,0.23655914,3.9101863,0.90909094,1.3205956,8.049654,1.3828565,2.8284819,4084,29,156,42574,19,263
27,7400.98868653,3386.00556378,7435.4264842,2894.87037062,13430,12,258,81464,208,2142,0.009768419,0.1883205,0.13076524,0.014792737,0.15384616,0.14098361,2,0.58333331,0.2857143,5.752552,1.4554428,2.5884507,6.2624283,4.6153846,6.5869632,0.26432753,1.2241485,0.89383328,0.26432753,1.2241485,0.89383328,0.6147449,0.63241249,0.6215331,0.19455931,1.2735124,0.67714739,492.34109,30.589762,2.3076923,4.9016395,29.995838,2.2127659,4.6519337,1349,14,62,0.043934315,0.21794872,0.13005464,0.60426813,0.26086956,0.31014493,3.7831852,0.81689435,1.1187768,8.1582079,1.6360545,2.530694,4084,47,181,41235,30,299
28,7435.4264842,2894.87037062,7459.3646275,2569.00892753,16104,22,358,105774,416,3206,0.012683451,0.16979592,0.12779018,0.017738067,0.11578947,0.1400626,4,1.1666666,0.40000001,5.7453961,1.4817759,2.6744964,6.4230747,7.7419353,9.5896645,0.27349499,1.6042534,1.051187,0.27349499,1.6042534,1.051187,0.61672974,0.69098377,0.64463019,0.20105681,1.2446917,0.77169263,326.73953,29.597923,2.3,4.5277777,29.001225,2.057143,4.3928571,1349,21,73,0.042461652,0.1368421,0.099374019,0.61264849,0.2972973,0.38199514,3.656374,0.62334293,0.95130551,8.280715,1.707325,2.3320179,4084,70,224,39898,46,326
29,7459.3646275,2569.00892753,7459.85220687,2554.45129218,46401,78,928,398500,1426,9892,0.047784477,0.30311403,0.33504379,0.051109292,0.22222222,0.3090243,6,1.3166667,0.375,5.7591052,1.5362778,2.7445474,6.4976869,11.18644,11.805478,0.27836916,2.062937,1.1672004,0.27836916,2.062937,1.1672004,0.61776316,0.74008793,0.6588133,0.2051284,1.3876058,0.8536191,14.565799,29.097181,2.1851852,4.2692308,28.512487,1.9690722,4.1193414,1349,28,79,0.041718159,0.091168091,0.084915087,0.6194309,0.37254903,0.4295302,3.5923519,0.48474577,0.85675085,8.3902817,1.5874871,2.2317955,4084,97,243,39223,59,333
30,7459.85220687,2554.45129218,7468.31471456,2189.84309673,44199,68,697,394564,1684,8185,0.047312509,0.2783471,0.33215648,0.048683856,0.13709678,0.25117117,5,1.0666667,0.29411766,5.772191,1.4602443,2.7296572,6.4630246,11.428572,10.974791,0.27631187,2.0229185,1.1662538,0.27631187,2.0229185,1.1662538,0.61732876,0.73330182,0.65785366,0.20407501,1.1753186,0.86080474,364.70639,29.306379,2.3125,4.2266665,28.755877,2.0181818,3.8648648,1349,33,76,0.042028774,0.084677421,0.087207206,0.62143207,0.3114754,0.43589744,3.6190989,0.49433529,0.85744631,8.4107609,1.7742051,2.2637441,4084,110,222,39505,74,317
31,7468.31471456,2189.84309673,7469.84535756,2123.99428808,32963,20,275,272579,601,3617,0.032685183,0.1202,0.16720599,0.036307741,0.061538462,0.11066398,3,0.64999998,0.25,5.7891564,1.3718479,2.6784656,6.4602704,7.7538462,8.9966011,0.27338153,1.6857162,1.0960809,0.27338153,1.6857162,1.0960809,0.61670548,0.69946998,0.64920509,0.20250413,1.028886,0.81029212,65.866592,29.609793,2.4230769,4.3661971,29.117533,2.23,3.9663463,1349,27,72,0.042479277,0.11384615,0.096177064,0.61737424,0.24489796,0.40987656,3.6578918,0.59321964,0.91234142,8.2811165,1.9183807,2.3003345,4084,100,208,39914,63,310
32,7469.84535756,2123.99428808,7473.60127718,1899.02647878,50339,33,494,422688,593,5319,0.050684884,0.18076512,0.20827787,0.055446878,0.15714286,0.17801802,4,1.4166666,0.40000001,5.7559943,1.4583882,2.6798007,6.4407659,7.8805971,9.8919153,0.28136292,1.6071428,1.0453089,0.28136292,1.6071428,1.0453089,0.61839068,0.69100952,0.64498854,0.20722255,1.1883163,0.75711846,224.99916,28.79822,2.3333333,4.5999999,28.297258,2.2469137,4.358407,1349,22,76,0.041274268,0.13333334,0.097297296,0.62348026,0.2820513,0.37062937,3.5541284,0.62222224,0.95665497,8.1588697,1.7643235,2.3884327,4084,81,226,38820,49,345
33,7473.60127718,1899.02647878,7475.88332674,1762.23036197,59028,20,448,486532,366,4866,0.058340471,0.19042663,0.20478074,0.065017544,0.14705883,0.1658645,3,0.83333331,0.33333334,5.7459388,1.4791145,2.6340742,6.5568595,6.4000001,8.7910738,0.28009224,1.4666082,0.98977429,0.28009224,1.4666082,0.98977429,0.61812496,0.67273146,0.6384111,0.20592628,1.2678125,0.70808446,136.81516,28.924332,2.2941177,4.7837839,28.489471,2.1935484,4.5137615,1349,18,75,0.041461516,0.16176471,0.10366531,0.61687529,0.29032257,0.33806145,3.5702524,0.68184537,1.0103314,7.9947276,1.664782,2.4675615,4084,62,218,38990,39,354
34,7475.88332674,1762.23036197,7488.38561875,1267.04335673,59096,16,414,485749,261,4467,0.058246583,0.25777778,0.20066935,0.065092444,0.17582418,0.15753424,3,1,0.42857143,5.7314067,1.4860064,2.5502257,6.5699449,5.5081968,7.8631864,0.28016666,1.3076391,0.93491209,0.28016666,1.3076391,0.93491209,0.61814058,0.6475991,0.63164371,0.20546006,1.3111821,0.65074724,495.34482,28.916914,2.2857144,4.9863014,28.54236,2.1111112,4.7345972,1349,15,74,0.041450504,0.1978022,0.1107306,0.61194921,0.28,0.30215827,3.569304,0.76473695,1.0696193,7.8423271,1.6335514,2.6035316,4084,45,211,38980,32,364
35,7488.38561875,1267.04335673,7488.78525572,1251.45423729,57960,12,194,463513,141,1826,0.055580243,0.24394463,0.090393804,0.063841179,0.21818182,0.087743104,3,1.1666666,0.5,5.701982,1.5262643,2.4929934,6.561902,4.6153846,6.742775,0.28022623,1.2052853,0.85216123,0.28022623,1.2052853,0.85216123,0.61815304,0.62747359,0.61896324,0.20444871,1.5262643,0.59902316,15.594241,28.910978,2.1818182,5.2388058,28.593536,2.0294118,5.1343284,1349,12,68,0.04144169,0.23636363,0.12844867,0.60686707,0.31578946,0.25459316,3.5685453,0.82967907,1.1734868,7.6518383,1.4668683,2.7772419,4084,34,201,38972,24,351
36,7488.78525572,1251.45423729,7500.16544727,941.633370466,57813,8,124,460857,80,1144,0.055261761,0.30245748,0.079169549,0.063679263,0.2857143,0.086652689,2,0.83333331,0.40000001,5.661273,1.5388472,2.3732679,6.3878808,3.4285715,4.942574,0.27977264,0.98558021,0.74537766,0.27977264,0.98558021,0.74537766,0.61805803,0.57015699,0.59749609,0.20266047,1.7312031,0.54387391,310.02982,28.956232,2.125,5.4629631,28.700048,1.9565217,5.4941177,1349,9,55,0.04150888,0.32142857,0.1684137,0.60091287,0.30769232,0.20462047,3.574331,1.0146308,1.3416018,7.3901405,1.293768,2.9637203,4084,23,170,39033,17,295
37,7495.59912176,847.25175438,7500.16544727,941.633370466,58063,6,90,461345,54,816,0.055320278,0.29916897,0.098071031,0.063954629,0.2857143,0.11538462,2,1,0.5,5.5968151,1.5306391,2.4176357,6.1496153,3,3.9976704,0.28070372,0.8619656,0.6752494,0.28070372,0.8619656,0.6752494,0.61825293,0.52832085,0.57576716,0.20101982,1.7493018,0.57296568,94.492012,28.863501,2.1428571,5.3499999,28.677523,2,5.4961243,1349,8,41,0.041371197,0.38095239,0.22307692,0.59678805,0.27272728,0.20547946,3.562475,1.1601391,1.4809344,7.139101,1.2942394,2.874759,4084,19,129,38908,15,214
38,7492.60462746,826.111020147,7495.59912176,847.25175438,58773,6,78,465259,44,692,0.055789609,0.34375,0.13045527,0.064736672,0.40000001,0.14772727,2,1,0.5,5.5538588,1.5491613,2.4944992,6.0158229,2.6666667,3.6794424,0.28377113,0.84912294,0.64412117,0.28377113,0.84912294,0.64412117,0.61889148,0.51139158,0.56270468,0.2016568,2.1688259,0.61907279,21.351759,28.562315,2,5.181818,28.390793,1.875,5.2912621,1349,7,34,0.040924001,0.40000001,0.26136363,0.59560275,0.33333334,0.22033899,3.5239668,1.1776857,1.5525029,6.8697157,1.0911623,2.7512984,4084,16,103,38502,12,171
39,1815.11022191,1614.4702225,1875.48546094,1598.76058436,4676,20,184,40905,511,1898,0.0049049538,0.081473216,0.056588303,0.0051504718,0.056980059,0.051540617,3,0.91666669,0.30000001,5.2570691,1.2823336,2.6452985,10.231717,7.47644,9.7718849,0.35015714,1.6100973,1.1177403,0.35015714,1.6100973,1.1177403,0.6315071,0.690696,0.65568048,0.23553708,0.89763355,0.7634083,62.385593,23.336796,2.5185184,4.5176473,22.968903,2.375,4.2162161,1349,28,86,0.03316525,0.11680911,0.083753504,0.52603579,0.19607843,0.38854805,2.8558605,0.62108052,0.8946622,5.993691,2.0895247,2.3579793,4084,112,259,31458,68,384
40,1875.48546094,1598.76058436,1901.14126398,1583.74437863,1997,8,63,20623,176,835,0.0024729217,0.097777776,0.037157353,0.0021996347,0.1025641,0.026854221,2,0.83333331,0.40000001,5.2644982,1.3386233,2.5457938,9.4787998,4.173913,6.4008312,0.33524856,1.0952908,0.95797479,0.33524856,1.0952908,0.95797479,0.62885392,0.60852319,0.6328541,0.22582701,1.0411515,0.68017393,29.727203,24.330118,2.4615386,4.811594,23.963026,2.5166667,4.4858489,1349,14,70,0.034640118,0.24358974,0.11210571,0.51487803,0.17391305,0.33078879,2.9828615,0.91299957,1.0438688,5.9410486,1.8866836,2.4785063,4084,60,212,32797,32,332
