Ref,x1,y1,x2,y2,Choice,Choice R3,Choice R7,Choice [Connectivity Wgt],Choice [Connectivity Wgt] R3,Choice [Connectivity Wgt] R7,Choice [Connectivity Wgt][Norm],Choice [Connectivity Wgt][Norm] R3,Choice [Connectivity Wgt][Norm] R7,Choice [Norm],Choice [Norm] R3,Choice [Norm] R7,Connectivity,Control,Controllability,Entropy,Entropy R3,Entropy R7,Harmonic Mean Depth,Harmonic Mean Depth R3,Harmonic Mean Depth R7,Integration [HH],Integration [HH] R3,Integration [HH] R7,Integration [P-value],Integration [P-value] R3,Integration [P-value] R7,Integration [Tekl],Integration [Tekl] R3,Integration [Tekl] R7,Intensity,Intensity R3,Intensity R7,Line Length,Mean Depth,Mean Depth R3,Mean Depth R7,Mean Depth [Connectivity Wgt],Mean Depth [Connectivity Wgt] R3,Mean Depth [Connectivity Wgt] R7,Node Count,Node Count R3,Node Count R7,RA,RA R3,RA R7,RA [Penn],RA [Penn] R3,RA [Penn] R7,RRA,RRA R3,RRA R7,Relativised Entropy,Relativised Entropy R3,Relativised Entropy R7,Total Connectivity,Total Connectivity R3,Total Connectivity R7,Total Depth,Total Depth R3,Total Depth R7
0,4033.27605844,1579.15633082,4066.27276937,982.635681119,0,0,0,1582,223,939,0.0012390332,0.0078079863,0.002059154,0,0,0,1,0.06666667,0.06666667,4.4124427,0.95043623,2.405164,5.231813,3.6482084,6.8930202,0.67523181,1.9605217,1.547256,0.67523181,1.9605217,1.547256,0.65744489,0.72542882,0.71672535,0.44386354,0.57230568,0.63910806,597.43256,10.958467,2.7090909,4.7774482,9.9148932,2.6108787,4.4921465,627,56,338,0.031867094,0.063299663,0.022484809,0.72950923,0.12149533,0.36381808,1.4809729,0.5100683,0.6463055,5.9904037,2.5711,2.5634186,1598,239,955,6860,149,1610
1,3435.49327841,4024.81079086,4041.43409588,1495.2299367,46739,1198,20696,294491,21014,159007,0.23064736,0.18394285,0.32057345,0.2389214,0.11635587,0.3220616,15,5.7909093,0.27272728,4.4039888,1.2833527,2.5750456,5.8728118,38.8717,39.744251,0.75047153,3.0740042,1.9928513,0.75047153,3.0740042,1.9928513,0.6654911,0.79296154,0.74376678,0.49238607,0.85753989,0.86799294,2601.1428,9.9600639,2.5138888,3.977716,8.9161453,2.3096235,3.6385543,627,145,360,0.028672205,0.02117327,0.016635284,0.750256,0.23508772,0.49882793,1.3324956,0.32530859,0.50179356,6.1822147,2.181437,2.1232646,1598,478,996,6235,362,1428
2,3211.35893362,4303.28570943,3464.19143608,3949.33371844,5206,32,1380,31491,808,11206,0.024663964,0.026922116,0.02436932,0.02661214,0.020050125,0.024087554,2,0.56666666,0.11764706,4.4097071,1.0418006,2.4189036,5.568367,6.7605634,12.179733,0.67948264,2.0386508,1.5660478,0.67948264,2.0386508,1.5660478,0.65791744,0.73172915,0.71802998,0.44638139,0.64281315,0.64962655,434.97849,10.896166,2.6666667,4.737463,9.8623276,2.5877552,4.4588113,627,58,340,0.031667732,0.05952381,0.022115167,0.73120147,0.14414415,0.37059116,1.4717079,0.49052048,0.6385501,6.0191302,2.4626751,2.5390952,1598,245,959,6821,152,1606
3,3187.07553067,4478.83447614,3225.64322017,4267.60506457,4073,6,822,25639,254,7772,0.020080639,0.061345249,0.019756751,0.020820448,0.028571429,0.017847838,2,1,0.5,4.4261155,0.91641796,2.2282362,5.3163919,3.7777777,7.1376324,0.62333703,1.25,1.2968004,0.62333703,1.25,1.2968004,0.65148246,0.64254862,0.69755203,0.41101515,0.57603419,0.50907266,214.72153,11.787539,2.7142856,5.3947368,10.770964,2.6373627,5.1871476,627,22,305,0.034520127,0.17142858,0.029008163,0.71426755,0.07692308,0.25901276,1.6042686,0.80000001,0.77112865,5.8956928,2.5525532,2.9429448,1598,91,887,7379,57,1640
4,3032.80477268,4668.65553065,3215.64423245,4403.19152497,3057,10,411,20345,122,4998,0.015934343,0.16042078,0.017489713,0.015626837,0.18181819,0.012791385,2,0.75,0.33333334,4.4414468,1.4854122,2.005883,5.4706807,4.2105265,7.5841169,0.57781672,1.1191936,1.1092774,0.57781672,1.1191936,1.1092774,0.64592767,0.60985333,0.67899913,0.38231567,1.3711498,0.41051379,322.3374,12.637381,2.2727273,5.9094486,11.632666,2.3076923,5.7208996,627,12,255,0.037239615,0.25454545,0.038809873,0.69921553,0.2631579,0.17032601,1.7306526,0.89350057,0.90148783,5.855794,1.5487748,3.3451891,1598,39,756,7911,25,1501
5,4010.06845196,1573.35937811,4043.0651629,976.838728404,0,0,0,1586,172,939,0.0012421659,0.010160681,0.0020765124,0,0,0,1,0.090909094,0.090909094,4.3801208,0.96807182,2.3587945,5.1889315,3.5294118,6.7077317,0.6757738,1.7389672,1.4568913,0.6757738,1.7389672,1.4568913,0.65750527,0.70512784,0.71064335,0.44096592,0.58926111,0.59101784,597.43256,10.95048,2.7073171,5.00597,9.9474344,2.6141305,4.7150369,627,42,336,0.031841535,0.085365854,0.023987845,0.7297262,0.11392405,0.3252891,1.4797851,0.57505399,0.68639302,5.8404846,2.5344889,2.6891716,1598,184,951,6855,111,1677
6,3412.28567193,4019.01383814,4018.2264894,1489.43298399,76308,648,15057,452249,12269,126469,0.35420448,0.1541322,0.24600174,0.39007285,0.10240202,0.2241926,11,4.2909093,0.2682927,4.3724103,1.2510659,2.5664167,5.8212214,28.957952,37.241753,0.75114113,2.805311,1.8244019,0.75114113,2.805311,1.8244019,0.66555989,0.78024977,0.73475736,0.4892917,0.8244018,0.78769088,2601.1428,9.9520769,2.5398231,4.2697549,8.9486856,2.3659148,3.9211044,627,114,368,0.028646646,0.027496839,0.017867513,0.75047863,0.21973094,0.44979367,1.3313078,0.35646671,0.54812485,6.0044317,2.2242684,2.2621982,1598,399,1014,6230,287,1567
7,3188.15132714,4297.48875671,3440.98382961,3943.53676572,5653,24,1167,32986,618,9940,0.025834858,0.034238227,0.021797648,0.028897125,0.026578072,0.020612547,2,0.59090906,0.15384616,4.3756227,1.0794339,2.3789313,5.4909768,6.4077668,11.695928,0.68003148,1.8351884,1.4742941,0.68003148,1.8351884,1.4742941,0.65797824,0.71422732,0.71191525,0.44328898,0.67850137,0.60230619,434.97849,10.888179,2.6511629,4.9643917,9.8948689,2.5842106,4.6806283,627,44,338,0.031642172,0.078626797,0.02359757,0.73141843,0.14457831,0.33233383,1.4705201,0.54490316,0.67829072,5.8709021,2.4011505,2.6612236,1598,190,955,6816,114,1673
8,3163.86792419,4473.03752343,3202.43561369,4261.80811186,4530,6,625,27164,202,6540,0.021275029,0.075811595,0.017281014,0.02315655,0.044117648,0.014315163,2,1,0.5,4.3917398,1.0435004,2.1761332,5.2480578,3.7142856,6.9910002,0.62379891,1.152335,1.2312965,0.62379891,1.152335,1.2312965,0.65153718,0.62404382,0.69205177,0.40812525,0.69566697,0.47522911,214.72153,11.779552,2.6470587,5.5979729,10.803504,2.6027398,5.3873563,627,18,297,0.034494568,0.20588236,0.031172698,0.71447915,0.096774191,0.22450143,1.6030807,0.86780316,0.81215203,5.7678914,2.3566585,3.0695193,1598,73,870,7374,45,1657
9,3009.5971662,4662.85857793,3192.43662597,4397.39457225,3566,10,300,22162,114,4152,0.017357429,0.18612245,0.016380507,0.018228754,0.18181819,0.011293055,2,0.75,0.33333334,4.4074841,1.4854122,1.951164,5.4103699,4.2105265,7.3913994,0.57869053,1.1191936,1.0606856,0.57869053,1.1191936,1.0606856,0.6460374,0.60985333,0.6726979,0.37996596,1.3711498,0.39158309,322.3374,12.619808,2.2727273,6.0086579,11.657071,2.2285714,5.8581462,627,12,232,0.037183385,0.25454545,0.043553546,0.69966972,0.2631579,0.15238096,1.7280393,0.89350057,0.9427864,5.747736,1.5487748,3.4419255,1598,35,712,7900,25,1388
10,2767.43628161,4577.0681244,3210.12923134,4710.06269814,14837,42,701,82733,248,7694,0.064797051,0.5511111,0.029519418,0.075844087,0.53846157,0.024855511,4,1.8333334,0.44444445,4.3798237,1.5632838,1.8348895,5.5163822,5.7142859,7.962554,0.57481837,1.6008096,1.0540732,0.57481837,1.6008096,1.0540732,0.64555001,0.69855547,0.67275518,0.37505457,1.8238311,0.36302865,462.23868,12.698083,2,6.0798321,11.725907,1.7,5.9168973,627,14,239,0.037433866,0.16666667,0.04286778,0.69764656,0.43478259,0.14072494,1.7396799,0.62468392,0.94870073,5.7984648,1.2831391,3.6008334,1598,30,722,7949,26,1447
11,2601.42634504,4660.75010226,2833.24195384,4571.09081895,12881,10,184,69870,96,2342,0.054722659,0.28402367,0.021756094,0.06584537,0.18181819,0.019750966,2,0.75,0.33333334,4.405899,1.4854122,1.6895301,5.327075,4.2105265,5.6777134,0.53337491,1.1191936,0.88094842,0.53337491,1.1191936,0.88094842,0.64016688,0.60985333,0.64228934,0.35008219,1.3711498,0.32746512,248.55032,13.607029,2.2727273,6.2043796,12.650813,1.9615384,6.1853447,627,12,138,0.040342491,0.25454545,0.076534994,0.68183833,0.2631579,0.10986267,1.8748537,0.89350057,1.1351402,5.7523856,1.5487748,3.8143005,1598,26,464,8518,25,850
12,2327.73432918,4639.82958293,2680.69234152,4648.7955411,11771,6,126,64084,66,1238,0.050191022,0.24952741,0.050239429,0.060171247,0.21428572,0.071186438,2,1,0.5,4.4369302,1.4843777,2.1526182,5.2020483,3.2,4.6760941,0.49815324,0.8870222,0.742612,0.49815324,0.8870222,0.742612,0.63533002,0.54406804,0.60062408,0.32926446,1.4843777,0.47064409,353.07187,14.498403,2.25,5.6666665,13.5607,2.1304348,6,627,9,61,0.04319489,0.35714287,0.15819208,0.66717869,0.23076923,0.1740413,2.0074143,1.1273675,1.3465981,5.7354646,1.47219,3.2624223,1598,23,222,9076,18,340
13,2118.35255124,4382.80639362,2427.93846484,4662.24440375,10695,6,126,58438,66,876,0.04576904,0.24952741,0.17875727,0.054670926,0.21428572,0.23863636,2,1,0.5,4.4338918,1.4843777,2.6181033,5.0778337,3.2,4.1713223,0.4683871,0.8870222,0.75329429,0.4683871,0.8870222,0.75329429,0.63103014,0.54406804,0.58117211,0.3093757,1.4843777,0.76081634,417.048,15.35623,2.25,4.5757575,14.443054,2.1304348,5.0505052,627,9,34,0.045939937,0.35714287,0.22348484,0.65397352,0.23076923,0.33333334,2.1349862,1.1273675,1.3275025,5.7831984,1.47219,2.3112707,1598,23,99,9613,18,151
14,2149.75976002,4290.15845758,2152.750886,4436.60194371,9632,10,132,52842,98,834,0.041386213,0.26886144,0.34040818,0.049237061,0.18181819,0.26612905,2,0.75,0.33333334,4.4517841,1.4854122,2.7112811,5.1638751,4.2105265,4.6601944,0.44216335,1.1191936,0.77947319,0.44216335,1.1191936,0.77947319,0.62706149,0.60985333,0.58423293,0.29323128,1.3711498,0.82844698,146.47403,16.207668,2.2727273,4.40625,15.3204,2,4.1714287,627,12,33,0.048664536,0.25454545,0.21975806,0.64148527,0.2631579,0.36257309,2.2616076,0.89350057,1.2829177,5.8439965,1.5487748,2.2293293,1598,27,70,10146,25,141
15,1491.41195505,3947.47995494,2162.9293876,4324.04885533,9472,42,280,48022,266,1398,0.037611157,0.55359,0.55465186,0.04841917,0.46153846,0.56451613,4,1.8333334,0.44444445,4.4938974,1.5651459,2.7100132,5.2113752,6.1538463,4.8206601,0.41913721,1.569167,0.82487941,0.41913721,1.569167,0.82487941,0.62342209,0.69119924,0.59137005,0.2805889,1.676942,0.87676895,769.896,17.043131,2.0714285,4.21875,16.183979,1.7096775,4.0422535,627,15,33,0.051338021,0.16483517,0.20766129,0.62988758,0.40000001,0.39766082,2.3858535,0.63728082,1.2122984,5.9183693,1.368426,2.3447118,1598,31,71,10669,29,135
16,1281.68865034,3939.00780315,1561.30797017,3975.7144591,2496,10,66,12738,84,322,0.0099764885,0.29166666,0.19821483,0.012759105,0.22222222,0.22,2,0.75,0.33333334,4.5022216,1.5085742,2.7073684,4.9902625,4,3.7795277,0.39472947,1.1058542,0.72570622,0.39472947,1.1058542,0.72570622,0.61938918,0.60528529,0.56546485,0.26473722,1.5085742,0.87989473,282.01834,18.035143,2.2,4.2399998,17.177723,1.9166666,4.1403508,627,11,26,0.05451246,0.26666668,0.27000001,0.61522639,0.29411766,0.37209302,2.5333807,0.9042784,1.3779681,5.8878388,1.4395257,2.1960332,1598,24,57,11290,22,106
17,1163.48255348,3880.07792007,1335.474742,3950.31098555,1250,4,32,6376,34,148,0.0049937265,0.265625,0.14617284,0.0063897762,0.26666668,0.16842106,2,1.5,0.66666669,4.5073972,1.4413203,2.6467469,4.5785551,2.1818182,2.6666667,0.37294188,0.72781962,0.61339098,0.37294188,0.72781962,0.61339098,0.61562037,0.4708803,0.53354371,0.25041094,1.6815404,0.82957739,185.77943,19.030352,2.1666667,4.4000001,18.173967,2,4.2444444,627,7,21,0.057697125,0.46666667,0.35789475,0.60108149,0.22222222,0.3131313,2.6813829,1.3739668,1.6302814,5.8642445,1.3731915,2.1962249,1598,16,45,11913,13,88
18,455.762896826,4014.77947823,1224.37340578,3893.37383605,0,0,0,1595,6,34,0.0012492149,0.14814815,0.049671292,0,0,0,1,0.5,0.5,4.5105867,1.5,2.5210528,4.0976667,1.3333334,1.92,0.35337433,0.33333334,0.4888694,0.35337433,0.33333334,0.4888694,0.61208522,0,0.49632767,0.23743917,3,0.6981377,778.13971,20.028753,2,4.8823528,19.172716,2,4.5945945,627,4,18,0.060892012,1,0.4852941,0.58742034,0,0.18518518,2.8298604,3,2.045536,5.8425269,0.81028318,2.4009519,1598,9,37,12538,6,83
19,2922.62326818,5531.47743853,3261.50378881,4868.80001349,0,0,0,1595,7,90,0.0012492149,0.14,0.020811655,0,0,0,1,0.5,0.5,4.3443913,1.4575424,2.1527145,4.7926874,1.6,2.2966506,0.36005431,0.42239243,0.55156469,0.36005431,0.42239243,0.55156469,0.61330903,0.25192964,0.54264838,0.23301399,1.8219281,0.47182783,744.29926,19.675718,2.25,5.7419353,19.105757,2,5.8279572,627,5,32,0.059762299,0.83333331,0.31612903,0.50533128,0,0.10909091,2.7773588,2.3674667,1.8130239,5.1712427,1.2033685,3.1766734,1598,10,93,12317,9,178
20,3184.04541351,4963.12270324,3828.00727174,4326.46272698,1250,6,60,6374,34,508,0.00499216,0.265625,0.03515571,0.0063897762,0.40000001,0.04524887,2,1.3333334,0.5,4.3412018,1.5491613,2.2169824,5.6699791,2.6666667,3.9390388,0.38038993,0.84912294,0.70127183,0.38038993,0.84912294,0.70127183,0.61692774,0.51139158,0.58959442,0.2459949,2.1688259,0.48553744,905.55109,18.677317,2,5.6730771,18.107008,1.875,5.8235292,627,7,53,0.056567412,0.40000001,0.18325792,0.51985073,0.33333334,0.16494845,2.6288815,1.1776857,1.4259806,5.1689587,1.0911623,3.1547797,1598,16,170,11692,12,295
21,3706.97849599,4401.43718925,4340.32008117,4058.54252197,4984,18,308,23853,131,2323,0.018681832,0.38757396,0.083417125,0.025477316,0.40000001,0.092743151,3,1.5,0.5,4.3356042,1.5531402,2.3094571,6.2687197,4.3636365,6.499033,0.40308294,1.2063863,0.85141057,0.40308294,1.2063863,0.85141057,0.62079084,0.627249,0.62477076,0.26033553,1.7084541,0.51390064,720.20715,17.682108,2.0999999,5.5609756,17.110764,1.9230769,5.4576273,627,11,83,0.053382747,0.24444444,0.11261668,0.5350194,0.35294119,0.20594479,2.4808791,0.82892185,1.1745214,5.1693363,1.3434201,3.0501895,1598,26,236,11069,21,456
22,4282.61093554,4111.65083165,4524.07821451,3788.44898196,6210,14,446,31742,204,3446,0.02486055,0.18469895,0.10353945,0.031744409,0.11666667,0.10425433,2,0.53333336,0.25,4.322063,1.4052724,2.4677074,6.4084191,5.0526314,7.7655215,0.42839354,1.3304729,1.0272479,0.42839354,1.3304729,1.0272479,0.62490344,0.65185225,0.64833307,0.2758202,1.1376015,0.6337828,403.44254,16.696486,2.375,4.9462366,16.122028,2.2340426,4.7441859,627,17,94,0.050228752,0.18333334,0.085787751,0.55070871,0.24137931,0.31657356,2.3343022,0.75161242,0.9734748,5.1633902,1.7740045,2.6148658,1598,47,258,10452,38,460
23,4437.51443172,3824.86605886,5160.80186702,3762.37706924,73716,76,2132,453140,930,18267,0.35490233,0.22461055,0.48309422,0.37682301,0.18719211,0.40586331,5,2.1666667,0.41666666,4.3022256,1.3850611,2.5661118,6.765521,9.9581594,11.950976,0.45699653,1.7914909,1.2517902,0.45699653,1.7914909,1.2517902,0.62932819,0.71065199,0.67284948,0.29288766,1.0387958,0.77580124,725.98181,15.714058,2.4137931,4.3495145,15.135795,2.3076923,4.0254545,627,30,104,0.047084983,0.10098522,0.065676756,0.56715226,0.25454545,0.42211056,2.1882005,0.55819434,0.7988559,5.174983,1.9419266,2.295814,1598,91,275,9837,70,448
24,5116.76061259,3785.13777339,5194.21242502,3631.8824152,33488,12,342,172688,152,2626,0.13525042,0.15012346,0.07651069,0.17118466,0.13186814,0.076595746,2,0.69999999,0.2857143,4.3305001,1.4290229,2.4325111,6.422864,4.7457628,7.4808207,0.43040848,1.238816,1.0260735,0.43040848,1.238816,1.0260735,0.62522262,0.63570756,0.64873064,0.27765861,1.1908524,0.61941922,171.71484,16.623003,2.3571429,4.9789472,16.064455,2.2888889,4.7633586,627,15,96,0.049993612,0.20879121,0.084658451,0.5528121,0.23999999,0.3114754,2.3233743,0.80722237,0.97458917,5.1677127,1.7176391,2.6398995,1598,45,262,10406,33,473
25,5169.91383738,3639.46931658,5422.01181279,3741.13374537,32346,6,198,166742,74,1742,0.13059346,0.2368,0.058042482,0.16534697,0.16666667,0.054172367,2,1,0.5,4.3537054,1.4287713,2.2769713,6.0921259,3.3333333,5.4109178,0.40666553,0.91666669,0.85731584,0.40666553,0.91666669,0.85731584,0.62138504,0.55788589,0.62685913,0.2637462,1.298883,0.50151014,271.82541,17.535143,2.3333333,5.604651,16.995619,2.1600001,5.4816327,627,10,87,0.052912459,0.33333334,0.10834473,0.53911573,0.2,0.2,2.4590232,1.0909091,1.1664313,5.1894536,1.6264987,3.0379853,1598,25,245,10977,21,482
26,5373.41463752,3718.37304122,5544.78000731,3836.05315099,31200,6,110,160774,46,1018,0.12591928,0.31833911,0.059488676,0.15948881,0.40000001,0.06428989,2,1,0.5,4.3674936,1.5491613,2.1953242,5.758163,2.6666667,4.1166086,0.38533458,0.84912294,0.73076987,0.38533458,0.84912294,0.73076987,0.61778462,0.51139158,0.59835154,0.25070205,2.1688259,0.47552148,207.88145,18.45048,2,5.7118645,17.929287,1.9411764,5.8054056,627,7,60,0.055841535,0.40000001,0.16247809,0.52601206,0.33333334,0.16516517,2.5951474,1.1776857,1.3684198,5.2387562,1.0911623,3.1762147,1598,17,185,11550,12,337
27,5520.959866,3805.58915677,5587.6562874,3950.29312933,30050,6,66,154790,40,576,0.12123258,0.40816328,0.091836736,0.15361023,0.40000001,0.089068823,2,1,0.5,4.3745179,1.5491613,2.2221727,5.4658022,2.6666667,3.3605602,0.36606619,0.84912294,0.62941223,0.36606619,0.84912294,0.62941223,0.6143952,0.51139158,0.56700623,0.2385478,2.1688259,0.49657488,159.33504,19.369009,2,5.6153846,18.865458,1.7142857,5.6875,627,7,40,0.05878083,0.40000001,0.24291497,0.51345521,0.33333334,0.15492958,2.7317464,1.1776857,1.588784,5.3090291,1.0911623,3.1792228,1598,14,112,12125,12,219
28,5570.50569815,3919.82913511,5684.8422735,4037.87711273,28896,6,54,148790,40,386,0.11653334,0.40816328,0.16215082,0.14771119,0.40000001,0.18000001,2,1,0.5,4.3887362,1.5491613,2.5094743,5.3330584,2.6666667,3.0476191,0.34857526,0.84912294,0.57629609,0.34857526,0.84912294,0.57629609,0.61119479,0.51139158,0.53728026,0.22788717,2.1688259,0.64600325,164.34164,20.290735,2,5.0799999,19.804131,1.7142857,5.246377,627,7,26,0.061730351,0.40000001,0.34,0.50140381,0.33333334,0.20930232,2.8688209,1.1776857,1.7352191,5.3834786,1.0911623,2.7387977,1598,14,69,12702,12,127
29,5662.01595708,4005.80904357,5733.47625233,4191.44900837,27738,6,54,142774,42,342,0.11182157,0.37333333,0.24350302,0.14179169,0.40000001,0.23376623,2,1,0.5,4.4121299,1.5491613,2.5914006,5.3189631,2.6666667,3.0270271,0.33262703,0.84912294,0.57564944,0.33262703,0.84912294,0.57564944,0.60816443,0.51139158,0.53068662,0.21861905,2.1688259,0.718099,198.91901,21.215654,2,4.818182,20.745306,1.8,4.7735848,627,7,23,0.064690098,0.40000001,0.36363637,0.4898206,0.33333334,0.24324325,3.0063703,1.1776857,1.7371683,5.4580274,1.0911623,2.564604,1598,15,53,13281,12,106
30,5722.04256906,4139.0890183,5741.09870785,4311.40098563,26576,6,64,136742,50,368,0.10709726,0.34602076,0.31944445,0.13585176,0.2857143,0.30476192,2,1,0.5,4.4361677,1.5306391,2.6992455,5.3908482,3,3.2,0.31802621,0.8619656,0.61643833,0.31802621,0.8619656,0.61643833,0.60528803,0.52832085,0.53667563,0.21016072,1.7493018,0.82476944,173.36249,22.14377,2.1428571,4.4761906,21.688986,1.8823529,4.3541665,627,8,22,0.067660064,0.38095239,0.34761906,0.47867188,0.27272728,0.30476192,3.1443949,1.1601391,1.6222222,5.5396614,1.2942394,2.2626731,1598,17,48,13862,15,94
31,5724.90102205,4258.08899574,5775.39962898,4380.89697246,25410,8,78,130692,64,424,0.10235886,0.35457063,0.3838841,0.12989138,0.2857143,0.33766234,2,0.83333331,0.40000001,4.4551449,1.5388472,2.7173398,5.3634777,3.4285715,3.4285715,0.30460924,0.98558021,0.67159104,0.30460924,0.98558021,0.67159104,0.6025514,0.57015699,0.549815,0.20215484,1.7312031,0.880265,132.7852,23.075079,2.125,4.2727275,22.635168,1.8421053,3.9787233,627,9,23,0.070640258,0.32142857,0.3116883,0.46792701,0.30769232,0.35135135,3.2828946,1.0146308,1.4890014,5.6330137,1.293768,2.1419814,1598,19,47,14445,17,94
32,4644.18226856,3835.56978975,4654.78426851,3711.34326366,84136,46,1953,516439,887,17512,0.40447852,0.14398181,0.44994283,0.43008819,0.092741936,0.36463779,3,0.73333335,0.23076923,4.2588673,1.2950249,2.5429506,6.6881051,8.2310467,10.483201,0.48267344,1.7700537,1.3096795,0.48267344,1.7700537,1.3096795,0.63311964,0.70800769,0.67828017,0.30622819,0.90927279,0.80183131,124.67812,14.93131,2.5,4.2115383,14.340425,2.4144144,3.9175627,627,33,105,0.044580191,0.096774191,0.06235997,0.57847166,0.21311475,0.44610283,2.0717943,0.56495464,0.76354557,5.0122733,2.0709553,2.2283881,1598,111,279,9347,80,438
33,4522.74221942,3717.12126591,4864.89491142,3755.64109853,106591,123,2289,644957,2007,19876,0.5051347,0.21386328,0.49634781,0.54487413,0.11378353,0.41923076,5,1.6,0.25,4.2533383,1.3312141,2.6719298,7.0016809,13.170732,13.668587,0.51035339,2.1424189,1.338405,0.51035339,2.1424189,1.338405,0.63703471,0.7405327,0.68100017,0.32337129,0.93968052,0.85825622,344.31415,14.175719,2.4680851,4.1523809,13.569462,2.1824818,3.8869257,627,48,106,0.042162299,0.063829787,0.060622711,0.58959049,0.24175824,0.45648605,1.9594265,0.46676216,0.74715799,4.8210068,2.0482142,2.2162902,1598,137,283,8874,116,436
34,4822.48729769,3752.75212227,4941.03595079,3741.19616751,23463,12,396,127854,268,2884,0.10013612,0.074186854,0.085985601,0.11993866,0.051948052,0.090597115,2,0.69999999,0.2857143,4.2580705,1.1871897,2.5312111,6.5258555,5.2173915,7.93367,0.47736391,1.3815587,1.1084646,0.47736391,1.3815587,1.1084646,0.63234878,0.66136289,0.65704167,0.30280256,0.80309892,0.69902629,119.11055,15.086262,2.590909,4.6702127,14.49562,2.517647,4.4826255,627,23,95,0.045076039,0.15151516,0.078929305,0.57378316,0.14634146,0.36464089,2.0948379,0.72382015,0.90214878,4.8256955,2.201376,2.4671006,1598,85,259,9444,57,439
35,4902.48357466,3749.86314602,5055.72949496,3638.15556678,22323,6,264,121940,92,2056,0.095504239,0.15916955,0.086524703,0.11411119,0.16666667,0.083544306,2,1,0.5,4.2756047,1.4287713,2.3714397,6.1453595,3.3333333,5.5330372,0.44838038,0.91666669,0.94188452,0.44838038,0.91666669,0.94188452,0.62801868,0.55788589,0.63494402,0.28558689,1.298883,0.58922279,189.63885,15.996805,2.3333333,5.0875001,15.421777,2.3823528,4.8715596,627,10,81,0.047989774,0.33333334,0.10348101,0.55883461,0.2,0.28758171,2.2302492,1.0909091,1.0617013,4.842351,1.6264987,2.7260423,1598,34,218,10014,21,407
36,5007.76956181,3655.41033968,5209.20588793,3590.88957156,21183,6,162,116020,46,1382,0.090867653,0.31833911,0.086264476,0.10828371,0.40000001,0.077884614,2,1,0.5,4.3087273,1.5491613,2.2010775,5.8433876,2.6666667,4.2394505,0.42271489,0.84912294,0.80612856,0.42271489,0.84912294,0.80612856,0.62399763,0.51139158,0.6120007,0.27132389,2.1688259,0.50617111,211.5172,16.907349,2,5.4307694,16.347935,1.9411764,5.2402234,627,7,66,0.050903514,0.40000001,0.13846155,0.54467309,0.33333334,0.21951219,2.3656607,1.1776857,1.240497,4.8621945,1.0911623,3.0078149,1598,17,179,10584,12,353
37,5152.34116531,3589.92657947,5440.52053074,3697.78219037,20043,6,80,110100,40,838,0.086231068,0.40816328,0.071596391,0.10245623,0.40000001,0.053872053,2,1,0.5,4.3382077,1.5491613,2.0144565,5.5842004,2.6666667,3.4726689,0.39982855,0.84912294,0.68508935,0.39982855,0.84912294,0.68508935,0.62024748,0.51139158,0.58909863,0.25838855,2.1688259,0.42093119,307.70145,17.817892,2,5.8909092,17.274092,1.7142857,5.7450981,627,7,56,0.053817254,0.40000001,0.18114477,0.53123468,0.33333334,0.12944984,2.5010719,1.1776857,1.4596636,4.9006581,1.0911623,3.4235797,1598,14,153,11154,12,324
38,5399.07662989,3674.67028086,5462.68811484,3730.52407048,18903,6,48,104180,40,450,0.081594482,0.40816328,0.088226646,0.096628755,0.40000001,0.11034483,2,1,0.5,4.365829,1.5491613,2.2068675,5.3521953,2.6666667,2.8915663,0.37929311,0.84912294,0.57216579,0.37929311,0.84912294,0.57216579,0.61673647,0.51139158,0.54515779,0.24667701,2.1688259,0.51054394,84.652626,18.728434,2,5.5,18.200251,1.7142857,5.80198,627,7,31,0.056730989,0.40000001,0.31034482,0.5184623,0.33333334,0.1509434,2.6364834,1.1776857,1.7477452,4.9533834,1.0911623,3.2164369,1598,14,101,11724,12,165
39,5427.99097632,3711.2641293,5561.96057988,3772.89592117,17763,6,42,98260,40,268,0.076957896,0.40816328,0.21439999,0.090801276,0.40000001,0.30882353,2,1,0.5,4.3780584,1.5491613,2.6266158,5.1291304,2.6666667,2.5,0.36076406,0.84912294,0.53775632,0.36076406,0.84912294,0.53775632,0.61343795,0.51139158,0.5078814,0.23528264,2.1688259,0.8013404,147.46638,19.638977,2,4.5294118,19.126408,1.7142857,4.98,627,7,18,0.059644729,0.40000001,0.44117647,0.5063045,0.33333334,0.25925925,2.7718947,1.1776857,1.8595783,5.0320854,1.0911623,2.4267993,1598,14,50,12294,12,77
40,5537.86531263,3754.59897208,5653.8733617,3941.13264288,16623,6,42,92340,40,224,0.072321318,0.40816328,0.38754326,0.084973805,0.40000001,0.46153846,2,1,0.5,4.3928618,1.5491613,2.7130978,4.9512849,2.6666667,2.2857144,0.34396103,0.84912294,0.56041682,0.34396103,0.84912294,0.56041682,0.61032945,0.51139158,0.50079393,0.22508165,2.1688259,0.99259681,219.66492,20.54952,2,4,20.052567,1.7142857,4.1176472,627,7,15,0.062558465,0.40000001,0.46153846,0.49471512,0.33333334,0.33333334,2.9073062,1.1776857,1.7843863,5.1174903,1.0911623,1.9886805,1598,14,34,12864,12,56
