Ref,Choice R3,Integration [HH] R3,Total Connectivity R3,Choice R3 n,Integration [HH] R3 n,Total Connectivity R3 n
2150,16,1.3270249,30,0.045454545,0.403957597,0.065527066
2151,20,1.4244281,31,0.056818182,0.443554152,0.068376068
2152,14,1.3270249,29,0.039772727,0.403957597,0.062678063
2153,8,1.0207884,30,0.022727273,0.279465687,0.065527066
2154,8,1,28,0.022727273,0.271014742,0.05982906
2155,16,1.3938289,60,0.045454545,0.4311149,0.150997151
2156,10,1.1365665,43,0.028409091,0.326532045,0.102564103
2157,12,1.2052853,34,0.034090909,0.354467757,0.076923077
2158,0,0.8870222,26,0,0.225086768,0.054131054
2159,0,0.58170414,16,0,0.100968223,0.025641026
2160,8,1.1,28,0.022727273,0.311666954,0.05982906
2161,0,0.98558021,25,0,0.265152779,0.051282051
2162,12,1.2222222,27,0.034090909,0.361352981,0.056980057
2163,8,0.98558021,23,0.022727273,0.265152779,0.045584046
2164,20,1.3988512,37,0.056818182,0.433156576,0.085470085
2165,40,2.063493,153,0.113636364,0.703348168,0.415954416
2166,12,1.3455029,114,0.034090909,0.411469313,0.304843305
2167,6,0.91666669,45,0.017045455,0.237137909,0.108262108
2168,6,0.8619656,22,0.017045455,0.214900706,0.042735043
2169,8,0.98558021,22,0.022727273,0.265152779,0.042735043
2170,12,1.2063863,29,0.034090909,0.354915338,0.062678063
2171,8,1.1208336,61,0.022727273,0.320136273,0.153846154
2172,38,1.6693437,117,0.107954545,0.54311776,0.313390313
2173,99,2.27426,167,0.28125,0.789029615,0.455840456
2174,6,0.8619656,20,0.017045455,0.214900706,0.037037037
2175,6,0.8619656,21,0.017045455,0.214900706,0.03988604
2176,8,1,29,0.022727273,0.271014742,0.062678063
2177,14,1.3076391,60,0.039772727,0.39607684,0.150997151
2178,32,1.6261337,54,0.090909091,0.52555194,0.133903134
2179,23,1.6132691,58,0.065340909,0.520322195,0.145299145
2180,32,1.6132691,60,0.090909091,0.520322195,0.150997151
2181,32,1.6037242,66,0.090909091,0.516441982,0.168091168
2182,36,1.6666666,71,0.102272727,0.54202946,0.182336182
2183,36,1.6673985,78,0.102272727,0.542326993,0.202279202
2184,36,1.6741856,92,0.102272727,0.5450861,0.242165242
2185,14,1.3076391,48,0.039772727,0.39607684,0.116809117
2186,10,1.1365665,40,0.028409091,0.326532045,0.094017094
2187,14,1.2989333,39,0.039772727,0.39253774,0.091168091
2188,14,1.2989333,38,0.039772727,0.39253774,0.088319088
2189,10,1.1191936,33,0.028409091,0.319469577,0.074074074
2190,12,1.2063863,29,0.034090909,0.354915338,0.062678063
2191,12,1.2222222,25,0.034090909,0.361352981,0.051282051
2192,44,1.7841618,100,0.125,0.589793857,0.264957265
2193,32,1.6037242,70,0.090909091,0.516441982,0.179487179
2194,32,1.6071428,81,0.090909091,0.517831719,0.210826211
2195,22,1.4724894,65,0.0625,0.463092133,0.165242165
2196,26,1.606352,65,0.073863636,0.517510241,0.165242165
2197,39,1.7379411,72,0.110795455,0.571004121,0.185185185
2198,14,1.3006579,44,0.039772727,0.393238828,0.105413105
2199,8,1.0207884,33,0.022727273,0.279465687,0.074074074
2200,8,1,27,0.022727273,0.271014742,0.056980057
2201,12,1.2222222,25,0.034090909,0.361352981,0.051282051
2202,12,1.2063863,28,0.034090909,0.354915338,0.05982906
2203,10,1.1058542,30,0.028409091,0.314046816,0.065527066
2204,12,1.2123377,38,0.034090909,0.357334714,0.088319088
2205,16,1.2989333,36,0.045454545,0.39253774,0.082621083
2206,16,1.3057258,32,0.045454545,0.395299042,0.071225071
2207,12,1.2052853,36,0.034090909,0.354467757,0.082621083
2208,10,1.1561403,49,0.028409091,0.334489227,0.11965812
2209,18,1.4803609,69,0.051136364,0.466292072,0.176638177
2210,41,1.8328277,70,0.116477273,0.609577622,0.179487179
2211,27,1.6734514,71,0.076704545,0.544787631,0.182336182
2212,32,1.606352,66,0.090909091,0.517510241,0.168091168
2213,16,1.3873369,54,0.045454545,0.428475759,0.133903134
2214,8,1.0445806,37,0.022727273,0.289137742,0.085470085
2215,8,0.98558021,27,0.022727273,0.265152779,0.056980057
2216,10,1.1,33,0.028409091,0.311666954,0.074074074
2217,18,1.3006579,49,0.051136364,0.393238828,0.11965812
2218,28,1.6684235,76,0.079545455,0.542743679,0.196581197
2219,14,1.31797,56,0.039772727,0.40027658,0.13960114
2220,8,1,30,0.022727273,0.271014742,0.065527066
2221,6,0.8619656,20,0.017045455,0.214900706,0.037037037
2222,6,0.84912294,17,0.017045455,0.20967988,0.028490028
2223,6,0.8870222,27,0.017045455,0.225086768,0.056980057
2224,10,1.1191936,39,0.028409091,0.319469577,0.091168091
2225,12,1.2222222,26,0.034090909,0.361352981,0.054131054
2226,8,1,27,0.022727273,0.271014742,0.056980057
2227,8,1.0207884,32,0.022727273,0.279465687,0.071225071
2228,14,1.2989333,38,0.039772727,0.39253774,0.088319088
2229,14,1.2989333,37,0.039772727,0.39253774,0.085470085
2230,8,1,27,0.022727273,0.271014742,0.056980057
2231,6,0.8619656,20,0.017045455,0.214900706,0.037037037
2232,6,0.84912294,15,0.017045455,0.20967988,0.022792023
2233,6,0.84912294,14,0.017045455,0.20967988,0.01994302
2234,6,0.84912294,14,0.017045455,0.20967988,0.01994302
2235,6,0.84912294,15,0.017045455,0.20967988,0.022792023
2236,6,0.8619656,23,0.017045455,0.214900706,0.045584046
2237,8,1.0697098,48,0.022727273,0.299353318,0.116809117
2238,20,1.5448366,73,0.056818182,0.49250287,0.188034188
2239,60,1.8861139,105,0.170454545,0.631239641,0.279202279
2240,62,1.9329244,112,0.176136364,0.650269144,0.299145299
2241,66,1.9851656,108,0.1875,0.671506348,0.287749288
2242,30,1.7852225,91,0.085227273,0.590225055,0.239316239
2243,22,1.7495173,73,0.0625,0.575710102,0.188034188
2244,24,1.6734514,72,0.068181818,0.544787631,0.185185185
2245,10,1.1768752,58,0.028409091,0.342918423,0.145299145
2246,8,1.0445806,44,0.022727273,0.289137742,0.105413105
2247,14,1.3006579,45,0.039772727,0.393238828,0.108262108
2248,18,1.4803609,81,0.051136364,0.466292072,0.210826211
2249,12,1.2906152,73,0.034090909,0.389156249,0.188034188
2250,22,1.606352,73,0.0625,0.517510241,0.188034188
2251,49,1.8489804,92,0.139204545,0.616144052,0.242165242
2252,40,1.7288883,98,0.113636364,0.567323957,0.259259259
2253,14,1.31797,60,0.039772727,0.40027658,0.150997151
2254,8,1,30,0.022727273,0.271014742,0.065527066
2255,6,0.8619656,20,0.017045455,0.214900706,0.037037037
2256,6,0.84912294,15,0.017045455,0.20967988,0.022792023
2257,6,0.84912294,16,0.017045455,0.20967988,0.025641026
2258,6,0.8870222,29,0.017045455,0.225086768,0.062678063
2259,10,1.1561403,51,0.028409091,0.334489227,0.125356125
2260,24,1.6673985,87,0.068181818,0.542326993,0.227920228
2261,0,1.3057258,45,0,0.395299042,0.108262108
2262,29,1.7217885,62,0.082386364,0.564437731,0.156695157
2263,8,1,26,0.022727273,0.271014742,0.054131054
2264,8,1,27,0.022727273,0.271014742,0.056980057
2265,12,1.2063863,30,0.034090909,0.354915338,0.065527066
2266,16,1.2989333,36,0.045454545,0.39253774,0.082621083
2267,18,1.3845592,43,0.051136364,0.427346562,0.102564103
2268,28,1.5405476,56,0.079545455,0.490759297,0.13960114
2269,32,1.6037242,70,0.090909091,0.516441982,0.179487179
2270,16,1.4028426,63,0.045454545,0.434779169,0.15954416
2271,8,1.0207884,35,0.022727273,0.279465687,0.07977208
2272,6,0.8619656,21,0.017045455,0.214900706,0.03988604
2273,6,0.84912294,16,0.017045455,0.20967988,0.025641026
2274,6,0.8619656,21,0.017045455,0.214900706,0.03988604
2275,8,1.0207884,32,0.022727273,0.279465687,0.071225071
2276,16,1.3845592,50,0.045454545,0.427346562,0.122507123
2277,14,1.3006579,43,0.039772727,0.393238828,0.102564103
2278,8,1,29,0.022727273,0.271014742,0.062678063
2279,6,0.8870222,27,0.017045455,0.225086768,0.056980057
2280,8,1.0207884,34,0.022727273,0.279465687,0.076923077
2281,16,1.3873369,52,0.045454545,0.428475759,0.128205128
2282,12,1.2222222,25,0.034090909,0.361352981,0.051282051
2283,8,1,28,0.022727273,0.271014742,0.05982906
2284,8,1.0445806,36,0.022727273,0.289137742,0.082621083
2285,16,1.3873683,38,0.045454545,0.428488524,0.088319088
2286,28,1.569167,41,0.079545455,0.502393716,0.096866097
2287,14,1.3006579,42,0.039772727,0.393238828,0.0997151
2288,10,1.1365665,40,0.028409091,0.326532045,0.094017094
2289,14,1.3006579,42,0.039772727,0.393238828,0.0997151
2290,28,1.5405476,52,0.079545455,0.490759297,0.128205128
2291,36,1.6684235,67,0.102272727,0.542743679,0.170940171
2292,14,1.3057258,35,0.039772727,0.395299042,0.07977208
2293,6,0.8619656,22,0.017045455,0.214900706,0.042735043
2294,0,0.42239243,13,0,0.03620449,0.017094017
2295,14,1.3006579,43,0.039772727,0.393238828,0.102564103
2296,10,1.1561403,46,0.028409091,0.334489227,0.111111111
2297,16,1.3938289,55,0.045454545,0.4311149,0.136752137
2298,12,1.2063863,29,0.034090909,0.354915338,0.062678063
2299,8,0.98558021,22,0.022727273,0.265152779,0.042735043
2300,6,0.8619656,19,0.017045455,0.214900706,0.034188034
2301,6,0.84912294,15,0.017045455,0.20967988,0.022792023
2302,6,0.84912294,15,0.017045455,0.20967988,0.022792023
2303,6,0.8619656,20,0.017045455,0.214900706,0.037037037
2304,8,1,28,0.022727273,0.271014742,0.05982906
2305,14,1.3006579,41,0.039772727,0.393238828,0.096866097
2306,10,1.1365665,39,0.028409091,0.326532045,0.091168091
2307,14,1.2989333,39,0.039772727,0.39253774,0.091168091
2308,14,1.2989333,39,0.039772727,0.39253774,0.091168091
2309,10,1.1365665,39,0.028409091,0.326532045,0.091168091
2310,14,1.3006579,41,0.039772727,0.393238828,0.096866097
2311,14,1.2989333,37,0.039772727,0.39253774,0.085470085
2312,8,1.0207884,33,0.022727273,0.279465687,0.074074074
2313,8,1.0207884,33,0.022727273,0.279465687,0.074074074
2314,14,1.2989333,40,0.039772727,0.39253774,0.094017094
2315,14,1.3006579,44,0.039772727,0.393238828,0.105413105
2316,28,1.569167,40,0.079545455,0.502393716,0.094017094
2317,24,1.6261337,53,0.068181818,0.52555194,0.131054131
2318,28,1.569167,47,0.079545455,0.502393716,0.113960114
2319,9,1.3845592,49,0.025568182,0.427346562,0.11965812
2320,8,1.3873369,54,0.022727273,0.428475759,0.133903134
2321,24,1.5154221,36,0.068181818,0.480545226,0.082621083
2322,24,1.5154221,36,0.068181818,0.480545226,0.082621083
2323,16,1.3938289,55,0.045454545,0.4311149,0.136752137
2324,8,1.0207884,34,0.022727273,0.279465687,0.076923077
2325,6,0.8619656,21,0.017045455,0.214900706,0.03988604
2326,6,0.84912294,15,0.017045455,0.20967988,0.022792023
2327,6,0.84912294,15,0.017045455,0.20967988,0.022792023
2328,6,0.8619656,21,0.017045455,0.214900706,0.03988604
2329,8,1.0207884,33,0.022727273,0.279465687,0.074074074
2330,16,1.3873369,51,0.045454545,0.428475759,0.125356125
2331,0,1.1058542,30,0,0.314046816,0.065527066
2332,12,1.2063863,29,0.034090909,0.354915338,0.062678063
2333,8,0.98558021,24,0.022727273,0.265152779,0.048433048
2334,6,0.91666669,32,0.017045455,0.237137909,0.071225071
2335,10,1.1191936,38,0.028409091,0.319469577,0.088319088
2336,20,1.5405476,57,0.056818182,0.490759297,0.142450142
2337,18,1.5364467,62,0.051136364,0.48909219,0.156695157
2338,13,1.3076391,54,0.036931818,0.39607684,0.133903134
2339,17,1.4864661,53,0.048295455,0.468773971,0.131054131
2340,7,1.4864661,52,0.019886364,0.468773971,0.128205128
2341,7,1.4644111,57,0.019886364,0.459808126,0.142450142
2342,12,1.2222222,24,0.034090909,0.361352981,0.048433048
2343,8,0.98558021,21,0.022727273,0.265152779,0.03988604
2344,6,0.8619656,19,0.017045455,0.214900706,0.034188034
2345,6,0.84912294,15,0.017045455,0.20967988,0.022792023
2346,6,0.84912294,14,0.017045455,0.20967988,0.01994302
2347,6,0.84912294,14,0.017045455,0.20967988,0.01994302
2348,6,0.84912294,15,0.017045455,0.20967988,0.022792023
2349,6,0.8619656,21,0.017045455,0.214900706,0.03988604
2350,8,1.0207884,36,0.022727273,0.279465687,0.082621083
2351,16,1.3873369,57,0.045454545,0.428475759,0.142450142
2352,14,1.3873369,58,0.039772727,0.428475759,0.145299145
2353,42,1.8328277,71,0.119318182,0.609577622,0.182336182
2354,38,1.9731473,91,0.107954545,0.666620643,0.239316239
2355,46,1.8489804,89,0.130681818,0.616144052,0.233618234
2356,14,1.3938289,65,0.039772727,0.4311149,0.165242165
2357,8,1.1561403,53,0.022727273,0.334489227,0.131054131
2358,16,1.3938289,64,0.045454545,0.4311149,0.162393162
2359,8,1.0207884,38,0.022727273,0.279465687,0.088319088
2360,6,0.8870222,26,0.017045455,0.225086768,0.054131054
2361,8,0.98558021,23,0.022727273,0.265152779,0.045584046
2362,12,1.2063863,30,0.034090909,0.354915338,0.065527066
2363,9,1.2063863,31,0.025568182,0.354915338,0.068376068
2364,7,1.1058542,32,0.019886364,0.314046816,0.071225071
2365,12,1.2989333,38,0.034090909,0.39253774,0.088319088
2366,14,1.3057258,33,0.039772727,0.395299042,0.074074074
2367,17,1.3988512,36,0.048295455,0.433156576,0.082621083
2368,23,1.4864661,40,0.065340909,0.468773971,0.094017094
2369,18,1.3873683,41,0.051136364,0.428488524,0.096866097
2370,16,1.3076391,45,0.045454545,0.39607684,0.108262108
2371,16,1.3006579,43,0.045454545,0.393238828,0.102564103
2372,16,1.2989333,41,0.045454545,0.39253774,0.096866097
2373,10,1.3057258,37,0.028409091,0.395299042,0.085470085
2374,12,1.3988512,41,0.034090909,0.433156576,0.096866097
2375,14,1.3006579,44,0.039772727,0.393238828,0.105413105
2376,10,1.1191936,35,0.028409091,0.319469577,0.07977208
2377,12,1.2063863,29,0.034090909,0.354915338,0.062678063
2378,12,1.2222222,26,0.034090909,0.361352981,0.054131054
2379,8,1.0207884,35,0.022727273,0.279465687,0.07977208
2380,10,1.1561403,51,0.028409091,0.334489227,0.125356125
2381,22,1.6042534,77,0.0625,0.516657114,0.199430199
2382,9,1.2989333,42,0.025568182,0.39253774,0.0997151
2383,12,1.471094,47,0.034090909,0.462524872,0.113960114
2384,23,1.569167,47,0.065340909,0.502393716,0.113960114
2385,32,1.6132691,59,0.090909091,0.520322195,0.148148148
2386,16,1.3006579,42,0.045454545,0.393238828,0.0997151
2387,16,1.2989333,38,0.045454545,0.39253774,0.088319088
2388,14,1.2989333,36,0.039772727,0.39253774,0.082621083
2389,8,1,28,0.022727273,0.271014742,0.05982906
2390,6,0.8870222,25,0.017045455,0.225086768,0.051282051
2391,8,0.98558021,22,0.022727273,0.265152779,0.042735043
2392,12,1.2222222,24,0.034090909,0.361352981,0.048433048
2393,14,1.31797,59,0.039772727,0.40027658,0.148148148
2394,8,0.98558021,27,0.022727273,0.265152779,0.056980057
2395,4,0.69804502,15,0.011363636,0.148263364,0.022792023
2396,0,0.33333334,8,0,0,0.002849003
2397,30,1.7265038,94,0.085227273,0.566354605,0.247863248
2398,22,1.4666082,70,0.0625,0.460701296,0.179487179
2399,19,1.4635203,68,0.053977273,0.459445996,0.173789174
2400,40,1.7307693,83,0.113636364,0.568088625,0.216524217
2401,6,1.2052853,47,0.017045455,0.354467757,0.113960114
2402,1,0.98558021,32,0.002840909,0.265152779,0.071225071
2403,6,1.3006579,53,0.017045455,0.393238828,0.131054131
2404,34,1.7257152,86,0.096590909,0.566034022,0.225071225
2405,32,1.6673985,85,0.090909091,0.542326993,0.222222222
2406,0,0.8870222,30,0,0.225086768,0.065527066
2407,0,0.84615386,35,0,0.208472884,0.07977208
2408,16,1.5405476,63,0.045454545,0.490759297,0.15954416
2409,36,1.7379411,82,0.102272727,0.571004121,0.213675214
2410,37,1.7325417,104,0.105113636,0.568809145,0.276353276
2411,0,1.2726263,68,0,0.381843363,0.173789174
2412,0,0.33333334,8,0,0,0.002849003
2413,4,0.69804502,16,0.011363636,0.148263364,0.025641026
2414,8,1,29,0.022727273,0.271014742,0.062678063
2415,16,1.3845592,49,0.045454545,0.427346562,0.11965812
2416,32,1.6037242,70,0.090909091,0.516441982,0.179487179
2417,40,1.7257152,81,0.113636364,0.566034022,0.210826211
2418,20,1.5365106,70,0.056818182,0.489118167,0.179487179
2419,10,1.1365665,45,0.028409091,0.326532045,0.108262108
2420,8,1.0445806,39,0.022727273,0.289137742,0.091168091
2421,14,1.3057258,34,0.039772727,0.395299042,0.076923077
2422,14,1.3057258,32,0.039772727,0.395299042,0.071225071
2423,8,1,26,0.022727273,0.271014742,0.054131054
2424,6,0.8619656,20,0.017045455,0.214900706,0.037037037
2425,6,0.84912294,15,0.017045455,0.20967988,0.022792023
2426,6,0.84912294,14,0.017045455,0.20967988,0.01994302
2427,6,0.84912294,14,0.017045455,0.20967988,0.01994302
2428,6,0.84912294,14,0.017045455,0.20967988,0.01994302
2429,6,0.84912294,15,0.017045455,0.20967988,0.022792023
2430,6,0.8619656,21,0.017045455,0.214900706,0.03988604
2431,8,1.0207884,35,0.022727273,0.279465687,0.07977208
2432,16,1.4028426,61,0.045454545,0.434779169,0.153846154
2433,32,1.6474625,60,0.090909091,0.534222568,0.150997151
2434,18,1.5154221,40,0.051136364,0.480545226,0.094017094
2435,12,1.2052853,35,0.034090909,0.354467757,0.07977208
2436,10,1.1,29,0.028409091,0.311666954,0.062678063
2437,0,0.84912294,17,0,0.20967988,0.028490028
2438,10,1.2736844,17,0.028409091,0.382273504,0.028490028
2439,6,0.87255627,13,0.017045455,0.219206047,0.017094017
2440,0,0.42239243,11,0,0.03620449,0.011396011
2441,0,1.3270249,35,0,0.403957597,0.07977208
2442,12,1.4744722,35,0.034090909,0.463898185,0.07977208
2443,0,0.76619166,25,0,0.175966481,0.051282051
2444,12,1.2063863,28,0.034090909,0.354915338,0.05982906
2445,8,0.98558021,22,0.022727273,0.265152779,0.042735043
2446,6,0.8619656,19,0.017045455,0.214900706,0.034188034
2447,6,0.84912294,15,0.017045455,0.20967988,0.022792023
2448,6,0.84912294,14,0.017045455,0.20967988,0.01994302
2449,6,0.84912294,14,0.017045455,0.20967988,0.01994302
2450,6,0.84912294,14,0.017045455,0.20967988,0.01994302
2451,6,0.84912294,15,0.017045455,0.20967988,0.022792023
2452,6,0.8619656,20,0.017045455,0.214900706,0.037037037
2453,8,1,27,0.022727273,0.271014742,0.056980057
2454,14,1.2989333,35,0.039772727,0.39253774,0.07977208
2455,28,1.569167,39,0.079545455,0.502393716,0.091168091
2456,24,1.471094,44,0.068181818,0.462524872,0.105413105
2457,18,1.3873369,48,0.051136364,0.428475759,0.116809117
2458,18,1.3845592,45,0.051136364,0.427346562,0.108262108
2459,18,1.3845592,46,0.051136364,0.427346562,0.111111111
2460,18,1.3938289,55,0.051136364,0.4311149,0.136752137
2461,0,0.98510355,22,0,0.264959006,0.042735043
2462,20,1.4244281,36,0.056818182,0.443554152,0.082621083
2463,18,1.3873369,50,0.051136364,0.428475759,0.122507123
2464,18,1.3938289,56,0.051136364,0.4311149,0.13960114
2465,14,1.3076391,48,0.039772727,0.39607684,0.116809117
2466,8,0.98558021,26,0.022727273,0.265152779,0.054131054
2467,4,0.69804502,15,0.011363636,0.148263364,0.022792023
2468,0,0.33333334,8,0,0,0.002849003
2469,0,0.58170414,16,0,0.100968223,0.025641026
2470,8,1.1492875,22,0.022727273,0.331703413,0.042735043
2471,28,1.5448366,80,0.079545455,0.49250287,0.207977208
2472,11,1.3988512,45,0.03125,0.433156576,0.108262108
2473,8,1.3270249,34,0.022727273,0.403957597,0.076923077
2474,14,1.5714285,29,0.039772727,0.503313066,0.062678063
2475,12,1.4244281,36,0.034090909,0.443554152,0.082621083
2476,13,1.3873683,47,0.036931818,0.428488524,0.113960114
2477,0,1.1768752,57,0,0.342918423,0.142450142
2478,28,1.5365106,70,0.079545455,0.489118167,0.179487179
2479,14,1.2989333,35,0.039772727,0.39253774,0.07977208
2480,8,1,28,0.022727273,0.271014742,0.05982906
2481,6,0.8870222,26,0.017045455,0.225086768,0.054131054
2482,8,1,28,0.022727273,0.271014742,0.05982906
2483,14,1.2989333,37,0.039772727,0.39253774,0.085470085
2484,0,0.33333334,7,0,0,0
2485,4,0.70398736,10,0.011363636,0.150679057,0.008547009
2486,6,0.84912294,17,0.017045455,0.20967988,0.028490028
2487,8,1,28,0.022727273,0.271014742,0.05982906
2488,14,1.3076391,49,0.039772727,0.39607684,0.11965812
2489,32,1.6042534,72,0.090909091,0.516657114,0.185185185
2490,44,1.7821976,87,0.125,0.588995367,0.227920228
2491,36,1.6700469,86,0.102272727,0.543403627,0.225071225
2492,56,1.8839941,107,0.159090909,0.630377895,0.284900285
2493,32,1.6042534,72,0.090909091,0.516657114,0.185185185
2494,14,1.3270249,30,0.039772727,0.403957597,0.065527066
2495,8,0.98558021,23,0.022727273,0.265152779,0.045584046
2496,4,0.69804502,15,0.011363636,0.148263364,0.022792023
2497,0,0.33333334,8,0,0,0.002849003
2498,0,0.98558021,27,0,0.265152779,0.056980057
2499,16,1.3873369,61,0.045454545,0.428475759,0.153846154
2500,6,0.8870222,31,0.017045455,0.225086768,0.068376068
2501,0,0.42239243,14,0,0.03620449,0.01994302
2502,7,1.3006579,57,0.019886364,0.393238828,0.142450142
2503,0,1.0207884,43,0,0.279465687,0.102564103
2504,9,1.3938289,65,0.025568182,0.4311149,0.165242165
2505,0,0.42239243,14,0,0.03620449,0.01994302
2506,6,0.8870222,33,0.017045455,0.225086768,0.074074074
2507,16,1.4028426,73,0.045454545,0.434779169,0.188034188
2508,0,0.84912294,19,0,0.20967988,0.034188034
2509,0,0.42239243,13,0,0.03620449,0.017094017
2510,6,0.8619656,20,0.017045455,0.214900706,0.037037037
2511,14,1.375,26,0.039772727,0.423460536,0.054131054
2512,16,1.5395753,76,0.045454545,0.490364036,0.196581197
2513,5,1.0697098,50,0.014204545,0.299353318,0.122507123
2514,7,1.0207884,42,0.019886364,0.279465687,0.0997151
2515,16,1.4028426,71,0.045454545,0.434779169,0.182336182
2516,0,1.4135897,74,0,0.439148103,0.190883191
2517,0,0.94787496,47,0,0.249824761,0.113960114
2518,0,1.1768752,59,0,0.342918423,0.148148148
2519,6,0.91666669,32,0.017045455,0.237137909,0.071225071
2520,8,0.98558021,25,0.022727273,0.265152779,0.051282051
2521,12,1.2671746,24,0.034090909,0.379627126,0.048433048
2522,7,1.2671746,24,0.019886364,0.379627126,0.048433048
2523,6,1.2671746,24,0.017045455,0.379627126,0.048433048
2524,12,1.2671746,24,0.034090909,0.379627126,0.048433048
2525,8,0.98558021,23,0.022727273,0.265152779,0.045584046
2526,6,0.8619656,19,0.017045455,0.214900706,0.034188034
2527,6,0.84912294,17,0.017045455,0.20967988,0.028490028
2528,6,0.8870222,27,0.017045455,0.225086768,0.056980057
2529,10,1.1191936,35,0.028409091,0.319469577,0.07977208
2530,20,1.569167,41,0.056818182,0.502393716,0.096866097
2531,20,1.569167,41,0.056818182,0.502393716,0.096866097
2532,10,1.1191936,36,0.028409091,0.319469577,0.082621083
2533,5,1.2671746,24,0.014204545,0.379627126,0.048433048
2534,6,1.2671746,24,0.017045455,0.379627126,0.048433048
2535,0,0.33333334,8,0,0,0.002849003
2536,4,0.69804502,16,0.011363636,0.148263364,0.025641026
2537,8,1,30,0.022727273,0.271014742,0.065527066
2538,16,1.3873683,40,0.045454545,0.428488524,0.094017094
2539,36,1.6666666,73,0.102272727,0.54202946,0.188034188
2540,37,1.7379411,71,0.105113636,0.571004121,0.182336182
2541,29,1.7669872,64,0.082386364,0.582812003,0.162393162
2542,22,1.6474625,54,0.0625,0.534222568,0.133903134
2543,8,1.0207884,37,0.022727273,0.279465687,0.085470085
2544,0,0.49860358,21,0,0.067186008,0.03988604
2545,18,1.3845592,45,0.051136364,0.427346562,0.108262108
2546,16,1.2989333,37,0.045454545,0.39253774,0.085470085
2547,12,1.2063863,30,0.034090909,0.354915338,0.065527066
2548,8,0.98558021,22,0.022727273,0.265152779,0.042735043
2549,6,0.8619656,20,0.017045455,0.214900706,0.037037037
2550,6,0.8619656,21,0.017045455,0.214900706,0.03988604
2551,8,1,26,0.022727273,0.271014742,0.054131054
2552,14,1.375,26,0.039772727,0.423460536,0.054131054
2553,6,1.2671746,24,0.017045455,0.379627126,0.048433048
2554,2,0.98510355,22,0.005681818,0.264959006,0.042735043
2555,4,1.2671746,25,0.011363636,0.379627126,0.051282051
2556,14,1.3270249,31,0.039772727,0.403957597,0.068376068
2557,10,1.1191936,34,0.028409091,0.319469577,0.076923077
2558,12,1.2052853,35,0.034090909,0.354467757,0.07977208
2559,14,1.5714285,27,0.039772727,0.503313066,0.056980057
2560,27,1.6981779,59,0.076704545,0.5548395,0.148148148
2561,21,1.4635203,58,0.059659091,0.459445996,0.145299145
2562,8,1.2989333,47,0.022727273,0.39253774,0.113960114
2563,3,0.98510355,25,0.008522727,0.264959006,0.051282051
2564,3,0.98558021,29,0.008522727,0.265152779,0.062678063
2565,10,1.3873683,48,0.028409091,0.428488524,0.116809117
2566,33,1.6734514,68,0.09375,0.544787631,0.173789174
2567,20,1.550553,57,0.056818182,0.494826713,0.142450142
2568,9,1.4635203,60,0.025568182,0.459445996,0.150997151
2569,7,1.3873683,48,0.019886364,0.428488524,0.116809117
2570,25,1.7217885,56,0.071022727,0.564437731,0.13960114
2571,16,1.3988512,42,0.045454545,0.433156576,0.0997151
2572,8,1.0207884,34,0.022727273,0.279465687,0.076923077
2573,6,0.84912294,18,0.017045455,0.20967988,0.031339031
2574,4,0.70398736,10,0.011363636,0.150679057,0.008547009
2575,0,0.33333334,7,0,0,0
2576,0,0.58170414,14,0,0.100968223,0.01994302
2577,8,1.1492875,18,0.022727273,0.331703413,0.031339031
2578,12,1.2222222,23,0.034090909,0.361352981,0.045584046
2579,10,1.1,26,0.028409091,0.311666954,0.054131054
2580,10,1.1058542,35,0.028409091,0.314046816,0.07977208
2581,18,1.3057258,37,0.051136364,0.395299042,0.085470085
2582,24,1.6008096,42,0.068181818,0.515257133,0.0997151
2583,32,1.6474625,50,0.090909091,0.534222568,0.122507123
2584,12,1.3791449,18,0.034090909,0.42514553,0.031339031
2585,6,0.84912294,15,0.017045455,0.20967988,0.022792023
2586,0,0.42239243,12,0,0.03620449,0.014245014
2587,0,0.42239243,12,0,0.03620449,0.014245014
2588,6,0.84912294,15,0.017045455,0.20967988,0.022792023
2589,12,1.3791449,17,0.034090909,0.42514553,0.028490028
2590,12,1.2671746,19,0.034090909,0.379627126,0.034188034
2591,8,0.98558021,21,0.022727273,0.265152779,0.03988604
2592,6,0.8870222,27,0.017045455,0.225086768,0.056980057
2593,8,1.0445806,43,0.022727273,0.289137742,0.102564103
2594,18,1.4803609,70,0.051136364,0.466292072,0.179487179
2595,0,0.58170414,14,0,0.100968223,0.01994302
2596,8,1.1492875,17,0.022727273,0.331703413,0.028490028
2597,0,1.2989333,40,0,0.39253774,0.094017094
2598,18,1.5,84,0.051136364,0.474275801,0.219373219
2599,8,1.0445806,44,0.022727273,0.289137742,0.105413105
2600,6,0.8619656,23,0.017045455,0.214900706,0.045584046
2601,6,0.8619656,23,0.017045455,0.214900706,0.045584046
2602,8,1.0445806,44,0.022727273,0.289137742,0.105413105
2603,18,1.5,85,0.051136364,0.474275801,0.222222222
2604,24,1.5154221,35,0.068181818,0.480545226,0.07977208
2605,14,1.3057258,34,0.039772727,0.395299042,0.076923077
2606,8,1.0207884,34,0.022727273,0.279465687,0.076923077
2607,8,1.0445806,44,0.022727273,0.289137742,0.105413105
2608,16,1.3873683,49,0.045454545,0.428488524,0.11965812
