Ref,x1,y1,x2,y2,Choice,Choice R3,Choice R7,Choice [Connectivity Wgt],Choice [Connectivity Wgt] R3,Choice [Connectivity Wgt] R7,Choice [Connectivity Wgt][Norm],Choice [Connectivity Wgt][Norm] R3,Choice [Connectivity Wgt][Norm] R7,Choice [Norm],Choice [Norm] R3,Choice [Norm] R7,Connectivity,Control,Controllability,Entropy,Entropy R3,Entropy R7,Harmonic Mean Depth,Harmonic Mean Depth R3,Harmonic Mean Depth R7,Integration [HH],Integration [HH] R3,Integration [HH] R7,Integration [P-value],Integration [P-value] R3,Integration [P-value] R7,Integration [Tekl],Integration [Tekl] R3,Integration [Tekl] R7,Intensity,Intensity R3,Intensity R7,Line Length,Mean Depth,Mean Depth R3,Mean Depth R7,Mean Depth [Connectivity Wgt],Mean Depth [Connectivity Wgt] R3,Mean Depth [Connectivity Wgt] R7,Node Count,Node Count R3,Node Count R7,RA,RA R3,RA R7,RA [Penn],RA [Penn] R3,RA [Penn] R7,RRA,RRA R3,RRA R7,Relativised Entropy,Relativised Entropy R3,Relativised Entropy R7,Total Connectivity,Total Connectivity R3,Total Connectivity R7,Total Depth,Total Depth R3,Total Depth R7
0,-7052.58866625,5028.02870703,-6862.04272035,1328.00465382,204804,810,22236,1671686,14501,258123,0.20709272,0.17003089,0.11157731,0.21555343,0.13761468,0.098626785,14,4.477778,0.29166666,3.9244292,1.3737866,2.5173974,4.9722242,34.119858,54.547199,1.0753236,2.9837382,1.6422037,1.0753236,2.9837382,1.6422037,0.70900255,0.78992033,0.73291945,0.53775316,0.97494531,0.60680819,3704.9272,8.3038435,2.4311926,5.15625,7.7707815,2.3171914,4.9897723,1380,110,673,0.010600643,0.026503569,0.012388227,0.75377095,0.27441859,0.30366492,0.92995262,0.33515003,0.60893786,3.3628955,2.0267341,2.7259865,4018,413,2151,11451,265,3465
1,-6914.24190381,339.311526413,-6863.14685826,1397.09568221,14309,44,1013,119942,1249,14211,0.014858721,0.057187334,0.0097999834,0.015060029,0.031930335,0.0075070402,3,0.73809522,0.15789473,3.8207858,1.1718595,2.3126049,4.889679,9.4063396,17.213152,0.98594987,2.0834427,1.4270229,0.98594987,2.0834427,1.4270229,0.70239043,0.73532641,0.71597743,0.48003319,0.76241463,0.51205575,1059.0175,8.9659176,2.5849056,5.5269232,8.4688902,2.4593301,5.3781562,1380,54,521,0.011561563,0.060957909,0.017444789,0.72229242,0.18446602,0.24040014,1.0142503,0.47997481,0.70075953,3.3299775,2.2808917,2.9847536,4018,209,1703,12364,137,2874
2,-7022.79958359,5030.7345212,-6832.25363769,1330.71046799,284377,820,29802,2600347,17129,386064,0.32213762,0.13275002,0.16367021,0.29930294,0.10248719,0.12947202,14,4.311111,0.28,3.944298,1.3049779,2.5553529,4.9758258,35.652733,56.495487,1.0864339,2.994673,1.6932163,1.0864339,2.994673,1.6932163,0.7097941,0.78961611,0.73590273,0.5460605,0.88379455,0.63371265,3704.9272,8.2291517,2.496063,5.0397644,7.6841712,2.4035432,4.8609576,1380,128,680,0.010492237,0.023747033,0.011916709,0.75628895,0.2430279,0.32321736,0.92044258,0.33392626,0.59059197,3.3724623,2.1453512,2.6507611,4018,508,2172,11348,317,3422
3,-6884.45282115,342.017340586,-6833.3577756,1399.80149638,22022,51,1140,201393,1387,16682,0.024949078,0.052897543,0.011032627,0.023177857,0.034343433,0.0079212878,3,0.73809522,0.15789473,3.8414464,1.1523631,2.3483825,4.8933926,9.4426231,17.42071,0.99528205,2.0941937,1.4672898,0.99528205,2.0941937,1.4672898,0.70310229,0.73611546,0.71907252,0.48719752,0.74175096,0.53085279,1059.0175,8.8912258,2.5999999,5.4338918,8.3822794,2.5021834,5.2472687,1380,56,538,0.011453157,0.059259258,0.016544374,0.72489637,0.17757009,0.25616995,1.0047402,0.47751078,0.68152863,3.3298314,2.3129051,2.912689,4018,229,1739,12261,143,2918
4,-8349.27566544,3197.10521867,-5931.67888324,3566.26470758,206052,984,21991,1780009,21730,273221,0.22051205,0.20718522,0.14669977,0.21686694,0.12903225,0.12361022,12,3.5928571,0.20338982,3.991688,1.345745,2.5427089,4.9984274,33.33485,50.613537,1.0214713,3.115623,1.6161147,1.0214713,3.115623,1.6161147,0.70507252,0.79577243,0.72969401,0.51957458,0.95578474,0.61860859,2445.6191,8.6889048,2.4274194,5.118928,8.1378794,2.2663755,4.9295335,1380,125,598,0.011159514,0.023210071,0.013821906,0.74905926,0.27755103,0.30946362,0.97898006,0.32096308,0.61876798,3.4818912,2.0367818,2.7367253,4018,458,1930,11982,301,3056
5,-8360.76867392,3164.17103334,-5950.12261544,3532.26916841,96629,482,12291,811291,10425,142490,0.10050479,0.11543252,0.091479748,0.10170072,0.078951679,0.082307093,9,2.5595238,0.19565217,4.0446787,1.2757446,2.5470922,5.0848145,26.05477,41.551418,0.97917545,2.8548975,1.5972474,0.97917545,2.8548975,1.5972474,0.70187032,0.78298908,0.72728527,0.50467056,0.86074328,0.6242426,2438.5879,9.0210295,2.5045044,5.0895796,8.4636631,2.3364706,4.8957505,1380,112,548,0.011641553,0.027354628,0.014980145,0.7382198,0.23744293,0.31401411,1.0212674,0.35027528,0.62607712,3.5070314,2.1608276,2.6957686,4018,425,1765,12440,278,2784
6,-5969.55614266,3542.39669684,-5852.8738392,3377.72467129,2969,20,1033,28585,692,11153,0.0035411827,0.031086454,0.010712456,0.0031248322,0.017730497,0.010695796,2,0.6111111,0.18181819,4.0173755,0.9434076,2.3269117,4.7941208,6.2682352,11.722367,0.89420903,1.8347672,1.3905202,0.89420903,1.8347672,1.3905202,0.69509411,0.71444088,0.710765,0.45776385,0.56374359,0.52142686,201.8208,9.7831764,2.7291667,5.4749999,9.2289696,2.592417,5.2612615,1380,49,441,0.012747716,0.073581561,0.020387243,0.72220182,0.10752688,0.24818633,1.1183068,0.54502827,0.71915531,3.5669475,2.5956626,2.9504559,4018,211,1443,13491,131,2409
7,-5867.8843919,3391.95550231,-5744.8875785,3297.18545202,2471,6,629,25403,208,8201,0.0031469883,0.061867937,0.0099023832,0.0026006941,0.065934069,0.0088746548,2,1,0.5,3.9408331,1.1651459,2.0989044,4.5091224,3.6363637,6.940309,0.86272579,1.0698866,1.2587818,0.86272579,1.0698866,1.2587818,0.69245428,0.60555691,0.69871116,0.43323109,0.83224702,0.44150576,155.2726,10.103699,2.5714285,5.7692308,9.5793924,2.6829269,5.5982904,1380,15,378,0.013212915,0.24175824,0.025368249,0.71206421,0.12,0.19767961,1.1591169,0.93467849,0.79441887,3.5646546,2.1555278,3.2042594,4018,82,1287,13933,36,2175
8,-5760.53815206,3312.06643836,-5686.62443534,3211.87358528,3686,8,564,32071,156,8215,0.003973037,0.09602955,0.0073119681,0.0038794649,0.12121212,0.00570908,2,0.83333331,0.40000001,3.7748299,1.3845311,1.9197057,4.4574738,4.0975609,7.7282376,0.91382545,1.0697098,1.2399228,0.91382545,1.0697098,1.2399228,0.69670212,0.60170126,0.70039254,0.43956333,1.1249316,0.38256872,124.50641,9.5946341,2.4166667,6.0314608,9.0900946,2.5438597,5.8585725,1380,13,446,0.012474069,0.25757575,0.022664238,0.71949923,0.19047619,0.15477538,1.0943009,0.93483305,0.80650187,3.4893415,1.7917442,3.4552648,4018,57,1499,13231,29,2684
9,-5696.37869074,3233.06379317,-5660.08717652,3061.55120636,12766,34,1817,100504,723,21595,0.012450691,0.080530182,0.012337741,0.013436042,0.064393938,0.011126352,3,1.1666666,0.30000001,3.7112305,1.1599405,2.0618618,4.6237063,7.6972113,14.184613,0.99610591,1.6771457,1.3571032,0.99610591,1.6771457,1.3571032,0.70316488,0.69833374,0.71300066,0.47107229,0.75842261,0.42513379,175.31013,8.8846989,2.6060605,5.8601398,8.3865108,2.5373135,5.6926775,1380,34,573,0.011443685,0.10037879,0.017023256,0.73418897,0.15873016,0.18498974,1.0039093,0.59625107,0.73686361,3.3849287,2.2896702,3.2905669,4018,134,1871,12252,86,3352
10,-5664.9792192,2957.41889213,-5661.50821308,3081.83312531,8772,10,887,72949,374,12734,0.0090371082,0.060709357,0.0083542289,0.0092324112,0.028490029,0.0064485641,2,0.66666669,0.33333334,3.6251566,0.98428273,2.0352328,4.4181609,5.0149255,9.491703,0.99794155,1.4350866,1.3168001,0.99794155,1.4350866,1.3168001,0.70330423,0.66993719,0.70880759,0.46099484,0.61244261,0.41493508,124.46264,8.8701954,2.7037036,5.9161906,8.4081631,2.6126127,5.7989693,1380,28,526,0.011422635,0.13105413,0.018764086,0.72562951,0.098039217,0.17513582,1.0020627,0.69682205,0.7594167,3.331917,2.5012116,3.3327351,4018,111,1746,12232,73,3106
11,-5667.68791591,2980.54514999,-5552.56145614,2497.07004215,19572,63,2417,158705,1448,28403,0.01966078,0.093491733,0.015313753,0.020599265,0.055851065,0.014494492,3,0.75757575,0.15789473,3.6384742,1.2218313,2.2520218,4.7369046,9.2954922,17.130508,1.0574751,2.0579145,1.4353542,1.0574751,2.0579145,1.4353542,0.70771742,0.73349273,0.71824712,0.49029338,0.82013339,0.49001148,496.99326,8.4271212,2.5416667,5.6055365,7.9733696,2.4431818,5.5436139,1380,49,579,0.010779566,0.065602839,0.015963731,0.73192692,0.20430107,0.22773427,0.94564879,0.4859288,0.69669211,3.2404225,2.1941967,3.0542481,4018,176,1926,11621,122,3240
12,-5563.89737925,2527.28874432,-4899.92045653,908.022481992,188639,464,14801,1422299,7691,145592,0.17619802,0.15502141,0.051276624,0.19853999,0.14320987,0.054572739,11,3.5333333,0.32352942,3.650476,1.3634191,2.3908055,5.3329291,25.696381,44.030937,1.1592271,2.6769495,1.5820602,1.1592271,2.6769495,1.5820602,0.71482909,0.77462089,0.73086941,0.53924823,0.96379626,0.54457235,1750.111,7.7751994,2.4444444,5.3975577,7.3113489,2.3904762,5.2924886,1380,82,738,0.0098333806,0.036111113,0.011949885,0.74649304,0.26415095,0.26357645,0.86264366,0.3735595,0.63208717,3.1230145,2.0423684,2.8922553,4018,315,2383,10722,198,3978
13,-5090.49451555,415.437212094,-4904.51419956,820.651660147,0,0,0,4015,48,1141,0.00049738842,0.03690888,0.0017436672,0,0,0,1,0.5,0.5,3.6582797,0.86046124,1.889994,4.161644,1.9047619,3.6653316,0.89531779,0.86595547,1.1566697,0.89531779,0.86595547,1.1566697,0.69518572,0.55993938,0.68893242,0.41736326,0.55929977,0.37427792,445.85583,9.7722988,2.75,6.0674486,9.3093576,2.6470587,5.9772725,1380,13,342,0.012731928,0.31818181,0.029808521,0.69418043,0,0.14666666,1.1169218,1.1547937,0.86455101,3.4188433,2.509577,3.4901297,4018,51,1144,13476,33,2069
14,-4916.04644962,778.930522515,-4912.60276976,959.962403521,2756,22,680,16038,330,5780,0.0019868284,0.038459297,0.0037192316,0.0029006526,0.039215688,0.0049248599,2,1.0909091,0.16666667,3.6568303,1.1733956,2.1565416,5.042882,6.1971831,11.627598,1.010417,1.7195774,1.3637146,1.010417,1.7195774,1.3637146,0.70424581,0.70277554,0.71201283,0.47083652,0.77488387,0.45514512,181.06464,8.7730236,2.5882354,5.7490497,8.3098555,2.4885497,5.6885991,1380,35,527,0.011281602,0.096256681,0.018091617,0.71944195,0.16923077,0.20318979,0.98969042,0.5815382,0.73329127,3.2726626,2.2477479,3.1725943,4018,131,1763,12098,88,3024
15,-5953.64004447,3573.43585567,-5829.6765707,3398.48802113,68643,28,3036,580968,1110,45871,0.071971796,0.032840237,0.030128488,0.072245829,0.013461539,0.021017216,2,0.41666666,0.13333334,3.9692159,0.91798621,2.3147824,4.759315,6.7010307,12.585564,0.94989121,2.0545578,1.440966,0.94989121,2.0545578,1.440966,0.69958895,0.73311859,0.71743262,0.48044187,0.5409562,0.51365483,214.41475,9.2683105,2.7384615,5.5167284,8.7237434,2.5769231,5.295702,1380,66,539,0.012000451,0.054326922,0.016822081,0.73848623,0.11023622,0.24228251,1.0527521,0.48672277,0.69397885,3.5557072,2.6398551,2.9925795,4018,260,1745,12781,178,2968
16,-5844.68712341,3412.71885215,-5721.69031,3317.94880186,78239,26,3409,632364,675,49100,0.078338861,0.068877548,0.030041017,0.082345486,0.079999998,0.022828482,3,1.25,0.375,3.9026563,1.192737,2.1470807,4.7686715,6.7924528,12.817424,0.94302654,1.5212561,1.3784885,0.94302654,1.5212561,1.3784885,0.69904619,0.68013453,0.71365643,0.46897122,0.8050974,0.45411047,155.2726,9.3284988,2.5769231,5.738574,8.7949228,2.6500001,5.5575223,1380,27,548,0.012087807,0.12615384,0.017357415,0.73658258,0.1632653,0.2051518,1.0604156,0.65735149,0.72543222,3.5672865,2.2220137,3.1724699,4018,140,1808,12864,67,3139
17,-5737.34088356,3332.8297882,-5663.42716685,3232.63693512,98179,48,3460,792475,1145,53678,0.098173819,0.084113866,0.02498203,0.10333207,0.068278804,0.017027307,4,1.25,0.33333334,3.7938387,1.1957397,2.1550908,4.7580142,9.6744184,17.870207,1.0085351,1.8188498,1.4295919,1.0085351,1.8188498,1.4295919,0.70410436,0.71263438,0.71949124,0.48756728,0.79040426,0.4572055,124.50641,8.7875271,2.5789473,5.7225704,8.2715282,2.5333333,5.5533042,1380,39,639,0.011302652,0.085348509,0.014827537,0.74584055,0.1780822,0.20856318,0.99153703,0.54979801,0.69950032,3.4614758,2.2551885,3.1574795,4018,165,2073,12118,98,3651
18,-5673.18142225,3253.82714301,-5636.88990802,3082.3145562,35799,36,1559,273217,856,24101,0.033846818,0.075084426,0.010068631,0.037677962,0.054054055,0.0068130372,3,0.91666669,0.25,3.6733449,1.1787553,2.0720038,4.5909419,8.2568808,15.330084,1.0407091,1.7797406,1.4174464,1.0407091,1.7797406,1.4174464,0.70649469,0.70885229,0.71969289,0.48714355,0.77228796,0.43039787,175.31013,8.546773,2.5945945,5.8227472,8.0283728,2.5099337,5.6412249,1380,38,678,0.010953226,0.088588588,0.014268483,0.74558121,0.16901408,0.19203168,0.96088332,0.56187963,0.70549405,3.3859098,2.2677643,3.260565,4018,151,2188,11786,96,3942
19,-5641.7819507,2978.18224197,-5638.55917902,3093.69879658,35539,10,1226,268294,456,19211,0.033236943,0.044598758,0.0077960393,0.037404317,0.022988506,0.0053419783,2,0.66666669,0.33333334,3.5908284,0.92215449,2.0694637,4.3220959,5.0526314,9.7157106,1.0676912,1.4854304,1.412192,1.0676912,1.4854304,1.412192,0.70845509,0.67678654,0.71938676,0.4885481,0.5605253,0.42814317,115.5615,8.3560553,2.7333333,5.8421831,7.8551517,2.6783216,5.6941442,1380,31,679,0.010676422,0.11954023,0.014304824,0.74355346,0.087719299,0.18878181,0.93660039,0.67320555,0.70811898,3.2935326,2.5909326,3.263181,4018,143,2220,11523,82,3961
20,-5644.49064741,3001.30849983,-5529.36418764,2517.83339199,53898,66,4693,425320,2103,56419,0.052689724,0.056023229,0.021517133,0.056726914,0.028972784,0.019292671,3,0.75,0.15000001,3.6426291,1.0588363,2.3342252,4.6019106,9.6854601,18.181585,1.133863,2.1855764,1.5585678,1.133863,2.1855764,1.5585678,0.71310353,0.74280882,0.72869802,0.52631438,0.65231884,0.5297479,496.99326,7.9267583,2.6617646,5.4140401,7.4382777,2.5583942,5.3087335,1380,69,699,0.010053351,0.049604915,0.012665825,0.74998689,0.15037593,0.26061916,0.88194072,0.45754519,0.64161468,3.1756415,2.4572031,2.9061902,4018,274,2290,10931,181,3779
21,-5534.51913231,2532.97830243,-4876.72318803,928.785831833,514845,915,39838,4189765,19697,456292,0.51903874,0.13814895,0.14012367,0.54186738,0.092705168,0.12559031,12,3.5809524,0.22222222,3.7018614,1.2540942,2.5371916,5.3154745,33.716263,55.890762,1.2345446,3.0188179,1.7556863,1.2345446,3.0188179,1.7556863,0.71978509,0.79037678,0.74147433,0.58237213,0.82828546,0.63113433,1733.8192,7.3618565,2.5319149,5.0263486,6.8583875,2.417603,4.885972,1380,142,798,0.0092334636,0.021884499,0.010116454,0.76195902,0.22580644,0.32598194,0.81001532,0.3312555,0.56957787,3.0882645,2.2138243,2.6411967,4018,534,2552,10152,357,4006
22,-5061.27213069,407.436875493,-4889.20212815,807.855451852,0,0,0,4015,70,1503,0.00049738842,0.026271345,0.0013253757,0,0,0,1,0.5,0.5,3.7104001,0.81727618,1.9948388,4.1533108,1.9130435,3.7389627,0.93959051,0.90480542,1.2781873,0.93959051,0.90480542,1.2781873,0.69877338,0.57144403,0.70352519,0.44424364,0.5200848,0.40793332,435.82465,9.3589554,2.7692308,5.9030838,8.8563967,2.7397261,5.7795486,1380,14,455,0.012132011,0.29487181,0.021647168,0.70859033,0,0.17647059,1.0642935,1.1052099,0.78235793,3.3720169,2.5808272,3.3297524,4018,73,1506,12906,36,2680
23,-4893.13060233,784.899753084,-4889.40550126,980.725753361,2756,24,906,16036,564,7094,0.0019865804,0.021890586,0.003346636,0.0029006526,0.016771488,0.0046461537,2,1.0833334,0.15384616,3.7089508,0.95418262,2.2919593,5.0302439,6.5009007,12.393899,1.0671651,1.9315701,1.5009811,1.0671651,1.9315701,1.5009811,0.70841724,0.72301662,0.72357196,0.50437051,0.57043529,0.51278287,195.86143,8.3596811,2.7222223,5.4784002,7.856894,2.6035242,5.3768821,1380,55,626,0.010681685,0.064989515,0.014353846,0.73436111,0.11428571,0.24939662,0.93706203,0.51771355,0.66623092,3.2301059,2.5857201,2.9545486,4018,227,2059,11528,147,3424
24,-8561.09588436,800.537822787,-6206.35212548,822.115265289,16671,16,670,146267,643,11491,0.018119929,0.06288816,0.0076788398,0.017546002,0.039408866,0.0049651698,3,1.1666666,0.42857143,3.7476671,1.0479149,2.1511531,5.793921,6.3614459,11.96452,0.98139358,1.5302317,1.368872,0.98139358,1.5302317,1.368872,0.70204091,0.68171537,0.71216124,0.46867064,0.66888177,0.45688981,2354.8425,9.0029011,2.6551723,5.7192307,8.502738,2.5804195,5.5780349,1380,30,521,0.01161524,0.1182266,0.01818586,0.71114486,0.12727273,0.20813166,1.0189592,0.65349579,0.73052847,3.3046544,2.4298861,3.1525784,4018,143,1730,12415,77,2974
25,-6308.63403135,814.161240372,-5502.07228385,910.985199267,17651,12,769,152334,518,12576,0.018871523,0.045436602,0.0062193987,0.018577438,0.029556651,0.0041400846,2,0.58333331,0.2857143,3.6479876,1.019423,2.1078775,5.8582778,5.3658538,10.26287,1.0362284,1.4990026,1.3960613,1.0362284,1.4990026,1.3960613,0.70616531,0.67810357,0.71662331,0.48169774,0.63713938,0.44091514,812.3526,8.5794058,2.6896551,5.790164,8.0893478,2.6490066,5.6578817,1380,30,611,0.011000589,0.12068965,0.015731245,0.71640211,0.10909091,0.19703215,0.96503818,0.66711026,0.71630096,3.2382443,2.4624352,3.2129304,4018,151,2011,11831,78,3532
26,-5588.01934088,895.48799079,-4767.91971506,1106.72358354,224787,100,5348,1771715,2839,65302,0.21948457,0.074000701,0.027431337,0.23658527,0.036036037,0.024005961,4,0.92424244,0.16666667,3.6349041,1.1166093,2.3559809,6.2175484,12.515337,22.906649,1.1238621,2.3133886,1.5384065,1.1238621,2.3133886,1.5384065,0.7124148,0.75164491,0.7268464,0.52056533,0.70134139,0.53266346,846.86707,7.9883976,2.6266668,5.4311376,7.520906,2.4548736,5.3285975,1380,76,669,0.010142812,0.043963965,0.013286769,0.72855812,0.17006803,0.25758716,0.88978887,0.43226632,0.65002328,3.1214592,2.384306,2.9121873,4018,277,2182,11016,197,3628
27,-4854.76661716,1081.81516016,-4485.30562176,1207.20355264,220224,63,3307,1729830,1436,43044,0.21429574,0.12936354,0.027603313,0.23178278,0.1,0.022556288,4,1.2833333,0.30769232,3.6016173,1.2694343,2.1708069,6.9300814,9.8865671,17.99728,1.0330656,1.8348413,1.372687,1.0330656,1.8348413,1.372687,0.70593214,0.71424079,0.71311826,0.47412303,0.86979759,0.45812207,390.15854,8.6026106,2.5277777,5.7490773,8.1724739,2.4630873,5.6404305,1380,37,543,0.011034268,0.08730159,0.017556664,0.69300145,0.20289855,0.20334262,0.96799278,0.54500628,0.72849816,3.188077,2.1402023,3.1723573,4018,149,1766,11863,91,3116
28,-4553.43439982,1180.31298645,-3869.32114212,1508.19214671,213185,30,1935,1661903,559,24923,0.20588078,0.11406999,0.026098421,0.22437432,0.10869565,0.02157768,3,1.0833334,0.33333334,3.6428328,1.3033811,2.0954654,7.9842257,7.0588236,12.863802,0.95668751,1.5346701,1.271176,0.95668751,1.5346701,1.271176,0.70012331,0.68154991,0.7017802,0.4440909,0.93098646,0.4329474,758.6275,9.2095718,2.5,5.8537736,8.8198109,2.5050504,5.7677279,1380,25,425,0.011915199,0.13043478,0.022949284,0.65480548,0.2,0.1843044,1.0452734,0.65160584,0.78667313,3.2548072,2.046488,3.2693701,4018,99,1382,12700,60,2482
29,-3926.49180753,1477.57452943,-3427.07689269,1781.57907277,220687,39,2270,1707935,837,27247,0.21158335,0.11064842,0.048775163,0.23227008,0.069518715,0.041816339,3,0.83333331,0.25,3.7714555,1.2286832,2.3015387,11.815636,8.1649485,14.457949,0.89229357,1.7520223,1.2716711,0.89229357,1.7520223,1.2716711,0.69493562,0.70608419,0.69719487,0.42882168,0.82699835,0.50517857,584.66571,9.8020306,2.5588236,5.5727272,9.4547043,2.4552846,5.5316935,1380,35,331,0.01277508,0.094474152,0.027797734,0.61394358,0.18461539,0.22970903,1.1207074,0.57076901,0.78636688,3.3306513,2.1868358,3.0205095,4018,123,1057,13517,87,1839
30,-3466.72420641,1754.16354052,-928.607034385,3713.69346792,148542,41,2068,1076319,945,21175,0.13333714,0.12096,0.065352418,0.15633844,0.055330634,0.059569076,3,0.75,0.23076923,3.8368199,1.1842399,2.4296815,9.8886051,8.478261,14.572574,0.82739949,1.8273257,1.2692914,0.82739949,1.8273257,1.2692914,0.68940026,0.71343422,0.69281578,0.40452376,0.77655071,0.56331199,3206.5239,10.492386,2.5897436,5.3333335,10.179442,2.408,5.2832298,1380,40,265,0.013777047,0.083670713,0.032953106,0.58366466,0.17333333,0.26807421,1.208606,0.54724783,0.78784114,3.4505036,2.2609365,2.8433518,4018,125,805,14469,101,1408
31,-8561.09588436,772.74022598,-6206.35212548,794.317668482,19391,15,821,172180,598,12878,0.021330098,0.059313629,0.0086156577,0.020408764,0.036945812,0.0060841856,3,1.1666666,0.42857143,3.7423873,1.0479149,2.1493139,5.7859011,6.3614459,11.959818,0.98228365,1.5302317,1.368872,0.98228365,1.5302317,1.368872,0.70210928,0.68171537,0.71216124,0.46843487,0.66888177,0.45649919,2354.8425,8.9956493,2.6551723,5.7192307,8.4977598,2.5774648,5.5772123,1380,30,521,0.011604715,0.1182266,0.01818586,0.71140659,0.12727273,0.20813166,1.0180359,0.65349579,0.73052847,3.3037548,2.4298861,3.1534858,4018,142,1729,12405,77,2974
32,-6308.63403135,786.363643565,-5502.07228385,883.18760246,20348,12,897,178104,508,13780,0.022063978,0.045763705,0.0068488452,0.021415994,0.031746034,0.004845087,2,0.58333331,0.2857143,3.6432412,1.0405228,2.1073172,5.8498731,5.3503184,10.237801,1.0372208,1.4831443,1.396152,1.0372208,1.4831443,1.396152,0.70623839,0.67599738,0.71660197,0.48153171,0.65598178,0.44098234,812.3526,8.572154,2.6785715,5.7881775,8.0843706,2.6510067,5.655035,1380,29,610,0.010990064,0.12433863,0.015750583,0.71667343,0.11320755,0.19735755,0.9641149,0.67424327,0.71625435,3.2369425,2.4311166,3.2118235,4018,149,2006,11821,75,3525
33,-5588.01934088,867.690393983,-4767.91971506,1078.92598673,213293,86,4763,1649228,2274,56051,0.20431057,0.058847886,0.02354528,0.22448799,0.030990992,0.021444233,4,1.0075758,0.17391305,3.6294658,1.0981721,2.3556123,6.2075825,12.427673,22.763092,1.1250296,2.2945807,1.5382202,1.1250296,2.2945807,1.5382202,0.71249545,0.75036985,0.72681242,0.5203265,0.68410718,0.53268415,846.86707,7.9811459,2.6400001,5.430285,7.5159283,2.4676259,5.3313475,1380,76,668,0.010132287,0.044324324,0.013304159,0.72883981,0.1632653,0.2577242,0.88886553,0.43580949,0.65010202,3.1207249,2.4124267,2.9114466,4018,278,2182,11006,198,3622
34,-4854.76661716,1054.01756335,-4503.20428801,1173.33147161,207203,36,2466,1597827,975,32329,0.19794288,0.085522562,0.020755483,0.21807835,0.054054055,0.016882317,3,0.69999999,0.23076923,3.5979452,1.2147381,2.168586,6.805449,8.4210529,15.522047,1.0333613,1.8104258,1.3706669,1.0333613,1.8104258,1.3706669,0.70595396,0.71183658,0.71295327,0.47377521,0.80982542,0.45716596,371.25717,8.6004353,2.5675676,5.754159,8.172225,2.4834437,5.6470256,1380,38,542,0.011031111,0.087087087,0.017607996,0.69308931,0.18309858,0.20248061,0.96771574,0.55235624,0.72957188,3.1876671,2.2113619,3.1754844,4018,151,1765,11860,95,3113
35,-4553.43439982,1152.51538964,-3869.32114212,1480.39454991,205379,41,2309,1574428,701,27009,0.19504416,0.1402,0.028201118,0.21615861,0.14855072,0.025506767,4,1.6666666,0.40000001,3.6422224,1.3855922,2.0908048,8.1806326,8.1951218,14.71648,0.95694113,1.6249448,1.2699156,0.95694113,1.6249448,1.2699156,0.70014316,0.69259709,0.70177484,0.44413424,1.0496911,0.43108338,758.6275,9.2073965,2.4166667,5.8638496,8.8185663,2.45,5.7723989,1380,25,427,0.011912041,0.12318841,0.022888705,0.65489691,0.24444444,0.182643,1.0449964,0.6154055,0.78745395,3.2559609,1.9177341,3.2836256,4018,100,1384,12697,58,2498
36,-3926.49180753,1449.77693262,-3427.07689269,1753.78147596,210674,46,2341,1612247,978,27911,0.19972926,0.13583334,0.049963795,0.22173153,0.081996433,0.043124251,3,0.75,0.23076923,3.7702527,1.2623653,2.296906,11.855349,8.3168316,14.645728,0.89222008,1.785715,1.2699878,0.89222008,1.785715,1.2699878,0.69492948,0.70948809,0.69706875,0.42864957,0.86632919,0.50349396,584.66571,9.8027554,2.5294118,5.5787878,9.4564457,2.425,5.5392623,1380,35,331,0.012776133,0.092691623,0.027834577,0.61391175,0.2,0.22868811,1.1207997,0.55999976,0.78740913,3.3304539,2.130157,3.0258434,4018,120,1057,13518,86,1841
37,-3466.72420641,1726.36594371,-928.607034385,3685.89587111,137345,41,2342,1015862,912,23777,0.12584758,0.12666667,0.074117713,0.14455375,0.061561562,0.068497561,3,0.83333331,0.25,3.8547883,1.1787553,2.4217021,8.451438,8.2568808,14.260596,0.82193667,1.7797406,1.2627437,0.82193667,1.7797406,1.2627437,0.68891883,0.70885229,0.69216233,0.40373465,0.77228796,0.55967283,3206.5239,10.555475,2.5945945,5.3473282,10.243404,2.425,5.3058677,1380,38,263,0.013868614,0.088588588,0.033312861,0.5982132,0.16901408,0.26563507,1.2166387,0.56187963,0.79192638,3.4567533,2.2677643,2.8501282,4018,120,801,14556,96,1401
38,-5058.92260964,1322.53350142,-4926.46941128,1358.74629779,7682,24,1774,64522,890,20149,0.0079931496,0.030902777,0.0095054088,0.0080852006,0.014026885,0.0090974355,2,0.41666666,0.13333334,3.7182848,0.96976393,2.3125358,5.0432944,6.6705542,12.697482,1.0686393,2.011426,1.5085264,1.0686393,2.011426,1.5085264,0.70852321,0.72962254,0.72402936,0.50633836,0.5818584,0.5199883,137.3143,8.3495283,2.7118645,5.4559999,7.8469386,2.5791667,5.3574553,1380,60,626,0.01066695,0.059029806,0.014282051,0.7347275,0.12173913,0.25315097,0.93576944,0.49715972,0.66289854,3.2283871,2.5669322,2.9350381,4018,240,2059,11514,160,3410
