Ref,Choice R3,Integration [HH] R3,Total Connectivity R3,Choice R3 normal,Integration [HH] R3 normal,Total Connectivity R3 normal
5265,18,1.4896638,82,0.028213166,0.444946037,0.177725118
5266,8,1.0445806,43,0.012539185,0.273681842,0.085308057
5267,6,0.8619656,23,0.009404389,0.203413157,0.037914692
5268,6,0.8619656,22,0.009404389,0.203413157,0.035545024
5269,8,1.0207884,35,0.012539185,0.264526807,0.066350711
5270,16,1.3873369,55,0.02507837,0.405571524,0.113744076
5271,16,1.3938289,61,0.02507837,0.40806959,0.127962085
5272,10,1.1768752,56,0.015673981,0.324587668,0.116113744
5273,16,1.3938289,62,0.02507837,0.40806959,0.130331754
5274,16,1.3873369,56,0.02507837,0.405571524,0.116113744
5275,8,1.0207884,35,0.012539185,0.264526807,0.066350711
5276,6,0.8619656,21,0.009404389,0.203413157,0.033175355
5277,6,0.84912294,16,0.009404389,0.198471411,0.021327014
5278,6,0.8619656,23,0.009404389,0.203413157,0.037914692
5279,8,1.0697098,48,0.012539185,0.283351342,0.097156398
5280,20,1.5448366,82,0.031347962,0.466176057,0.177725118
5281,6,0.8619656,21,0.009404389,0.203413157,0.033175355
5282,48,2.0876319,119,0.07523511,0.67503903,0.265402844
5283,52,1.9051077,102,0.081504702,0.604805284,0.225118483
5284,12,1.3304729,71,0.018808777,0.383690745,0.151658768
5285,0,0.68957245,31,0,0.137077752,0.056872038
5286,21,1.6132691,63,0.032915361,0.492508296,0.132701422
5287,12,1.4644111,58,0.018808777,0.435229015,0.120853081
5288,14,1.4635203,60,0.021943574,0.434886243,0.125592417
5289,28,1.5364467,61,0.043887147,0.462947696,0.127962085
5290,14,1.3076391,48,0.021943574,0.374904495,0.097156398
5291,10,1.1191936,36,0.015673981,0.302392284,0.068720379
5292,12,1.2052853,34,0.018808777,0.335519631,0.063981043
5293,16,1.3057258,32,0.02507837,0.374168273,0.059241706
5294,16,1.2989333,36,0.02507837,0.371554578,0.068720379
5295,12,1.2052853,35,0.018808777,0.335519631,0.066350711
5296,8,1,30,0.012539185,0.256527609,0.05450237
5297,8,1.0445806,38,0.012539185,0.273681842,0.073459716
5298,16,1.3845592,51,0.02507837,0.404502689,0.104265403
5299,28,1.6666666,87,0.043887147,0.513055196,0.18957346
5300,46,1.8344153,117,0.072100313,0.577603456,0.260663507
5301,44,1.975305,134,0.068965517,0.631816603,0.300947867
5302,17,1.4666082,67,0.026645768,0.43607444,0.142180095
5303,18,1.606352,67,0.028213166,0.489846655,0.142180095
5304,36,1.6981779,57,0.056426332,0.525180473,0.118483412
5305,28,1.5405476,55,0.043887147,0.464525687,0.113744076
5306,10,1.2052853,39,0.015673981,0.335519631,0.075829384
5307,18,1.3873369,54,0.028213166,0.405571524,0.111374408
5308,20,1.4724894,64,0.031347962,0.438337475,0.13507109
5309,29,1.6684235,74,0.045454545,0.513731236,0.158767773
5310,30,1.6071428,78,0.047021944,0.490150948,0.168246445
5311,35,1.6666666,78,0.054858934,0.513055196,0.168246445
5312,31,1.7669872,68,0.048589342,0.551657701,0.144549763
5313,19,1.6132691,66,0.029780564,0.492508296,0.139810427
5314,16,1.6261337,62,0.02507837,0.497458483,0.130331754
5315,30,1.6734514,69,0.047021944,0.515665928,0.146919431
5316,16,1.3076391,50,0.02507837,0.374904495,0.101895735
5317,18,1.3845592,48,0.028213166,0.404502689,0.097156398
5318,20,1.4724894,67,0.031347962,0.438337475,0.142180095
5319,16,1.31797,56,0.02507837,0.378879736,0.116113744
5320,12,1.2063863,30,0.018808777,0.335943286,0.05450237
5321,8,1,29,0.012539185,0.256527609,0.052132701
5322,27,1.6666666,88,0.042319749,0.513055196,0.191943128
5323,21,1.569167,50,0.032915361,0.475538186,0.101895735
5324,8,1.0207884,34,0.012539185,0.264526807,0.063981043
5325,8,1.0207884,32,0.012539185,0.264526807,0.059241706
5326,14,1.3057258,33,0.021943574,0.374168273,0.061611374
5327,16,1.3938289,62,0.02507837,0.40806959,0.130331754
5328,8,0.98510355,21,0.012539185,0.250795583,0.033175355
5329,6,0.8619656,20,0.009404389,0.203413157,0.030805687
5330,52,1.8597906,77,0.081504702,0.587367653,0.165876777
5331,52,1.8489804,78,0.081504702,0.583207981,0.168246445
5332,40,1.7379411,67,0.062695925,0.540481011,0.142180095
5333,16,1.3873369,54,0.02507837,0.405571524,0.111374408
5334,8,1.0207884,34,0.012539185,0.264526807,0.063981043
5335,6,0.8619656,21,0.009404389,0.203413157,0.033175355
5336,6,0.84912294,15,0.009404389,0.198471411,0.018957346
5337,6,0.84912294,14,0.009404389,0.198471411,0.016587678
5338,6,0.84912294,15,0.009404389,0.198471411,0.018957346
5339,6,0.8619656,20,0.009404389,0.203413157,0.030805687
5340,8,1,29,0.012539185,0.256527609,0.052132701
5341,14,1.3076391,49,0.021943574,0.374904495,0.099526066
5342,36,1.6684235,66,0.056426332,0.513731236,0.139810427
5343,20,1.4803609,77,0.031347962,0.441366361,0.165876777
5344,26,1.5364467,63,0.040752351,0.462947696,0.132701422
5345,16,1.3938289,59,0.02507837,0.40806959,0.123222749
5346,18,1.4635203,61,0.028213166,0.434886243,0.127962085
5347,21,1.6037242,70,0.032915361,0.4888355,0.1492891
5348,40,1.7495173,69,0.062695925,0.544935434,0.146919431
5349,18,1.3873369,55,0.028213166,0.405571524,0.113744076
5350,16,1.3076391,52,0.02507837,0.374904495,0.106635071
5351,0,1.0445806,42,0,0.273681842,0.082938389
5352,28,1.5365106,66,0.043887147,0.462972284,0.139810427
5353,20,1.4896638,86,0.031347962,0.444946037,0.187203791
5354,20,1.4896638,77,0.031347962,0.444946037,0.165876777
5355,34,1.6828449,67,0.053291536,0.519280467,0.142180095
5356,21,1.606352,67,0.032915361,0.489846655,0.142180095
5357,20,1.4635203,60,0.031347962,0.434886243,0.125592417
5358,16,1.31797,57,0.02507837,0.378879736,0.118483412
5359,30,1.6037242,72,0.047021944,0.4888355,0.154028436
5360,16,1.3006579,41,0.02507837,0.372218189,0.08056872
5361,18,1.3845592,42,0.028213166,0.404502689,0.082938389
5362,24,1.471094,41,0.037617555,0.437800537,0.08056872
5363,14,1.3057258,33,0.021943574,0.374168273,0.061611374
5364,8,1.0207884,33,0.012539185,0.264526807,0.061611374
5365,8,1.0445806,40,0.012539185,0.273681842,0.078199052
5366,44,1.8,80,0.068965517,0.564360744,0.172985782
5367,25,1.7909094,84,0.039184953,0.560862759,0.182464455
5368,26,1.7852225,87,0.040752351,0.558674488,0.18957346
5369,30,1.7269484,83,0.047021944,0.536251115,0.180094787
5370,20,1.3938289,59,0.031347962,0.40806959,0.123222749
5371,12,1.2052853,38,0.018808777,0.335519631,0.073459716
5372,8,0.98558021,25,0.012539185,0.250978998,0.042654028
5373,6,0.91666669,31,0.009404389,0.224461667,0.056872038
5374,10,1.1058542,35,0.015673981,0.297259397,0.066350711
5375,18,1.471094,53,0.028213166,0.437800537,0.109004739
5376,17,1.471094,55,0.026645768,0.437800537,0.113744076
5377,10,1.238816,58,0.015673981,0.348421957,0.120853081
5378,15,1.5,90,0.023510972,0.448923318,0.196682464
5379,44,1.7909094,84,0.068965517,0.560862759,0.182464455
5380,34,1.6673985,92,0.053291536,0.513336824,0.201421801
5381,31,1.6037242,74,0.048589342,0.4888355,0.158767773
5382,13,1.4635203,61,0.020376176,0.434886243,0.127962085
5383,12,1.3873683,45,0.018808777,0.405583607,0.090047393
5384,14,1.2989333,41,0.021943574,0.371554578,0.08056872
5385,37,1.8962001,104,0.05799373,0.601377716,0.22985782
5386,43,1.9805739,123,0.067398119,0.633844031,0.274881517
5387,28,1.550553,46,0.043887147,0.468375679,0.092417062
5388,28,1.569167,44,0.043887147,0.475538186,0.087677725
5389,14,1.3006579,43,0.021943574,0.372218189,0.085308057
5390,10,1.1561403,48,0.015673981,0.316609057,0.097156398
5391,16,1.4135897,65,0.02507837,0.415673376,0.137440758
5392,6,0.98558021,25,0.009404389,0.250978998,0.042654028
5393,2,0.8619656,23,0.003134796,0.203413157,0.037914692
5394,4,1,29,0.006269592,0.256527609,0.052132701
5395,14,1.3988512,38,0.021943574,0.410002128,0.073459716
5396,28,1.550553,46,0.043887147,0.468375679,0.092417062
5397,28,1.6008096,40,0.043887147,0.487713987,0.078199052
5398,34,1.6666666,72,0.053291536,0.513055196,0.154028436
5399,35,1.6666666,72,0.054858934,0.513055196,0.154028436
5400,35,1.6981779,62,0.054858934,0.525180473,0.130331754
5401,22,1.6261337,59,0.034482759,0.497458483,0.123222749
5402,0,0.42239243,14,0,0.034269174,0.016587678
5403,6,0.8870222,30,0.009404389,0.213054721,0.05450237
5404,16,1.3938289,58,0.02507837,0.40806959,0.120853081
5405,33,1.6666666,75,0.051724138,0.513055196,0.161137441
5406,33,1.6734514,69,0.051724138,0.515665928,0.146919431
5407,9,1.3845592,53,0.014106583,0.404502689,0.109004739
5408,4,1.2063863,39,0.006269592,0.335943286,0.075829384
5409,0,0.98558021,31,0,0.250978998,0.056872038
5410,15,1.4864661,49,0.023510972,0.44371559,0.099526066
5411,36,1.6684235,71,0.056426332,0.513731236,0.151658768
5412,28,1.5364467,61,0.043887147,0.462947696,0.127962085
5413,0,1.1365665,44,0,0.309077226,0.087677725
5414,28,1.5405476,59,0.043887147,0.464525687,0.123222749
5415,12,1.4644111,57,0.018808777,0.435229015,0.118483412
5416,12,1.4724894,69,0.018808777,0.438337475,0.146919431
5417,16,1.3873683,41,0.02507837,0.405583607,0.08056872
5418,8,1.0445806,37,0.012539185,0.273681842,0.071090047
5419,8,1.0207884,34,0.012539185,0.264526807,0.063981043
5420,14,1.2989333,36,0.021943574,0.371554578,0.068720379
5421,14,1.3057258,33,0.021943574,0.374168273,0.061611374
5422,0,1.1365665,40,0,0.309077226,0.078199052
5423,36,1.6673985,82,0.056426332,0.513336824,0.177725118
5424,14,1.3006579,43,0.021943574,0.372218189,0.085308057
5425,9,1.3845592,52,0.014106583,0.404502689,0.106635071
5426,3,1.1058542,36,0.004702194,0.297259397,0.068720379
5427,8,1.3057258,39,0.012539185,0.374168273,0.075829384
5428,27,1.6261337,59,0.042319749,0.497458483,0.123222749
5429,36,1.6857162,110,0.056426332,0.520385318,0.244075829
5430,20,1.5110798,92,0.031347962,0.45318673,0.201421801
5431,24,1.6249448,101,0.037617555,0.497001005,0.222748815
5432,49,1.9415878,109,0.076802508,0.618842514,0.241706161
5433,35,1.8416041,106,0.054858934,0.580369644,0.234597156
5434,41,1.8416041,103,0.064263323,0.580369644,0.227488152
5435,92,1.9731473,84,0.144200627,0.630986339,0.182464455
5436,36,1.6666666,71,0.056426332,0.513055196,0.151658768
5437,36,1.6684235,66,0.056426332,0.513731236,0.139810427
5438,27,1.7217885,53,0.042319749,0.53426563,0.109004739
5439,19,1.6531878,42,0.029780564,0.507868669,0.082938389
5440,17,1.5668709,37,0.026645768,0.474654667,0.071090047
5441,0,1.1058542,36,0,0.297259397,0.068720379
5442,0,1.1058542,35,0,0.297259397,0.066350711
5443,20,1.6008096,46,0.031347962,0.487713987,0.092417062
5444,16,1.3873369,53,0.02507837,0.405571524,0.109004739
5445,10,1.1561403,45,0.015673981,0.316609057,0.090047393
5446,14,1.3057258,39,0.021943574,0.374168273,0.075829384
5447,14,1.5714285,31,0.021943574,0.476408392,0.056872038
5448,8,1.3057258,43,0.012539185,0.374168273,0.085308057
5449,13,1.4635203,62,0.020376176,0.434886243,0.130331754
5450,48,1.8369439,95,0.07523511,0.578576439,0.208530806
5451,15,1.4666082,64,0.023510972,0.43607444,0.13507109
5452,12,1.3988512,46,0.018808777,0.410002128,0.092417062
5453,0,0.98558021,28,0,0.250978998,0.049763033
5454,0,0.68957245,28,0,0.137077752,0.049763033
5455,12,1.31797,55,0.018808777,0.378879736,0.113744076
5456,29,1.6981779,56,0.045454545,0.525180473,0.116113744
5457,0,1.3443909,57,0,0.389046272,0.118483412
5458,12,1.2989333,42,0.018808777,0.371554578,0.082938389
5459,0,0.68957245,26,0,0.137077752,0.045023697
5460,24,1.7572933,55,0.037617555,0.547927572,0.113744076
5461,33,2.0165863,63,0.051724138,0.647701293,0.132701422
5462,24,1.7217885,61,0.037617555,0.53426563,0.127962085
5463,10,1.1561403,51,0.015673981,0.316609057,0.104265403
5464,6,0.91666669,33,0.009404389,0.224461667,0.061611374
5465,8,0.98510355,20,0.012539185,0.250795583,0.030805687
5466,10,1.1492875,18,0.015673981,0.313972158,0.026066351
5467,10,1.1492875,18,0.015673981,0.313972158,0.026066351
5468,8,0.98510355,18,0.012539185,0.250795583,0.026066351
5469,6,0.8619656,20,0.009404389,0.203413157,0.030805687
5470,6,0.8870222,30,0.009404389,0.213054721,0.05450237
5471,10,1.1561403,49,0.015673981,0.316609057,0.099526066
5472,18,1.4803609,75,0.028213166,0.441366361,0.161137441
5473,10,1.1768752,55,0.015673981,0.324587668,0.113744076
5474,14,1.3076391,52,0.021943574,0.374904495,0.106635071
5475,14,1.3076391,52,0.021943574,0.374904495,0.106635071
5476,10,1.1768752,57,0.015673981,0.324587668,0.118483412
5477,18,1.4666082,67,0.028213166,0.43607444,0.142180095
5478,22,1.7379411,76,0.034482759,0.540481011,0.163507109
5479,44,1.7909094,82,0.068965517,0.560862759,0.177725118
5480,42,1.7269484,87,0.065830721,0.536251115,0.18957346
5481,30,1.8979635,64,0.047021944,0.602056258,0.13507109
5482,9,1.6812503,53,0.014106583,0.518666878,0.109004739
5483,1,1.2123377,49,0.001567398,0.338233334,0.099526066
5484,11,1.6474625,59,0.017241379,0.505665623,0.123222749
5485,32,1.8959359,75,0.05015674,0.601276055,0.161137441
5486,28,1.5365106,64,0.043887147,0.462972284,0.13507109
5487,18,1.3873369,51,0.028213166,0.405571524,0.104265403
5488,16,1.3006579,44,0.02507837,0.372218189,0.087677725
5489,16,1.3076391,52,0.02507837,0.374904495,0.106635071
5490,20,1.4666082,67,0.031347962,0.43607444,0.142180095
5491,21,1.6700469,100,0.032915361,0.514355906,0.220379147
5492,52,1.8993479,157,0.081504702,0.602588963,0.355450237
5493,0,0.84912294,16,0,0.198471411,0.021327014
5494,89,2.1384616,191,0.139498433,0.694597862,0.436018957
5495,56,1.8855816,133,0.087774295,0.597291809,0.298578199
5496,40,1.7265038,100,0.062695925,0.536080037,0.220379147
5497,11,1.4803609,77,0.017241379,0.441366361,0.165876777
5498,12,1.4635203,63,0.018808777,0.434886243,0.132701422
5499,28,1.5365106,69,0.043887147,0.462972284,0.146919431
5500,63,2.1118128,209,0.098746082,0.684343633,0.478672986
5501,48,1.8882366,185,0.07523511,0.59831343,0.421800948
5502,76,2.0980964,182,0.119122257,0.67906568,0.414691943
5503,60,2.1355736,174,0.094043887,0.693486585,0.395734597
5504,0,1.7488363,125,0,0.544673391,0.279620853
5505,44,1.7821976,91,0.068965517,0.557510533,0.199052133
5506,32,1.6178579,92,0.05015674,0.494274027,0.201421801
5507,32,1.6037242,71,0.05015674,0.4888355,0.151658768
5508,12,1.2552096,69,0.018808777,0.354730073,0.146919431
5509,8,1.0207884,39,0.012539185,0.264526807,0.075829384
5510,10,1.1191936,37,0.015673981,0.302392284,0.071090047
5511,18,1.471094,49,0.028213166,0.437800537,0.099526066
5512,30,1.606352,63,0.047021944,0.489846655,0.132701422
5513,34,1.7379411,71,0.053291536,0.540481011,0.151658768
5514,35,1.8,75,0.054858934,0.564360744,0.161137441
5515,36,1.6828449,67,0.056426332,0.519280467,0.142180095
5516,12,1.31797,61,0.018808777,0.378879736,0.127962085
5517,10,1.2241485,51,0.015673981,0.342778028,0.104265403
5518,18,1.5364467,69,0.028213166,0.462947696,0.146919431
5519,60,1.8962001,99,0.094043887,0.601377716,0.218009479
5520,12,1.31797,61,0.018808777,0.378879736,0.127962085
5521,10,1.2241485,51,0.015673981,0.342778028,0.104265403
5522,18,1.5364467,69,0.028213166,0.462947696,0.146919431
5523,14,1.4635203,65,0.021943574,0.434886243,0.137440758
5524,0,0.80638385,32,0,0.182025776,0.059241706
5525,27,1.7495173,66,0.042319749,0.544935434,0.139810427
5526,32,1.606352,65,0.05015674,0.489846655,0.137440758
5527,10,1.1365665,47,0.015673981,0.309077226,0.09478673
5528,6,0.94787496,40,0.009404389,0.236470341,0.078199052
5529,10,1.1058542,34,0.015673981,0.297259397,0.063981043
5530,18,1.471094,48,0.028213166,0.437800537,0.097156398
5531,18,1.471094,48,0.028213166,0.437800537,0.097156398
5532,10,1.1058542,32,0.015673981,0.297259397,0.059241706
5533,6,0.8870222,26,0.009404389,0.213054721,0.045023697
5534,6,0.84912294,17,0.009404389,0.198471411,0.023696682
5535,6,0.8619656,22,0.009404389,0.203413157,0.035545024
5536,8,1.0445806,41,0.012539185,0.273681842,0.08056872
5537,18,1.4644111,55,0.028213166,0.435229015,0.113744076
5538,21,1.6828449,64,0.032915361,0.519280467,0.13507109
5539,22,1.606352,67,0.034482759,0.489846655,0.142180095
5540,27,1.7379411,73,0.042319749,0.540481011,0.156398104
5541,0,1.6503496,111,0,0.506776554,0.246445498
5542,0,1.0697098,55,0,0.283351342,0.113744076
5543,18,1.4724894,64,0.028213166,0.438337475,0.13507109
5544,10,1.1768752,53,0.015673981,0.324587668,0.109004739
5545,14,1.3006579,42,0.021943574,0.372218189,0.082938389
5546,12,1.2222222,27,0.018808777,0.342036805,0.047393365
5547,6,0.84912294,19,0.009404389,0.198471411,0.028436019
5548,0,0.42239243,12,0,0.034269174,0.011848341
5549,8,1.0445806,37,0.012539185,0.273681842,0.071090047
5550,8,1.0445806,45,0.012539185,0.273681842,0.090047393
5551,16,1.4135897,82,0.02507837,0.415673376,0.177725118
5552,16,1.3988512,35,0.02507837,0.410002128,0.066350711
5553,14,1.3076391,46,0.021943574,0.374904495,0.092417062
5554,8,1,29,0.012539185,0.256527609,0.052132701
5555,6,0.8619656,20,0.009404389,0.203413157,0.030805687
5556,6,0.84912294,15,0.009404389,0.198471411,0.018957346
5557,6,0.84912294,14,0.009404389,0.198471411,0.016587678
5558,6,0.84912294,14,0.009404389,0.198471411,0.016587678
5559,6,0.84912294,14,0.009404389,0.198471411,0.016587678
5560,6,0.84912294,14,0.009404389,0.198471411,0.016587678
5561,6,0.84912294,15,0.009404389,0.198471411,0.018957346
5562,6,0.8619656,23,0.009404389,0.203413157,0.037914692
5563,8,1.0697098,56,0.012539185,0.283351342,0.116113744
5564,20,1.5448366,81,0.031347962,0.466176057,0.17535545
5565,22,1.6037242,74,0.034482759,0.4888355,0.158767773
5566,10,1.1365665,44,0.015673981,0.309077226,0.087677725
5567,6,0.91666669,36,0.009404389,0.224461667,0.068720379
5568,8,1.0445806,39,0.012539185,0.273681842,0.075829384
5569,18,1.471094,46,0.028213166,0.437800537,0.092417062
5570,32,1.6261337,53,0.05015674,0.497458483,0.109004739
5571,14,1.3076391,48,0.021943574,0.374904495,0.097156398
5572,8,1.0207884,36,0.012539185,0.264526807,0.068720379
5573,8,1.0445806,38,0.012539185,0.273681842,0.073459716
5574,16,1.3845592,47,0.02507837,0.404502689,0.09478673
5575,36,1.6734514,60,0.056426332,0.515665928,0.125592417
5576,20,1.4803609,70,0.031347962,0.441366361,0.1492891
5577,18,1.4028426,61,0.028213166,0.411537985,0.127962085
5578,12,1.2063863,29,0.018808777,0.335943286,0.052132701
5579,10,1.1191936,33,0.015673981,0.302392284,0.061611374
5580,14,1.2989333,38,0.021943574,0.371554578,0.073459716
5581,28,1.569167,45,0.043887147,0.475538186,0.090047393
5582,0,0.63684219,20,0,0.116787601,0.030805687
5583,10,1.2063863,32,0.015673981,0.335943286,0.059241706
5584,14,1.3006579,44,0.021943574,0.372218189,0.087677725
5585,8,1,28,0.012539185,0.256527609,0.049763033
5586,6,0.8619656,20,0.009404389,0.203413157,0.030805687
5587,6,0.84912294,15,0.009404389,0.198471411,0.018957346
5588,6,0.84912294,14,0.009404389,0.198471411,0.016587678
5589,6,0.84912294,15,0.009404389,0.198471411,0.018957346
5590,6,0.8619656,18,0.009404389,0.203413157,0.026066351
5591,8,1,22,0.012539185,0.256527609,0.035545024
5592,22,1.3057258,29,0.034482759,0.374168273,0.052132701
5593,8,1,23,0.012539185,0.256527609,0.037914692
5594,6,0.8870222,23,0.009404389,0.213054721,0.037914692
5595,8,0.98558021,22,0.012539185,0.250978998,0.035545024
5596,12,1.2222222,24,0.018808777,0.342036805,0.04028436
5597,12,1.2222222,24,0.018808777,0.342036805,0.04028436
5598,8,0.98558021,22,0.012539185,0.250978998,0.035545024
5599,6,0.8870222,25,0.009404389,0.213054721,0.042654028
5600,8,1,28,0.012539185,0.256527609,0.049763033
5601,14,1.2989333,34,0.021943574,0.371554578,0.063981043
5602,14,1.2989333,34,0.021943574,0.371554578,0.063981043
5603,8,1,27,0.012539185,0.256527609,0.047393365
5604,6,0.8619656,20,0.009404389,0.203413157,0.030805687
5605,6,0.84912294,15,0.009404389,0.198471411,0.018957346
5606,6,0.84912294,13,0.009404389,0.198471411,0.014218009
5607,6,0.87255627,11,0.009404389,0.207488356,0.009478673
5608,4,0.70398736,9,0.006269592,0.142624486,0.004739336
5609,0,0.33333334,7,0,0,0
5610,28,1.6008096,36,0.043887147,0.487713987,0.068720379
5611,0,1.1058542,36,0,0.297259397,0.068720379
5612,21,1.6008096,44,0.032915361,0.487713987,0.087677725
5613,16,1.5668709,39,0.02507837,0.474654667,0.075829384
5614,0,1.1,32,0,0.295006751,0.059241706
5615,17,1.5668709,39,0.026645768,0.474654667,0.075829384
5616,28,1.6261337,57,0.043887147,0.497458483,0.118483412
5617,0,1.1191936,40,0,0.302392284,0.078199052
5618,18,1.5154221,42,0.028213166,0.45485761,0.082938389
5619,10,1.1492875,18,0.015673981,0.313972158,0.026066351
5620,8,0.98510355,18,0.012539185,0.250795583,0.026066351
5621,6,0.8619656,18,0.009404389,0.203413157,0.026066351
5622,6,0.84912294,15,0.009404389,0.198471411,0.018957346
5623,6,0.84912294,14,0.009404389,0.198471411,0.016587678
5624,6,0.84912294,15,0.009404389,0.198471411,0.018957346
5625,6,0.8619656,20,0.009404389,0.203413157,0.030805687
5626,8,1,26,0.012539185,0.256527609,0.045023697
5627,14,1.3057258,32,0.021943574,0.374168273,0.059241706
5628,24,1.4864661,39,0.037617555,0.44371559,0.075829384
5629,0,0.84912294,16,0,0.198471411,0.021327014
5630,10,1.1492875,19,0.015673981,0.313972158,0.028436019
5631,8,0.98558021,23,0.012539185,0.250978998,0.037914692
5632,8,1,25,0.012539185,0.256527609,0.042654028
5633,12,1.2222222,25,0.018808777,0.342036805,0.042654028
5634,0,0.33333334,7,0,0,0
5635,4,0.70398736,9,0.006269592,0.142624486,0.004739336
5636,6,0.87255627,12,0.009404389,0.207488356,0.011848341
5637,6,0.8619656,18,0.009404389,0.203413157,0.026066351
5638,8,0.98558021,21,0.012539185,0.250978998,0.033175355
5639,12,1.2222222,24,0.018808777,0.342036805,0.04028436
5640,12,1.2063863,29,0.018808777,0.335943286,0.052132701
5641,10,1.1191936,33,0.015673981,0.302392284,0.061611374
5642,14,1.2989333,36,0.021943574,0.371554578,0.068720379
5643,39,1.8688198,165,0.061128527,0.590842012,0.374407583
5644,8,1.2196002,72,0.012539185,0.341027882,0.154028436
5645,8,1.0207884,33,0.012539185,0.264526807,0.061611374
5646,14,1.3057258,33,0.021943574,0.374168273,0.061611374
5647,24,1.471094,53,0.037617555,0.437800537,0.109004739
5648,12,1.2222222,26,0.018808777,0.342036805,0.045023697
5649,8,0.98558021,23,0.012539185,0.250978998,0.037914692
5650,6,0.91666669,30,0.009404389,0.224461667,0.05450237
5651,10,1.1768752,49,0.015673981,0.324587668,0.099526066
5652,44,1.7379411,75,0.068965517,0.540481011,0.161137441
5653,21,1.6118186,91,0.032915361,0.491950156,0.199052133
5654,25,1.6503496,117,0.039184953,0.506776554,0.260663507
5655,6,1.1981546,66,0.009404389,0.332775799,0.139810427
5656,25,1.5992693,119,0.039184953,0.487121293,0.265402844
5657,18,1.5346701,117,0.028213166,0.462264075,0.260663507
5658,8,1.0445806,47,0.012539185,0.273681842,0.09478673
5659,6,0.8619656,22,0.009404389,0.203413157,0.035545024
5660,6,0.84912294,15,0.009404389,0.198471411,0.018957346
5661,6,0.84912294,16,0.009404389,0.198471411,0.021327014
5662,6,0.8870222,29,0.009404389,0.213054721,0.052132701
5663,10,1.1561403,51,0.015673981,0.316609057,0.104265403
5664,24,1.6666666,79,0.037617555,0.513055196,0.170616114
5665,63,2.0462267,85,0.098746082,0.659106665,0.184834123
5666,66,2.0147731,77,0.103448276,0.647003589,0.165876777
5667,22,1.6037242,69,0.034482759,0.4888355,0.146919431
5668,28,1.6684235,73,0.043887147,0.513731236,0.156398104
5669,22,1.5,81,0.034482759,0.448923318,0.17535545
5670,36,1.6700469,85,0.056426332,0.514355906,0.184834123
5671,52,1.8489804,82,0.081504702,0.583207981,0.177725118
5672,34,1.6734514,67,0.053291536,0.515665928,0.142180095
5673,0,1.1365665,45,0,0.309077226,0.090047393
5674,40,1.7307693,72,0.062695925,0.537721364,0.154028436
5675,16,1.4028426,59,0.02507837,0.411537985,0.123222749
5676,10,1.1191936,38,0.015673981,0.302392284,0.073459716
5677,10,1.1087778,26,0.015673981,0.298384373,0.045023697
5678,0,0.84912294,18,0,0.198471411,0.026066351
5679,28,1.550553,57,0.043887147,0.468375679,0.118483412
5680,27,1.6132691,65,0.042319749,0.492508296,0.137440758
5681,50,1.8369439,104,0.078369906,0.578576439,0.22985782
5682,7,1.2989333,46,0.010971787,0.371554578,0.092417062
5683,1,1.0207884,41,0.001567398,0.264526807,0.08056872
5684,9,1.3873369,60,0.014106583,0.405571524,0.125592417
5685,28,1.5405476,53,0.043887147,0.464525687,0.109004739
5686,0,1.0207884,35,0,0.264526807,0.066350711
5687,12,1.2052853,36,0.018808777,0.335519631,0.068720379
5688,8,0.98510355,22,0.012539185,0.250795583,0.035545024
5689,4,0.69804502,14,0.006269592,0.140337924,0.016587678
5690,0,0.33333334,8,0,0,0.002369668
5691,18,1.3938289,55,0.028213166,0.40806959,0.113744076
5692,18,1.3873683,46,0.028213166,0.405583607,0.092417062
5693,16,1.4864661,45,0.02507837,0.44371559,0.090047393
5694,16,1.5154221,41,0.02507837,0.45485761,0.08056872
5695,6,1.3270249,34,0.009404389,0.382363984,0.063981043
5696,6,1.3057258,38,0.009404389,0.374168273,0.073459716
5697,38,1.7217885,54,0.059561129,0.53426563,0.111374408
5698,16,1.6008096,47,0.02507837,0.487713987,0.09478673
5699,12,1.3988512,45,0.018808777,0.410002128,0.090047393
5700,17,1.550553,53,0.026645768,0.468375679,0.109004739
5701,19,1.5154221,44,0.029780564,0.45485761,0.087677725
5702,0,1.0207884,38,0,0.264526807,0.073459716
5703,0,1.3006579,47,0,0.372218189,0.09478673
5704,20,1.471094,48,0.031347962,0.437800537,0.097156398
5705,18,1.4028426,59,0.028213166,0.411537985,0.123222749
5706,20,1.4644111,52,0.031347962,0.435229015,0.106635071
5707,18,1.4255327,66,0.028213166,0.42026894,0.139810427
5708,15,1.3873369,55,0.023510972,0.405571524,0.113744076
5709,12,1.2052853,42,0.018808777,0.335519631,0.082938389
5710,17,1.2989333,45,0.026645768,0.371554578,0.090047393
5711,25,1.6261337,56,0.039184953,0.497458483,0.116113744
5712,35,1.6981779,59,0.054858934,0.525180473,0.123222749
5713,27,1.550553,53,0.042319749,0.468375679,0.109004739
5714,0,1.0697098,46,0,0.283351342,0.092417062
5715,13,1.3076391,51,0.020376176,0.374904495,0.104265403
5716,16,1.3845592,50,0.02507837,0.404502689,0.101895735
5717,18,1.3845592,48,0.028213166,0.404502689,0.097156398
5718,14,1.2063863,33,0.021943574,0.335943286,0.061611374
5719,0,0.8619656,23,0,0.203413157,0.037914692
5720,14,1.3057258,36,0.021943574,0.374168273,0.068720379
5721,10,1.1058542,33,0.015673981,0.297259397,0.061611374
