Ref,Choice R3,Integration [HH] R3,Total Connectivity R3,Choice R3 normal,Integration [HH] R3 normal,Total Connectivity R3 normal
59,0,0.8619656,25,0,0.269680292,0.091836735
60,0,1.2052853,43,0,0.444823892,0.183673469
61,0,1.1492875,28,0,0.416256768,0.107142857
62,24,1.5668709,43,0.19047619,0.62928579,0.183673469
63,28,1.5364467,68,0.222222222,0.613764969,0.31122449
64,0,0.91666669,38,0,0.297585903,0.158163265
65,0,1.31797,64,0,0.502309681,0.290816327
66,0,1.31797,64,0,0.502309681,0.290816327
67,0,1.0445806,47,0,0.362840832,0.204081633
68,36,1.7269484,94,0.285714286,0.710948886,0.443877551
69,0,1.0445806,47,0,0.362840832,0.204081633
70,0,1.4644111,60,0,0.577016205,0.270408163
71,0,1.1191936,43,0,0.400904448,0.183673469
72,0,0.8870222,29,0,0.282462848,0.112244898
73,0,1.2726263,66,0,0.479177718,0.301020408
74,0,0.98558021,26,0,0.332741945,0.096938776
75,0,0.8870222,30,0,0.282462848,0.117346939
76,28,1.5405476,59,0.222222222,0.615857031,0.265306122
77,32,1.6071428,73,0.253968254,0.649830389,0.336734694
78,0,1.1561403,51,0,0.419752706,0.224489796
79,0,0.8870222,33,0,0.282462848,0.132653061
80,24,1.4644111,55,0.19047619,0.577016205,0.244897959
81,0,0.8870222,33,0,0.282462848,0.132653061
82,0,1.0445806,40,0,0.362840832,0.168367347
83,0,1.2552096,58,0,0.470292636,0.260204082
84,20,1.3988512,44,0.158730159,0.543571003,0.18877551
85,0,0.8619656,25,0,0.269680292,0.091836735
86,14,1.2063863,32,0.111111111,0.445385564,0.12755102
87,18,1.3845592,44,0.142857143,0.536279979,0.18877551
88,10,1.1087778,24,0.079365079,0.395590857,0.086734694
89,8,0.98510355,20,0.063492063,0.332498778,0.066326531
90,6,0.8870222,24,0.047619048,0.282462848,0.086734694
91,8,1,28,0.063492063,0.340098161,0.107142857
92,14,1.2989333,38,0.111111111,0.492598161,0.158163265
93,28,1.569167,43,0.222222222,0.630457139,0.183673469
94,0,0.68957245,25,0,0.181734401,0.091836735
95,12,1.2989333,44,0.095238095,0.492598161,0.18877551
96,0,0.8619656,25,0,0.269680292,0.091836735
97,0,0.8619656,24,0,0.269680292,0.086734694
98,36,1.7217885,60,0.285714286,0.708316578,0.270408163
99,28,1.5405476,59,0.222222222,0.615857031,0.265306122
100,28,1.5365106,67,0.222222222,0.613797567,0.306122449
101,12,1.2063863,31,0.095238095,0.445385564,0.12244898
102,8,0.98558021,24,0.063492063,0.332741945,0.086734694
103,6,0.8619656,18,0.047619048,0.269680292,0.056122449
104,6,0.87255627,12,0.047619048,0.275083093,0.025510204
105,4,0.70398736,9,0.031746032,0.189088128,0.010204082
106,0,0.33333334,7,0,0,0
107,24,1.4864661,41,0.19047619,0.588267503,0.173469388
108,20,1.3988512,38,0.158730159,0.543571003,0.158163265
109,44,1.7812788,105,0.349206349,0.73866539,0.5
110,28,1.5365106,76,0.222222222,0.613797567,0.352040816
111,12,1.4635203,62,0.095238095,0.576561766,0.280612245
112,3,1.1191936,43,0.023809524,0.400904448,0.183673469
113,7,1.3845592,54,0.055555556,0.536279979,0.239795918
114,49,1.9565217,79,0.388888889,0.828065073,0.367346939
115,0,1.1561403,56,0,0.419752706,0.25
116,0,0.68957245,28,0,0.181734401,0.107142857
117,12,1.31797,58,0.095238095,0.502309681,0.260204082
118,32,1.6037242,76,0.253968254,0.6480864,0.352040816
119,16,1.3938289,61,0.126984127,0.54100889,0.275510204
120,10,1.1561403,49,0.079365079,0.419752706,0.214285714
121,14,1.3006579,45,0.111111111,0.493477961,0.193877551
122,39,1.8959359,75,0.30952381,0.797157394,0.346938776
123,28,1.550553,49,0.222222222,0.620961259,0.214285714
124,32,1.606352,64,0.253968254,0.649426965,0.290816327
125,16,1.3845592,46,0.126984127,0.536279979,0.198979592
126,8,1.0697098,46,0.063492063,0.375660424,0.198979592
127,10,1.1561403,57,0.079365079,0.419752706,0.255102041
128,22,1.6118186,94,0.174603175,0.652215736,0.443877551
129,14,1.3076391,53,0.111111111,0.497039401,0.234693878
130,12,1.2906152,66,0.095238095,0.488354706,0.301020408
131,26,1.7307693,79,0.206349206,0.712898108,0.367346939
132,40,1.7265038,95,0.317460317,0.710722075,0.448979592
133,64,1.9787503,146,0.507936508,0.839404932,0.709183673
134,36,1.6673985,89,0.285714286,0.680569669,0.418367347
135,20,1.3873683,51,0.158730159,0.537713033,0.224489796
136,12,1.2222222,30,0.095238095,0.453464205,0.117346939
137,8,0.98558021,23,0.063492063,0.332741945,0.081632653
138,6,0.8619656,21,0.047619048,0.269680292,0.071428571
139,6,0.8870222,31,0.047619048,0.282462848,0.12244898
140,10,1.1768752,59,0.079365079,0.430330558,0.265306122
141,26,1.7288883,106,0.206349206,0.711938521,0.505102041
142,0,0.98558021,28,0,0.332741945,0.107142857
143,0,0.63684219,22,0,0.154834204,0.076530612
144,10,1.2123377,43,0.079365079,0.448421654,0.183673469
145,36,1.6828449,70,0.285714286,0.688449607,0.321428571
146,14,1.3006579,47,0.111111111,0.493477961,0.204081633
147,8,1.0445806,44,0.063492063,0.362840832,0.18877551
148,10,1.1981546,65,0.079365079,0.441186185,0.295918367
149,26,1.7288883,107,0.206349206,0.711938521,0.510204082
150,60,1.9310595,124,0.476190476,0.815075602,0.596938776
151,43,1.7669872,73,0.341269841,0.73137457,0.336734694
152,42,1.7265038,103,0.333333333,0.710722075,0.489795918
153,34,1.6828449,72,0.26984127,0.688449607,0.331632653
154,36,1.6981779,63,0.285714286,0.696271695,0.285714286
155,18,1.2989333,42,0.142857143,0.492598161,0.178571429
156,26,1.6132691,60,0.206349206,0.652955704,0.270408163
157,10,1.1,31,0.079365079,0.391112886,0.12244898
158,8,0.98510355,21,0.063492063,0.332498778,0.071428571
159,6,0.8870222,21,0.047619048,0.282462848,0.071428571
160,8,1.0189475,16,0.063492063,0.349764176,0.045918367
161,8,1.1634083,13,0.063492063,0.423460456,0.030612245
162,14,1.3076391,47,0.111111111,0.497039401,0.204081633
163,10,1.1561403,48,0.079365079,0.419752706,0.209183673
164,16,1.4028426,62,0.126984127,0.545607205,0.280612245
165,14,1.3006579,40,0.111111111,0.493477961,0.168367347
166,32,1.6261337,53,0.253968254,0.659518545,0.234693878
167,40,1.7379411,68,0.317460317,0.716556782,0.31122449
168,24,1.471094,48,0.19047619,0.580425469,0.209183673
169,25,1.6474625,52,0.198412698,0.670399373,0.229591837
170,9,1.3988512,43,0.071428571,0.543571003,0.183673469
171,3,1.1191936,40,0.023809524,0.400904448,0.168367347
172,10,1.3873683,44,0.079365079,0.537713033,0.18877551
173,16,1.7342104,48,0.126984127,0.714653576,0.209183673
174,6,1.6474625,55,0.047619048,0.670399373,0.244897959
175,18,1.550553,54,0.142857143,0.620961259,0.239795918
176,24,1.6132691,61,0.19047619,0.652955704,0.275510204
177,17,1.6812503,52,0.134920635,0.687636126,0.229591837
178,14,1.3873683,49,0.111111111,0.537713033,0.214285714
179,7,1.0207884,38,0.055555556,0.350703306,0.158163265
180,7,1.0207884,37,0.055555556,0.350703306,0.153061224
181,14,1.3988512,44,0.111111111,0.543571003,0.18877551
182,54,1.9174613,79,0.428571429,0.808138518,0.367346939
183,52,1.8597906,79,0.412698413,0.778717969,0.367346939
184,32,1.6474625,56,0.253968254,0.670399373,0.25
185,12,1.2241485,46,0.095238095,0.454446902,0.198979592
186,10,1.1058542,34,0.079365079,0.39409939,0.137755102
187,12,1.2052853,34,0.095238095,0.444823892,0.137755102
188,28,1.569167,53,0.222222222,0.630457139,0.234693878
189,23,1.5448366,73,0.182539683,0.618045053,0.336734694
190,27,1.6684235,71,0.214285714,0.68109257,0.326530612
191,32,1.6118186,82,0.253968254,0.652215736,0.382653061
192,30,1.6132691,64,0.238095238,0.652955704,0.290816327
193,17,1.4644111,55,0.134920635,0.577016205,0.244897959
194,17,1.4666082,59,0.134920635,0.57813705,0.265306122
195,14,1.31797,49,0.111111111,0.502309681,0.214285714
196,10,1.1365665,42,0.079365079,0.409767185,0.178571429
197,14,1.3006579,43,0.111111111,0.493477961,0.183673469
198,32,1.6261337,50,0.253968254,0.659518545,0.219387755
199,11,1.3873369,53,0.087301587,0.537697015,0.234693878
200,11,1.4644111,54,0.087301587,0.577016205,0.239795918
201,14,1.3873369,55,0.111111111,0.537697015,0.244897959
202,15,1.4666082,65,0.119047619,0.57813705,0.295918367
203,24,1.4864661,43,0.19047619,0.588267503,0.183673469
204,32,1.6261337,54,0.253968254,0.659518545,0.239795918
205,28,1.5365106,66,0.222222222,0.613797567,0.301020408
206,40,1.7669872,66,0.317460317,0.73137457,0.301020408
207,20,1.3988512,44,0.158730159,0.543571003,0.18877551
208,10,1.1,33,0.079365079,0.391112886,0.132653061
209,10,1.1365665,44,0.079365079,0.409767185,0.18877551
210,18,1.4666082,64,0.142857143,0.57813705,0.290816327
211,14,1.2052853,40,0.111111111,0.444823892,0.168367347
212,20,1.4724894,67,0.158730159,0.581137328,0.306122449
213,46,1.7852225,83,0.365079365,0.740677258,0.387755102
214,52,1.8369439,91,0.412698413,0.767062788,0.428571429
215,46,1.7852225,83,0.365079365,0.740677258,0.387755102
216,18,1.4666082,62,0.142857143,0.57813705,0.280612245
217,8,1.0445806,41,0.063492063,0.362840832,0.173469388
218,6,0.8870222,30,0.047619048,0.282462848,0.117346939
219,8,1.0445806,41,0.063492063,0.362840832,0.173469388
220,18,1.4666082,62,0.142857143,0.57813705,0.280612245
221,0,0.42239243,12,0,0.04543325,0.025510204
222,6,0.84912294,19,0.047619048,0.263128645,0.06122449
223,12,1.2222222,30,0.095238095,0.453464205,0.117346939
224,0,1.238816,47,0,0.461929486,0.204081633
225,32,1.6132691,56,0.253968254,0.652955704,0.25
226,16,1.3845592,50,0.126984127,0.536279979,0.219387755
227,8,1.0207884,32,0.063492063,0.350703306,0.12755102
228,6,0.8619656,23,0.047619048,0.269680292,0.081632653
229,6,0.8870222,29,0.047619048,0.282462848,0.112244898
230,10,1.1365665,38,0.079365079,0.409767185,0.158163265
231,22,1.6812503,44,0.174603175,0.687636126,0.18877551
232,40,1.8294003,50,0.317460317,0.763214441,0.219387755
233,16,1.6008096,42,0.126984127,0.646599525,0.178571429
234,0,0.84615386,32,0,0.261613977,0.12755102
235,34,1.8918658,42,0.26984127,0.795081044,0.178571429
236,0,1.1058542,33,0,0.39409939,0.132653061
237,32,1.6132691,53,0.253968254,0.652955704,0.234693878
238,16,1.3873683,40,0.126984127,0.537713033,0.168367347
239,8,1,28,0.063492063,0.340098161,0.107142857
240,4,0.69804502,16,0.031746032,0.18605666,0.045918367
241,0,0.33333334,8,0,0,0.005102041
242,0,1.5,91,0,0.595171785,0.428571429
243,66,1.9491093,104,0.523809524,0.824283658,0.494897959
244,64,1.9323636,137,0.507936508,0.815740885,0.663265306
245,0,0.33333334,7,0,0,0
246,4,0.70398736,9,0.031746032,0.189088128,0.010204082
247,6,0.87255627,13,0.047619048,0.275083093,0.030612245
248,6,0.8870222,26,0.047619048,0.282462848,0.096938776
249,10,1.1191936,40,0.079365079,0.400904448,0.168367347
250,20,1.5395753,80,0.158730159,0.615361015,0.37244898
251,17,1.3938289,57,0.134920635,0.54100889,0.255102041
252,15,1.3938289,62,0.119047619,0.54100889,0.280612245
253,14,1.31797,52,0.111111111,0.502309681,0.229591837
254,8,1,30,0.063492063,0.340098161,0.117346939
255,6,0.8619656,20,0.047619048,0.269680292,0.066326531
256,6,0.84912294,16,0.047619048,0.263128645,0.045918367
257,6,0.8619656,20,0.047619048,0.269680292,0.066326531
258,8,1,30,0.063492063,0.340098161,0.117346939
259,14,1.31797,57,0.111111111,0.502309681,0.255102041
260,31,1.6700469,94,0.246031746,0.681920743,0.443877551
261,0,0.70398736,11,0,0.189088128,0.020408163
262,0,0.70398736,11,0,0.189088128,0.020408163
263,20,1.4244281,37,0.158730159,0.556618988,0.153061224
264,12,1.2222222,29,0.095238095,0.453464205,0.112244898
265,8,1,29,0.063492063,0.340098161,0.112244898
266,8,1.0207884,32,0.063492063,0.350703306,0.12755102
267,14,1.3057258,35,0.111111111,0.496063337,0.142857143
268,8,0.98558021,25,0.063492063,0.332741945,0.091836735
269,4,0.69804502,15,0.031746032,0.18605666,0.040816327
270,0,0.33333334,8,0,0,0.005102041
271,32,1.6042534,70,0.253968254,0.64835637,0.321428571
272,14,1.3076391,51,0.111111111,0.497039401,0.224489796
273,10,1.1561403,47,0.079365079,0.419752706,0.204081633
274,16,1.3938289,57,0.126984127,0.54100889,0.255102041
275,14,1.3076391,50,0.111111111,0.497039401,0.219387755
276,10,1.1365665,42,0.079365079,0.409767185,0.178571429
277,14,1.3076391,49,0.111111111,0.497039401,0.214285714
278,36,1.6666666,73,0.285714286,0.680196292,0.336734694
279,32,1.6037242,66,0.253968254,0.6480864,0.301020408
280,40,1.7257152,77,0.317460317,0.710319773,0.357142857
281,16,1.3845592,46,0.126984127,0.536279979,0.198979592
282,8,1.0207884,33,0.063492063,0.350703306,0.132653061
283,6,0.8619656,21,0.047619048,0.269680292,0.071428571
284,6,0.84912294,16,0.047619048,0.263128645,0.045918367
285,6,0.8619656,21,0.047619048,0.269680292,0.071428571
286,8,1.0207884,32,0.063492063,0.350703306,0.12755102
287,16,1.3845592,44,0.126984127,0.536279979,0.18877551
288,27,1.6261337,52,0.214285714,0.659518545,0.229591837
289,24,1.6981779,62,0.19047619,0.696271695,0.280612245
290,21,1.6261337,59,0.166666667,0.659518545,0.265306122
291,36,1.6734514,65,0.285714286,0.683657539,0.295918367
292,5,1.3791449,22,0.03968254,0.533517888,0.076530612
293,2,1.0189475,19,0.015873016,0.349764176,0.06122449
294,3,0.98510355,22,0.023809524,0.332498778,0.076530612
295,9,1.375,31,0.071428571,0.531403379,0.12244898
296,15,1.5714285,31,0.119047619,0.631610837,0.12244898
297,42,1.7852225,79,0.333333333,0.740677258,0.367346939
298,14,1.3076391,53,0.111111111,0.497039401,0.234693878
299,8,1,32,0.063492063,0.340098161,0.12755102
300,6,0.84912294,17,0.047619048,0.263128645,0.051020408
301,4,0.70398736,10,0.031746032,0.189088128,0.015306122
302,0,0.33333334,7,0,0,0
303,54,1.8839941,102,0.428571429,0.791065318,0.484693878
304,60,1.9594067,88,0.476190476,0.829536848,0.413265306
305,48,1.8369439,99,0.380952381,0.767062788,0.469387755
306,28,1.5364467,62,0.222222222,0.613764969,0.280612245
307,12,1.2063863,30,0.095238095,0.445385564,0.117346939
308,8,0.98558021,21,0.063492063,0.332741945,0.071428571
309,6,0.84912294,16,0.047619048,0.263128645,0.045918367
310,4,0.70398736,10,0.031746032,0.189088128,0.015306122
311,0,0.33333334,7,0,0,0
312,16,1.2989333,42,0.126984127,0.492598161,0.178571429
313,18,1.3873369,56,0.142857143,0.537697015,0.25
314,52,1.8344558,90,0.412698413,0.76579349,0.423469388
315,52,1.8344558,92,0.412698413,0.76579349,0.433673469
316,36,1.6684235,72,0.285714286,0.68109257,0.331632653
317,40,1.7269484,81,0.317460317,0.710948886,0.37755102
318,16,1.4028426,63,0.126984127,0.545607205,0.285714286
319,8,1.0207884,35,0.063492063,0.350703306,0.142857143
320,6,0.8619656,21,0.047619048,0.269680292,0.071428571
321,6,0.84912294,16,0.047619048,0.263128645,0.045918367
322,6,0.8619656,21,0.047619048,0.269680292,0.071428571
323,8,1.0207884,32,0.063492063,0.350703306,0.12755102
324,16,1.3873683,51,0.126984127,0.537713033,0.224489796
325,22,1.606352,62,0.174603175,0.649426965,0.280612245
326,10,1.1365665,42,0.079365079,0.409767185,0.178571429
327,6,0.8870222,28,0.047619048,0.282462848,0.107142857
328,6,0.84912294,16,0.047619048,0.263128645,0.045918367
329,6,0.84912294,15,0.047619048,0.263128645,0.040816327
330,6,0.8619656,21,0.047619048,0.269680292,0.071428571
331,8,1.0207884,35,0.063492063,0.350703306,0.142857143
332,16,1.3873369,53,0.126984127,0.537697015,0.234693878
333,46,1.8,73,0.365079365,0.748215959,0.336734694
334,38,1.7495173,66,0.301587302,0.722462349,0.301020408
335,28,1.550553,51,0.222222222,0.620961259,0.224489796
336,25,1.6132691,61,0.198412698,0.652955704,0.275510204
337,16,1.3845592,48,0.126984127,0.536279979,0.209183673
338,10,1.1561403,44,0.079365079,0.419752706,0.18877551
339,14,1.3006579,43,0.111111111,0.493477961,0.183673469
340,32,1.6132691,58,0.253968254,0.652955704,0.260204082
341,24,1.4864661,39,0.19047619,0.588267503,0.163265306
342,18,1.3845592,45,0.142857143,0.536279979,0.193877551
343,18,1.3873369,52,0.142857143,0.537697015,0.229591837
344,14,1.3057258,31,0.111111111,0.496063337,0.12244898
345,8,1,26,0.063492063,0.340098161,0.096938776
346,6,0.8619656,21,0.047619048,0.269680292,0.071428571
347,6,0.8619656,22,0.047619048,0.269680292,0.076530612
348,8,1.0207884,33,0.063492063,0.350703306,0.132653061
349,16,1.3845592,48,0.126984127,0.536279979,0.209183673
350,39,1.7265038,94,0.30952381,0.710722075,0.443877551
351,38,1.7307693,80,0.301587302,0.712898108,0.37244898
352,20,1.5,82,0.158730159,0.595171785,0.382653061
353,18,1.3873369,53,0.142857143,0.537697015,0.234693878
354,35,1.6700469,91,0.277777778,0.681920743,0.428571429
355,13,1.3938289,63,0.103174603,0.54100889,0.285714286
356,7,1.1768752,57,0.055555556,0.430330558,0.255102041
357,16,1.4724894,71,0.126984127,0.581137328,0.326530612
358,24,1.4644111,56,0.19047619,0.577016205,0.25
359,0,1,30,0,0.340098161,0.117346939
360,0,0.63684219,24,0,0.154834204,0.086734694
361,10,1.2063863,33,0.079365079,0.445385564,0.132653061
362,0,1.2052853,42,0,0.444823892,0.178571429
363,18,1.3873369,51,0.142857143,0.537697015,0.224489796
364,20,1.4724894,63,0.158730159,0.581137328,0.285714286
365,18,1.3873683,41,0.142857143,0.537713033,0.173469388
366,16,1.2989333,38,0.126984127,0.492598161,0.158163265
367,12,1.2052853,39,0.095238095,0.444823892,0.163265306
368,10,1.1561403,50,0.079365079,0.419752706,0.219387755
369,18,1.4896638,75,0.142857143,0.589898801,0.346938776
370,12,1.2123377,45,0.095238095,0.448421654,0.193877551
371,12,1.2552096,59,0.095238095,0.470292636,0.265306122
372,24,1.6794915,103,0.19047619,0.686738879,0.489795918
373,56,1.8839941,114,0.444444444,0.791065318,0.545918367
374,68,1.9756846,143,0.53968254,0.837840974,0.693877551
375,76,2.0612876,165,0.603174603,0.881511109,0.806122449
376,84,2.0590754,158,0.666666667,0.880382561,0.770408163
377,64,1.9812206,153,0.507936508,0.840665149,0.744897959
378,78,2.0183253,151,0.619047619,0.85959401,0.734693878
379,38,1.8470125,134,0.301587302,0.772199256,0.647959184
380,32,1.6794915,109,0.253968254,0.686738879,0.520408163
381,66,1.9876175,164,0.523809524,0.84392851,0.801020408
382,32,1.6673985,90,0.253968254,0.680569669,0.423469388
383,61,1.9758738,127,0.484126984,0.837937494,0.612244898
384,0,1.3088794,79,0,0.497672137,0.367346939
385,34,1.7217885,62,0.26984127,0.708316578,0.280612245
386,14,1.2989333,46,0.111111111,0.492598161,0.198979592
387,8,1.0207884,37,0.063492063,0.350703306,0.153061224
388,8,1.0207884,35,0.063492063,0.350703306,0.142857143
389,14,1.3076391,52,0.111111111,0.497039401,0.229591837
390,36,1.6981779,62,0.285714286,0.696271695,0.280612245
391,28,1.7379411,79,0.222222222,0.716556782,0.367346939
392,34,1.8328277,71,0.26984127,0.76496292,0.326530612
393,32,1.7909094,85,0.253968254,0.743578414,0.397959184
394,34,1.6700469,102,0.26984127,0.681920743,0.484693878
395,48,1.8489804,88,0.380952381,0.773203175,0.413265306
396,26,1.7265038,95,0.206349206,0.710722075,0.448979592
397,28,1.6734514,74,0.222222222,0.683657539,0.341836735
398,39,1.8,79,0.30952381,0.748215959,0.367346939
399,20,1.5364467,60,0.158730159,0.613764969,0.270408163
400,10,1.1191936,39,0.079365079,0.400904448,0.163265306
401,6,0.8870222,28,0.047619048,0.282462848,0.107142857
402,6,0.8619656,22,0.047619048,0.269680292,0.076530612
403,8,1,28,0.063492063,0.340098161,0.107142857
404,14,1.2989333,43,0.111111111,0.492598161,0.183673469
405,17,1.6132691,60,0.134920635,0.652955704,0.270408163
406,14,1.4864661,46,0.111111111,0.588267503,0.198979592
407,32,1.606352,70,0.253968254,0.649426965,0.321428571
408,48,1.8362781,117,0.380952381,0.766723132,0.56122449
409,20,1.6008096,47,0.158730159,0.646599525,0.204081633
410,8,1.3270249,32,0.063492063,0.506929014,0.12755102
411,4,0.98510355,23,0.031746032,0.332498778,0.081632653
412,4,0.98558021,28,0.031746032,0.332741945,0.107142857
413,10,1.3988512,45,0.079365079,0.543571003,0.193877551
414,0,1.1058542,35,0,0.39409939,0.142857143
415,28,1.5405476,59,0.222222222,0.615857031,0.265306122
416,12,1.2063863,30,0.095238095,0.445385564,0.117346939
417,8,0.98558021,22,0.063492063,0.332741945,0.076530612
418,6,0.8619656,19,0.047619048,0.269680292,0.06122449
419,6,0.84912294,15,0.047619048,0.263128645,0.040816327
420,6,0.84912294,14,0.047619048,0.263128645,0.035714286
421,6,0.84912294,14,0.047619048,0.263128645,0.035714286
422,6,0.84912294,15,0.047619048,0.263128645,0.040816327
423,6,0.8619656,21,0.047619048,0.269680292,0.071428571
424,8,1.0207884,33,0.063492063,0.350703306,0.132653061
425,16,1.3873369,47,0.126984127,0.537697015,0.204081633
426,16,1.3006579,42,0.126984127,0.493477961,0.178571429
427,20,1.4666082,57,0.158730159,0.57813705,0.255102041
428,12,1.2063863,29,0.095238095,0.445385564,0.112244898
429,8,0.98510355,19,0.063492063,0.332498778,0.06122449
430,4,0.69804502,14,0.031746032,0.18605666,0.035714286
431,0,0.33333334,8,0,0,0.005102041
432,32,1.6037242,66,0.253968254,0.6480864,0.301020408
433,32,1.6261337,51,0.253968254,0.659518545,0.224489796
434,28,1.5405476,53,0.222222222,0.615857031,0.234693878
435,20,1.4644111,56,0.158730159,0.577016205,0.25
436,16,1.3076391,53,0.126984127,0.497039401,0.234693878
437,31,1.6261337,54,0.246031746,0.659518545,0.239795918
438,16,1.3873369,52,0.126984127,0.537697015,0.229591837
439,7,1.0207884,36,0.055555556,0.350703306,0.147959184
440,5,1,30,0.03968254,0.340098161,0.117346939
441,10,1.3057258,33,0.079365079,0.496063337,0.132653061
442,12,1.2989333,39,0.095238095,0.492598161,0.163265306
443,0,0.68957245,25,0,0.181734401,0.091836735
444,25,1.6008096,41,0.198412698,0.646599525,0.173469388
445,18,1.3845592,54,0.142857143,0.536279979,0.239795918
446,22,1.5395753,70,0.174603175,0.615361015,0.321428571
447,16,1.3076391,53,0.126984127,0.497039401,0.234693878
448,16,1.2989333,41,0.126984127,0.492598161,0.173469388
449,0,1.0697098,48,0,0.375660424,0.209183673
450,32,1.6042534,75,0.253968254,0.64835637,0.346938776
451,36,1.6673985,81,0.285714286,0.680569669,0.37755102
452,32,1.6037242,77,0.253968254,0.6480864,0.357142857
453,0,1.1981546,59,0,0.441186185,0.265306122
454,40,1.7265038,94,0.317460317,0.710722075,0.443877551
455,36,1.6684235,74,0.285714286,0.68109257,0.341836735
456,14,1.3076391,49,0.111111111,0.497039401,0.214285714
457,8,1,30,0.063492063,0.340098161,0.117346939
458,6,0.8870222,26,0.047619048,0.282462848,0.096938776
459,8,1,30,0.063492063,0.340098161,0.117346939
460,14,1.3076391,49,0.111111111,0.497039401,0.214285714
461,14,1.3076391,50,0.111111111,0.497039401,0.219387755
462,8,1.0207884,35,0.063492063,0.350703306,0.142857143
463,8,1.0207884,35,0.063492063,0.350703306,0.142857143
464,14,1.3076391,50,0.111111111,0.497039401,0.219387755
465,18,1.4666082,60,0.142857143,0.57813705,0.270408163
466,8,1.0445806,40,0.063492063,0.362840832,0.168367347
467,6,0.8619656,22,0.047619048,0.269680292,0.076530612
468,6,0.84912294,14,0.047619048,0.263128645,0.035714286
469,6,0.87255627,11,0.047619048,0.275083093,0.020408163
470,4,0.70398736,9,0.031746032,0.189088128,0.010204082
471,0,0.33333334,7,0,0,0
472,36,1.6673985,79,0.285714286,0.680569669,0.367346939
473,16,1.3873369,52,0.126984127,0.537697015,0.229591837
474,8,1.0207884,33,0.063492063,0.350703306,0.132653061
475,6,0.8619656,21,0.047619048,0.269680292,0.071428571
476,6,0.84912294,16,0.047619048,0.263128645,0.045918367
477,6,0.8619656,21,0.047619048,0.269680292,0.071428571
478,8,1.0207884,34,0.063492063,0.350703306,0.137755102
479,16,1.3938289,56,0.126984127,0.54100889,0.25
