Ref,Choice R3,Integration [HH] R3,Total Connectivity R3,Choice R3 n,Integration [HH] R3 n,Total Connectivity R3 n
175,23,1.8369439,110,0.058524173,0.655741864,0.35395189
176,19,1.7288883,119,0.048346056,0.608617574,0.384879725
177,26,1.7288883,123,0.066157761,0.608617574,0.39862543
178,28,1.8362781,138,0.071246819,0.655451501,0.450171821
179,72,2.1376264,175,0.183206107,0.786872962,0.577319588
180,111,2.34689,158,0.282442748,0.878135225,0.518900344
181,56,1.9916508,121,0.142493639,0.723211323,0.391752577
182,12,1.2222222,29,0.030534351,0.387654658,0.075601375
183,8,1.0697098,53,0.020356234,0.321142246,0.158075601
184,14,1.5003179,124,0.03562341,0.508935393,0.402061856
185,14,1.5003179,125,0.03562341,0.508935393,0.405498282
186,8,1.0952908,58,0.020356234,0.332298415,0.175257732
187,14,1.3057258,36,0.03562341,0.424071539,0.099656357
188,8,1.1208336,58,0.020356234,0.343437924,0.175257732
189,8,1,31,0.020356234,0.290741,0.082474227
190,12,1.2052853,46,0.030534351,0.380268281,0.134020619
191,12,1.2052853,47,0.030534351,0.380268281,0.137457045
192,8,1,29,0.020356234,0.290741,0.075601375
193,8,1.0697098,46,0.020356234,0.321142246,0.134020619
194,24,1.6666666,79,0.061068702,0.581481975,0.24742268
195,38,1.7669872,63,0.096692112,0.625232942,0.192439863
196,10,1.2052853,41,0.025445293,0.380268281,0.116838488
197,0,0.63684219,25,0,0.132363701,0.06185567
198,0,0.68957245,28,0,0.155359974,0.072164948
199,12,1.3006579,45,0.030534351,0.42186137,0.130584192
200,16,1.3845592,49,0.040712468,0.458451692,0.144329897
201,8,1.0697098,50,0.020356234,0.321142246,0.147766323
202,0,1.1191936,41,0,0.342722701,0.116838488
203,14,1.40625,92,0.03562341,0.467911299,0.29209622
204,10,1.1981546,64,0.025445293,0.377158501,0.195876289
205,10,1.2409762,73,0.025445293,0.395833494,0.226804124
206,58,1.8362781,111,0.147582697,0.655451501,0.357388316
207,14,1.4516129,90,0.03562341,0.487694582,0.285223368
208,9,1.3815587,96,0.022900763,0.457143139,0.305841924
209,63,1.9851656,111,0.160305344,0.720383053,0.357388316
210,8,1.1950141,77,0.020356234,0.375788893,0.240549828
211,8,1.1950141,77,0.020356234,0.375788893,0.240549828
212,67,1.9805739,115,0.170483461,0.71838056,0.371134021
213,12,1.3992285,103,0.030534351,0.464849142,0.329896907
214,16,1.4382962,82,0.040712468,0.481887016,0.257731959
215,43,1.7812788,90,0.109414758,0.631465674,0.285223368
216,10,1.1981546,60,0.025445293,0.377158501,0.182130584
217,72,2.0986729,154,0.183206107,0.769884892,0.505154639
218,20,1.5842677,140,0.050890585,0.545546866,0.457044674
219,24,1.6693437,127,0.061068702,0.582649489,0.412371134
220,27,1.7938285,148,0.06870229,0.636938742,0.484536082
221,83,2.0980406,160,0.211195929,0.769609139,0.525773196
222,53,2.1024222,142,0.134860051,0.771520005,0.463917526
223,30,1.8337219,103,0.076335878,0.654336713,0.329896907
224,10,1.2409762,75,0.025445293,0.395833494,0.233676976
225,8,1,35,0.020356234,0.290741,0.096219931
226,10,1.2736844,17,0.025445293,0.410097916,0.034364261
227,6,1.1634083,13,0.015267176,0.36200524,0.020618557
228,0,0.52799052,11,0,0.084892236,0.013745704
229,0,0.52799052,11,0,0.084892236,0.013745704
230,6,1.1634083,13,0.015267176,0.36200524,0.020618557
231,10,1.2736844,17,0.025445293,0.410097916,0.034364261
232,8,1,35,0.020356234,0.290741,0.096219931
233,10,1.2409762,74,0.025445293,0.395833494,0.23024055
234,30,1.8344558,100,0.076335878,0.654656775,0.319587629
235,50,2.0671797,130,0.127226463,0.756150345,0.422680412
236,36,1.8950444,142,0.091603053,0.681080161,0.463917526
237,26,1.6597091,125,0.066157761,0.578447729,0.405498282
238,77,2.0229185,137,0.195928753,0.736847527,0.446735395
239,45,1.9876175,173,0.114503817,0.721452355,0.570446735
240,55,2.1384616,185,0.139949109,0.787237202,0.611683849
241,26,1.7495173,73,0.066157761,0.617614118,0.226804124
242,50,2.1428571,80,0.127226463,0.78915413,0.250859107
243,26,1.7495173,76,0.066157761,0.617614118,0.237113402
244,10,1.2196002,75,0.025445293,0.386511174,0.233676976
245,10,1.2621337,87,0.025445293,0.405060523,0.274914089
246,30,1.8337219,104,0.076335878,0.654336713,0.333333333
247,125,2.3809533,120,0.318066158,0.892990622,0.388316151
248,30,1.8337219,105,0.076335878,0.654336713,0.336769759
249,12,1.3455029,89,0.030534351,0.44141879,0.281786942
250,16,1.3873369,59,0.040712468,0.459663079,0.178694158
251,16,1.3873683,43,0.040712468,0.459676773,0.12371134
252,8,1.0207884,33,0.020356234,0.299807061,0.089347079
253,6,0.8619656,21,0.015267176,0.23054261,0.048109966
254,62,2.062937,119,0.157760814,0.754300055,0.384879725
255,0,1.4028426,82,0,0.466425293,0.257731959
256,14,1.3057258,35,0.03562341,0.424071539,0.096219931
257,8,1,26,0.020356234,0.290741,0.065292096
258,6,0.8619656,20,0.015267176,0.23054261,0.04467354
259,6,0.84912294,15,0.015267176,0.224941779,0.027491409
260,6,0.84912294,14,0.015267176,0.224941779,0.024054983
261,6,0.84912294,14,0.015267176,0.224941779,0.024054983
262,6,0.84912294,14,0.015267176,0.224941779,0.024054983
263,6,0.84912294,14,0.015267176,0.224941779,0.024054983
264,6,0.84912294,14,0.015267176,0.224941779,0.024054983
265,6,0.84912294,14,0.015267176,0.224941779,0.024054983
266,6,0.84912294,14,0.015267176,0.224941779,0.024054983
267,6,0.84912294,14,0.015267176,0.224941779,0.024054983
268,6,0.84912294,14,0.015267176,0.224941779,0.024054983
269,6,0.84912294,14,0.015267176,0.224941779,0.024054983
270,6,0.84912294,14,0.015267176,0.224941779,0.024054983
271,6,0.84912294,15,0.015267176,0.224941779,0.027491409
272,6,0.8619656,23,0.015267176,0.23054261,0.054982818
273,8,1.0697098,58,0.020356234,0.321142246,0.175257732
274,20,1.6434549,152,0.050890585,0.571359085,0.498281787
275,34,1.9373348,150,0.086513995,0.699523491,0.491408935
276,10,1.2829794,98,0.025445293,0.414151572,0.312714777
277,8,1.0207884,44,0.020356234,0.299807061,0.127147766
278,12,1.2123377,55,0.030534351,0.383343914,0.164948454
279,24,1.4896638,86,0.061068702,0.504289017,0.271477663
280,42,1.9851656,123,0.106870229,0.720383053,0.39862543
281,0,1.3938289,84,0,0.462494315,0.264604811
282,20,1.6684235,99,0.050890585,0.582248179,0.316151203
283,18,1.6042534,99,0.045801527,0.55426286,0.316151203
284,0,0.88468331,49,0,0.240450065,0.144329897
285,0,0.56608194,34,0,0.101504342,0.092783505
286,10,1.2196002,82,0.025445293,0.386511174,0.257731959
287,36,1.9768722,166,0.091603053,0.716766206,0.546391753
288,50,1.8861139,132,0.127226463,0.677185467,0.429553265
289,52,2.2522225,154,0.132315522,0.836849639,0.505154639
290,77,2.1913517,155,0.195928753,0.810303183,0.508591065
291,55,1.9916508,142,0.139949109,0.723211323,0.463917526
292,56,2.1571438,119,0.142493639,0.795384724,0.384879725
293,43,1.9731473,125,0.109414758,0.715141734,0.405498282
294,0,1.4803609,102,0,0.500231915,0.326460481
295,17,1.8962001,131,0.043256997,0.681584175,0.426116838
296,0,1.6042534,103,0,0.55426286,0.329896907
297,17,1.8839605,158,0.043256997,0.676246344,0.518900344
298,0,1.6178579,120,0,0.560195939,0.388316151
299,174,2.447639,272,0.442748092,0.922073023,0.910652921
300,72,2.1118128,227,0.183206107,0.775615354,0.756013746
301,47,2.028795,204,0.119592875,0.739410336,0.676975945
302,56,2.0201983,167,0.142493639,0.735661216,0.549828179
303,0,1.4803609,102,0,0.500231915,0.326460481
304,0,1.6734514,96,0,0.584440904,0.305841924
305,36,2.040309,152,0.091603053,0.744431724,0.498281787
306,43,1.9445313,185,0.109414758,0.702661967,0.611683849
307,78,2.0987535,186,0.198473282,0.769920043,0.615120275
308,160,2.3843048,209,0.407124682,0.89445225,0.694158076
309,84,2.2394953,239,0.213740458,0.831299161,0.797250859
310,69,2.2341423,185,0.175572519,0.828964656,0.611683849
311,59,2.062937,135,0.150127226,0.754300055,0.439862543
312,0,1.3938289,84,0,0.462494315,0.264604811
313,0,1.31797,74,0,0.429411376,0.23024055
314,35,1.9594067,124,0.089058524,0.7091493,0.402061856
315,71,2.1429529,190,0.180661578,0.78919591,0.628865979
316,93,2.2751732,275,0.236641221,0.846858704,0.920962199
317,26,1.8571436,182,0.066157761,0.664551186,0.60137457
318,47,2.1355736,211,0.119592875,0.785977712,0.701030928
319,49,2.0589156,194,0.124681934,0.752546276,0.642611684
320,33,1.8833622,159,0.083969466,0.675985419,0.52233677
321,44,1.9758738,170,0.111959288,0.716330792,0.560137457
322,69,2.1429529,189,0.175572519,0.78919591,0.625429553
323,128,2.2819183,211,0.325699746,0.849800319,0.701030928
324,84,2.1525943,166,0.213740458,0.793400635,0.546391753
325,8,1.1208336,68,0.020356234,0.343437924,0.209621993
326,52,1.8017781,148,0.132315522,0.640405654,0.484536082
327,14,1.4221928,99,0.03562341,0.474864138,0.316151203
328,40,1.6926663,121,0.10178117,0.592820743,0.391752577
329,16,1.4931926,131,0.040712468,0.505827967,0.426116838
330,8,1.0697098,56,0.020356234,0.321142246,0.16838488
331,10,1.2196002,73,0.025445293,0.386511174,0.226804124
332,40,1.9841999,172,0.10178117,0.7199619,0.567010309
333,39,1.9742178,215,0.099236641,0.715608591,0.714776632
334,60,2.2063715,228,0.152671756,0.816853491,0.759450172
335,69,2.1060605,214,0.175572519,0.77310671,0.711340206
336,21,1.6659329,172,0.053435115,0.581162,0.567010309
337,36,1.9533483,189,0.091603053,0.706507162,0.625429553
338,47,2.0999382,199,0.119592875,0.770436704,0.659793814
339,32,1.8912494,146,0.081424936,0.679425117,0.47766323
340,10,1.2621337,87,0.025445293,0.405060523,0.274914089
341,8,1.1208336,70,0.020356234,0.343437924,0.216494845
342,29,1.5785179,115,0.073791349,0.543039312,0.371134021
343,33,1.9914135,201,0.083969466,0.723107834,0.666666667
344,62,2.2474272,278,0.157760814,0.834758354,0.931271478
345,146,2.4185004,279,0.371501272,0.909365345,0.934707904
346,52,2.2080824,227,0.132315522,0.817599634,0.756013746
347,0,0.42239243,13,0,0.038839694,0.020618557
348,6,0.8619656,24,0.015267176,0.23054261,0.058419244
349,14,1.3006579,57,0.03562341,0.42186137,0.171821306
350,20,1.4724894,85,0.050890585,0.496799064,0.268041237
351,18,1.4382962,95,0.045801527,0.481887016,0.302405498
352,0,1.2196002,79,0,0.386511174,0.24742268
353,6,0.84912294,14,0.015267176,0.224941779,0.024054983
354,6,0.84912294,14,0.015267176,0.224941779,0.024054983
355,6,0.84912294,13,0.015267176,0.224941779,0.020618557
356,6,0.87255627,11,0.015267176,0.235161323,0.013745704
357,4,0.70398736,9,0.010178117,0.161646482,0.006872852
358,0,0.33333334,7,0,0,0
359,12,1.31797,68,0.030534351,0.429411376,0.209621993
360,10,1.2241485,57,0.025445293,0.38849474,0.171821306
361,16,1.4028426,74,0.040712468,0.466425293,0.23024055
362,8,1.0207884,43,0.020356234,0.299807061,0.12371134
363,6,0.8619656,21,0.015267176,0.23054261,0.048109966
364,6,0.84912294,15,0.015267176,0.224941779,0.027491409
365,6,0.84912294,14,0.015267176,0.224941779,0.024054983
366,6,0.84912294,14,0.015267176,0.224941779,0.024054983
367,6,0.84912294,14,0.015267176,0.224941779,0.024054983
368,6,0.84912294,14,0.015267176,0.224941779,0.024054983
369,6,0.84912294,14,0.015267176,0.224941779,0.024054983
370,6,0.84912294,14,0.015267176,0.224941779,0.024054983
371,6,0.84912294,14,0.015267176,0.224941779,0.024054983
372,6,0.84912294,14,0.015267176,0.224941779,0.024054983
373,6,0.84912294,14,0.015267176,0.224941779,0.024054983
374,6,0.84912294,14,0.015267176,0.224941779,0.024054983
375,6,0.84912294,14,0.015267176,0.224941779,0.024054983
376,6,0.84912294,14,0.015267176,0.224941779,0.024054983
377,6,0.84912294,14,0.015267176,0.224941779,0.024054983
378,6,0.84912294,14,0.015267176,0.224941779,0.024054983
379,6,0.84912294,14,0.015267176,0.224941779,0.024054983
380,6,0.84912294,14,0.015267176,0.224941779,0.024054983
381,6,0.84912294,14,0.015267176,0.224941779,0.024054983
382,6,0.84912294,14,0.015267176,0.224941779,0.024054983
383,6,0.84912294,14,0.015267176,0.224941779,0.024054983
384,6,0.84912294,14,0.015267176,0.224941779,0.024054983
385,6,0.84912294,14,0.015267176,0.224941779,0.024054983
386,6,0.84912294,14,0.015267176,0.224941779,0.024054983
387,6,0.84912294,14,0.015267176,0.224941779,0.024054983
388,6,0.84912294,14,0.015267176,0.224941779,0.024054983
389,6,0.84912294,14,0.015267176,0.224941779,0.024054983
390,6,0.84912294,14,0.015267176,0.224941779,0.024054983
391,6,0.84912294,14,0.015267176,0.224941779,0.024054983
392,6,0.84912294,14,0.015267176,0.224941779,0.024054983
393,6,0.84912294,14,0.015267176,0.224941779,0.024054983
394,6,0.84912294,14,0.015267176,0.224941779,0.024054983
395,6,0.84912294,14,0.015267176,0.224941779,0.024054983
396,6,0.84912294,14,0.015267176,0.224941779,0.024054983
397,6,0.84912294,14,0.015267176,0.224941779,0.024054983
398,6,0.84912294,13,0.015267176,0.224941779,0.020618557
399,6,0.87255627,11,0.015267176,0.235161323,0.013745704
400,4,0.70398736,9,0.010178117,0.161646482,0.006872852
401,0,0.33333334,7,0,0,0
402,11,1.4380959,126,0.027989822,0.481799663,0.408934708
403,44,1.9304764,141,0.111959288,0.696532463,0.4604811
404,25,1.7426945,139,0.063613232,0.614638616,0.453608247
405,6,0.84912294,14,0.015267176,0.224941779,0.024054983
406,40,1.7265038,104,0.10178117,0.607577666,0.333333333
407,48,2.0595157,154,0.122137405,0.752807987,0.505154639
408,42,1.9805739,127,0.106870229,0.71838056,0.412371134
409,26,1.5598243,89,0.066157761,0.534886818,0.281786942
410,24,1.4644111,60,0.061068702,0.493276024,0.182130584
411,14,1.3006579,54,0.03562341,0.42186137,0.161512027
412,12,1.3815587,109,0.030534351,0.457143139,0.350515464
413,36,1.9812206,155,0.091603053,0.718662593,0.508591065
414,148,2.4275136,205,0.376590331,0.913296105,0.680412371
415,14,1.3076391,60,0.03562341,0.424905951,0.182130584
416,8,1.0952908,62,0.020356234,0.332298415,0.189003436
417,14,1.5003179,130,0.03562341,0.508935393,0.422680412
418,16,1.5490618,134,0.040712468,0.530193168,0.436426117
419,12,1.2726263,82,0.030534351,0.409636466,0.257731959
420,112,2.302825,202,0.284987277,0.858917972,0.670103093
421,116,2.3032792,198,0.295165394,0.859116054,0.656357388
422,37,1.9787503,152,0.094147583,0.717585267,0.498281787
423,253,2.6263249,221,0.643765903,1,0.735395189
424,16,1.6667411,163,0.040712468,0.581514465,0.536082474
425,14,1.5003179,131,0.03562341,0.508935393,0.426116838
426,106,2.3032792,199,0.269720102,0.859116054,0.659793814
427,60,2.062814,187,0.152671756,0.754246413,0.618556701
428,16,1.4516129,102,0.040712468,0.487694582,0.326460481
429,8,1.0445806,48,0.020356234,0.310183113,0.140893471
430,131,2.4041641,177,0.333333333,0.903113119,0.58419244
431,35,1.9812206,157,0.089058524,0.718662593,0.515463918
432,175,2.4571872,257,0.445292621,0.926237103,0.859106529
433,88,2.2063715,218,0.223918575,0.816853491,0.725085911
434,48,1.8344153,134,0.122137405,0.654639113,0.436426117
435,16,1.390353,85,0.040712468,0.460978435,0.268041237
436,30,1.820729,129,0.076335878,0.64867036,0.419243986
437,67,1.9787503,160,0.170483461,0.717585267,0.525773196
438,12,1.3636364,99,0.030534351,0.449327018,0.316151203
439,38,1.9323636,148,0.096692112,0.697355493,0.484536082
440,20,1.4516129,103,0.050890585,0.487694582,0.329896907
441,12,1.2123377,54,0.030534351,0.383343914,0.161512027
442,8,0.98558021,26,0.020356234,0.284452364,0.065292096
443,6,0.91666669,35,0.015267176,0.254398385,0.096219931
444,10,1.2409762,66,0.025445293,0.395833494,0.202749141
445,146,2.3212619,192,0.371501272,0.866958516,0.635738832
446,12,1.3636364,95,0.030534351,0.449327018,0.302405498
447,66,1.9787503,160,0.167938931,0.717585267,0.525773196
448,12,1.2726263,85,0.030534351,0.409636466,0.268041237
449,29,1.7500782,160,0.073791349,0.617858733,0.525773196
450,10,1.238816,70,0.025445293,0.394891406,0.216494845
451,9,1.2409762,66,0.022900763,0.395833494,0.202749141
452,57,1.8950444,135,0.145038168,0.681080161,0.439862543
453,21,1.5967636,136,0.053435115,0.550996472,0.443298969
454,40,1.8077145,125,0.10178117,0.642994587,0.405498282
455,7,1.390353,86,0.017811705,0.460978435,0.271477663
456,32,1.7914909,136,0.081424936,0.635919288,0.443298969
457,20,1.4028426,77,0.050890585,0.466425293,0.240549828
458,12,1.2241485,57,0.030534351,0.38849474,0.171821306
459,197,2.4884739,199,0.501272265,0.939881593,0.659793814
460,72,2.0746269,206,0.183206107,0.759398155,0.683848797
461,76,2.0987535,190,0.193384224,0.769920043,0.628865979
462,12,1.2052853,41,0.030534351,0.380268281,0.116838488
463,8,0.98558021,23,0.020356234,0.284452364,0.054982818
464,6,0.8619656,19,0.015267176,0.23054261,0.041237113
465,6,0.84912294,15,0.015267176,0.224941779,0.027491409
466,6,0.84912294,16,0.015267176,0.224941779,0.030927835
467,6,0.8870222,29,0.015267176,0.241470082,0.075601375
468,10,1.1561403,51,0.025445293,0.358835582,0.151202749
469,24,1.6741856,88,0.061068702,0.584761097,0.278350515
470,24,1.6741856,88,0.061068702,0.584761097,0.278350515
