Ref,Choice R3,Integration [HH] R3,Total Connectivity R3,Choice R3 normal,Integration [HH] R3 normal,Total Connectivity R3 normal
463,6,0.84912294,16,0.00204499,0.156928508,0.009513742
464,0,0.33333334,7,0,0,0
465,4,0.70398736,9,0.001363327,0.112771142,0.002114165
466,6,0.87255627,11,0.00204499,0.164058077,0.00422833
467,6,0.84912294,14,0.00204499,0.156928508,0.007399577
468,6,0.8619656,19,0.00204499,0.160835875,0.012684989
469,8,0.98558021,21,0.002726653,0.198445506,0.014799154
470,12,1.2222222,23,0.00408998,0.270443612,0.016913319
471,0,0.33333334,8,0,0,0.001057082
472,4,0.69804502,14,0.001363327,0.110963191,0.007399577
473,8,0.98510355,18,0.002726653,0.198300482,0.011627907
474,12,1.2222222,22,0.00408998,0.270443612,0.015856237
475,12,1.2222222,23,0.00408998,0.270443612,0.016913319
476,8,0.98558021,21,0.002726653,0.198445506,0.014799154
477,6,0.8619656,19,0.00204499,0.160835875,0.012684989
478,6,0.84912294,16,0.00204499,0.156928508,0.009513742
479,6,0.8619656,19,0.00204499,0.160835875,0.012684989
480,8,0.98558021,21,0.002726653,0.198445506,0.014799154
481,12,1.2222222,23,0.00408998,0.270443612,0.016913319
482,12,1.2222222,23,0.00408998,0.270443612,0.016913319
483,8,0.98558021,20,0.002726653,0.198445506,0.013742072
484,6,0.84912294,16,0.00204499,0.156928508,0.009513742
485,4,0.70398736,10,0.001363327,0.112771142,0.003171247
486,0,0.33333334,7,0,0,0
487,6,0.8870222,28,0.00204499,0.168459322,0.022198732
488,10,1.1365665,42,0.003408316,0.244382944,0.036997886
489,22,1.6261337,52,0.007498296,0.393333311,0.04756871
490,22,1.6261337,52,0.007498296,0.393333311,0.04756871
491,10,1.1365665,42,0.003408316,0.244382944,0.036997886
492,6,0.8870222,28,0.00204499,0.168459322,0.022198732
493,6,0.84912294,16,0.00204499,0.156928508,0.009513742
494,6,0.84912294,14,0.00204499,0.156928508,0.007399577
495,6,0.84912294,15,0.00204499,0.156928508,0.00845666
496,6,0.8619656,22,0.00204499,0.160835875,0.015856237
497,8,1.0952908,52,0.002726653,0.231824851,0.04756871
498,28,1.6071428,84,0.009543286,0.387555348,0.081395349
499,20,1.6666666,84,0.006816633,0.405665409,0.081395349
500,22,1.6042534,82,0.007498296,0.38667625,0.079281184
501,10,1.1365665,47,0.003408316,0.244382944,0.042283298
502,6,0.8870222,28,0.00204499,0.168459322,0.022198732
503,6,0.84912294,16,0.00204499,0.156928508,0.009513742
504,6,0.84912294,14,0.00204499,0.156928508,0.007399577
505,6,0.84912294,14,0.00204499,0.156928508,0.007399577
506,6,0.84912294,14,0.00204499,0.156928508,0.007399577
507,6,0.84912294,14,0.00204499,0.156928508,0.007399577
508,6,0.84912294,14,0.00204499,0.156928508,0.007399577
509,6,0.84912294,14,0.00204499,0.156928508,0.007399577
510,6,0.84912294,14,0.00204499,0.156928508,0.007399577
511,6,0.84912294,14,0.00204499,0.156928508,0.007399577
512,6,0.84912294,14,0.00204499,0.156928508,0.007399577
513,6,0.84912294,14,0.00204499,0.156928508,0.007399577
514,6,0.84912294,14,0.00204499,0.156928508,0.007399577
515,6,0.84912294,14,0.00204499,0.156928508,0.007399577
516,6,0.84912294,14,0.00204499,0.156928508,0.007399577
517,6,0.84912294,16,0.00204499,0.156928508,0.009513742
518,6,0.8870222,28,0.00204499,0.168459322,0.022198732
519,10,1.1981546,45,0.003408316,0.263121067,0.040169133
520,50,1.7909094,59,0.017041581,0.443466165,0.054968288
521,8,1.0952908,41,0.002726653,0.231824851,0.035940803
522,0,0.49860358,21,0,0.050283317,0.014799154
523,25,1.4135897,62,0.008520791,0.328666996,0.058139535
524,10,1.1981546,48,0.003408316,0.263121067,0.043340381
525,29,1.5688319,73,0.009884117,0.375899292,0.069767442
526,39,1.7257152,69,0.013292434,0.42363089,0.065539112
527,9,1.2726263,53,0.003067485,0.285779013,0.048625793
528,0,0.42239243,14,0,0.027096146,0.007399577
529,6,0.8870222,28,0.00204499,0.168459322,0.022198732
530,16,1.3988512,38,0.005453306,0.324182821,0.032769556
531,0,0.33333334,7,0,0,0
532,4,0.70398736,9,0.001363327,0.112771142,0.002114165
533,6,0.87255627,11,0.00204499,0.164058077,0.00422833
534,6,0.84912294,13,0.00204499,0.156928508,0.006342495
535,6,0.84912294,14,0.00204499,0.156928508,0.007399577
536,6,0.84912294,14,0.00204499,0.156928508,0.007399577
537,6,0.84912294,15,0.00204499,0.156928508,0.00845666
538,6,0.8619656,18,0.00204499,0.160835875,0.011627907
539,8,1,22,0.002726653,0.202832713,0.015856237
540,22,1.3057258,25,0.007498296,0.295849505,0.019027484
541,8,1,22,0.002726653,0.202832713,0.015856237
542,6,0.8619656,18,0.00204499,0.160835875,0.011627907
543,6,0.84912294,15,0.00204499,0.156928508,0.00845666
544,6,0.84912294,14,0.00204499,0.156928508,0.007399577
545,0,0.49860358,20,0,0.050283317,0.013742072
546,8,1,30,0.002726653,0.202832713,0.024312896
547,20,1.6008096,36,0.006816633,0.385628477,0.030655391
548,20,1.569167,38,0.006816633,0.376001246,0.032769556
549,10,1.1191936,35,0.003408316,0.239097256,0.029598309
550,6,0.8870222,27,0.00204499,0.168459322,0.021141649
551,6,0.84912294,18,0.00204499,0.156928508,0.011627907
552,6,0.8870222,30,0.00204499,0.168459322,0.024312896
553,10,1.1561403,47,0.003408316,0.250338255,0.042283298
554,24,1.6828449,56,0.008179959,0.410587641,0.05179704
555,24,1.6828449,57,0.008179959,0.410587641,0.052854123
556,10,1.1768752,55,0.003408316,0.256646829,0.050739958
557,8,1.0952908,59,0.002726653,0.231824851,0.054968288
558,18,1.4666082,74,0.006134969,0.344797826,0.070824524
559,21,1.6673985,99,0.007157464,0.405888089,0.097251586
560,24,1.632839,119,0.008179959,0.395373393,0.118393235
561,33,1.8362781,126,0.011247444,0.45726955,0.125792812
562,58,2.1240644,126,0.019768234,0.544828265,0.125792812
563,30,1.8344558,106,0.010224949,0.456715117,0.104651163
564,10,1.2196002,73,0.003408316,0.269645871,0.069767442
565,6,0.8870222,32,0.00204499,0.168459322,0.026427061
566,6,0.84912294,16,0.00204499,0.156928508,0.009513742
567,6,0.84912294,14,0.00204499,0.156928508,0.007399577
568,6,0.84912294,14,0.00204499,0.156928508,0.007399577
569,6,0.84912294,14,0.00204499,0.156928508,0.007399577
570,6,0.84912294,14,0.00204499,0.156928508,0.007399577
571,6,0.84912294,14,0.00204499,0.156928508,0.007399577
572,6,0.84912294,14,0.00204499,0.156928508,0.007399577
573,6,0.84912294,14,0.00204499,0.156928508,0.007399577
574,6,0.84912294,14,0.00204499,0.156928508,0.007399577
575,6,0.84912294,14,0.00204499,0.156928508,0.007399577
576,6,0.84912294,14,0.00204499,0.156928508,0.007399577
577,6,0.84912294,14,0.00204499,0.156928508,0.007399577
578,6,0.84912294,14,0.00204499,0.156928508,0.007399577
579,6,0.84912294,14,0.00204499,0.156928508,0.007399577
580,6,0.84912294,14,0.00204499,0.156928508,0.007399577
581,6,0.84912294,14,0.00204499,0.156928508,0.007399577
582,6,0.84912294,16,0.00204499,0.156928508,0.009513742
583,6,0.8870222,28,0.00204499,0.168459322,0.022198732
584,10,1.1981546,46,0.003408316,0.263121067,0.041226216
585,51,1.7852225,61,0.017382413,0.441735931,0.057082452
586,10,1.1768752,43,0.003408316,0.256646829,0.038054968
587,4,0.72781962,23,0.001363327,0.120022085,0.016913319
588,0,0.33333334,9,0,0,0.002114165
589,6,0.8619656,23,0.00204499,0.160835875,0.016913319
590,0,0.49860358,21,0,0.050283317,0.014799154
591,8,1.0952908,41,0.002726653,0.231824851,0.035940803
592,54,1.7909094,59,0.018404908,0.443466165,0.054968288
593,10,1.1981546,45,0.003408316,0.263121067,0.040169133
594,6,0.8870222,28,0.00204499,0.168459322,0.022198732
595,6,0.84912294,16,0.00204499,0.156928508,0.009513742
596,6,0.84912294,14,0.00204499,0.156928508,0.007399577
597,6,0.84912294,14,0.00204499,0.156928508,0.007399577
598,6,0.84912294,14,0.00204499,0.156928508,0.007399577
599,6,0.84912294,14,0.00204499,0.156928508,0.007399577
600,6,0.84912294,14,0.00204499,0.156928508,0.007399577
601,6,0.84912294,14,0.00204499,0.156928508,0.007399577
602,6,0.84912294,14,0.00204499,0.156928508,0.007399577
603,6,0.84912294,14,0.00204499,0.156928508,0.007399577
604,6,0.84912294,14,0.00204499,0.156928508,0.007399577
605,6,0.84912294,14,0.00204499,0.156928508,0.007399577
606,6,0.84912294,14,0.00204499,0.156928508,0.007399577
607,6,0.84912294,14,0.00204499,0.156928508,0.007399577
608,6,0.84912294,14,0.00204499,0.156928508,0.007399577
609,6,0.84912294,16,0.00204499,0.156928508,0.009513742
610,6,0.8870222,32,0.00204499,0.168459322,0.026427061
611,10,1.2196002,73,0.003408316,0.269645871,0.069767442
612,30,1.8344558,107,0.010224949,0.456715117,0.105708245
613,56,2.1163981,134,0.019086571,0.542495801,0.134249471
614,38,1.8912494,147,0.012951602,0.473994517,0.147991543
615,37,1.8833622,131,0.01261077,0.471594844,0.131078224
616,38,2.0790501,107,0.012951602,0.531132706,0.105708245
617,28,1.8,84,0.009543286,0.446231972,0.081395349
618,10,1.1981546,66,0.003408316,0.263121067,0.062367865
619,6,0.91666669,38,0.00204499,0.177478631,0.032769556
620,8,1.0207884,37,0.002726653,0.209157565,0.031712474
621,16,1.3873369,51,0.005453306,0.320679606,0.046511628
622,16,1.3873369,51,0.005453306,0.320679606,0.046511628
623,8,1.0207884,35,0.002726653,0.209157565,0.029598309
624,6,0.8619656,21,0.00204499,0.160835875,0.014799154
625,6,0.84912294,14,0.00204499,0.156928508,0.007399577
626,12,1.2671746,21,0.00408998,0.284120338,0.014799154
627,12,1.2671746,20,0.00408998,0.284120338,0.013742072
628,8,0.98558021,21,0.002726653,0.198445506,0.014799154
629,6,0.8870222,25,0.00204499,0.168459322,0.019027484
630,8,1.0445806,37,0.002726653,0.21639632,0.031712474
631,26,1.4896638,62,0.008861622,0.351812471,0.058139535
632,8,1.2552096,46,0.002726653,0.280479998,0.041226216
633,8,1,25,0.002726653,0.202832713,0.019027484
634,8,1.1492875,18,0.002726653,0.248253297,0.011627907
635,0,0.58170414,14,0,0.075566586,0.007399577
636,8,1.0952908,43,0.002726653,0.231824851,0.038054968
637,8,1.0445806,36,0.002726653,0.21639632,0.030655391
638,26,1.4028426,51,0.008861622,0.325397201,0.046511628
639,8,1.0207884,29,0.002726653,0.209157565,0.023255814
640,6,0.8619656,19,0.00204499,0.160835875,0.012684989
641,8,1.0207884,30,0.002726653,0.209157565,0.024312896
642,26,1.4135897,57,0.008861622,0.328666996,0.052854123
643,10,1.2196002,53,0.003408316,0.269645871,0.048625793
644,6,0.8619656,19,0.00204499,0.160835875,0.012684989
645,6,0.84912294,15,0.00204499,0.156928508,0.00845666
646,6,0.84912294,16,0.00204499,0.156928508,0.009513742
647,4,0.70398736,10,0.001363327,0.112771142,0.003171247
648,0,0.33333334,7,0,0,0
649,8,0.98558021,19,0.002726653,0.198445506,0.012684989
650,6,0.84912294,14,0.00204499,0.156928508,0.007399577
651,6,0.84912294,13,0.00204499,0.156928508,0.006342495
652,6,0.87255627,11,0.00204499,0.164058077,0.00422833
653,4,0.70398736,9,0.001363327,0.112771142,0.002114165
654,0,0.33333334,7,0,0,0
655,6,0.84912294,15,0.00204499,0.156928508,0.00845666
656,6,0.84912294,13,0.00204499,0.156928508,0.006342495
657,6,0.87255627,11,0.00204499,0.164058077,0.00422833
658,4,0.70398736,9,0.001363327,0.112771142,0.002114165
659,0,0.33333334,7,0,0,0
660,0,0.68957245,26,0,0.108385419,0.020084567
661,12,1.3057258,34,0.00408998,0.295849505,0.028541226
662,16,1.3988512,36,0.005453306,0.324182821,0.030655391
663,8,1.0207884,32,0.002726653,0.209157565,0.026427061
664,62,2.0304756,247,0.021131561,0.51635396,0.253699789
665,176,2.592459,577,0.059986367,0.687336888,0.602536998
666,2934,3.6201141,953,1,1,1
667,12,1.2222222,22,0.00408998,0.270443612,0.015856237
668,8,0.98510355,18,0.002726653,0.198300482,0.011627907
669,4,0.69804502,14,0.001363327,0.110963191,0.007399577
670,0,0.33333334,8,0,0,0.001057082
671,0,0.42239243,11,0,0.027096146,0.00422833
672,6,0.8619656,17,0.00204499,0.160835875,0.010570825
673,22,1.3270249,23,0.007498296,0.302329736,0.016913319
674,8,1,21,0.002726653,0.202832713,0.014799154
675,6,0.8619656,19,0.00204499,0.160835875,0.012684989
676,6,0.8619656,19,0.00204499,0.160835875,0.012684989
677,8,1,25,0.002726653,0.202832713,0.019027484
678,22,1.3076391,39,0.007498296,0.296431624,0.033826638
679,34,1.5517242,53,0.011588275,0.37069429,0.048625793
680,8,1.0697098,36,0.002726653,0.224041855,0.030655391
681,6,0.8870222,26,0.00204499,0.168459322,0.020084567
682,8,0.98558021,24,0.002726653,0.198445506,0.017970402
683,12,1.2052853,36,0.00408998,0.265290576,0.030655391
684,6,0.84912294,14,0.00204499,0.156928508,0.007399577
685,6,0.84912294,14,0.00204499,0.156928508,0.007399577
686,6,0.94787496,33,0.00204499,0.186973718,0.027484144
687,6,0.84912294,18,0.00204499,0.156928508,0.011627907
688,6,0.84912294,14,0.00204499,0.156928508,0.007399577
689,6,0.84912294,18,0.00204499,0.156928508,0.011627907
690,10,1.1561403,36,0.003408316,0.250338255,0.030655391
691,6,0.8870222,23,0.00204499,0.168459322,0.016913319
692,6,0.84912294,16,0.00204499,0.156928508,0.009513742
693,54,1.6666666,53,0.018404908,0.405665409,0.048625793
694,30,1.4803609,49,0.010224949,0.348982072,0.044397463
695,6,0.84912294,14,0.00204499,0.156928508,0.007399577
696,6,0.84912294,14,0.00204499,0.156928508,0.007399577
697,6,0.84912294,15,0.00204499,0.156928508,0.00845666
698,6,0.8619656,20,0.00204499,0.160835875,0.013742072
699,8,1.0445806,32,0.002726653,0.21639632,0.026427061
700,8,1.1492875,18,0.002726653,0.248253297,0.011627907
701,0,0.58170414,14,0,0.075566586,0.007399577
702,0,1.3270249,35,0,0.302329736,0.029598309
703,36,2.0205629,39,0.012269939,0.51333803,0.033826638
704,20,1.6531878,40,0.006816633,0.401564496,0.034883721
705,10,1.1365665,42,0.003408316,0.244382944,0.036997886
706,8,1.0207884,34,0.002726653,0.209157565,0.028541226
707,12,1.2222222,25,0.00408998,0.270443612,0.019027484
708,4,0.70398736,10,0.001363327,0.112771142,0.003171247
709,0,0.33333334,7,0,0,0
710,27,1.875475,286,0.009202454,0.469195171,0.294926004
711,10,1.2052853,40,0.003408316,0.265290576,0.034883721
712,8,1.1191936,40,0.002726653,0.239097256,0.034883721
713,14,1.3873369,55,0.004771643,0.320679606,0.050739958
714,12,1.2052853,39,0.00408998,0.265290576,0.033826638
715,8,1,30,0.002726653,0.202832713,0.024312896
716,8,1.0445806,40,0.002726653,0.21639632,0.034883721
717,16,1.3873369,54,0.005453306,0.320679606,0.049682875
718,6,0.84912294,15,0.00204499,0.156928508,0.00845666
719,6,0.84912294,14,0.00204499,0.156928508,0.007399577
720,6,0.84912294,14,0.00204499,0.156928508,0.007399577
721,6,0.84912294,14,0.00204499,0.156928508,0.007399577
722,6,0.84912294,14,0.00204499,0.156928508,0.007399577
723,6,0.84912294,16,0.00204499,0.156928508,0.009513742
724,6,0.8870222,27,0.00204499,0.168459322,0.021141649
725,10,1.1191936,37,0.003408316,0.239097256,0.031712474
726,20,1.6531878,39,0.006816633,0.401564496,0.033826638
727,0,1.4244281,37,0,0.331964569,0.031712474
728,6,0.84912294,14,0.00204499,0.156928508,0.007399577
729,6,0.84912294,14,0.00204499,0.156928508,0.007399577
730,6,0.84912294,14,0.00204499,0.156928508,0.007399577
731,6,0.84912294,14,0.00204499,0.156928508,0.007399577
732,6,0.84912294,14,0.00204499,0.156928508,0.007399577
733,6,0.84912294,14,0.00204499,0.156928508,0.007399577
734,6,0.84912294,14,0.00204499,0.156928508,0.007399577
735,6,0.84912294,16,0.00204499,0.156928508,0.009513742
736,6,0.8870222,30,0.00204499,0.168459322,0.024312896
737,10,1.1768752,59,0.003408316,0.256646829,0.054968288
738,26,1.7379411,77,0.008861622,0.427350609,0.073995772
739,43,2.1023719,81,0.01465576,0.538228342,0.078224101
740,22,1.8328277,75,0.007498296,0.456219769,0.071881607
741,6,0.84912294,14,0.00204499,0.156928508,0.007399577
742,19,1.8328277,75,0.006475801,0.456219769,0.071881607
743,53,2.1023719,81,0.018064076,0.538228342,0.078224101
744,26,1.7379411,77,0.008861622,0.427350609,0.073995772
745,10,1.1768752,59,0.003408316,0.256646829,0.054968288
746,6,0.8870222,30,0.00204499,0.168459322,0.024312896
747,6,0.84912294,16,0.00204499,0.156928508,0.009513742
748,6,0.84912294,14,0.00204499,0.156928508,0.007399577
749,6,0.84912294,14,0.00204499,0.156928508,0.007399577
750,6,0.84912294,14,0.00204499,0.156928508,0.007399577
751,6,0.84912294,14,0.00204499,0.156928508,0.007399577
752,6,0.84912294,14,0.00204499,0.156928508,0.007399577
753,6,0.84912294,14,0.00204499,0.156928508,0.007399577
754,6,0.84912294,14,0.00204499,0.156928508,0.007399577
755,6,0.84912294,13,0.00204499,0.156928508,0.006342495
756,6,0.87255627,11,0.00204499,0.164058077,0.00422833
757,4,0.70398736,9,0.001363327,0.112771142,0.002114165
758,0,0.33333334,7,0,0,0
759,6,0.84912294,14,0.00204499,0.156928508,0.007399577
760,6,0.84912294,14,0.00204499,0.156928508,0.007399577
761,6,0.84912294,14,0.00204499,0.156928508,0.007399577
762,6,0.84912294,14,0.00204499,0.156928508,0.007399577
763,6,0.84912294,14,0.00204499,0.156928508,0.007399577
764,6,0.84912294,14,0.00204499,0.156928508,0.007399577
765,6,0.84912294,14,0.00204499,0.156928508,0.007399577
766,6,0.84912294,14,0.00204499,0.156928508,0.007399577
767,6,0.84912294,14,0.00204499,0.156928508,0.007399577
768,6,0.84912294,14,0.00204499,0.156928508,0.007399577
769,6,0.84912294,14,0.00204499,0.156928508,0.007399577
770,6,0.84912294,14,0.00204499,0.156928508,0.007399577
771,6,0.84912294,14,0.00204499,0.156928508,0.007399577
772,6,0.84912294,14,0.00204499,0.156928508,0.007399577
773,6,0.84912294,14,0.00204499,0.156928508,0.007399577
774,6,0.84912294,15,0.00204499,0.156928508,0.00845666
775,6,0.8619656,17,0.00204499,0.160835875,0.010570825
776,8,0.98558021,21,0.002726653,0.198445506,0.014799154
777,18,1.2052853,32,0.006134969,0.265290576,0.026427061
778,2050,3.364058,605,0.69870484,0.922095169,0.632135307
779,932,3.1581929,741,0.317655078,0.859460903,0.77589852
780,217,2.4484758,431,0.073960464,0.643530133,0.44820296
781,18,1.693624,193,0.006134969,0.413867173,0.196617336
782,48,1.8443592,150,0.016359918,0.459728217,0.151162791
783,253,2.497508,206,0.086230402,0.658448135,0.210359408
784,66,1.8649745,133,0.022494888,0.466000403,0.133192389
785,14,1.3592209,73,0.004771643,0.312125339,0.069767442
786,26,1.4255327,59,0.008861622,0.332300643,0.054968288
787,48,1.6037242,55,0.016359918,0.386515242,0.050739958
788,10,1.1365665,33,0.003408316,0.244382944,0.027484144
789,6,0.8870222,22,0.00204499,0.168459322,0.015856237
790,6,0.84912294,15,0.00204499,0.156928508,0.00845666
791,6,0.87255627,11,0.00204499,0.164058077,0.00422833
792,4,0.70398736,9,0.001363327,0.112771142,0.002114165
793,0,0.33333334,7,0,0,0
794,267,2.7721791,565,0.091002045,0.742016562,0.589852008
795,12,1.7276883,237,0.00408998,0.424231204,0.243128964
796,8,1.1460608,78,0.002726653,0.247271576,0.075052854
797,34,1.5364467,55,0.011588275,0.366046125,0.050739958
798,40,1.606352,51,0.013633265,0.387314747,0.046511628
799,34,1.5395753,58,0.011588275,0.366997998,0.053911205
800,42,1.6857162,75,0.014314928,0.411461232,0.071881607
801,22,1.3304729,50,0.007498296,0.303378787,0.045454545
802,8,1.0697098,32,0.002726653,0.224041855,0.026427061
803,8,1.0207884,33,0.002726653,0.209157565,0.027484144
804,350,2.6340766,513,0.11929107,0.699999004,0.534883721
805,2289,3.4506733,859,0.780163599,0.948447794,0.900634249
806,609,2.9794416,682,0.207566462,0.805075986,0.713530655
807,47,2.1843705,390,0.016019087,0.56317634,0.404862579
808,79,2.1488113,272,0.026925699,0.552357487,0.28012685
809,446,2.6727364,297,0.152010907,0.711761213,0.306553911
810,46,2.1133649,196,0.015678255,0.541572952,0.199788584
811,227,2.4251332,148,0.07736878,0.636428169,0.149048626
812,179,2.381485,346,0.061008862,0.623148244,0.358350951
813,27,1.8518485,163,0.009202454,0.46200683,0.164904863
814,59,1.9323636,160,0.020109066,0.486503475,0.161733615
815,29,1.8571436,163,0.009884117,0.463617859,0.164904863
816,101,2.1000938,143,0.034423995,0.537535232,0.143763214
817,18,1.5592874,98,0.006134969,0.372995387,0.096194503
818,48,1.7093985,136,0.016359918,0.41866655,0.136363636
819,12,1.238816,56,0.00408998,0.27549226,0.05179704
820,12,1.2241485,38,0.00408998,0.271029687,0.032769556
821,12,1.2052853,35,0.00408998,0.265290576,0.029598309
822,8,1.0445806,38,0.002726653,0.21639632,0.032769556
823,12,1.2241485,43,0.00408998,0.271029687,0.038054968
824,577,2.7812657,228,0.19665985,0.744781152,0.233615222
825,23,1.8442903,144,0.007839127,0.459707255,0.144820296
826,27,1.9432633,163,0.009202454,0.489819698,0.164904863
827,120,2.1024222,129,0.040899796,0.538243646,0.128964059
828,9,1.4791844,75,0.003067485,0.348624123,0.071881607
829,46,1.6673985,75,0.015678255,0.405888089,0.071881607
830,94,1.9805739,85,0.032038173,0.501171414,0.082452431
831,60,1.7812788,73,0.020449898,0.440536064,0.069767442
832,5,1.3592209,58,0.001704158,0.312125339,0.053911205
833,75,1.8962001,74,0.025562372,0.475500763,0.070824524
834,27,1.6734514,58,0.009202454,0.407729678,0.053911205
835,8,1.3746208,57,0.002726653,0.316810745,0.052854123
836,25,1.4666082,52,0.008520791,0.344797826,0.04756871
837,0,0.78571427,30,0,0.137636479,0.024312896
838,111,2.035912,144,0.037832311,0.518007979,0.144820296
839,111,2.1475871,199,0.037832311,0.551985025,0.202959831
840,10,1.2196002,74,0.003408316,0.269645871,0.070824524
841,6,0.94787496,39,0.00204499,0.186973718,0.033826638
842,10,1.2409762,57,0.003408316,0.276149499,0.052854123
843,73,1.8912494,108,0.024880709,0.473994517,0.106765328
844,57,1.7372102,84,0.019427403,0.427128234,0.081395349
845,56,1.7820429,84,0.019086571,0.440768541,0.081395349
846,10,1.1768752,45,0.003408316,0.256646829,0.040169133
847,6,0.8870222,24,0.00204499,0.168459322,0.017970402
848,6,0.84912294,15,0.00204499,0.156928508,0.00845666
849,6,0.87255627,11,0.00204499,0.164058077,0.00422833
850,4,0.70398736,9,0.001363327,0.112771142,0.002114165
851,0,0.33333334,7,0,0,0
852,0,0.63684219,17,0,0.092342286,0.010570825
853,10,1.1768752,49,0.003408316,0.256646829,0.044397463
854,8,1.0952908,43,0.002726653,0.231824851,0.038054968
855,100,1.9491093,65,0.034083163,0.491598338,0.061310782
856,30,1.4896638,54,0.010224949,0.351812471,0.049682875
857,10,1.1561403,38,0.003408316,0.250338255,0.032769556
858,12,1.3088794,49,0.00408998,0.296808985,0.044397463
859,8,1.0697098,41,0.002726653,0.224041855,0.035940803
860,38,1.6118186,62,0.012951602,0.388977955,0.058139535
861,22,1.3304729,48,0.007498296,0.303378787,0.043340381
862,46,1.6741856,65,0.015678255,0.407953057,0.061310782
863,14,1.31797,45,0.004771643,0.299574791,0.040169133
864,24,1.3057258,31,0.008179959,0.295849505,0.025369979
865,0,0.72781962,17,0,0.120022085,0.010570825
866,0,0.72781962,17,0,0.120022085,0.010570825
867,12,1.2063863,27,0.00408998,0.265625554,0.021141649
868,18,1.2241485,34,0.006134969,0.271029687,0.028541226
869,12,1.2552096,45,0.00408998,0.280479998,0.040169133
870,49,1.6684235,57,0.01670075,0.406199944,0.052854123
871,12,1.2906152,53,0.00408998,0.291252119,0.048625793
872,249,2.5176489,135,0.084867076,0.664575985,0.135306554
873,24,1.4644111,47,0.008179959,0.34412936,0.042283298
874,5,1.1561403,39,0.001704158,0.250338255,0.033826638
875,12,1.3006579,44,0.00408998,0.294307601,0.039112051
876,4,1.1561403,39,0.001363327,0.250338255,0.033826638
877,50,1.7379411,61,0.017041581,0.427350609,0.057082452
878,26,1.4724894,52,0.008861622,0.346587175,0.04756871
879,10,1.1365665,41,0.003408316,0.244382944,0.035940803
880,22,1.4135897,56,0.007498296,0.328666996,0.05179704
881,14,1.3592209,74,0.004771643,0.312125339,0.070824524
882,11,1.4380959,85,0.003749148,0.336122985,0.082452431
883,144,2.249934,157,0.049079755,0.583123974,0.158562368
884,14,1.4538981,90,0.004771643,0.34093079,0.087737844
885,6,0.9792943,43,0.00204499,0.196533023,0.038054968
886,8,0.98558021,24,0.002726653,0.198445506,0.017970402
887,18,1.2063863,25,0.006134969,0.265625554,0.019027484
888,10,1.1191936,31,0.003408316,0.239097256,0.025369979
889,10,1.1365665,34,0.003408316,0.244382944,0.028541226
890,6,0.91666669,25,0.00204499,0.177478631,0.019027484
891,8,0.98558021,22,0.002726653,0.198445506,0.015856237
892,14,1.390353,69,0.004771643,0.321597252,0.065539112
893,6,1.0102814,46,0.00204499,0.20596082,0.041226216
894,10,1.1561403,40,0.003408316,0.250338255,0.034883721
895,8,1,24,0.002726653,0.202832713,0.017970402
896,6,0.84912294,15,0.00204499,0.156928508,0.00845666
897,4,0.70398736,10,0.001363327,0.112771142,0.003171247
898,0,0.33333334,7,0,0,0
899,3,1.4931926,102,0.001022495,0.352886105,0.100422833
900,106,2.2015169,126,0.036128153,0.568393117,0.125792812
901,34,1.5785179,85,0.011588275,0.378846248,0.082452431
902,8,1.0697098,43,0.002726653,0.224041855,0.038054968
903,6,0.8619656,27,0.00204499,0.160835875,0.021141649
904,18,1.5717616,91,0.006134969,0.37679065,0.088794926
905,6,1.0102814,47,0.00204499,0.20596082,0.042283298
906,14,1.1768752,54,0.004771643,0.256646829,0.049682875
907,0,0.58170414,19,0,0.075566586,0.012684989
908,20,1.6211112,93,0.006816633,0.39180522,0.090909091
909,15,1.5717616,92,0.005112474,0.37679065,0.089852008
910,4,1.1208336,53,0.001363327,0.239596224,0.048625793
911,19,1.31797,53,0.006475801,0.299574791,0.048625793
912,8,1,25,0.002726653,0.202832713,0.019027484
913,8,1.0697098,45,0.002726653,0.224041855,0.040169133
914,24,1.5346701,102,0.008179959,0.365505596,0.100422833
915,34,1.6794915,85,0.011588275,0.409567373,0.082452431
916,8,1,28,0.002726653,0.202832713,0.022198732
917,6,0.8870222,21,0.00204499,0.168459322,0.014799154
918,8,0.98558021,24,0.002726653,0.198445506,0.017970402
919,22,1.3057258,29,0.007498296,0.295849505,0.023255814
920,8,1,23,0.002726653,0.202832713,0.016913319
921,6,0.8870222,22,0.00204499,0.168459322,0.015856237
922,8,1,24,0.002726653,0.202832713,0.017970402
923,22,1.2989333,28,0.007498296,0.293782893,0.022198732
924,10,1.1191936,27,0.003408316,0.239097256,0.021141649
925,18,1.2063863,25,0.006134969,0.265625554,0.019027484
926,8,0.98558021,20,0.002726653,0.198445506,0.013742072
927,6,0.8619656,17,0.00204499,0.160835875,0.010570825
928,6,0.84912294,17,0.00204499,0.156928508,0.010570825
929,6,0.8870222,20,0.00204499,0.168459322,0.013742072
930,10,1.1058542,24,0.003408316,0.235038756,0.017970402
931,10,1.1191936,27,0.003408316,0.239097256,0.021141649
932,8,1.0207884,26,0.002726653,0.209157565,0.020084567
933,8,1.0445806,28,0.002726653,0.21639632,0.022198732
934,36,1.5154221,31,0.012269939,0.35964941,0.025369979
935,10,1.1191936,28,0.003408316,0.239097256,0.022198732
936,10,1.1191936,28,0.003408316,0.239097256,0.022198732
