Ref,x1,y1,x2,y2,Choice,Choice R3,Choice R7,Choice [Connectivity Wgt],Choice [Connectivity Wgt] R3,Choice [Connectivity Wgt] R7,Choice [Connectivity Wgt][Norm],Choice [Connectivity Wgt][Norm] R3,Choice [Connectivity Wgt][Norm] R7,Choice [Norm],Choice [Norm] R3,Choice [Norm] R7,Connectivity,Control,Controllability,Entropy,Entropy R3,Entropy R7,Harmonic Mean Depth,Harmonic Mean Depth R3,Harmonic Mean Depth R7,Integration [HH],Integration [HH] R3,Integration [HH] R7,Integration [P-value],Integration [P-value] R3,Integration [P-value] R7,Integration [Tekl],Integration [Tekl] R3,Integration [Tekl] R7,Intensity,Intensity R3,Intensity R7,Line Length,Mean Depth,Mean Depth R3,Mean Depth R7,Mean Depth [Connectivity Wgt],Mean Depth [Connectivity Wgt] R3,Mean Depth [Connectivity Wgt] R7,Node Count,Node Count R3,Node Count R7,RA,RA R3,RA R7,RA [Penn],RA [Penn] R3,RA [Penn] R7,RRA,RRA R3,RRA R7,Relativised Entropy,Relativised Entropy R3,Relativised Entropy R7,Total Connectivity,Total Connectivity R3,Total Connectivity R7,Total Depth,Total Depth R3,Total Depth R7
566,4969.54687355,2552.31496805,5079.74845272,2564.86465344,2602,6,139,19790,62,2171,0.004845642,0.23440453,0.015693447,0.0051574796,0.2857143,0.016324135,2,1,0.5,4.7646799,1.5306391,2.0706174,3.4182382,3,5.2263021,0.51859373,0.8619656,0.93015498,0.51859373,0.8619656,0.93015498,0.64973712,0.52832085,0.64651328,0.33423525,1.7493018,0.4297508,110.91385,15.270647,2.1428571,5.8625956,13.659902,2.173913,5.9239545,1006,8,132,0.028427584,0.38095239,0.074809164,0.7127521,0.27272728,0.16732027,1.9282917,1.1601391,1.0750897,5.511622,1.2942394,3.2807295,2858,23,526,15347,15,768
567,5062.32685542,2567.69841968,5074.07632871,2526.81082325,725,8,65,9040,72,943,0.0022134718,0.27221173,0.018768223,0.001437038,0.2857143,0.020569621,2,0.83333331,0.40000001,4.7975984,1.5388472,2.2235014,3.4912786,3.4285715,5.4305024,0.48574135,0.98558021,0.81913888,0.48574135,0.98558021,0.81913888,0.64532453,0.57015699,0.61999249,0.31522331,1.7312031,0.48027632,42.542282,16.235821,2.125,5.6999998,14.627362,2.0434783,5.9211354,1006,9,81,0.03035024,0.32142857,0.11898734,0.69906843,0.30769232,0.18082789,2.0587089,1.0146308,1.2207942,5.4889183,1.293768,3.1492207,2858,23,317,16317,17,456
568,5051.38770394,2538.55081141,5128.77195739,2528.83494199,2146,18,178,14957,164,1415,0.0036622672,0.26775509,0.051683832,0.0042536324,0.23076923,0.088293649,3,1.8333334,0.5,4.8139067,1.4524539,2.5351217,3.5773849,4.9411764,6.8653679,0.47714084,1.2241485,0.85763484,0.47714084,1.2241485,0.85763484,0.64413041,0.63241249,0.61830729,0.31069416,1.2708972,0.62417769,77.991798,16.510448,2.3076923,5.140625,14.921273,2.1142857,5.4615383,1006,14,65,0.030897306,0.21794872,0.13144842,0.69364411,0.26086956,0.26997244,2.0958173,0.81689435,1.1659974,5.4841557,1.6808264,2.7246134,2858,35,234,16593,30,329
569,5114.9967439,2448.27417064,5120.26364267,2541.78945113,9432,38,492,57224,405,4655,0.014011472,0.24930748,0.048529014,0.018695368,0.24836601,0.08515057,3,1,0.27272728,4.8040886,1.4766486,2.3873692,3.5976768,6.6534653,9.6981335,0.50963897,1.606352,0.9660303,0.50963897,1.606352,0.9660303,0.64855683,0.69234449,0.64548451,0.33118021,1.3360153,0.54783839,93.663483,15.521393,2.2222223,5.4074073,13.929671,2.1578948,5.6986303,1006,19,109,0.028927078,0.14379086,0.08238145,0.70770496,0.33333334,0.24082935,1.9621733,0.62252855,1.0351642,5.5201364,1.600113,3.001713,2858,57,438,15599,40,584
570,5116.21216228,2533.28805295,5148.62439145,2558.79219775,4012,8,144,22820,104,1158,0.0055875471,0.203125,0.042296734,0.0079522701,0.12121212,0.071428575,2,0.83333331,0.40000001,4.8105397,1.3845311,2.4830167,3.5355594,4.0975609,5.9530878,0.47695726,1.0697098,0.83864665,0.47695726,1.0697098,0.83864665,0.64410472,0.60170126,0.6158362,0.31035742,1.1249316,0.5977633,41.243351,16.516418,2.4166667,5.234375,14.926172,2.1875,5.5213675,1006,13,65,0.030909199,0.25757575,0.1344246,0.69352621,0.19047619,0.25344354,2.0966239,0.93483305,1.1923974,5.4756584,1.7917442,2.7649086,2858,32,234,16599,29,335
571,5136.87491817,2558.387374,5178.60565518,2539.76528266,2008,4,60,11416,34,446,0.0027952427,0.23529412,0.048226643,0.0039800997,0.40000001,0.060606062,2,1.5,0.66666669,4.8132782,1.4874687,2.3476162,3.3454859,2,3.2548435,0.44816047,0.69804502,0.69849247,0.44816047,0.69804502,0.69849247,0.63997668,0.43067655,0.5839532,0.29178414,2.2312031,0.54540575,45.697227,17.513433,2,5.4222221,15.924073,2.1176472,5.4117646,1006,6,46,0.032895286,0.5,0.20101011,0.67982405,0.2857143,0.20080322,2.2313435,1.4325724,1.4316547,5.4446874,1.1120105,2.9125714,2858,17,136,17601,10,244
572,5169.69237258,2494.42457526,5172.12320934,2550.69567306,0,0,0,2855,5,92,0.0006990555,0.15625,0.020387812,0,0,0,1,0.5,0.5,4.8152666,1.5,2.179157,3.1215053,1.3333334,2.0584354,0.42259496,0.33333334,0.55917251,0.42259496,0.33333334,0.55917251,0.63613135,0,0.54414207,0.2752519,3,0.4842571,56.323578,18.512438,2,5.6774192,16.923372,1.875,5.7052631,1006,4,32,0.034885336,1,0.31182796,0.66657192,0,0.12121212,2.3663321,3,1.7883569,5.4200759,0.81028318,3.0895665,2858,8,95,18605,6,176
573,5021.00134365,2468.51555698,5104.462689,2473.77836518,0,0,0,2855,19,231,0.0006990555,0.0785124,0.0084374314,0,0,0,1,0.5,0.5,4.7984862,1.173795,2.2964647,3.277616,1.8181819,3.1423895,0.47640735,0.62688404,0.7864126,0.47640735,0.62688404,0.7864126,0.64402777,0.45815691,0.60884714,0.30922282,0.93903595,0.51829934,83.627106,16.534328,2.5714285,5.515625,14.939468,2.409091,5.6837606,1006,8,65,0.030944876,0.52380955,0.14335318,0.69317245,0,0.20385675,2.0990441,1.5951912,1.2715971,5.4545698,1.9393367,2.9374516,2858,22,234,16617,18,353
574,5095.14418115,2477.82660265,5107.29875101,2456.77556882,2008,12,126,11408,118,1320,0.0027932837,0.098292381,0.013761181,0.0039800997,0.15384616,0.021806853,2,1.1666666,0.2857143,4.7964983,1.4554428,2.3173172,3.53914,4.6153846,7.4867067,0.50915056,1.2241485,0.93842942,0.50915056,1.2241485,0.93842942,0.64849198,0.63241249,0.64246386,0.33034006,1.2735124,0.51653904,24.308016,15.535323,2.3076923,5.5370369,13.940168,2.3265307,5.7671232,1006,14,109,0.028954828,0.21794872,0.084804431,0.70742452,0.26086956,0.21850079,1.9640555,0.81689435,1.0656103,5.5006843,1.6360545,3.0373833,2858,49,438,15613,30,598
575,5091.09270076,2461.63350353,5245.05075715,2478.23147614,19319,85,1299,121908,1098,14743,0.029849548,0.2711111,0.060694635,0.038292602,0.22486773,0.086306557,6,2.5833333,0.46153846,4.7904925,1.4572017,2.3609288,3.6065412,10.632912,15.192683,0.54664642,1.8839941,1.0953425,0.54664642,1.8839941,1.0953425,0.65333331,0.72078341,0.66963351,0.35422531,1.173857,0.52969557,154.85017,14.538308,2.3214285,5.4885058,12.942267,2.1555555,5.6054521,1006,29,175,0.026968742,0.097883597,0.051890239,0.72218478,0.3018868,0.23655914,1.829336,0.53078723,0.91295642,5.5640278,1.8046651,3.0446472,2858,90,697,14611,65,955
