Ref,Choice R3,Integration [HH] R3,Total Connectivity R3,Choice R3,Integration [HH] R3,Total Connectivity R3
1159,58,1.9310595,119,0.11047619,0.61333817,0.284987277
1160,63,2.063493,132,0.12,0.664176995,0.318066158
1161,58,1.9329244,116,0.11047619,0.614054072,0.27735369
1162,36,1.6700469,93,0.068571429,0.513140155,0.218829517
1163,16,1.3938289,60,0.03047619,0.407105061,0.134860051
1164,8,1.0207884,36,0.015238095,0.263901562,0.073791349
1165,6,0.91666669,35,0.011428571,0.223931121,0.071246819
1166,10,1.1365665,42,0.019047619,0.30834668,0.089058524
1167,22,1.6474625,47,0.041904762,0.504470412,0.10178117
1168,22,1.6474625,48,0.041904762,0.504470412,0.1043257
1169,10,1.1561403,46,0.019047619,0.315860708,0.099236641
1170,8,1.0207884,35,0.015238095,0.263901562,0.071246819
1171,12,1.2222222,27,0.022857143,0.341228354,0.050890585
1172,12,1.2052853,39,0.022857143,0.334726584,0.081424936
1173,12,1.2222222,27,0.022857143,0.341228354,0.050890585
1174,8,1.0207884,30,0.015238095,0.263901562,0.058524173
1175,12,1.238816,64,0.022857143,0.347598413,0.145038168
1176,14,1.3746208,75,0.026666667,0.399731419,0.17302799
1177,57,1.9304764,112,0.108571429,0.613114329,0.267175573
1178,12,1.2052853,34,0.022857143,0.334726584,0.06870229
1179,10,1.1191936,36,0.019047619,0.301677538,0.073791349
1180,14,1.3076391,52,0.026666667,0.374018356,0.114503817
1181,6,0.8870222,29,0.011428571,0.212551137,0.055979644
1182,8,1.0445806,47,0.015238095,0.273034957,0.10178117
1183,18,1.4724894,68,0.034285714,0.437301404,0.155216285
1184,18,1.6828449,67,0.034285714,0.518053076,0.152671756
1185,35,2.1952941,76,0.066666667,0.714773053,0.175572519
1186,61,2.1428571,79,0.116190476,0.694643438,0.183206107
1187,33,1.875,72,0.062857143,0.591817942,0.165394402
1188,18,1.4724894,65,0.034285714,0.437301404,0.147582697
1189,8,1.0697098,46,0.015238095,0.282681602,0.099236641
1190,8,1.0445806,44,0.015238095,0.273034957,0.094147583
1191,16,1.3938289,62,0.03047619,0.407105061,0.139949109
1192,16,1.4028426,64,0.03047619,0.410565258,0.145038168
1193,8,1.0207884,38,0.015238095,0.263901562,0.078880407
1194,44,1.8328277,67,0.083809524,0.575628759,0.152671756
1195,60,1.9341822,82,0.114285714,0.614536918,0.190839695
1196,22,1.6042534,77,0.041904762,0.48788322,0.178117048
1197,12,1.2552096,62,0.022857143,0.35389162,0.139949109
1198,14,1.3592209,77,0.026666667,0.393819676,0.178117048
1199,44,1.7820429,115,0.083809524,0.556133393,0.27480916
1200,88,2.1103904,151,0.167619048,0.682180059,0.366412214
1201,12,1.2052853,40,0.022857143,0.334726584,0.083969466
1202,8,1,32,0.015238095,0.255921271,0.063613232
1203,8,1.0952908,55,0.015238095,0.292501685,0.122137405
1204,20,1.5598243,92,0.038095238,0.470827693,0.216284987
1205,33,1.7963344,131,0.062857143,0.561619642,0.315521628
1206,41,1.9309677,130,0.078095238,0.61330293,0.312977099
1207,149,2.3334377,144,0.283809524,0.767803883,0.348600509
1208,40,1.9323636,139,0.076190476,0.613838791,0.335877863
1209,37,1.8518485,152,0.07047619,0.5829305,0.368956743
1210,0,0.63684219,29,0,0.116511557,0.055979644
1211,10,1.2552096,71,0.019047619,0.35389162,0.162849873
1212,0,1.5785179,109,0,0.478003828,0.259541985
1213,55,1.8950444,156,0.104761905,0.599512625,0.37913486
1214,20,1.6794915,122,0.038095238,0.516765766,0.292620865
1215,16,1.6071428,99,0.03047619,0.488992409,0.234096692
1216,23,1.7379411,89,0.043809524,0.53920351,0.208651399
1217,20,1.606352,81,0.038095238,0.488688835,0.188295165
1218,22,1.4724894,83,0.041904762,0.437301404,0.193384224
1219,28,1.6684235,93,0.053333333,0.512516961,0.218829517
1220,20,1.7307693,97,0.038095238,0.536450386,0.229007634
1221,58,2.0326941,125,0.11047619,0.652353855,0.300254453
1222,32,1.7821976,101,0.060952381,0.55619278,0.239185751
1223,20,1.4028426,74,0.038095238,0.410565258,0.170483461
1224,11,1.3006579,58,0.020952381,0.3713384,0.129770992
1225,15,1.4666082,78,0.028571429,0.435043718,0.180661578
1226,52,1.8833622,130,0.099047619,0.59502804,0.312977099
1227,64,2.1163981,144,0.121904762,0.684486306,0.348600509
1228,44,1.9310595,134,0.083809524,0.61333817,0.323155216
1229,22,1.5688319,112,0.041904762,0.474285547,0.267175573
1230,20,1.5842677,113,0.038095238,0.480211072,0.269720102
1231,114,2.136039,155,0.217142857,0.692026092,0.376590331
1232,28,1.6791822,115,0.053333333,0.516647031,0.27480916
1233,44,1.7821976,105,0.083809524,0.55619278,0.249363868
1234,0,1.5395753,81,0,0.463054468,0.188295165
1235,22,1.6118186,103,0.041904762,0.490787364,0.244274809
1236,10,1.1365665,49,0.019047619,0.30834668,0.106870229
1237,6,0.91666669,35,0.011428571,0.223931121,0.071246819
1238,8,1.0207884,40,0.015238095,0.263901562,0.083969466
1239,16,1.4135897,78,0.03047619,0.414690875,0.180661578
1240,16,1.4931926,91,0.03047619,0.445248988,0.213740458
1241,8,1.0445806,47,0.015238095,0.273034957,0.10178117
1242,8,1.0207884,34,0.015238095,0.263901562,0.06870229
1243,14,1.2989333,48,0.026666667,0.370676357,0.1043257
1244,16,1.3873369,67,0.03047619,0.4046129,0.152671756
1245,20,1.5598243,99,0.038095238,0.470827693,0.234096692
1246,65,2.063493,146,0.123809524,0.664176995,0.353689567
1247,0,1.4666082,80,0,0.435043718,0.185750636
1248,61,2.072258,136,0.116190476,0.66754172,0.328244275
1249,61,1.9851656,118,0.116190476,0.634108523,0.282442748
1250,52,1.8900454,106,0.099047619,0.597593599,0.251908397
1251,24,1.6673985,92,0.045714286,0.512123482,0.216284987
1252,14,1.40625,93,0.026666667,0.411873297,0.218829517
1253,26,1.7269484,94,0.04952381,0.534983611,0.221374046
1254,47,2.0462267,93,0.08952381,0.657548775,0.218829517
1255,26,1.7307693,81,0.04952381,0.536450386,0.188295165
1256,10,1.1768752,61,0.019047619,0.323820461,0.13740458
1257,6,0.94787496,45,0.011428571,0.235911411,0.096692112
1258,10,1.1561403,49,0.019047619,0.315860708,0.106870229
1259,24,1.6828449,57,0.045714286,0.518053076,0.127226463
1260,24,1.6828449,57,0.045714286,0.518053076,0.127226463
1261,10,1.1561403,49,0.019047619,0.315860708,0.106870229
1262,6,0.94787496,43,0.011428571,0.235911411,0.091603053
1263,10,1.1365665,45,0.019047619,0.30834668,0.096692112
1264,22,1.6132691,59,0.041904762,0.491344185,0.132315522
1265,22,1.6132691,61,0.041904762,0.491344185,0.13740458
1266,10,1.1768752,59,0.019047619,0.323820461,0.132315522
1267,10,1.2196002,71,0.019047619,0.340221815,0.162849873
1268,26,1.7269484,88,0.04952381,0.534983611,0.20610687
1269,57,2.0119839,105,0.108571429,0.644403584,0.249363868
1270,24,1.6794915,106,0.045714286,0.516765766,0.251908397
1271,14,1.3443909,73,0.026666667,0.388126708,0.167938931
1272,18,1.4724894,77,0.034285714,0.437301404,0.178117048
1273,18,1.4724894,78,0.034285714,0.437301404,0.180661578
1274,14,1.3592209,74,0.026666667,0.393819676,0.170483461
1275,26,1.7325417,101,0.04952381,0.537130778,0.239185751
1276,146,2.2791982,123,0.278095238,0.74698232,0.295165394
1277,38,1.8344153,108,0.072380952,0.57623821,0.256997455
1278,30,1.6249448,104,0.057142857,0.495826275,0.246819338
1279,30,1.6118186,96,0.057142857,0.490787364,0.226463104
1280,34,1.7269484,89,0.064761905,0.534983611,0.208651399
1281,51,1.8416041,99,0.097142857,0.578997861,0.234096692
1282,28,1.6666666,88,0.053333333,0.511842519,0.20610687
1283,22,1.5110798,93,0.041904762,0.452115561,0.218829517
1284,10,1.1561403,51,0.019047619,0.315860708,0.111959288
1285,100,2.2935517,149,0.19047619,0.752492369,0.361323155
1286,72,2.1471546,145,0.137142857,0.69629317,0.351145038
1287,52,1.8900454,111,0.099047619,0.597593599,0.264631043
1288,16,1.4255327,88,0.03047619,0.419275577,0.20610687
1289,12,1.3088794,83,0.022857143,0.374494485,0.193384224
1290,26,1.7325417,115,0.04952381,0.537130778,0.27480916
1291,49,1.9304764,143,0.093333333,0.613114329,0.34605598
1292,55,2.0186343,157,0.104761905,0.646956552,0.381679389
1293,18,1.5346701,119,0.034285714,0.46117145,0.284987277
1294,23,1.6597091,137,0.043809524,0.509171661,0.330788804
1295,72,2.0590754,169,0.137142857,0.662481159,0.41221374
1296,57,2.1471546,155,0.108571429,0.69629317,0.376590331
1297,40,2.0180571,152,0.076190476,0.646734975,0.368956743
1298,28,1.7812788,108,0.053333333,0.555840069,0.256997455
1299,29,1.6042534,83,0.055238095,0.48788322,0.193384224
1300,16,1.3873369,55,0.03047619,0.4046129,0.122137405
1301,8,1.0207884,34,0.015238095,0.263901562,0.06870229
1302,6,0.8870222,28,0.011428571,0.212551137,0.053435115
1303,8,1.0207884,36,0.015238095,0.263901562,0.073791349
1304,16,1.3873369,51,0.03047619,0.4046129,0.111959288
1305,44,1.8328277,59,0.083809524,0.575628759,0.132315522
1306,60,1.9862185,61,0.114285714,0.634512713,0.13740458
1307,22,1.6132691,55,0.041904762,0.491344185,0.122137405
1308,10,1.1365665,43,0.019047619,0.30834668,0.091603053
1309,6,0.8870222,28,0.011428571,0.212551137,0.053435115
1310,6,0.84912294,16,0.011428571,0.198002297,0.022900763
1311,6,0.84912294,14,0.011428571,0.198002297,0.017811705
1312,6,0.84912294,16,0.011428571,0.198002297,0.022900763
1313,6,0.8870222,26,0.011428571,0.212551137,0.048346056
1314,10,1.1058542,34,0.019047619,0.296556783,0.06870229
1315,18,1.4635203,63,0.034285714,0.433858329,0.142493639
1316,30,1.6042534,83,0.057142857,0.48788322,0.193384224
1317,51,1.8344153,120,0.097142857,0.57623821,0.287531807
1318,40,1.7257152,98,0.076190476,0.534510208,0.231552163
1319,18,1.4666082,69,0.034285714,0.435043718,0.157760814
1320,78,2.040309,98,0.148571429,0.655277077,0.231552163
1321,142,2.2069252,105,0.27047619,0.719238022,0.249363868
1322,58,1.9415878,104,0.11047619,0.617379794,0.246819338
1323,18,1.4803609,76,0.034285714,0.440323131,0.175572519
1324,8,1.0445806,44,0.015238095,0.273034957,0.094147583
1325,6,0.91666669,36,0.011428571,0.223931121,0.073791349
1326,10,1.1365665,45,0.019047619,0.30834668,0.096692112
1327,22,1.606352,68,0.041904762,0.488688835,0.155216285
1328,51,2.0708582,85,0.097142857,0.667004362,0.198473282
1329,26,1.7269484,89,0.04952381,0.534983611,0.208651399
1330,14,1.390353,92,0.026666667,0.405770726,0.216284987
1331,22,1.6178579,102,0.041904762,0.493105742,0.24173028
1332,24,1.7269484,92,0.045714286,0.534983611,0.216284987
1333,24,1.7269484,94,0.045714286,0.534983611,0.221374046
1334,28,1.6926663,127,0.053333333,0.521823333,0.305343511
1335,30,1.7555087,138,0.057142857,0.545947394,0.333333333
1336,89,2.1737089,179,0.16952381,0.706486886,0.437659033
1337,172,2.4884739,196,0.327619048,0.827319475,0.480916031
1338,145,2.4129329,174,0.276190476,0.798320652,0.424936387
1339,28,1.5405476,57,0.053333333,0.463427716,0.127226463
1340,33,1.6684235,71,0.062857143,0.512516961,0.162849873
1341,50,1.8489804,78,0.095238095,0.581829489,0.180661578
1342,60,1.9341822,77,0.114285714,0.614536918,0.178117048
1343,22,1.6037242,69,0.041904762,0.48768007,0.157760814
1344,12,1.238816,52,0.022857143,0.347598413,0.114503817
1345,12,1.2123377,44,0.022857143,0.337433873,0.094147583
1346,12,1.2123377,42,0.022857143,0.337433873,0.089058524
1347,12,1.2123377,39,0.022857143,0.337433873,0.081424936
1348,18,1.471094,45,0.034285714,0.436765736,0.096692112
1349,18,1.4864661,42,0.034285714,0.442666807,0.089058524
1350,10,1.1191936,38,0.019047619,0.301677538,0.078880407
1351,8,1.0697098,50,0.015238095,0.282681602,0.109414758
1352,16,1.4135897,72,0.03047619,0.414690875,0.165394402
1353,48,1.8427275,124,0.091428571,0.579429114,0.297709924
1354,145,2.2438865,169,0.276190476,0.733426797,0.41221374
1355,240,2.4562206,169,0.457142857,0.814938017,0.41221374
1356,162,2.2967491,150,0.308571429,0.753719793,0.363867684
1357,38,1.8833622,116,0.072380952,0.59502804,0.27735369
1358,26,1.5688319,101,0.04952381,0.474285547,0.239185751
1359,28,1.5785179,109,0.053333333,0.478003828,0.259541985
1360,40,1.7325417,105,0.076190476,0.537130778,0.249363868
1361,59,1.9415878,105,0.112380952,0.617379794,0.249363868
1362,16,1.4028426,64,0.03047619,0.410565258,0.145038168
1363,12,1.2552096,56,0.022857143,0.35389162,0.124681934
1364,20,1.550553,52,0.038095238,0.467268608,0.114503817
1365,36,1.6981779,63,0.068571429,0.523939137,0.142493639
1366,60,1.9304764,134,0.114285714,0.613114329,0.323155216
1367,60,1.9445313,168,0.114285714,0.618509751,0.409669211
1368,60,1.9373348,165,0.114285714,0.615747145,0.402035623
1369,54,1.8489804,87,0.102857143,0.581829489,0.203562341
1370,20,1.5364467,64,0.038095238,0.461853455,0.145038168
1371,10,1.1191936,38,0.019047619,0.301677538,0.078880407
1372,6,0.8870222,27,0.011428571,0.212551137,0.050890585
1373,6,0.84912294,18,0.011428571,0.198002297,0.027989822
1374,6,0.8870222,26,0.011428571,0.212551137,0.048346056
1375,10,1.1058542,36,0.019047619,0.296556783,0.073791349
1376,18,1.4724894,80,0.034285714,0.437301404,0.185750636
1377,30,1.6249448,113,0.057142857,0.495826275,0.269720102
1378,38,1.8518485,147,0.072380952,0.5829305,0.356234097
1379,84,2.0612876,189,0.16,0.663330382,0.463104326
1380,64,2.0595157,177,0.121904762,0.662650182,0.432569975
1381,36,1.8688198,173,0.068571429,0.589445476,0.422391858
1382,36,1.8391043,140,0.068571429,0.578038233,0.338422392
1383,56,1.9363272,125,0.106666667,0.615360345,0.300254453
1384,28,1.6700469,102,0.053333333,0.513140155,0.24173028
1385,22,1.5,97,0.041904762,0.447862226,0.229007634
1386,45,1.8880572,153,0.085714286,0.596830365,0.371501272
1387,82,2.0671797,147,0.156190476,0.665592253,0.356234097
1388,69,2.062937,112,0.131428571,0.663963557,0.267175573
1389,22,1.6118186,94,0.041904762,0.490787364,0.221374046
1390,12,1.2726263,68,0.022857143,0.360577576,0.155216285
1391,16,1.4135897,72,0.03047619,0.414690875,0.165394402
1392,38,1.7257152,91,0.072380952,0.534510208,0.213740458
1393,18,1.4724894,83,0.034285714,0.437301404,0.193384224
1394,18,1.6673985,101,0.034285714,0.512123482,0.239185751
1395,16,1.5395753,90,0.03047619,0.463054468,0.211195929
1396,15,1.4803609,86,0.028571429,0.440323131,0.201017812
1397,20,1.4803609,84,0.038095238,0.440323131,0.195928753
1398,16,1.31797,63,0.03047619,0.377984202,0.142493639
1399,47,1.8489804,103,0.08952381,0.581829489,0.244274809
1400,57,1.9051077,107,0.108571429,0.603375744,0.254452926
1401,24,1.6673985,95,0.045714286,0.512123482,0.223918575
1402,31,1.9916508,125,0.059047619,0.636598074,0.300254453
1403,64,2.2718346,132,0.121904762,0.744155567,0.318066158
1404,43,1.8833622,137,0.081904762,0.59502804,0.330788804
1405,65,2.0789747,146,0.123809524,0.67012014,0.353689567
1406,0,1.632839,121,0,0.498856715,0.290076336
1407,37,1.6981779,50,0.07047619,0.523939137,0.109414758
1408,33,1.6684235,71,0.062857143,0.512516961,0.162849873
1409,14,1.4380959,91,0.026666667,0.424098362,0.213740458
1410,30,1.8391043,111,0.057142857,0.578038233,0.264631043
1411,30,1.8344153,101,0.057142857,0.57623821,0.239185751
1412,10,1.2196002,66,0.019047619,0.340221815,0.150127226
1413,6,0.94787496,50,0.011428571,0.235911411,0.109414758
1414,10,1.2196002,74,0.019047619,0.340221815,0.170483461
1415,30,1.8344153,112,0.057142857,0.57623821,0.267175573
1416,48,2.072258,127,0.091428571,0.66754172,0.305343511
1417,30,1.8344153,113,0.057142857,0.57623821,0.269720102
1418,10,1.2196002,74,0.019047619,0.340221815,0.170483461
1419,6,0.94787496,48,0.011428571,0.235911411,0.1043257
1420,10,1.1768752,58,0.019047619,0.323820461,0.129770992
1421,26,1.7325417,100,0.04952381,0.537130778,0.236641221
1422,28,1.8427275,122,0.053333333,0.579429114,0.292620865
1423,32,1.9323636,134,0.060952381,0.613838791,0.323155216
1424,30,1.8427275,130,0.057142857,0.579429114,0.312977099
1425,12,1.3815587,97,0.022857143,0.402394754,0.229007634
1426,20,1.5688319,88,0.038095238,0.474285547,0.20610687
1427,20,1.5688319,88,0.038095238,0.474285547,0.20610687
1428,12,1.3815587,103,0.022857143,0.402394754,0.244274809
1429,30,1.8391043,128,0.057142857,0.578038233,0.307888041
1430,54,2.1680176,134,0.102857143,0.704302099,0.323155216
1431,34,1.9304764,130,0.064761905,0.613114329,0.312977099
1432,10,1.2829794,90,0.019047619,0.364551944,0.211195929
1433,8,1.0445806,48,0.015238095,0.273034957,0.1043257
1434,14,1.31797,61,0.026666667,0.377984202,0.13740458
1435,45,1.7325417,115,0.085714286,0.537130778,0.27480916
1436,41,2.0590754,161,0.078095238,0.662481159,0.391857506
1437,35,2.1723499,180,0.066666667,0.70596519,0.440203562
1438,34,1.9406976,161,0.064761905,0.617038063,0.391857506
1439,36,1.6042534,81,0.068571429,0.48788322,0.188295165
1440,12,1.4221928,95,0.022857143,0.41799345,0.223918575
1441,58,1.8839605,132,0.11047619,0.595257716,0.318066158
1442,10,1.2409762,77,0.019047619,0.348427675,0.178117048
1443,6,0.8870222,32,0.011428571,0.212551137,0.063613232
1444,12,1.2222222,25,0.022857143,0.341228354,0.045801527
1445,6,0.91666669,40,0.011428571,0.223931121,0.083969466
1446,12,1.2552096,62,0.022857143,0.35389162,0.139949109
1447,30,1.8337219,107,0.057142857,0.575972027,0.254452926
1448,8,0.98558021,21,0.015238095,0.250385774,0.03562341
1449,6,0.8619656,19,0.011428571,0.202932362,0.030534351
1450,6,0.84912294,16,0.011428571,0.198002297,0.022900763
1451,6,0.8619656,24,0.011428571,0.202932362,0.043256997
1452,8,1.1460608,64,0.015238095,0.31199137,0.145038168
1453,40,1.7372102,107,0.076190476,0.538922931,0.254452926
1454,22,1.5,93,0.041904762,0.447862226,0.218829517
1455,15,1.5346701,101,0.028571429,0.46117145,0.239185751
1456,6,0.8619656,23,0.011428571,0.202932362,0.040712468
1457,8,1.0207884,36,0.015238095,0.263901562,0.073791349
1458,16,1.3938289,67,0.03047619,0.407105061,0.152671756
1459,6,0.8619656,21,0.011428571,0.202932362,0.03562341
1460,8,1.0445806,35,0.015238095,0.273034957,0.071246819
1461,26,1.471094,41,0.04952381,0.436765736,0.086513995
1462,22,1.3873683,41,0.041904762,0.404624954,0.086513995
1463,8,1.0445806,34,0.015238095,0.273034957,0.06870229
1464,8,1,27,0.015238095,0.255921271,0.050890585
1465,12,1.2063863,28,0.022857143,0.335149238,0.053435115
1466,16,1.2989333,31,0.03047619,0.370676357,0.061068702
1467,39,1.7426945,119,0.074285714,0.541028254,0.284987277
1468,41,1.7555087,121,0.078095238,0.545947394,0.290076336
1469,8,1.1460608,63,0.015238095,0.31199137,0.142493639
1470,6,0.8619656,24,0.011428571,0.202932362,0.043256997
1471,6,0.84912294,15,0.011428571,0.198002297,0.020356234
1472,6,0.84912294,14,0.011428571,0.198002297,0.017811705
1473,6,0.84912294,14,0.011428571,0.198002297,0.017811705
1474,6,0.84912294,17,0.011428571,0.198002297,0.025445293
1475,6,0.91666669,40,0.011428571,0.223931121,0.083969466
1476,16,1.4382962,81,0.03047619,0.424175254,0.188295165
1477,8,1.0207884,40,0.015238095,0.263901562,0.083969466
1478,6,0.8619656,21,0.011428571,0.202932362,0.03562341
1479,6,0.84912294,17,0.011428571,0.198002297,0.025445293
1480,6,0.8870222,31,0.011428571,0.212551137,0.061068702
1481,10,1.2829794,92,0.019047619,0.364551944,0.216284987
1482,64,1.975305,148,0.121904762,0.630323218,0.358778626
1483,9,1.3992285,109,0.017142857,0.40917787,0.259541985
1484,18,1.4724894,74,0.034285714,0.437301404,0.170483461
1485,32,1.606352,68,0.060952381,0.488688835,0.155216285
1486,0,0.49860358,27,0,0.063444255,0.050890585
1487,8,1.241593,84,0.015238095,0.348664453,0.195928753
1488,74,2.0789747,122,0.140952381,0.67012014,0.292620865
1489,47,1.872734,194,0.08952381,0.590948066,0.475826972
1490,48,2.0653625,298,0.091428571,0.664894663,0.740458015
1491,0,1.4803609,86,0,0.440323131,0.201017812
1492,20,1.7269484,102,0.038095238,0.534983611,0.24173028
1493,22,1.8344558,123,0.041904762,0.576253758,0.295165394
1494,54,2.0789747,140,0.102857143,0.67012014,0.338422392
1495,28,1.9415878,123,0.053333333,0.617379794,0.295165394
1496,22,1.7269484,100,0.041904762,0.534983611,0.236641221
1497,22,1.6118186,101,0.041904762,0.490787364,0.239185751
1498,6,0.8619656,22,0.011428571,0.202932362,0.038167939
1499,0,0.33333334,7,0,0,0
1500,4,0.70398736,9,0.007619048,0.142287373,0.005089059
1501,6,0.87255627,11,0.011428571,0.206997928,0.010178117
1502,6,0.84912294,13,0.011428571,0.198002297,0.015267176
1503,6,0.84912294,14,0.011428571,0.198002297,0.017811705
1504,6,0.84912294,14,0.011428571,0.198002297,0.017811705
1505,6,0.84912294,14,0.011428571,0.198002297,0.017811705
1506,6,0.84912294,14,0.011428571,0.198002297,0.017811705
1507,6,0.84912294,14,0.011428571,0.198002297,0.017811705
1508,6,0.84912294,14,0.011428571,0.198002297,0.017811705
1509,6,0.84912294,14,0.011428571,0.198002297,0.017811705
1510,6,0.84912294,15,0.011428571,0.198002297,0.020356234
1511,6,0.8619656,18,0.011428571,0.202932362,0.027989822
1512,8,0.98510355,18,0.015238095,0.250202793,0.027989822
1513,10,1.1492875,18,0.019047619,0.313230042,0.027989822
1514,6,0.8619656,21,0.011428571,0.202932362,0.03562341
1515,6,0.84912294,15,0.011428571,0.198002297,0.020356234
1516,6,0.84912294,16,0.011428571,0.198002297,0.022900763
1517,6,0.8870222,27,0.011428571,0.212551137,0.050890585
1518,10,1.1191936,36,0.019047619,0.301677538,0.073791349
1519,20,1.550553,50,0.038095238,0.467268608,0.109414758
1520,32,1.6037242,71,0.060952381,0.48768007,0.162849873
1521,12,1.2123377,46,0.022857143,0.337433873,0.099236641
1522,8,1,33,0.015238095,0.255921271,0.066157761
1523,8,1.0445806,37,0.015238095,0.273034957,0.076335878
1524,16,1.3988512,41,0.03047619,0.409033032,0.086513995
1525,16,1.3988512,41,0.03047619,0.409033032,0.086513995
1526,8,1.0445806,37,0.015238095,0.273034957,0.076335878
1527,8,1,31,0.015238095,0.255921271,0.061068702
1528,12,1.2063863,32,0.022857143,0.335149238,0.063613232
1529,32,1.6042534,73,0.060952381,0.48788322,0.167938931
1530,16,1.3938289,53,0.03047619,0.407105061,0.117048346
1531,10,1.1561403,45,0.019047619,0.315860708,0.096692112
1532,0,1.0445806,43,0,0.273034957,0.091603053
1533,44,1.7307693,76,0.083809524,0.536450386,0.175572519
1534,32,1.6474625,54,0.060952381,0.504470412,0.119592875
1535,0,1.3006579,50,0,0.3713384,0.109414758
1536,0,1.3006579,50,0,0.3713384,0.109414758
1537,0,1,29,0,0.255921271,0.055979644
1538,8,1,23,0.015238095,0.255921271,0.040712468
1539,6,0.8870222,24,0.011428571,0.212551137,0.043256997
1540,8,1,28,0.015238095,0.255921271,0.053435115
1541,14,1.2989333,36,0.026666667,0.370676357,0.073791349
1542,0,0.33333334,8,0,0,0.002544529
1543,4,0.69804502,15,0.007619048,0.140006216,0.020356234
1544,8,0.98558021,24,0.015238095,0.250385774,0.043256997
1545,14,1.2989333,38,0.026666667,0.370676357,0.078880407
1546,28,1.5365106,74,0.053333333,0.461877985,0.170483461
1547,0,1.3845592,57,0,0.403546591,0.127226463
1548,54,1.875,87,0.102857143,0.591817942,0.203562341
1549,62,1.9329244,132,0.118095238,0.614054072,0.318066158
1550,0,0.73918515,36,0,0.155799168,0.073791349
1551,14,1.4135897,81,0.026666667,0.414690875,0.188295165
1552,6,1.1634083,13,0.011428571,0.318650761,0.015267176
1553,0,0.52799052,11,0,0.07472537,0.010178117
1554,10,1.2736844,15,0.019047619,0.360983761,0.020356234
1555,0,0.87255627,13,0,0.206997928,0.015267176
1556,24,1.5154221,36,0.045714286,0.453782491,0.073791349
1557,16,1.4244281,32,0.03047619,0.418851541,0.063613232
1558,8,1.0207884,29,0.015238095,0.263901562,0.055979644
1559,6,0.8619656,21,0.011428571,0.202932362,0.03562341
1560,6,0.84912294,16,0.011428571,0.198002297,0.022900763
1561,6,0.8619656,18,0.011428571,0.202932362,0.027989822
1562,8,0.98510355,17,0.015238095,0.250202793,0.025445293
1563,18,1.3873369,51,0.034285714,0.4046129,0.111959288
1564,16,1.3006579,43,0.03047619,0.3713384,0.091603053
1565,16,1.2989333,40,0.03047619,0.370676357,0.083969466
1566,16,1.2989333,37,0.03047619,0.370676357,0.076335878
1567,0,1.0207884,32,0,0.263901562,0.063613232
1568,22,1.6071428,78,0.041904762,0.488992409,0.180661578
1569,10,1.1365665,47,0.019047619,0.30834668,0.10178117
1570,6,0.8870222,29,0.011428571,0.212551137,0.055979644
1571,6,0.8619656,22,0.011428571,0.202932362,0.038167939
1572,8,1,28,0.015238095,0.255921271,0.053435115
1573,14,1.3006579,46,0.026666667,0.3713384,0.099236641
1574,12,1.2222222,25,0.022857143,0.341228354,0.045801527
1575,8,0.98558021,21,0.015238095,0.250385774,0.03562341
1576,6,0.8619656,19,0.011428571,0.202932362,0.030534351
1577,6,0.84912294,15,0.011428571,0.198002297,0.020356234
1578,6,0.84912294,14,0.011428571,0.198002297,0.017811705
1579,6,0.84912294,16,0.011428571,0.198002297,0.022900763
1580,6,0.8870222,28,0.011428571,0.212551137,0.053435115
1581,10,1.1365665,47,0.019047619,0.30834668,0.10178117
1582,22,1.6071428,78,0.041904762,0.488992409,0.180661578
1583,0,1.3845592,45,0,0.403546591,0.096692112
1584,65,1.9244691,57,0.123809524,0.610808235,0.127226463
1585,24,1.8344558,125,0.045714286,0.576253758,0.300254453
1586,24,1.6700469,107,0.045714286,0.513140155,0.254452926
1587,12,1.2552096,64,0.022857143,0.35389162,0.145038168
1588,12,1.2241485,59,0.022857143,0.341967825,0.132315522
1589,20,1.4255327,85,0.038095238,0.419275577,0.198473282
1590,36,1.9091762,156,0.068571429,0.604937567,0.37913486
1591,199,2.3719244,229,0.379047619,0.78257823,0.564885496
1592,34,1.9533483,182,0.064761905,0.621894438,0.445292621
1593,14,1.5003179,131,0.026666667,0.447984262,0.315521628
1594,28,1.8017781,145,0.053333333,0.56370938,0.351145038
1595,80,2.072258,137,0.152380952,0.66754172,0.330788804
1596,66,1.9415878,114,0.125714286,0.617379794,0.272264631
1597,22,1.6118186,96,0.041904762,0.490787364,0.226463104
1598,14,1.3746208,88,0.026666667,0.399731419,0.20610687
1599,24,1.6794915,128,0.045714286,0.516765766,0.307888041
1600,31,1.8344153,146,0.059047619,0.57623821,0.353689567
1601,16,1.4255327,87,0.03047619,0.419275577,0.203562341
1602,12,1.3088794,79,0.022857143,0.374494485,0.183206107
1603,26,1.7426945,125,0.04952381,0.541028254,0.300254453
1604,170,2.3267567,178,0.323809524,0.765239167,0.435114504
1605,108,2.2132308,169,0.205714286,0.721658628,0.41221374
1606,72,1.9775612,131,0.137142857,0.631189332,0.315521628
1607,16,1.5395753,84,0.03047619,0.463054468,0.195928753
1608,0,0.84615386,40,0,0.196862521,0.083969466
1609,12,1.2052853,41,0.022857143,0.334726584,0.086513995
1610,8,0.98558021,24,0.015238095,0.250385774,0.043256997
1611,6,0.8870222,24,0.011428571,0.212551137,0.043256997
1612,8,0.98558021,23,0.015238095,0.250385774,0.040712468
1613,12,1.2063863,30,0.022857143,0.335149238,0.058524173
